,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ed's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Fever in the Heartland: The Ku Klux Klan's Plot to Take Over America, and the Woman Who Stopped Them","Egan, Timothy*",0735225265,9780735225268,0735225265,432        pp,4.40,"23,880","Apr 04, 2023","Apr 04, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I finally completed reading this in-depth look of the KKK's heyday during the 1920s. It's a depressing story as far as their large membership numbers I finally completed reading this in-depth look of the KKK's heyday during the 1920s. It's a depressing story as far as their large membership numbers go. I still can hardly believe how many white people joined it. Being a white Irish Catholic, I would've faced their wrath and hate, too, I suppose. Anyway, the story tracks the evil KKK leader who rapes and kills a young white woman. His subsequent trial begins the vile KKK's downfall, which is a good thing. I learned a lot about the hate group and how they operate, which is what I wanted from the book. ...more",Notes are private!,0,12,1,"Jul 30, 2023","Aug 13, 2023","Jul 30, 2023",,Hardcover,view (with text),/book/show/61423989-a-fever-in-the-heartland
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Sinners Bleed,"Cosby, S.A.*",1250831911,9781250831910,1250831911,341        pp,4.26,"50,101","Jun 06, 2023","Jun 06, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Set in my home state of Virginia, this well-received, bestselling mystery is thoroughly entertaining, especially if you like your crime fiction hardboSet in my home state of Virginia, this well-received, bestselling mystery is thoroughly entertaining, especially if you like your crime fiction hardboiled and noirish. Today's racial strife permeates the plot, and the Black sheriff is a strong, memorable protagonist. I loved the impactful ending. A few of the scenes are on the gory side, but are nothing we haven't already seen on the six o'clock news, unfortunate as it is to say. The prose is sharp and vivid. I hope to read more books from this author in the near future. ...more",Notes are private!,0,14,1,"Jul 22, 2023","Jul 30, 2023","Jul 22, 2023",,Hardcover,view (with text),/book/show/61884832-all-the-sinners-bleed
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Poverty, by America","Desmond, Matthew*",0593239911,9780593239919,0593239911,284        pp,4.28,"33,961","Mar 21, 2023","Mar 21, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a quick read, explaining poverty in modern America, something I know nothing about. The author's arguments make sense to me, and I learned a lThis is a quick read, explaining poverty in modern America, something I know nothing about. The author's arguments make sense to me, and I learned a lot. I recognized a lot of the stereotypes about poor folks that he touches on....more",Notes are private!,0,5,1,not set,not set,"Jul 18, 2023",,Hardcover,view (with text),/book/show/61358638-poverty-by-america
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grits,"Lynskey, Ed*",,9798351581514,B0C9SP2DMJ,126        pp,0.00,0,unknown,"Jul 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 05, 2023","Jul 07, 2023","Jul 05, 2023",,Paperback,view,/book/show/184138617-grits
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Straight Man,"Russo, Richard*",0375701907,9780375701900,0375701907,391        pp,4.01,"28,759",1997,"Jun 09, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2023",,Paperback,view,/book/show/414298.Straight_Man
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,November Road,"Berney, Lou*",0062663879,9780062663870,,320        pp,3.87,"12,985","Oct 09, 2018","Oct 09, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Stylish, dynamic mob novel. Interesting take on the JFK assassination.",Notes are private!,0,7,1,"Jun 20, 2023",Jul 2023,"Jun 20, 2023",,ebook,view (with text),/book/show/35430011-november-road
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Overground Railroad: The Green Book and the Roots of Black Travel in America,"Taylor, Candacy A.*",1419738178,9781419738173,1419738178,360        pp,4.23,"1,928","Jan 07, 2020","Jan 07, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wanted to learn more about The Green Book, and how it was used by Black travelers. This well-written and well-researched history covers it from the I wanted to learn more about The Green Book, and how it was used by Black travelers. This well-written and well-researched history covers it from the first annual issue to the final issue. The author also includes photos of the places listed in The Green Book, some of which are still standing. My basic Kindle didn't show the photos as well as the newer e-readers do. Anyway, I enjoyed reading about the dedicated editors and writers who put a new issue out each year. The author does a good job of providing the reader with the civil rights and race relations backstory going on each year. If you like Black history, this book is worth reading. ...more",Notes are private!,0,11,1,"Jun 16, 2023","Jun 23, 2023","Jun 16, 2023",,Hardcover,view (with text),/book/show/43908981-overground-railroad
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Noel,"Lynskey, Ed*",,9798840300336,B0C6W18NKR,118        pp,5.00,1,unknown,"Jun 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 03, 2023","Jun 08, 2023","Jun 03, 2023",,Paperback,view,/book/show/171938103-noel
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fly Girl: A Memoir,"Hood, Ann*",1324006234,9781324006237,1324006234,288        pp,3.81,"5,315","May 03, 2022","May 03, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Before she became an author, Ann Hood worked as a flight attendant for eight years, primarily with TWA. Her memoir describing those heady days is a deBefore she became an author, Ann Hood worked as a flight attendant for eight years, primarily with TWA. Her memoir describing those heady days is a delight to read. Aviation buffs will like her detailed parts discussing the different passenger jets and planes she flew on. Her adventures run the gamut from sad to funny to serious. I liked her parts where she cultivated and nurtured her writing skills while in flight and during her layovers. Her ""love"" of flying is as passionate today as it was back her flight attendant days. Recommended....more",Notes are private!,0,9,1,"May 29, 2023","Jun 08, 2023","May 29, 2023",,Hardcover,view (with text),/book/show/58999205-fly-girl
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Firebrand and the First Lady: Portrait of a Friendship: Pauli Murray, Eleanor Roosevelt, and the Struggle for Social Justice","Bell-Scott, Patricia",0679446524,9780679446521,0679446524,480        pp,4.26,931,"Feb 02, 2016","Feb 02, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoyed reading this well-researched, insightful biograpy. It covers the life and times of Eleanor Roosevelt, too. Their long friendship evolving ovI enjoyed reading this well-researched, insightful biograpy. It covers the life and times of Eleanor Roosevelt, too. Their long friendship evolving over time engaged me. I learned a lot about the civil right struggle in the post-World War II years. ...more",Notes are private!,0,9,1,"May 13, 2023","May 29, 2023","May 13, 2023",,Hardcover,view (with text),/book/show/25489049-the-firebrand-and-the-first-lady
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pawn        (P.I. Frank Johnson Mystery Book 14),"Lynskey, Ed*",,,B0C446ZMQP,163        pp,0.00,0,unknown,"May 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 03, 2023","May 08, 2023","May 03, 2023",,Kindle Edition,view,/book/show/146930726-pawn
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nomadland: Surviving America in the Twenty-First Century,"Bruder, Jessica*",,,0393356310,288        pp,4.03,"47,325","Sep 19, 2017","Sep 04, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This insightful documentary book tells the survival tales of old geezers (like me) who have hit on hard times and taken up a nomadic lifestyle. They lThis insightful documentary book tells the survival tales of old geezers (like me) who have hit on hard times and taken up a nomadic lifestyle. They live out of all sorts of mobile homes and time their travel schedules to work at temporary jobs paying a pittance. They stock shelves at an Amazon warehouse, process harvested sugar beets, and host at summer campgrounds. Sometimes the only steady income they have is their monthly Social Security checks. It's not a glamorous way to spend your golden years. But they do it by necessity. I admire their grit, persistence, and independence. Interestingly, most of them are White. The narrative moves briskly, and it kept my attention. ...more",Notes are private!,0,13,1,"Apr 28, 2023","May 13, 2023","Apr 28, 2023",,Paperback,view (with text),/book/show/38212124-nomadland
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Big Dill,"Lynskey, Ed*",1549969528,9781549969522,1549969528,151        pp,3.92,91,"Apr 17, 2011","Jan 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 25, 2023",,Paperback,view,/book/show/48905178-a-big-dill
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cat I Never Named : A True Story of Love, War, and Survival","Sabic-El-Rayess, Amra",1547604530,9781547604531,1547604530,370        pp,4.53,"2,147",unknown,"Sep 08, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sturdy memoir of a teenage girl living in Bosnian Muslim during the troubles there. Billed as a YA book, but I liked it just fine. The cat makes it anSturdy memoir of a teenage girl living in Bosnian Muslim during the troubles there. Billed as a YA book, but I liked it just fine. The cat makes it an even better read. The fellow cat serfs will enjoy it. She helped to explain what happened during the war and gave me a better understanding of it. Displaying courage, kindness, and endurance, she makes for an appealing and sympathetic character. ...more",Notes are private!,0,8,1,"Apr 22, 2023","May 08, 2023","Apr 22, 2023",,Hardcover,view (with text),/book/show/49127643-the-cat-i-never-named
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Here Is New York,"White, E.B.",1892145022,9781892145024,1892145022,56        pp,4.29,"9,130",1948,2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I loved it! Short and sweet. E.B. White was a marvelous prose stylist. Lots of nostalgic details about New York City.,Notes are private!,0,13,1,"Apr 22, 2023","Apr 24, 2023","Apr 22, 2023",,Hardcover,view (with text),/book/show/10814.Here_Is_New_York
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pain, Parties, Work: Sylvia Plath in New York, Summer 1953","Winder, Elizabeth",0062085492,9780062085498,0062085492,288        pp,3.67,"2,419","Jan 29, 2013","Apr 16, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fairly interesting account of Sylvia Plath's memorable month-long stay in New York City when she was one of 20 young ladies selected to ""guest-edit"" aFairly interesting account of Sylvia Plath's memorable month-long stay in New York City when she was one of 20 young ladies selected to ""guest-edit"" at Madamoiselle Magazine. We learn about what she did, what she wore, and where she went during her off-hours from her job. One thing we learn is how hot it was that summer, which didn't help her fragile mental health. It sounds like she had some fun with her girl pals and boyfriends. It's also kind of sad since we know what hell was soon to befall her. Lots of quotes from those folks who worked with Sylvia. ...more",Notes are private!,0,7,1,"Apr 17, 2023","Apr 22, 2023","Apr 17, 2023",,Hardcover,view (with text),/book/show/15818183-pain-parties-work
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Missoula: Rape and the Justice System in a College Town,"Krakauer, Jon*",0385538731,9780385538732,0385538731,368        pp,4.11,"54,326","Apr 21, 2015","Apr 21, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This nonfiction title came out a few years ago, and I finally got around to reading it. Mr. Krakauer covers the lurid rape trials of several young femThis nonfiction title came out a few years ago, and I finally got around to reading it. Mr. Krakauer covers the lurid rape trials of several young female coeds in Missoula, MT. His larger thesis is rape and how it's handled by the U.S. police and courts. Acquaintance rapes are a larger problem than many realize. I learned what consensual means and what the ""rape myths"" are that dominate popular thinking. I don't like reading violence-toward-women book, and this one has revolting content of serial rapists. But I found this book interesting and educational. Mr. Krakauer has a direct prose style, which I like in nonfiction books. ...more",Notes are private!,0,6,1,"Apr 08, 2023","Apr 17, 2023","Apr 08, 2023",,Hardcover,view (with text),/book/show/24911006-missoula
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lure,"Lynskey, Ed*",,9798438192442,B0C1HXZTS4,132        pp,0.00,0,unknown,"Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 05, 2023","Apr 08, 2023","Apr 05, 2023",,Paperback,view,/book/show/125043242-lure
