,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Amy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"River Woman, River Demon","Givhan, Jennifer*",1665057505,9781665057509,1665057505,330        pp,3.60,"9,955","Oct 24, 2022","Oct 04, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Review to come,Notes are private!,0,0,1,not set,"Mar 02, 2023","Mar 15, 2023",,Hardcover,view (with text),/book/show/60633524-river-woman-river-demon
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Before I Do,"Cousens, Sophie",0593539877,9780593539873,0593539877,384        pp,3.62,"17,095","Oct 11, 2022","Oct 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Review to come.,Notes are private!,0,0,1,not set,"Mar 04, 2023","Mar 15, 2023",,Paperback,view (with text),/book/show/60372439-before-i-do
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Miss Violet & the Great War        (Strangely Beautiful, #4)","Hieber, Leanna Renee*",142851788X,9781428517882,142851788X,336        pp,3.74,34,"Feb 26, 2018","Feb 26, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,to comeread a while back. Have to find my notes. Sorry.,Notes are private!,0,0,1,not set,"Jan 15, 2023","Mar 15, 2023",,Paperback,view (with text),/book/show/15944976-miss-violet-the-great-war
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Can Go Your Own Way,"Smith, Eric*",1335405682,9781335405685,1335405682,336        pp,3.41,"1,471","Nov 02, 2021","Nov 02, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2023 read. Read after hearing about the book from a local source. Gave me a huge Fleetwood Mac ear worm from my college days. Liked learning some new 2023 read. Read after hearing about the book from a local source. Gave me a huge Fleetwood Mac ear worm from my college days. Liked learning some new places in Philly, but overall, I think I was not the target reader for this. Will pass it on via Hilltop books hopefully to a more receptive (age wise) reader. I will say it was nice to see parents make stupid mistakes, and know I am not alone in this.PS I did go to the area where the book takes place, 3rd and Market in Old City, and visit some of the other shops that actually exist and are mentioned in the story (ie Omoi (Japanese Stationary) and Menagerie Coffee. Nice finds!...more",Notes are private!,0,1,1,not set,"Mar 13, 2023","Mar 15, 2023",,Hardcover,view (with text),/book/show/55920774-you-can-go-your-own-way
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guest List,"Foley, Lucy",,,B07WG8L7WC,319        pp,3.82,"995,866","Feb 20, 2020","Jun 02, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Wedding. Remote Scottish Island. Storm. Murder. 2022 read.,Notes are private!,0,0,1,not set,not set,"Mar 14, 2023",,Kindle Edition,view (with text),/book/show/52656911-the-guest-list
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thornhedge,"Kingfisher, T.",1250244099,9781250244093,1250244099,116        pp,4.03,"22,058","Aug 15, 2023","Aug 15, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2023",,Hardcover,view,/book/show/61884932-thornhedge
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,He Said He Would Be Late,"Sullivan, Justine",1250842859,9781250842855,1250842859,304        pp,3.21,"1,240","Mar 14, 2023","Mar 14, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"While I have some problems with a few things in this debut novel, they did not stop me from reading the book in a day.Thank you to librarything and thWhile I have some problems with a few things in this debut novel, they did not stop me from reading the book in a day.Thank you to librarything and the publisher for sending me a copy of this book. ...more",Notes are private!,0,0,1,not set,"Mar 08, 2023","Mar 08, 2023",,Hardcover,view (with text),/book/show/60741797-he-said-he-would-be-late
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Cold Cases,"St. James, Simone*",0440000211,9780440000211,0440000211,344        pp,3.79,"110,823","Mar 15, 2022","Mar 15, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ghosts, grief, and memories. 2023 read. Rounded up",Notes are private!,0,0,1,not set,"Feb 12, 2023","Feb 15, 2023",,Hardcover,view (with text),/book/show/58371432-the-book-of-cold-cases
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Olga Dies Dreaming,"Gonzalez, Xochitl*",1250786177,9781250786173,1250786177,369        pp,3.99,"61,760","Jan 04, 2022","Jan 04, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Love a well written book that both draws me in, teaches me something, helps me to understand the world better, and advocates for change. 2023 read.",Notes are private!,0,0,1,not set,"Feb 09, 2023","Feb 15, 2023",,Hardcover,view (with text),/book/show/57693171-olga-dies-dreaming
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Moonflower Murders        (Susan Ryeland, #2)","Horowitz, Anthony*",0062955462,9780062955463,0062955462,608        pp,4.05,"49,719","Aug 18, 2020","Nov 30, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Great to revisit Susan Ryland, Atticus Pünd. It was a great surprise to find a sequel to Magpie Murders. Hope BBC converts this one to TV, too. My onlGreat to revisit Susan Ryland, Atticus Pünd. It was a great surprise to find a sequel to Magpie Murders. Hope BBC converts this one to TV, too. My only complaint was something that occurred medically, that shouldn't have occurred in that time period. 2023 read. ...more",Notes are private!,0,0,1,not set,"Feb 04, 2023","Feb 15, 2023",,Paperback,view (with text),/book/show/57007380-moonflower-murders
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Space Between Worlds        (The Space Between Worlds, #1)","Johnson, Micaiah",,,,336        pp,3.95,"37,894","Aug 04, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Recommended by a friend.,Notes are private!,0,0,1,not set,"Jan 26, 2023","Feb 15, 2023",,,view (with text),/book/show/43301353-the-space-between-worlds
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The It Girl,"Ware, Ruth*",1982155264,9781982155261,1982155264,423        pp,3.86,"234,557","Jul 12, 2022","Jul 12, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The third book, second mystery, I've read in two months that is was set, in part, in Oxford (different colleges). 2023 read. The third book, second mystery, I've read in two months that is was set, in part, in Oxford (different colleges). 2023 read. ...more",Notes are private!,0,0,1,not set,"Jan 18, 2023","Feb 15, 2023",,Hardcover,view (with text),/book/show/59345249-the-it-girl
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spare Man,"Kowal, Mary Robinette*",1250829151,9781250829153,1250829151,368        pp,3.77,"5,908","Oct 11, 2022","Oct 11, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A who-dun-it in space, with Mary Robinette Kowal's keen wit, excellent research, and meticulous eye for details. Nice. It's probably because I was sufA who-dun-it in space, with Mary Robinette Kowal's keen wit, excellent research, and meticulous eye for details. Nice. It's probably because I was suffering from an extreme case of vertigo while reading this that it didn't appeal to me as much as some other MRK writings., but I rounded up in starts. Oddly enough, the use of a cocktail recipe at the beginning of each chapter kept reminding me of two things-- Javaczuk's manuscript that is lingering in a drawer now for 9 years, which used the same type of chapter headings, and the custom we used to have of a well-made martini (one each) on Friday evenings, to celebrate the end of the week (before the pandemic hit and before we decided to stop imbibing.) But Gimlet was a companion I'd wish for should I ever need a service animal. Smarter than many humans I know. 2023 read...more",Notes are private!,0,1,1,not set,"Jan 28, 2023","Feb 15, 2023",,Hardcover,view (with text),/book/show/55077658-the-spare-man
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything My Mother Taught Me,"Hoffman, Alice*",1542091454,,B07ZP34W7H,28        pp,4.02,"26,363","Dec 19, 2019","Dec 19, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Hoffman has a talent for making the environment a character. Short Story via Amazon.,Notes are private!,0,0,2,not setnot set,"Jan 18, 2023not set","Jan 25, 2023",,Kindle Edition,view (with text),/book/show/48617752-everything-my-mother-taught-me
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Two Old Broads: Stuff You Need to Know That You Didn’t Know You Needed to Know,"Hecht, M.E.",,,B08ZMCB1S8,240        pp,3.15,718,unknown,"Nov 08, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Some good advice. Some stories. I guess I'm better prepared that I thought.Some good advice. Some stories. I guess I'm better prepared that I thought....more,Notes are private!,0,0,1,not set,"Jan 08, 2023","Jan 25, 2023",,Kindle Edition,view (with text),/book/show/62104619-two-old-broads
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Funny You Should Ask,"Sussman, Elissa",0593357329,9780593357323,0593357329,352        pp,3.60,"119,857","Apr 12, 2022","Apr 12, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Picked up this title from an article recommendation somewhere. To be honest, the running theme that kept me going were the references to one of my allPicked up this title from an article recommendation somewhere. To be honest, the running theme that kept me going were the references to one of my all-time favorite movies in the plot. (Side note: And yes, I loved Philadelphia Story since before we moved to Philadelphia-- I've loved it since girlhood , which was along time ago. Tracy Lord, CK Dexter Haven, Mike Conner are all old friends of mine in whatever version of the story you choose to watch, But the Hepburn/Grant/Stewart combo is my favorite.) Quick read, enjoyable but not unpredictable....more",Notes are private!,0,0,1,not set,"Jan 04, 2023","Jan 25, 2023",,Paperback,view (with text),/book/show/58065414-funny-you-should-ask
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,By the Book,"Sellet, Amanda*",0358156610,9780358156611,0358156610,384        pp,3.50,"8,080","May 12, 2020","May 12, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2023 read,Notes are private!,0,0,1,not set,"Jan 06, 2023","Jan 25, 2023",,Hardcover,view (with text),/book/show/45861077-by-the-book
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We All Want Impossible Things,"Newman, Catherine*",0063230895,9780063230897,0063230895,224        pp,4.01,"28,361","Nov 08, 2022","Nov 08, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Hard to classify this book-- shared experiences, growing up together, family, love life, loss, and sharing that final journey through terminal illnessHard to classify this book-- shared experiences, growing up together, family, love life, loss, and sharing that final journey through terminal illness. Could be really depressing, but comes off optimistic. My earliest friend died in 2018 and I was able to walk part of the path with her. My other childhood friend and I are still in touch but don't share our lives the way we used to, which makes me a little sad, but am grateful I have solid family support. 2023 read....more",Notes are private!,0,0,1,not set,"Jan 11, 2023","Jan 25, 2023",,Hardcover,view (with text),/book/show/60410002-we-all-want-impossible-things
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After She Wrote Him,"Gentill, Sulari*",1728209153,9781728209159,1728209153,256        pp,3.59,"2,438","Aug 01, 2017","Apr 07, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Didn't engage me as much as the first book I read by this author. 2023 read. Didn't engage me as much as the first book I read by this author. 2023 read. ...more,Notes are private!,0,0,1,not set,"Jan 12, 2023","Jan 25, 2023",,Paperback,view (with text),/book/show/49811897-after-she-wrote-him
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rabbit Hutch,"Gunty, Tess",,,,352        pp,3.52,"27,406","Jul 21, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Rave s about this story of 4 young adults, products of the foster care system in a dying midwest town. Brilliantly written but, for me, incredibRave s about this story of 4 young adults, products of the foster care system in a dying midwest town. Brilliantly written but, for me, incredibly depressing-- so much so that I had to force myself to keep reading. Eventually I switched to audio to listen while I was baking or cooking, in other words when I'm captive and can't just put the book down and go seek joy again. I am not sure how to rate this experience, because clearly something that can evoke such a reaction in me has been well written. Yet still, the experience was a struggle....more",Notes are private!,0,0,1,not set,"Jan 12, 2023","Jan 25, 2023",,Hardcover,view (with text),/book/show/59576076-the-rabbit-hutch
