,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,"Debbie ""DJ""'s rating",my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Wives Under the Sea,"Armfield, Julia",152901722X,9781529017229,152901722X,240        pp,3.79,"65,368","Mar 03, 2022","Mar 03, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Can you imagine being a marine biologist sent to the furthest depths of the ocean to study the creatures who live there? Of course I had to send my “bCan you imagine being a marine biologist sent to the furthest depths of the ocean to study the creatures who live there? Of course I had to send my “buddy” reader a picture of the Frilled Shark, yikes! So something goes wrong on the submarine and a short mission turns into six months stuck at the bottom of the sea. The crew loses all communication not knowing if they will ever surface again. We know from the beginning that one of the main characters does survive, but something is terribly wrong with her! The originality of this story is off the charts! I loved how it drew me in from the start and gave me two different perspectives. One from the woman who survived the ordeal and the other from her wife who knows something is terribly wrong. And man oh man do things get weird. So weird that that even when things go a little beyond believable I had no problem going with it. The writing is full of metaphor and it added to the experience though at times it was over the top. Can’t believe this is classified as horror. If I had known I might not have picked this up, and would have missed out on this great read!...more",Notes are private!,7,15,1,"Dec 21, 2023","Dec 26, 2023","Dec 01, 2023",,Paperback,view (with text),/book/show/58659343-our-wives-under-the-sea
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dying of Politeness: A Memoir,"Davis, Geena",,9798212161282,,unknown,4.03,"6,956","Oct 11, 2022","Oct 11, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Oct 2023,"Nov 23, 2023",,Audio CD,view,/book/show/61422460-dying-of-politeness
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage Portrait,"O'Farrell, Maggie*",,,,355        pp,4.02,"139,027","Aug 30, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2023",,Hardcover,view,/book/show/60353768-the-marriage-portrait
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"What Happened To You?: Conversations on Trauma, Resilience, and Healing","Perry, Bruce D.",1250223180,9781250223180,1250223180,304        pp,4.45,"79,846","Apr 27, 2021","Apr 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2023",,Hardcover,view,/book/show/53238858-what-happened-to-you
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Go as a River,"Read, Shelley*",1954118236,9781954118232,1954118236,320        pp,4.31,"64,759","Mar 07, 2023","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2023",,Hardcover,view,/book/show/63922274-go-as-a-river
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eve: How the Female Body Drove 200 Million Years of Human Evolution,"Bohannon, Cat",0385350546,9780385350549,0385350546,624        pp,4.38,"3,859","Oct 03, 2023","Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2023",,Hardcover,view,/book/show/75494215-eve
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Quiet Life,"Joella, Ethan*",1982190973,9781982190972,1982190973,294        pp,4.07,"12,238","Nov 29, 2022","Nov 29, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Hardcover,view,/book/show/60321484-a-quiet-life
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ultra-Processed People: The Science Behind Food That Isn't Food,"Tulleken, Chris van",1324036729,9781324036722,1324036729,384        pp,4.44,"13,879","Apr 27, 2023","Jun 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2023",,Hardcover,view,/book/show/62586003-ultra-processed-people
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chasing the Scream: The First and Last Days of the War on Drugs,"Hari, Johann",1620408902,9781620408902,1620408902,400        pp,4.50,"19,044","Jan 15, 2015","Jan 20, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2023",,Hardcover,view,/book/show/22245552-chasing-the-scream
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Abide with Me,"Strout, Elizabeth*",0812971825,9780812971828,0812971825,320        pp,3.90,"16,746","Mar 14, 2006","Mar 13, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Paperback,view,/book/show/203064.Abide_with_Me
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Infinity in the Palm of Your Hand: Fifty Wonders That Reveal an Extraordinary Universe,"Chown, Marcus",1782439501,9781782439509,B07DPV381C,257        pp,4.03,"1,038","Oct 04, 2018","Oct 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2023",,Kindle Edition,view,/book/show/42163845-infinity-in-the-palm-of-your-hand
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Broken Places,"Boyne, John*",0593653440,9780593653449,0593653440,400        pp,4.50,"48,405","Nov 29, 2022","Nov 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,Paperback,view,/book/show/195861694-all-the-broken-places
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Twenty Years Later,"Donlea, Charlie*",1496727169,9781496727169,1496727169,357        pp,4.23,"100,659","Dec 28, 2021","Dec 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2023",,Hardcover,view,/book/show/57645345-twenty-years-later
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memory Police,"Ogawa, Yōko",1101870605,9781101870600,1101870605,274        pp,3.73,"88,668","Jan 26, 1994","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2023",,Hardcover,view,/book/show/37004370-the-memory-police
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Change,"Miller, Kirsten*",0063144042,9780063144040,0063144042,480        pp,4.10,"41,012","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2023",,Hardcover,view,/book/show/59030015-the-change
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Swiss,"Beagin, Jen",1982153083,9781982153083,1982153083,336        pp,3.69,"62,678","Feb 07, 2023","Feb 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 06, 2023","Dec 08, 2023","Oct 21, 2023",,Hardcover,view,/book/show/60701439-big-swiss
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Indictus,"Eilbert, Natalie",1934819719,9781934819715,1934819719,113        pp,4.48,141,unknown,"Jan 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2023",,Paperback,view,/book/show/37573567-indictus
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Death of Vivek Oji,"Emezi, Akwaeke*",0525541608,9780525541608,0525541608,248        pp,4.13,"58,955","Aug 04, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2023",,Hardcover,view,/book/show/48595550-the-death-of-vivek-oji
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Milky Way Smells of Rum and Raspberries,"Scudder, Jillian",,,,unknown,4.00,95,unknown,"Nov 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2023",,Kindle Edition,view,/book/show/61261531-the-milky-way-smells-of-rum-and-raspberries
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yellowface,"Kuang, R.F.*",,,,329        pp,3.80,"427,883","May 25, 2023","May 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2023",,Hardcover,view,/book/show/59357120-yellowface
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Secrets,"Hillier, Jennifer*",,,1250154227,352        pp,4.23,"134,636","Apr 21, 2020","Apr 21, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2023",,Hardcover,view,/book/show/45046683-little-secrets
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Afterlife,"Alvarez, Julia*",1643750259,9781643750255,1643750259,256        pp,3.70,"16,160","Apr 07, 2020","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2023",,Hardcover,view,/book/show/52898645-afterlife
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beware the Woman,"Abbott, Megan*",,,B0BGK6DP8L,320        pp,3.30,"11,710","May 30, 2023","May 30, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Sep 15, 2023",Oct 2023,"Oct 20, 2023",,Kindle Edition,view,/book/show/62366772-beware-the-woman
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Foundling: A Novel,"Leary, Ann*",1982120401,9781982120405,,336        pp,3.89,"11,850","May 31, 2022","May 31, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2023",,ebook,view,/book/show/59364084-the-foundling
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Writers & Lovers,"King, Lily*",0802148530,9780802148537,0802148530,324        pp,4.02,"142,082","Mar 03, 2020","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2023",,Hardcover,view,/book/show/52715989-writers-lovers
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Exiles,"Kline, Christina Baker*",0062356356,9780062356352,,384        pp,4.15,"55,095","Aug 25, 2020","Aug 25, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2023",,ebook,view,/book/show/50172518-the-exiles
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bookworm,"Yeatman, Robin*",0063273004,9780063273009,0063273004,288        pp,2.97,"3,235","Feb 14, 2023","Feb 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2023",,Paperback,view,/book/show/61150786-bookworm
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Planets,"Cox, Brian",,,,8        pp,4.45,"2,128","Feb 07, 2019","May 23, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2023",,Audible Audio,view,/book/show/51115736-the-planets
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girls of No Return,"Saldin, Erin",0545310261,9780545310260,0545310261,343        pp,3.70,"1,322","Feb 01, 2012","Feb 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2023",,Hardcover,view,/book/show/11979909-the-girls-of-no-return
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Finding Me,"Davis, Viola",0063037327,9780063037328,0063037327,304        pp,4.56,"116,015","Apr 26, 2022","Apr 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 09, 2023",,Hardcover,view,/book/show/58687126-finding-me
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Say Babylon,"Sinclair, Safiya",1982132337,9781982132330,1982132337,352        pp,4.49,"9,757","Oct 03, 2023","Oct 03, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wish there were a 10 star rating because books like this don’t come around too often! Unputdownable, unforgettable, and writing to die for! I don’t I wish there were a 10 star rating because books like this don’t come around too often! Unputdownable, unforgettable, and writing to die for! I don’t have a word big enough to describe how much this book affected me. A MUST read!...more",Notes are private!,15,16,1,"Jan 20, 2024","Feb 04, 2024","Oct 01, 2023",,Hardcover,view (with text),/book/show/62919742-how-to-say-babylon
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Poor Deer,"Oshetsky, Claire*",006332766X,9780063327665,006332766X,240        pp,4.01,"1,744","Jan 09, 2024","Jan 09, 2024",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wow! I was blown away with this book. The writing is amazing, Oshetsky is a wordsmith! I can see this author winning at every word game she’s ever plaWow! I was blown away with this book. The writing is amazing, Oshetsky is a wordsmith! I can see this author winning at every word game she’s ever played. She put words together that were so simple yet so descriptive. They drew me right in, and kept me riveted to the story. And what a story it is. A young girl is being raised by her mother and aunt. Before she is old enough to enter school something horrible happens to her best friend. Something she will blame herself for throughout this book. What an incredible look at how carrying guilt and shame can take on a life of its own. Loved it!...more",Notes are private!,1,18,1,"Oct 20, 2023","Nov 05, 2023","Oct 01, 2023",,Hardcover,view (with text),/book/show/127823311-poor-deer
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Opinions: A Decade of Arguments, Criticism, and Minding Other People's Business","Gay, Roxane*",0063341468,9780063341463,0063341468,320        pp,4.05,"2,245","Oct 10, 2023","Oct 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 01, 2023",,Hardcover,view,/book/show/123195171-opinions
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rabbit Cake,"Hartnett, Annie*",194104056X,9781941040560,194104056X,332        pp,3.98,"12,136","Mar 07, 2017","Mar 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2023",,Paperback,view,/book/show/30304223-rabbit-cake
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After You'd Gone,"O'Farrell, Maggie*",0142000329,9780142000328,0142000329,384        pp,4.03,"17,319","Jan 01, 2000","Feb 26, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 08, 2023",,Paperback,view,/book/show/675323.After_You_d_Gone
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The House in the Cerulean Sea        (The House in the Cerulean Sea, #1)","Klune, T.J.*",,,,394        pp,4.41,"626,896","Mar 16, 2020","Mar 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 07, 2023",,Kindle Edition,view,/book/show/45047384-the-house-in-the-cerulean-sea
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The War of Art: Winning the Inner Creative Battle,"Pressfield, Steven*",0446691437,9780446691437,0446691437,168        pp,3.99,"103,368",2002,"Apr 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2023",,Paperback,view,/book/show/1319.The_War_of_Art
