,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lynsi's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Too Good to Be True,"Lovering, Carola*",1250271371,9781250271372,1250271371,342        pp,3.85,"39,358","Mar 02, 2021","Mar 02, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This is a super quick read. I guessed the first twist but not the second. If you’re looking for something mindless this would do the trick!,Notes are private!,0,2,1,"Aug 10, 2023","Aug 10, 2023","Aug 10, 2023",,Hardcover,view (with text),/book/show/53137955-too-good-to-be-true
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Age of Vice,"Kapoor, Deepti",0593328795,9780593328798,0593328795,544        pp,3.61,"28,129","Jan 03, 2023","Jan 03, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 17, 2023","Jul 23, 2023","Jul 17, 2023",,Hardcover,view,/book/show/60177466-age-of-vice
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bird Way: A New Look at How Birds Talk, Work, Play, Parent, and Think","Ackerman, Jennifer",0735223017,9780735223011,0735223017,368        pp,4.22,"3,251","May 05, 2020","May 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 15, 2023",,Hardcover,view,/book/show/51802456-the-bird-way
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Life: Lessons from the World's Longest Scientific Study of Happiness,"Waldinger, Robert",1982166711,9781982166717,,352        pp,4.16,"7,398","Jan 10, 2023","Jan 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 15, 2023",,ebook,view,/book/show/61272271-the-good-life
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ten Drugs: How Plants, Powders, and Pills Have Shaped the History of Medicine","Hager, Thomas*",1419734407,9781419734403,1419734407,304        pp,4.18,"4,442","Mar 05, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2023",,Hardcover,view,/book/show/41104130-ten-drugs
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Room,"Donoghue, Emma*",,,B003YFIUW8,321        pp,4.08,"803,872","Aug 20, 2010","Sep 13, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I liked how this was written from the perspective of a 5 year old. It shed some light on the darkness of the plot. I stayed up past my bedtime readingI liked how this was written from the perspective of a 5 year old. It shed some light on the darkness of the plot. I stayed up past my bedtime reading it....more,Notes are private!,0,1,1,"Jul 10, 2023","Jul 15, 2023","Jul 10, 2023",,Kindle Edition,view (with text),/book/show/31685789-room
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kabul Beauty School: An American Woman Goes Behind the Veil,"Rodriguez, Deborah*",1400065593,9781400065592,1400065593,275        pp,3.66,"25,138",2007,"Apr 10, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2023",,Hardcover,view,/book/show/316558.Kabul_Beauty_School
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let the Great World Spin,"McCann, Colum*",1400063736,9781400063734,1400063736,351        pp,3.95,"104,956","Jun 16, 2009","Jun 23, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I thought this was exceptional. The complexity and connections of the characters lives and the premise of the happenings of New York City in 1974 madeI thought this was exceptional. The complexity and connections of the characters lives and the premise of the happenings of New York City in 1974 made me think that the author had some big JK Rowling grand plan for the book. I was surprised to read in the author’s note, (which also was exceptional), that the writing of the book happened to him, rather than him happening to the book. The following was from the Q&A at the end of the book:“It’s strange, but as I grow older, I find myself developing more optimism. I keep inching toward the point where I believe that it’s more difficult to have hope that it is to embrace cynicism. In the deep, dark end, there’s no point unless we have at least a modicum of hope. We trawl our way through the darkness, hoping to find a pinpoint of light. But isn’t it remarkable that the cynics of the world-the politicians, the corporations the squinty eyed critics- seem to think that they have a claim on intelligence? They seem to think that it’s cooler, more intellectually engaging, to be miserable, but that there is some sort of moral heft in cynicism. But I think a good novel can be a doorstop to despair. I also think the real bravery comes with those who are prepared to go through that door, and look at the world, and all its crime and torment, and still find something of value, no matter how small.” ...more",Notes are private!,0,2,1,"Jul 02, 2023","Jul 10, 2023","Jul 02, 2023",,Hardcover,view (with text),/book/show/5941033-let-the-great-world-spin
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Go as a River,"Read, Shelley*",1954118236,9781954118232,1954118236,320        pp,4.31,"64,905","Mar 07, 2023","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2023",,Hardcover,view,/book/show/63922274-go-as-a-river
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mastery of Love: A Practical Guide to the Art of Relationship: A Toltec Wisdom Book,"Ruiz, Miguel",1878424440,9781878424440,1878424440,248        pp,4.27,"53,181",1999,"Dec 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 30, 2023","Jul 02, 2023","Jun 30, 2023",,Hardcover,view,/book/show/81939.The_Mastery_of_Love
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Delights: Essays,"Gay, Ross",1616207922,9781616207922,1616207922,274        pp,4.16,"15,787","Feb 12, 2019","Feb 12, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I think this is my favorite book of all time. It had the elements that are on my criteria to make a good book: lyrical, witty writing, with a touch ofI think this is my favorite book of all time. It had the elements that are on my criteria to make a good book: lyrical, witty writing, with a touch of social commentary and overture of positivity.I am stumbling upon it around the time of my 26th birthday which was precluded by a few months of unpleasant happenings. It inspired me to write down 26 things to do that (should) delight me over the weekend of my birthday. As I was beginning to dutifully execute the list of delights I found myself spectacularly pissed off. During my bike ride, I crashed and my new bike was inoperable. As I began my favorite trail walk, it began to rain. After taking the afternoon to read this book, I realized I was blind to some delights in the midst of my angst. People graciously stopped their cars to see if I was okay after the crash as my loving roommates were conveniently available and hurriedly came to pick me up. During my rainy walk I stopped by my favorite hand-pie place for relief from rain and they greeted me by name and even remembered it was my birthday in a few days! Had I not picked up the book, perhaps I would have missed the concealed delights. Since beginning to read this I can’t help myself from saying “delight!” out loud when even the most minor pleasure comes my way. Perfectly cooked egg? “Delight!” Waking up moments before my alarm? “Delight!”Everyone would be happier if they read this book....more",Notes are private!,0,9,1,"Jun 25, 2023",Jul 2023,"Jun 25, 2023",,Hardcover,view (with text),/book/show/38746152-the-book-of-delights
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Rules Rules: Netflix and the Culture of Reinvention,"Hastings, Reed",0593152387,9780593152386,0593152387,464        pp,4.28,"26,904","Sep 08, 2020","Sep 08, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I know I will keep thinking about this book even after I finished it. It challenged the way I think and brought up arguments for having a company cultI know I will keep thinking about this book even after I finished it. It challenged the way I think and brought up arguments for having a company culture that is vastly different than my experience. I’m glad this book was written to explore a company culture as unique as Netflix. While I know every company cannot replicate their extreme culture, the exercise of imagining the implementation of some of their core principles in any company will have my wheels spinning for awhile....more",Notes are private!,0,2,1,"Jun 22, 2023","Jun 25, 2023","Jun 22, 2023",,Paperback,view (with text),/book/show/49099937-no-rules-rules
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Princess Who Believed in Fairy Tales: A Story for Modern Times,"Grad, Marcia",087980436X,9780879804367,087980436X,208        pp,3.79,"4,702","Apr 01, 1995","Apr 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 31, 2023",,Paperback,view,/book/show/480081.The_Princess_Who_Believed_in_Fairy_Tales
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dictionary of Lost Words,"Williams, Pip",1925972593,9781925972597,1925972593,384        pp,4.03,"141,156","Mar 31, 2020","Apr 06, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 16, 2023","Jun 04, 2023","May 16, 2023",,Paperback,view,/book/show/49354511-the-dictionary-of-lost-words
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,"Stone, Irving",0451213238,9780451213235,0451213238,776        pp,4.09,"90,500",1958,"Sep 07, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 10, 2023",,Paperback,view,/book/show/40473.The_Agony_and_the_Ecstasy
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Great Circle,"Shipstead, Maggie*",,,,608        pp,4.11,"67,593","May 04, 2021","May 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a steady read for me. I looked forward to picking it up each time. I thought the author wrote almost poetically at times. I really liked the This was a steady read for me. I looked forward to picking it up each time. I thought the author wrote almost poetically at times. I really liked the weaving of the similarity of the two characters’ stories set in different historical times at once, though I sometimes wish there was more about Hadley. “Isn’t that strange? I’ll tell you, we all thought hard about what we wanted to dream about before we went to sleep that night in case it was contagious - dreams coming true.”...more",Notes are private!,0,3,1,"May 10, 2023","Jun 25, 2023","May 10, 2023",,Hardcover,view (with text),/book/show/54976986-great-circle
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm Glad My Mom Died,"McCurdy, Jennette",,,,320        pp,4.47,"965,859","Aug 09, 2022","Aug 09, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 10, 2023","May 13, 2023","May 10, 2023",,ebook,view,/book/show/59364173-i-m-glad-my-mom-died
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell Me Lies,"Lovering, Carola*",,,,352        pp,3.48,"51,282","Jun 12, 2018","Jun 12, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 22, 2023","Apr 26, 2023","Apr 22, 2023",,Kindle Edition,view,/book/show/32735369-tell-me-lies
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beautiful Ruins,"Walter, Jess",0061928127,9780061928123,0061928127,337        pp,3.68,"177,403","Jun 12, 2012","Jun 12, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 20, 2023","Apr 22, 2023","Apr 20, 2023",,Hardcover,view,/book/show/11447921-beautiful-ruins
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brave New World,"Huxley, Aldous",0060929871,9780060929879,0060929871,268        pp,3.99,"1,855,387",1932,"Jan 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 15, 2023",,Paperback,view,/book/show/5129.Brave_New_World
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unmasking Autism: Discovering the New Faces of Neurodiversity,"Price, Devon*",0593235231,9780593235232,0593235231,304        pp,4.47,"13,537","Apr 05, 2022","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 23, 2023",,Hardcover,view,/book/show/58537365-unmasking-autism
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Much of These Hills Is Gold,"Zhang, C Pam*",0525537201,9780525537205,0525537201,288        pp,3.79,"23,841","Apr 07, 2020","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 23, 2023",,Hardcover,view,/book/show/45895362-how-much-of-these-hills-is-gold
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maame,"George, Jessica",,,,320        pp,4.07,"83,362","Jan 31, 2023","Jan 31, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 26, 2023","Apr 29, 2023","Mar 17, 2023",,Hardcover,view,/book/show/60784605-maame
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tokyo Vice: An American Reporter on the Police Beat in Japan,"Adelstein, Jake*",0307378799,9780307378798,0307378799,335        pp,3.91,"13,677","Oct 05, 2009","Oct 13, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2023",,Hardcover,view,/book/show/6658129-tokyo-vice
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guest List,"Foley, Lucy",,,B07WG8L7WC,319        pp,3.82,"995,940","Feb 20, 2020","Jun 02, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Mar 14, 2023",,Kindle Edition,view,/book/show/52656911-the-guest-list
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breathe: A Life in Flow,"Gracie, Rickson",0063018950,9780063018952,0063018950,288        pp,4.38,"4,294","Aug 10, 2021","Aug 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 10, 2023",,Hardcover,view,/book/show/55893794-breathe
