,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kerilynne's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dragonfly in Amber        (Outlander, #2)","Gabaldon, Diana*",,,,947        pp,4.34,"356,133","Jul 01, 1992","Aug 07, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Honestly, just too many details. I love the show and I really wanted to read the whole series. But, I’m done. They are too long and not enough happensHonestly, just too many details. I love the show and I really wanted to read the whole series. But, I’m done. They are too long and not enough happens. ...more",Notes are private!,0,0,1,"Jul 08, 2023","Sep 28, 2023","Oct 26, 2022",,Paperback,view (with text),/book/show/5364.Dragonfly_in_Amber
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Home Front,"Hannah, Kristin*",1250858232,9781250858238,1250858232,432        pp,4.21,"134,186","Jan 31, 2012","Nov 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2022",,Paperback,view,/book/show/59808223-home-front
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Music Shop,"Joyce, Rachel",,,,306        pp,3.84,"31,091","Jul 13, 2017","Jan 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 15, 2022",,Hardcover,view,/book/show/26854212-the-music-shop
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When We Had Wings,"Lawhon, Ariel*",0785253343,9780785253341,0785253343,432        pp,4.18,"7,492","Oct 18, 2022","Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2022",,Hardcover,view,/book/show/60693378-when-we-had-wings
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fiona and Jane,"Ho, Jean Chen*",0593296044,9780593296042,0593296044,288        pp,3.31,"14,979","Jan 04, 2022","Jan 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2022",,Hardcover,view,/book/show/57238523-fiona-and-jane
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best American Short Stories 2022,"Greer, Andrew Sean",0358664713,9780358664710,0358664713,352        pp,3.67,900,"Nov 01, 2022","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2022",,Paperback,view,/book/show/60012501-the-best-american-short-stories-2022
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waypoints: My Scottish Journey,"Heughan, Sam",0316495530,9780316495530,,270        pp,4.29,"8,453","Oct 25, 2022","Oct 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 25, 2022",,Hardcover,view,/book/show/60617136-waypoints
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A High Wind in Jamaica,"Hughes, Richard",0940322153,9780940322158,0940322153,279        pp,3.77,"9,900",1929,"Jan 01, 1928",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 22, 2022",,Paperback,view,/book/show/188458.A_High_Wind_in_Jamaica
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Taste: My Life Through Food,"Tucci, Stanley",1982168013,9781982168018,1982168013,291        pp,4.21,"75,245","Oct 05, 2021","Oct 05, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I can’t wait to make and eat some of the food in the book. It definitely made me want to visit Italy. And mostly I want to share the book with my oldeI can’t wait to make and eat some of the food in the book. It definitely made me want to visit Italy. And mostly I want to share the book with my oldest son. ...more,Notes are private!,0,2,1,"Nov 02, 2022","Nov 15, 2022","Sep 20, 2022",,Hardcover,view (with text),/book/show/55360284-taste
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Story of Mina Lee,"Kim, Nancy Jooyoun*",0778310175,9780778310174,0778310175,384        pp,3.53,"41,970","Sep 01, 2020","Sep 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 17, 2022",,Hardcover,view,/book/show/49374507-the-last-story-of-mina-lee
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Words in My Hands,Asphyxia,1773215280,9781773215280,1773215280,388        pp,4.23,"1,331","Sep 30, 2020","Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 17, 2022",,Hardcover,view,/book/show/56243643-the-words-in-my-hands
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Toni Morrison Book Club,"Bennett, Juda",029932494X,9780299324940,029932494X,208        pp,4.13,912,"Feb 04, 2020","Feb 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2022",,Paperback,view,/book/show/52062356-the-toni-morrison-book-club
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Believers,"Makkai, Rebecca*",073522353X,9780735223530,073522353X,421        pp,4.28,"135,439","Jun 19, 2018","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 01, 2022",,Paperback,view,/book/show/45304101-the-great-believers
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Less Is Lost        (Arthur Less, #2)","Greer, Andrew Sean",0316498904,9780316498906,0316498904,272        pp,3.72,"16,895","Sep 20, 2022","Sep 20, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Josh and I read this sequel together in the car. Once again, we laughed aloud so much. We talked about Less and his adventures. We speculated on how iJosh and I read this sequel together in the car. Once again, we laughed aloud so much. We talked about Less and his adventures. We speculated on how it would turn out in the end. Andrew Sean Greer is a phenomenal author. And maybe even a great Walloon!!! ...more",Notes are private!,0,1,1,"Mar 12, 2023","May 12, 2023","Aug 26, 2022",,Hardcover,view (with text),/book/show/60021216-less-is-lost
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pineapple Street,"Jackson, Jenny*",,,B0B3HPSFJ7,304        pp,3.58,"153,191","Mar 07, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 23, 2022",,Kindle Edition,view,/book/show/57738656-pineapple-street
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Friends, Lovers, and the Big Terrible Thing","Perry, Matthew",1250866448,9781250866448,1250866448,250        pp,3.90,"250,278","Nov 01, 2022","Nov 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I know a surprising amount about celebrities. I like reading celebrity memoirs. And I especially enjoy listening to a memoir narrated by the celebrityI know a surprising amount about celebrities. I like reading celebrity memoirs. And I especially enjoy listening to a memoir narrated by the celebrity. This one was intimate and very depressing. Matthew Perry is a funny man with an extraordinary career and a very sad life. Addiction rules almost every moment of his life. It is the terrible thing that ruins what is good in his life. ...more,Notes are private!,0,1,1,"Mar 30, 2023","Apr 06, 2023","Aug 19, 2022",,Hardcover,view (with text),/book/show/59641216-friends-lovers-and-the-big-terrible-thing
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Visual Thinking: The Hidden Gifts of People Who Think in Pictures, Patterns, and Abstractions","Grandin, Temple",0593418360,9780593418369,0593418360,340        pp,3.63,"2,393",Oct 2022,"Oct 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 19, 2022",,Hardcover,view,/book/show/60149558-visual-thinking
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Demon Copperhead,"Kingsolver, Barbara",,,,560        pp,4.51,"397,766","Oct 18, 2022","Oct 18, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This one is s a dynamo of a book. It’s fierce and real. It’s a retelling of Dicken’s David Copperfield. I’ve never read that, so I watched the movie wThis one is s a dynamo of a book. It’s fierce and real. It’s a retelling of Dicken’s David Copperfield. I’ve never read that, so I watched the movie with Dev Patel to get the basics of the story down. I could see all the parallels of the characters. I loved Demon. He’s funny and honest. This book hits on many aspects of how America is hurting our vulnerable populations. It spotlights the foster care system, the educational system, and of course, the opioid crisis in America. I loved the grittiness of the book. It took me back to The Poisonwood Bible and why I love Kingsolver’s writing so much. ...more",Notes are private!,0,2,1,"Dec 15, 2022","Jan 15, 2023","Aug 19, 2022",,Hardcover,view (with text),/book/show/60194162-demon-copperhead
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hotel Nantucket,"Hilderbrand, Elin*",0316258679,9780316258678,0316258679,416        pp,4.07,"221,010","Jun 14, 2022","Jun 14, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5-4.0 stars Last year, I read my first Elin Hilderbrand novel, Golden Girl. I loved this book. It had family drama and mystery. Before reading it, I3.5-4.0 stars Last year, I read my first Elin Hilderbrand novel, Golden Girl. I loved this book. It had family drama and mystery. Before reading it, I thought Elin Hilderbrand’s books seemed like fluff, so I had never picked one up. Well, on to my second book of hers, The Hotel Nantucket. This was more of the beach read that I was expecting. I really enjoyed this light, summer read about a hotel on Nantucket that was refurbished after many years. The story revolves around all the staff that comes to work at this new fabulous place. The staff is charming, a little gritty, and seeking renewal in their lives. The story takes place over one summer. It is full of folly and redemption. It is also full of a ghost that haunts the hotel. I enjoyed the novel and will continue to read more Hilderbrand books in the future. ...more",Notes are private!,0,0,1,"Mar 06, 2023","Mar 30, 2023","Aug 18, 2022",,Hardcover,view (with text),/book/show/59227941-the-hotel-nantucket
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Black Prince,"Murdoch, Iris",1101495685,9781101495681,,444        pp,3.95,"6,011",1973,"Mar 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2022",,ebook,view,/book/show/10003744-the-black-prince
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emma in the Night,"Walker, Wendy*",1250141435,9781250141439,1250141435,308        pp,3.72,"39,713","Aug 08, 2017","Aug 08, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2022",,Hardcover,view,/book/show/33574211-emma-in-the-night
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,She Would Be King,"Moore, Wayetu",1555978177,9781555978174,1555978177,312        pp,4.00,"6,894","Sep 11, 2018","Sep 11, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 12, 2022",,Hardcover,view,/book/show/37941786-she-would-be-king
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The First Fifteen Lives of Harry August,"North, Claire",0316399620,9780316399623,0316399620,405        pp,4.03,"88,565","Apr 08, 2014","Oct 21, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 12, 2022",,Paperback,view,/book/show/20706317-the-first-fifteen-lives-of-harry-august
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Italian Summer,"Serle, Rebecca*",1982166797,9781982166793,1982166797,255        pp,3.59,"218,683","Mar 01, 2022","Mar 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2.5-3.0 - I’m not sure if I got anything out of this book. The writing was good. Not sure if the topic was of any interest to me and the “time travel”2.5-3.0 - I’m not sure if I got anything out of this book. The writing was good. Not sure if the topic was of any interest to me and the “time travel” piece wasn’t explained in any way really. ...more,Notes are private!,0,0,1,"Aug 11, 2022","Aug 24, 2022","Aug 11, 2022",,Hardcover,view (with text),/book/show/58438583-one-italian-summer
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Love of my Life,"Walsh, Rosie",0593296990,9780593296998,0593296990,372        pp,3.90,"70,849","Mar 01, 2022","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2022",,Hardcover,view,/book/show/58492104-the-love-of-my-life
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Valentine,"Wetmore, Elizabeth*",0062913263,9780062913265,0062913263,320        pp,3.77,"41,430","Mar 31, 2020","Mar 31, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2022",,Hardcover,view,/book/show/52377380-valentine
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hades, Argentina","Loedel, Daniel",0593188640,9780593188644,0593188640,294        pp,3.75,"1,375","Jan 12, 2021","Jan 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2022",,Hardcover,view,/book/show/52644994-hades-argentina
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The World Played Chess,"Dugoni, Robert*",1542029384,9781542029384,B08RD8WFH9,400        pp,4.46,"27,380","Sep 14, 2021","Sep 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2022",,Kindle Edition,view,/book/show/56922052-the-world-played-chess
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Year of Yes,"Rhimes, Shonda*",1471157326,9781471157325,1471157326,352        pp,4.06,"91,540","Nov 10, 2015","Nov 10, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I love Grey’s Anatomy and have watched many other shows written by Shonda Rhimes. This was a good motivational/self-help type of book with some HollywI love Grey’s Anatomy and have watched many other shows written by Shonda Rhimes. This was a good motivational/self-help type of book with some Hollywood gossip weaved within her real life. I found it entertaining. ...more,Notes are private!,0,0,1,"Jul 12, 2022","Jul 24, 2022","Jul 12, 2022",,Paperback,view (with text),/book/show/29540318-year-of-yes
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Outlander        (Outlander, #1)","Gabaldon, Diana*",1419381016,9781419381010,1419381016,33        pp,4.26,"1,052,896","Jun 01, 1991","Apr 28, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"That is the longest book that I’ve ever listened to in my car. It took two months. I enjoyed the book overall. I’ve seen the show, so I knew what to eThat is the longest book that I’ve ever listened to in my car. It took two months. I enjoyed the book overall. I’ve seen the show, so I knew what to expect. The end part of the book in the monastery was very long and drawn out. And then the book just ended. It felt very abrupt to me. I said, “That’s it!” Not a very dramatic ending at all. ...more",Notes are private!,0,1,1,"Aug 25, 2022","Oct 26, 2022","Jul 10, 2022",,Audio CD,view (with text),/book/show/995811.Outlander
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Missing Hearts,"Ng, Celeste*",0593492544,9780593492543,0593492544,335        pp,3.81,"174,148","Oct 04, 2022","Oct 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 05, 2022",,Hardcover,view,/book/show/60149573-our-missing-hearts
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wonder,"Donoghue, Emma*",0316393878,9780316393874,0316393878,291        pp,3.64,"86,231","Sep 20, 2016","Sep 20, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 29, 2022",,Hardcover,view,/book/show/28449257-the-wonder
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Akin,"Donoghue, Emma*",,,,352        pp,3.68,"15,722","Sep 03, 2019","Sep 10, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I listened to this book on audio in the car. What I really liked was the dialogue between the formal 79 year old and the very street-wise, snarky 11 yI listened to this book on audio in the car. What I really liked was the dialogue between the formal 79 year old and the very street-wise, snarky 11 year old. What I didn’t like was all the repetition of themes. ...more",Notes are private!,0,0,1,"Jun 29, 2022","Aug 10, 2022","Jun 29, 2022",,Hardcover,view (with text),/book/show/43209291-akin
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vincent and Theo: The Van Gogh Brothers,"Heiligman, Deborah",,,B01M1JPPHP,465        pp,4.00,"9,071","Apr 18, 2017","Apr 18, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2022",,Kindle Edition,view,/book/show/40603383-vincent-and-theo
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,With the Fire on High,"Acevedo, Elizabeth*",0062662856,9780062662859,,400        pp,4.18,"84,700","May 07, 2019","May 07, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"YA - 4 stars I loved Emoni’s voice, her strength and self-doubt. The culinary aspect of the novel kept the story moving. And loved that even though thYA - 4 stars I loved Emoni’s voice, her strength and self-doubt. The culinary aspect of the novel kept the story moving. And loved that even though there is real struggle, there wasn’t a heartbreaking event to catapult her forward, just everyday life and hefty decisions for a young woman and mother. Great story. ...more",Notes are private!,0,1,1,"Jun 18, 2022","Jun 24, 2022","Jun 18, 2022",,ebook,view (with text),/book/show/38739562-with-the-fire-on-high
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Time Tomorrow,"Straub, Emma*",052553900X,9780525539001,052553900X,310        pp,3.80,"131,368","May 17, 2022","May 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2022",,Hardcover,view,/book/show/59089704-this-time-tomorrow
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eight Hundred Grapes,"Dave, Laura*",,,B00P42WXG8,274        pp,3.64,"54,429","Jun 02, 2015","Jun 02, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2022",,Kindle Edition,view,/book/show/25216135-eight-hundred-grapes
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bomb Shelter: Love, Time, and Other Explosives","Philpott, Mary Laura*",1982160780,9781982160784,1982160780,288        pp,4.00,"8,911","Apr 12, 2022","Apr 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2022",,Hardcover,view,/book/show/58438569-bomb-shelter
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Not a Sound,"Gudenkauf, Heather*",0778319954,9780778319955,0778319954,320        pp,3.90,"15,048","May 30, 2017","May 30, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2022",,Paperback,view,/book/show/32739978-not-a-sound
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lion in the Lei Shop,"Starbird, Kaye",1611098041,9781611098044,1611098041,292        pp,3.64,828,1970,"May 28, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2022",,Paperback,view,/book/show/16255399-the-lion-in-the-lei-shop
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Love Story of Missy Carmichael,"Morrey, Beth",0525542442,9780525542445,0525542442,339        pp,4.07,"16,744","Apr 07, 2020","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2022",,Hardcover,view,/book/show/45728418-the-love-story-of-missy-carmichael
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Upgrade,"Crouch, Blake*",0593157532,9780593157534,0593157532,352        pp,3.81,"91,957","Jul 07, 2022","Jul 12, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A sci-fi story of modifying genes and changing humanity. It reminded me of the series Altered Carbon as I envisioned the tale unfolding. I was hooked A sci-fi story of modifying genes and changing humanity. It reminded me of the series Altered Carbon as I envisioned the tale unfolding. I was hooked in the beginning, the middle dragged a little and the end brought it back around. For as little as I read this genre, Blake Crouch does not disappoint. ...more",Notes are private!,0,0,1,"Sep 14, 2022","Sep 26, 2022","May 25, 2022",,Hardcover,view (with text),/book/show/59838811-upgrade
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Book Lovers,"Henry, Emily*",,,0593440870,377        pp,4.14,"1,049,699","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2022",,Hardcover,view,/book/show/58690308-book-lovers
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lincoln Highway,"Towles, Amor*",0735222355,9780735222359,0735222355,576        pp,4.23,"259,068","Oct 05, 2021","Oct 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2022",,Hardcover,view,/book/show/57109107-the-lincoln-highway
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Such a Fun Age,"Reid, Kiley",,,,310        pp,3.79,"521,173","Dec 31, 2019","Dec 31, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 23, 2022",,Hardcover,view,/book/show/43923951-such-a-fun-age
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Our Italian Summer        (Meet Me in Italy, #1)","Probst, Jennifer*",0593098463,9780593098462,0593098463,384        pp,3.89,"7,202","Jan 12, 2021","Jan 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Recommended by Cindy,Notes are private!,0,0,0,not set,not set,"May 23, 2022",,Paperback,view (with text),/book/show/53194745-our-italian-summer
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Show Me a Sign        (Show Me a Sign #1),"LeZotte, Ann Clare*",1338255819,9781338255812,1338255819,288        pp,4.02,"5,114","Mar 03, 2020","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2022",,Hardcover,view,/book/show/44575095-show-me-a-sign
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Jungle,"Sinclair, Upton",1884365302,9781884365300,1884365302,335        pp,3.77,"145,492",1906,"Apr 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 16, 2022",,Paperback,view,/book/show/41681.The_Jungle
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mirror Girls,"McWilliams, Kelly*",0759553874,9780759553873,0759553874,320        pp,3.98,"2,874","Feb 08, 2022","Feb 08, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 12, 2022","Jun 16, 2022","May 08, 2022",,Hardcover,view,/book/show/58066017-mirror-girls
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Match        (Wilde, #2)","Coben, Harlan*",,,,352        pp,4.20,"51,377","Mar 15, 2022","Mar 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 07, 2022",,Hardcover,view,/book/show/58340968-the-match
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Year of Magical Thinking,"Didion, Joan",1400078431,9781400078431,1400078431,227        pp,3.93,"242,904","Sep 01, 2005","Feb 13, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2022",,Paperback,view,/book/show/7815.The_Year_of_Magical_Thinking
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Between Two Kingdoms: A Memoir of a Life Interrupted,"Jaouad, Suleika*",0399588582,9780399588587,0399588582,352        pp,4.43,"88,851","Feb 09, 2021","Feb 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 28, 2022",,Hardcover,view,/book/show/50743767-between-two-kingdoms
