,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Esil's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Funny Kind of Paradise,"Owens, Jo*",0735278822,9780735278820,0735278822,248        pp,4.11,916,unknown,"Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2020",,Paperback,view,/book/show/54227863-a-funny-kind-of-paradise
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Town Called Solace,"Lawson, Mary",1784743925,9781784743925,1784743925,302        pp,4.03,"24,244",2021,"Feb 18, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love Mary Lawson's writing and story telling. She knows how to tug at my heartstrings without leaving me feeling manipulated. A Town Called Solace iI love Mary Lawson's writing and story telling. She knows how to tug at my heartstrings without leaving me feeling manipulated. A Town Called Solace in no exception. Set in the early 1970s, in a small town in northern Ontario, this is a beautiful story -- full of sadness, things left unsaid, people trying to be kind and people trapped by the limits of their own personalities and circumstances. The story is told from three points of view. Clara is seven years old and is worried about her sister Rose's recent disappearance. Elizabeth, Clara's neighbour, tells her story from her hospital bed as she lies dying. Liam moves into Elizabeth's house, with his own complicated baggage. There's a beautiful symmetry in the connection between these three characters. The story telling is low key but the emotions are intense. Thanks to Netgalley and the publisher for an opportunity to read an advance copy....more",Notes are private!,0,70,1,"Feb 28, 2021","Mar 06, 2021","Nov 20, 2020",,Hardcover,view (with text),/book/show/53328334-a-town-called-solace
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bride of the Sea,"Quotah, Eman*",1951142454,9781951142452,1951142454,320        pp,3.59,"1,853","Jan 26, 2021","Jan 26, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2020",,Paperback,view,/book/show/54112568-bride-of-the-sea
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Crooked Tree,"Mannion, Una",0063049848,9780063049840,0063049848,320        pp,3.75,"5,617","Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 20, 2020",,Hardcover,view,/book/show/54236137-a-crooked-tree
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House on Vesper Sands,"O'Donnell, Paraic*",1951142241,9781951142247,1951142241,408        pp,3.42,"6,958","Oct 18, 2018","Jan 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2020",,Hardcover,view,/book/show/53492673-the-house-on-vesper-sands
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yellow Wife,"Johnson, Sadeqa*",1982149108,9781982149109,1982149108,278        pp,4.42,"59,493","Jan 12, 2021","Jan 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2020",,Hardcover,view,/book/show/54304031-yellow-wife
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Promise of Ankles        (44 Scotland Street #14),"McCall Smith, Alexander*",0593313283,9780593313282,0593313283,297        pp,4.07,"3,349","Nov 01, 2020","Dec 08, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2020",,Paperback,view,/book/show/54895731-a-promise-of-ankles
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Knock at Midnight: A Story of Hope, Justice, and Freedom","Barnett, Brittany K.*",198482578X,9781984825780,198482578X,321        pp,4.59,"5,513","Sep 08, 2020","Sep 08, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2020",,Hardcover,view,/book/show/52654711-a-knock-at-midnight
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girlhood,"Febos, Melissa*",,,,unknown,4.24,"9,831","Mar 30, 2021","Mar 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Kindle Edition,view,/book/show/55077011-girlhood
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,There's No Such Thing as an Easy Job,"Tsumura, Kikuko",1526622246,9781526622242,1526622246,416        pp,3.60,"13,382","Oct 19, 2015","Nov 26, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Paperback,view,/book/show/52692515-there-s-no-such-thing-as-an-easy-job
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Million Reasons Why,"Strawser, Jessica*",1250241626,9781250241627,1250241626,368        pp,3.79,"5,193","Mar 23, 2021","Mar 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Hardcover,view,/book/show/53137899-a-million-reasons-why
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Willow Wren,"Schott, Philipp*",1770415734,9781770415737,1770415734,340        pp,4.14,539,"Mar 23, 2021","Mar 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 03, 2020",,Paperback,view,/book/show/55407903-the-willow-wren
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jigsaw Man - Im Zeichen des Killers,"Matheson, Nadine*",3732588106,,B07ZQB15MM,480        pp,3.88,"14,103","Aug 28, 2020","Aug 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 03, 2020",,Kindle Edition,view,/book/show/54790668-jigsaw-man---im-zeichen-des-killers
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memory Collectors,"Neville, Kim*",1982157585,9781982157586,1982157585,388        pp,3.70,"2,409","Mar 16, 2021","Mar 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 03, 2020",,Paperback,view,/book/show/54303938-the-memory-collectors
504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plunder: A Memoir of Family Property and Nazi Treasure,"Kaiser, Menachem",132850803X,9781328508034,132850803X,288        pp,3.68,"1,531","Mar 16, 2021","Mar 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Hardcover,view,/book/show/53968574-plunder
505,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mona,"Oloixarac, Pola",0374722080,9780374722081,,192        pp,3.31,"5,127","Mar 01, 2019","Mar 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,ebook,view,/book/show/53359538-mona
506,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Matter of Life and Death        (Robin Lockwood #4),"Margolin, Phillip*",1250258421,9781250258427,1250258421,320        pp,3.93,"3,492","Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Hardcover,view,/book/show/53138031-a-matter-of-life-and-death
507,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cloudmaker,"Brooks, Malcolm",0802146333,9780802146335,B0CG3RG5LS,387        pp,4.09,314,"Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Kindle Edition,view,/book/show/54313613-cloudmaker
508,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Model Citizen: A Memoir,"Mohr, Joshua*",0374211728,9780374211721,0374211728,336        pp,4.31,195,2021,"Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Hardcover,view,/book/show/53317476-model-citizen
509,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Recent East,"Grattan, Thomas",0374247935,9780374247935,0374247935,368        pp,3.55,"1,161","Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Hardcover,view,/book/show/53317479-the-recent-east
510,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You're Leaving When?: Adventures in Downward Mobility,"Gurwitch, Annabelle*",1640094474,9781640094475,1640094474,224        pp,3.61,891,"Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Hardcover,view,/book/show/55303907-you-re-leaving-when
511,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Postscript Murders        (Harbinder Kaur #2),"Griffiths, Elly*",1787477665,,B0817MKHHZ,335        pp,3.93,"20,782","Sep 26, 2020","Oct 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Kindle Edition,view,/book/show/49012512-the-postscript-murders
512,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Too Good to Be True,"Lovering, Carola*",1250271371,9781250271372,1250271371,342        pp,3.85,"39,356","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Hardcover,view,/book/show/53137955-too-good-to-be-true
513,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Brother, Sister, Mother, Explorer","Figueroa, Jamie",194822688X,9781948226882,194822688X,224        pp,3.59,527,"Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Hardcover,view,/book/show/55098891-brother-sister-mother-explorer
514,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Quick,"Day, Kate Hope*",,,,8        pp,3.38,"3,126","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Audiobook,view,/book/show/45479613-in-the-quick
515,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Northern Reach,"Winslow, W.S.*",1250776481,9781250776488,1250776481,240        pp,3.49,715,"Mar 02, 2021","Mar 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wouldn't really call this a novel so much as a series of interrelated stories. The stories are set in Maine and span from early 20th century to 2017I wouldn't really call this a novel so much as a series of interrelated stories. The stories are set in Maine and span from early 20th century to 2017. They focus on a series of character related by blood or marriage. This is an impressive first work of fiction. I did not love every story and I found them a bit uneven in tone -- most were dark and melancholy whereas a couple aimed at humour but felt a bit like caricatures. But a few stories knocked my socks off so I am forgiving of the inconsistencies. To my surprise, one of my favourites featured a ghost -- what if you died and were able to hear your adult children's reactions and musings about your life... I will definitely look for Winslow's next fictional work. This was a buddy read with Angela and Diane, and, as usual, so nice to read with them. Thanks to Netgalley and the publisher for giving me access to an advance copy....more",Notes are private!,0,29,1,"Feb 13, 2021","Feb 14, 2021","Nov 03, 2020",,Hardcover,view (with text),/book/show/53138225-the-northern-reach
516,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Scapegoat,"Davis, Sara",0374181454,9780374181451,0374181454,224        pp,3.07,627,"Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Hardcover,view,/book/show/53317481-the-scapegoat
517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Eggs,"Hardiman, Rebecca",1982164298,9781982164294,1982164298,336        pp,3.56,"5,691","Mar 09, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Hardcover,view,/book/show/54303770-good-eggs
518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blizzard Party,"Livings, Jack*",0374280533,9780374280536,0374280533,416        pp,3.15,256,"Feb 23, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Hardcover,view,/book/show/53317518-the-blizzard-party
519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Honey Girl,"Rogers, Morgan*",,,B089WGLDQX,283        pp,3.68,"41,925","Feb 23, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Kindle Edition,view,/book/show/49362138-honey-girl
520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ancient Dead: An Amanda Doucette Mystery        (An Amanda Doucette Mystery, 4)","Fradkin, Barbara*",1459743814,9781459743816,1459743814,344        pp,3.66,134,unknown,"Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Paperback,view,/book/show/49218730-the-ancient-dead
521,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Smash-Up,"Benjamin, Ali",0593229657,9780593229651,0593229657,352        pp,3.61,"1,448","Feb 23, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Hardcover,view,/book/show/53479918-the-smash-up
522,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Guilty Admissions: The Bribes, Favors, and Phonies behind the College Cheating Scandal","LaPorte, Nicole",1538717085,9781538717080,B084216CQT,279        pp,3.78,538,"Feb 23, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2020",,Kindle Edition,view,/book/show/54663373-guilty-admissions
