,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sarah's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost Places,"Pinsker, Sarah*",1618731998,9781618731999,1618731998,288        pp,4.08,249,"May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2022",,Paperback,view,/book/show/60899068-lost-places
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Things Have Gotten Worse Since We Last Spoke,"LaRocca, Eric*",1951658132,,B08YN53M5X,120        pp,2.97,"47,930","Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2022",,Kindle Edition,view,/book/show/57876868-things-have-gotten-worse-since-we-last-spoke
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Finding the Mother Tree: Discovering the Wisdom of the Forest,"Simard, Suzanne*",052565609X,9780525656098,052565609X,348        pp,4.23,"12,663","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 27, 2022",,Hardcover,view,/book/show/54976983-finding-the-mother-tree
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pallbearers Club,"Tremblay, Paul*",0063069911,9780063069916,0063069911,278        pp,3.11,"11,157","Jul 05, 2022","Jul 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 15, 2022",,Hardcover,view,/book/show/59314692-the-pallbearers-club
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Killers of a Certain Age,"Raybourn, Deanna*",,,B09N6VX4K7,353        pp,3.86,"87,921","Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2022",,Kindle Edition,view,/book/show/59816863-killers-of-a-certain-age
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kalpa Imperial: The Greatest Empire That Never Was,"Gorodischer, Angélica",1931520054,9781931520058,1931520054,246        pp,3.93,"1,378",1983,"Aug 15, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2022",,Paperback,view,/book/show/534595.Kalpa_Imperial
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Other City,"Ajvaz, Michal",1564784916,9781564784919,1564784916,168        pp,3.70,914,1993,"Jun 11, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2022",,Paperback,view,/book/show/6216835-the-other-city
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fevered Star        (Between Earth and Sky, #2)","Roanhorse, Rebecca*",1534437738,9781534437739,1534437738,388        pp,4.10,"15,445","Apr 19, 2022","Apr 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2022",,Hardcover,view,/book/show/58437698-fevered-star
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Candy House,"Egan, Jennifer*",1476716765,9781476716763,1476716765,352        pp,3.65,"57,143","Apr 05, 2022","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2022",,Hardcover,view,/book/show/58437521-the-candy-house
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Revision: The Last Word,"Davies, Peter Ho",1644450399,9781644450390,1644450399,172        pp,4.26,238,unknown,"Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2022",,Paperback,view,/book/show/56269262-the-art-of-revision
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Camera Man: Buster Keaton, the Dawn of Cinema, and the Invention of the Twentieth Century","Stevens, Dana",1501134213,9781501134210,,432        pp,4.18,"1,372","Jan 25, 2022","Jan 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2022",,ebook,view,/book/show/56899010-camera-man
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where I Can't Follow,"Blooms, Ashley*",,9781728226392,1728226392,352        pp,3.52,717,"Feb 15, 2022","Feb 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2022",,Paperback,view,/book/show/58521572-where-i-can-t-follow
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Night at the Telegraph Club,"Lo, Malinda*",0525555277,9780525555278,0525555277,416        pp,4.23,"84,481","Jan 19, 2021","Dec 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2022",,Paperback,view,/book/show/59514393-last-night-at-the-telegraph-club
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Booth,"Fowler, Karen Joy*",0593331435,9780593331439,0593331435,470        pp,3.84,"12,980","Mar 08, 2022","Mar 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2022",,Hardcover,view,/book/show/58502673-booth
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Self-Portrait with Nothing,"Pokwatka, Aimee*",,,B09NK1RCCG,304        pp,3.51,"1,658","Oct 18, 2022","Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2022",,Kindle Edition,view,/book/show/57827668-self-portrait-with-nothing
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cartographers,"Shepherd, Peng*",0062910698,9780062910691,0062910698,392        pp,3.64,"65,177","Mar 15, 2022","Mar 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2022",,Hardcover,view,/book/show/55004093-the-cartographers
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Claire DeWitt and the Bohemian Highway        (Claire DeWitt Mysteries, #2)","Gran, Sara*",0547429339,9780547429335,0547429339,280        pp,3.80,"4,182","Jan 01, 2013","Jun 18, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2022",,Hardcover,view,/book/show/15814401-claire-dewitt-and-the-bohemian-highway
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Happy All the Time,"Colwin, Laurie",0060955325,9780060955328,0060955325,224        pp,3.86,"5,422","Sep 12, 1978","May 16, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2021",,Paperback,view,/book/show/164408.Happy_All_the_Time
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Hope: A Survival Guide for Trying Times,"Goodall, Jane*",1250784093,9781250784094,1250784093,272        pp,4.19,"14,078","Oct 19, 2021","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2021",,Hardcover,view,/book/show/56268863-the-book-of-hope
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Light of Days: The Untold Story of Women Resistance Fighters in Hitler's Ghettos,"Batalion, Judy*",0062874217,9780062874214,0062874217,560        pp,4.08,"8,102","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2021",,Hardcover,view,/book/show/52090762-the-light-of-days
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come Fly The World: The Jet-Age Story of the Women of Pan Am,"Cooke, Julia*",0358251400,9780358251408,0358251400,288        pp,3.66,"11,161","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2021",,Hardcover,view,/book/show/53968539-come-fly-the-world
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race","Isaacson, Walter*",1982115858,9781982115852,1982115858,536        pp,4.29,"34,981","Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2021",,Hardcover,view,/book/show/54968118-the-code-breaker
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Doctors Blackwell: How Two Pioneering Sisters Brought Medicine to Women and Women to Medicine,"Nimura, Janice P.*",0393635546,9780393635546,0393635546,336        pp,3.60,"5,220","Jan 19, 2021","Jan 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2021",,Hardcover,view,/book/show/53404774-the-doctors-blackwell
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A House Is a Body,"Swamy, Shruti",1616209895,9781616209896,1616209895,208        pp,3.61,"1,175","Aug 11, 2020","Aug 11, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2021",,Hardcover,view,/book/show/52435018-a-house-is-a-body
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sleepless,"Manibo, Victor*",164566046X,9781645660460,164566046X,400        pp,3.53,925,"Aug 02, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2021",,Hardcover,view,/book/show/59805612-the-sleepless
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Booth,"Fowler, Karen Joy*",,,B096WZMGP5,480        pp,3.84,"12,980","Mar 08, 2022","Mar 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2021",,Kindle Edition,view,/book/show/57822543-booth
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ride of Her Life: The True Story of a Woman, Her Horse, and Their Last-Chance Journey Across America","Letts, Elizabeth*",0525619321,9780525619321,0525619321,336        pp,4.24,"9,894","Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2021",,Hardcover,view,/book/show/55333765-the-ride-of-her-life
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The River Midnight,"Nattel, Lilian*",0684853043,9780684853048,0684853043,414        pp,3.93,819,"Nov 05, 1998","Oct 28, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2021",,Paperback,view,/book/show/563797.The_River_Midnight
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Better Way of Saying,"Pinsker, Sarah*",1250834651,9781250834652,,26        pp,3.33,169,"Nov 10, 2021","Nov 17, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 11, 2021",,ebook,view,/book/show/59493285-a-better-way-of-saying
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sentence,"Erdrich, Louise",006267112X,9780062671127,006267112X,387        pp,3.96,"68,609","Nov 09, 2021","Nov 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 09, 2021",,Hardcover,view,/book/show/56816904-the-sentence
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Far from the Light of Heaven,"Thompson, Tade",1549136550,9781549136559,,unknown,3.51,"4,439","Oct 26, 2021","Oct 26, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2021",,Audiobook,view,/book/show/57007657-far-from-the-light-of-heaven
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Have Always Been Here,"Nguyen, Lena*",0756417295,9780756417291,0756417295,355        pp,3.54,"2,155","Jul 06, 2021","Jul 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2021",,Hardcover,view,/book/show/55859539-we-have-always-been-here
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hell,"Davis, Kathryn",0316735051,9780316735056,0316735051,192        pp,3.22,319,1998,"Sep 05, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2021",,Paperback,view,/book/show/76485.Hell
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Labrador,"Davis, Kathryn",0618075429,9780618075423,0618075429,240        pp,3.96,181,1988,"Nov 08, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2021",,Paperback,view,/book/show/932651.Labrador
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fan Fiction: A Mem-Noir: Inspired by True Events,"Spiner, Brent",,,B08R2KVJH7,249        pp,3.52,"3,428","Oct 05, 2021","Oct 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 26, 2021",,Kindle Edition,view,/book/show/56888065-fan-fiction
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heroine with 1001 Faces,"Tatar, Maria",1631498819,9781631498817,1631498819,368        pp,3.92,896,"Sep 14, 2021","Sep 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2021",,Hardcover,view,/book/show/56769530-the-heroine-with-1001-faces
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crooked House,"Christie, Agatha",,,,216        pp,4.08,"75,649",1949,"May 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 07, 2021",,Hardcover,view,/book/show/58028783-crooked-house
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fevered Star        (Between Earth and Sky, #2)","Roanhorse, Rebecca*",,,,384        pp,4.10,"15,445","Apr 19, 2022","Apr 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 04, 2021",,Kindle Edition,view,/book/show/57339626-fevered-star
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gilded Page: The Secret Lives of Medieval Manuscripts,"Wellesley, Mary",1541675088,9781541675087,1541675088,352        pp,4.13,446,"Oct 12, 2021","Oct 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 29, 2021",,Hardcover,view,/book/show/57007983-the-gilded-page
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Light from Uncommon Stars,"Aoki, Ryka*",1250789060,9781250789068,1250789060,372        pp,4.07,"29,102","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Sep 28, 2021",,Hardcover,view,/book/show/56179360-light-from-uncommon-stars
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How High We Go in the Dark,"Nagamatsu, Sequoia*",0063072645,9780063072640,0063072645,304        pp,3.84,"54,444","Jan 18, 2022","Jan 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 22, 2021",,Hardcover,view,/book/show/57850265-how-high-we-go-in-the-dark
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How High We Go in the Dark,"Nagamatsu, Sequoia*",0063072661,9780063072664,,256        pp,3.84,"54,444","Jan 18, 2022","Jan 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 21, 2021",,ebook,view,/book/show/56554299-how-high-we-go-in-the-dark
