,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Marcy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sister Stardust,"Green, Jane*",1335425780,9781335425782,1335425780,304        pp,3.58,"8,950","Apr 05, 2022","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2022",,Hardcover,view,/book/show/57938999-sister-stardust
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Do What We Do in the Dark,"Hart, Michelle*",0593329678,9780593329672,0593329678,224        pp,3.55,"9,241","May 03, 2022","May 03, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This short book is just so well written. It's deceptive how much it does. The story of a college student's affair with an older woman in college. A p This short book is just so well written. It's deceptive how much it does. The story of a college student's affair with an older woman in college. A professor. The way she hangs on every word, every book suggestion. The way she works out. Makes love. Mallory's attraction to this woman reverberates with just about every nerve, part of her life. The mother she recently lost. Later, we learn, her best friend's mother, also lost. The writing is effortless and astute and engrossing and I felt Mallory's feelings. I always like to be taken back to that period of life, too, when so much is new. Mallory's first time going out for sushi, for instance. New The structure is well done, too, the way Michelle Hart moves us through time, jumping ahead and then back in time, but never confusing, it just works somehow. ...more",Notes are private!,0,9,0,not set,not set,"Feb 26, 2022",,Hardcover,view (with text),/book/show/58735038-we-do-what-we-do-in-the-dark
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Be Brief and Tell Them Everything,"Listi, Brad*",1632461366,9781632461360,1632461366,216        pp,4.11,214,unknown,"May 10, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 24, 2022",,Paperback,view,/book/show/60213034-be-brief-and-tell-them-everything
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,End of the World House,"Celt, Adrienne*",,,B09843HRWY,320        pp,3.03,"1,359","Apr 19, 2022","Apr 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2022",,Kindle Edition,view,/book/show/53958345-end-of-the-world-house
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Forbidden City,"Hua, Vanessa*",0399178813,9780399178818,0399178813,352        pp,3.64,"1,472","May 10, 2022","May 10, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2022",,Hardcover,view,/book/show/58621983-forbidden-city
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sea of Tranquility,"Mandel, Emily St. John*",0593321448,9780593321447,0593321448,259        pp,4.08,"231,583","Apr 05, 2022","May 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Feb 14, 2022",,Hardcover,view,/book/show/58446227-sea-of-tranquility
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The School for Good Mothers,"Chan, Jessamine*",,,,336        pp,3.54,"105,737","Jan 04, 2022","Jan 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2022",,Hardcover,view,/book/show/57846320-the-school-for-good-mothers
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Evening Hero,"Lee, Marie Myung-Ok*",,,,unknown,3.83,"1,099","May 24, 2022","May 24, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Feb 14, 2022",,,view,/book/show/54230629-the-evening-hero
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hurricane Girl,"Dermansky, Marcy*",0593320891,,B09G97VL9X,240        pp,3.66,"5,263","Jun 14, 2022","Jun 14, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This book turns out to be special to me.,Notes are private!,4,41,1,not set,not set,"Feb 06, 2022",,Kindle Edition,view (with text),/book/show/56300880-hurricane-girl
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Border Less,"Poddar, Namrata*",1736176781,9781736176788,1736176781,176        pp,3.90,151,"Mar 01, 2022","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2022",,Paperback,view,/book/show/59775714-border-less
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vanishing Half,"Bennett, Brit*",,,,343        pp,4.15,"753,521","Jun 02, 2020","Jun 02, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a completely absorbing novel. Britt Bennet took me places I had never gone. I was so fascinated with the idea of a town filled only with lighThis was a completely absorbing novel. Britt Bennet took me places I had never gone. I was so fascinated with the idea of a town filled only with light skinned blacks. I also had never imagined what it would be like to pass. The character of Stella give us so much to pass. It's heartbreaking when she befriends the black woman who moves across the street, how happy this friendship makes her and how she has to give it up. The sacrifices she made to lead a new life seem pointless and even more sad when time passes. ...more",Notes are private!,0,3,1,not set,not set,"Jan 28, 2022",,Hardcover,view (with text),/book/show/51791252-the-vanishing-half
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Magician's Assistant,"Patchett, Ann",,,,357        pp,3.72,"44,008",1997,"Dec 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love free little libraries, which is where I picked up this Ann Patchett novel, which somehow I managed to miss. It's so good. It brought me so muchI love free little libraries, which is where I picked up this Ann Patchett novel, which somehow I managed to miss. It's so good. It brought me so much pleasure to read. I was swept up in this story where Sabine meets the family she had been told was dead after her husband Parsifal dies. And while learning about Parsifal's childhood, she falls for them and they for her and somehow ends up in Nebraska. Patchett is so good. ...more",Notes are private!,0,8,1,not set,not set,"Jan 18, 2022",,Paperback,view (with text),/book/show/16055.The_Magician_s_Assistant
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Diver's Clothes Lie Empty,"Vida, Vendela",144340974X,9781443409742,144340974X,224        pp,3.44,"7,232","Jun 02, 2015","Jun 02, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lately, in this never ending season of Covid, I have had trouble finishing books. But not the case with Vendela Viida. The Diver's Clothes Lie Empty mLately, in this never ending season of Covid, I have had trouble finishing books. But not the case with Vendela Viida. The Diver's Clothes Lie Empty made me so anxious for the narrator, but wow was she smart. And the story was crazy. And there was the most contemptible movie star or all times in this novel. I know there about more Vida books I haven't read so that comes next. ...more",Notes are private!,0,4,1,not set,not set,"Jan 06, 2022",,Paperback,view (with text),/book/show/23590710-the-diver-s-clothes-lie-empty
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dava Shastri's Last Day,"Ramisetti, Kirthana*",1538703866,9781538703861,1538703866,384        pp,3.49,"9,515","Nov 30, 2021","Nov 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2021",,Hardcover,view,/book/show/57653407-dava-shastri-s-last-day
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wayward,"Spiotta, Dana*",0593318730,9780593318737,0593318730,288        pp,3.29,"5,975","Jul 06, 2021","Jul 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I had a strange experience with this book. I bought it because it was recommended by someone's last book I loved. And it's about a woman who is my ageI had a strange experience with this book. I bought it because it was recommended by someone's last book I loved. And it's about a woman who is my age and buys a house and goes on a spiritual journey. I just bought a house and I thought maybe -- not just reading for pleasure -- but maybe this journey would be interesting or even useful to me. But here is the thing. Not all white women of a certain age are the same. So that's good to know. I can never fault an author because I want to go on a different journey. I think it probably even says a lot when a book makes you mad. ...more,Notes are private!,0,3,1,not set,not set,"Sep 09, 2021",,Hardcover,view (with text),/book/show/55655108-wayward
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Run the Tides,"Vida, Vendela",0062936239,9780062936233,0062936239,272        pp,3.65,"15,085","Feb 09, 2021","Feb 09, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved this book. At a certain point, the plot seemed to go off the rails in a wonderful, completely unexpected way and I stayed up late into the nigI loved this book. At a certain point, the plot seemed to go off the rails in a wonderful, completely unexpected way and I stayed up late into the night because I had to read until the end. ...more",Notes are private!,0,6,1,not set,not set,"Aug 20, 2021",,Hardcover,view (with text),/book/show/53402121-we-run-the-tides
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fierce Little Thing,"Beverly-Whittemore, Miranda*",1250779421,9781250779427,1250779421,432        pp,3.25,"1,740","Jul 27, 2021","Jul 27, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jun 05, 2021",,Hardcover,view,/book/show/54860608-fierce-little-thing
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Send for Me,"Fox, Lauren*",,,,272        pp,3.43,"18,155",Feb 2021,"Feb 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Is it weird for me to say that it has been a long time since I have read a novel that was about the Holocaust? World War II? It feels to me like the HIs it weird for me to say that it has been a long time since I have read a novel that was about the Holocaust? World War II? It feels to me like the Holocaust is being forgotten, the survivors dying. Which makes Send For Me quietly important. What I also love about Lauren Fox's send for me is the ordinary day to day, Anneliese living in Germany, her life in the years before the war. How it slowly gets worse and worse and worse for the Jews until it is absolutely unlivable. And yet. This book made me cry in the end. And I love when a book can do that. ...more",Notes are private!,0,7,1,not set,not set,"May 28, 2021",,Hardcover,view (with text),/book/show/53481714-send-for-me
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Minor Feelings: An Asian American Reckoning,"Hong, Cathy Park",1984820362,9781984820365,1984820362,209        pp,4.21,"39,633","Feb 25, 2020","Feb 25, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 30, 2021","Apr 16, 2023","Apr 30, 2021",,Hardcover,view,/book/show/52845775-minor-feelings
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Quick,"Day, Kate Hope*",0525511253,9780525511250,0525511253,251        pp,3.38,"3,126","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 30, 2021",not set,"Apr 30, 2021",,Hardcover,view,/book/show/54072857-in-the-quick
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Infinite Country,"Engel, Patricia*",,,,191        pp,3.93,"45,329","Mar 02, 2021","Mar 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Patricia Engel's Infinite Country reminds me why I read fiction. There is this issue right now about immigration. It's a big one. Important. But with Patricia Engel's Infinite Country reminds me why I read fiction. There is this issue right now about immigration. It's a big one. Important. But with this novel we have the story of a novel, and I am in the head of Talia, a fifteen year old girl who was sent away from her mother and siblings when she was a baby because her mother couldn't work and take care of her. And her sister, who stays with her mother, but can't compete with the status of the lost daughter that was given away. I am in the head of Elena, the mother, living in a shared room, with two little kids as a maid whose employers feel free to abuse her, make her work with wages, who does not get to go home and see her mother. And more. Engel creates people that we love and care about and are richer for knowing about and also knowing....more",Notes are private!,0,10,1,not set,not set,"Apr 15, 2021",,Hardcover,view (with text),/book/show/54303848-infinite-country
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Edie Richter Is Not Alone,"Handler, Rebecca",1951213173,9781951213176,1951213173,192        pp,3.47,"1,191","Mar 09, 2021","Mar 09, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this book in a day. It was so well observed, so well written, so incredibly engaging, that somehow I didn't realize until the very end how incrI read this book in a day. It was so well observed, so well written, so incredibly engaging, that somehow I didn't realize until the very end how incredibly sad it was. And that's okay. I love sad. Edie Richter Is Not Alone is a beautiful book. ...more",Notes are private!,0,14,1,not set,not set,"Feb 27, 2021",,Hardcover,view (with text),/book/show/55758699-edie-richter-is-not-alone
