,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Wendy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Visit from the Goon Squad,"Egan, Jennifer*",0307592839,9780307592835,0307592839,274        pp,3.69,"226,784","Jun 08, 2010","Jun 08, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is like a verbal Venn Diagram novel of interwoven stories told in an imaginative, moving, and inventive (one very touching narrative is toldThis book is like a verbal Venn Diagram novel of interwoven stories told in an imaginative, moving, and inventive (one very touching narrative is told in the form of a schoolgirl's Powerpoint presentation) style. They travel in place and time (""The Goon"" is time, the Goon Squad, time stealers ) and we are given intimate, heartfelt little movies, shot from different perspectives in the past and future, of the lives of a group of colorful, idiosyncratic characters connected, either by friendship, love, work, or happenstance. Time, the passing of time, time lost, moments remembered and captured forever, is always whirring away behind the scenes or at the forefront. It is beautifully written, the metaphors and descriptions are vivid and humorous, without being show-offy.I quite enjoyed and was very moved by A Visit From The Goon Squad. Sorry for the overly long sentences I write....more",Notes are private!,0,0,1,"Sep 17, 2010","Sep 19, 2010","Sep 17, 2010",,Hardcover,view (with text),/book/show/7331435-a-visit-from-the-goon-squad
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Freedom,"Franzen, Jonathan",0374158460,9780374158460,0374158460,562        pp,3.78,"168,420","Aug 31, 2010","Aug 31, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 06, 2010","Sep 17, 2010","Sep 06, 2010",,Hardcover,view,/book/show/7905092-freedom
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Day,"Nicholls, David",,,,437        pp,3.83,"341,331","Jun 11, 2009","Jun 15, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Some nice sarcasm and witty lines. Annoyingly repetitive and not-quite-believable plot. We are continually told about, but not shown, the deep connectSome nice sarcasm and witty lines. Annoyingly repetitive and not-quite-believable plot. We are continually told about, but not shown, the deep connection between Emma and Dexter. Got it for a transatlantic flight but found it tiresome after a stretch and had to switch to the telly....more",Notes are private!,0,0,1,"Sep 06, 2010","Sep 08, 2010","Sep 06, 2010",,Paperback,view (with text),/book/show/6940844-one-day
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maira Kalman: Various Illuminations,"Schaffner, Ingrid",3791350358,9783791350356,3791350358,144        pp,4.47,384,2010,"Apr 28, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 27, 2010","Sep 06, 2010","Jul 27, 2010",,Hardcover,view,/book/show/7264440-maira-kalman
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mindsight: The New Science of Personal Transformation,"Siegel, Daniel J.*",0553804707,9780553804706,0553804707,336        pp,4.14,"10,725","Jan 01, 2009","Jan 12, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 27, 2010","Sep 06, 2010","Jul 27, 2010",,Hardcover,view,/book/show/6315775-mindsight
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thieves of Manhattan,"Langer, Adam*",1400068916,9781400068913,1400068916,259        pp,3.60,"1,671","Jul 09, 2010","Jul 13, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 21, 2010",,Paperback,view,/book/show/7670713-the-thieves-of-manhattan
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bound,"Nelson, Antonya",1596915757,9781596915756,1596915757,231        pp,3.06,"1,034","Aug 24, 2010","Sep 28, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 21, 2010",,Hardcover,view,/book/show/7953588-bound
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Super Sad True Love Story,"Shteyngart, Gary*",1400066409,9781400066407,1400066409,331        pp,3.45,"40,736","Jul 06, 2010","Jul 27, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 06, 2010","Oct 02, 2010","Jul 21, 2010",,Hardcover,view,/book/show/7334201-super-sad-true-love-story
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Istanbul: The Collected Traveler: An Inspired Companion Guide        (Vintage Departures),"Kerper, Barrie",0307390594,9780307390592,0307390594,624        pp,4.08,128,"Aug 11, 2009","Sep 15, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 18, 2010","Jul 27, 2010","Jul 18, 2010",,Paperback,view,/book/show/6473805-istanbul
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Istanbul: Memories and the City,"Pamuk, Orhan",1400033888,9781400033881,B0075L25AK,356        pp,3.82,"20,152",2003,"Jul 11, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 18, 2010","Jul 27, 2010","Jul 18, 2010",,Paperback,view,/book/show/11690.Istanbul
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Is Where We Live,"Brown, Janelle*",038552403X,9780385524032,038552403X,336        pp,3.22,"2,201","Nov 01, 2010","Jun 15, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 17, 2010",,Hardcover,view,/book/show/7323749-this-is-where-we-live
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Burmese Lessons: A true love story,"Connelly, Karen*",0385528000,9780385528009,0385528000,400        pp,3.48,411,"Sep 15, 2009","May 18, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 05, 2010","Jul 18, 2010","May 17, 2010",,Hardcover,view,/book/show/7116434-burmese-lessons
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pearl of China,"Min, Anchee",1596916974,9781596916975,1596916974,278        pp,3.86,"8,404","Mar 30, 2009","Mar 30, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 13, 2010","Jun 05, 2010","May 13, 2010",,Hardcover,view,/book/show/6951073-pearl-of-china
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dreaming:: Hard Luck and Good Times in America,"See, Carolyn",0679430261,9780679430261,0679430261,343        pp,3.89,208,1995,"Mar 07, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 13, 2010","Jun 05, 2010","May 13, 2010",,Hardcover,view,/book/show/1984002.Dreaming
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Indian Attachment,"Lloyd, Sarah",0907871127,9780907871125,0907871127,244        pp,3.78,55,1984,"Dec 15, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2010",,Paperback,view,/book/show/576584.An_Indian_Attachment
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life of Pi,"Martel, Yann",0770430074,9780770430078,0770430074,460        pp,3.94,"1,624,058","Sep 11, 2001","Aug 29, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 13, 2010",,Paperback,view,/book/show/4214.Life_of_Pi
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Gatsby,"Fitzgerald, F. Scott",,,,182        pp,3.93,"5,238,835","Apr 10, 1925",1986,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 13, 2010",,Mass Market Paperback,view,/book/show/71135.The_Great_Gatsby
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witches,"Dahl, Roald",0374384576,9780374384579,0374384576,202        pp,4.18,"395,917","Sep 28, 1981","Oct 01, 1983",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 13, 2010",,Hardcover,view,/book/show/525936.The_Witches
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Yellow Wallpaper and Other Stories,"Gilman, Charlotte Perkins",0486298574,9780486298573,0486298574,70        pp,4.05,"86,142",1892,"Jan 01, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 13, 2010",,Paperback,view,/book/show/99300.The_Yellow_Wallpaper_and_Other_Stories
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Play It As It Lays,"Didion, Joan",0374529949,9780374529949,0374529949,231        pp,3.92,"67,111",1970,"Nov 15, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 13, 2010",,Paperback,view,/book/show/428.Play_It_As_It_Lays
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beloved,"Morrison, Toni",,9781400033416,1400033411,324        pp,3.95,"435,382","Sep 16, 1987","Jun 08, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 13, 2010",,Paperback,view,/book/show/6149.Beloved
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of Mirth,"Wharton, Edith",1844082938,9781844082933,1844082938,351        pp,3.97,"97,915","Oct 14, 1905","Jan 19, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 13, 2010",,Paperback,view,/book/show/17728.The_House_of_Mirth
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blue Beyond Blue: Extraordinary Tales For Ordinary Dilemmas,"Slater, Lauren",0393059596,9780393059595,0393059596,211        pp,3.60,162,unknown,"Jan 01, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 22, 2010",,Hardcover,view,/book/show/988501.Blue_Beyond_Blue
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blue Beyond Blue: Extraordinary Tales for Ordinary Dilemmas,"Slater, Lauren",0393328589,9780393328585,0393328589,224        pp,3.60,162,unknown,"Aug 17, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 22, 2010",,Paperback,view,/book/show/136644.Blue_Beyond_Blue
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Regretsy: Where DIY Meets WTF,"Winchell, April",0345523180,9780345523181,0345523180,176        pp,3.82,"1,260",2010,"Apr 06, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 19, 2010",,Paperback,view,/book/show/7544639-regretsy
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Council of Dads: My Daughters, My Illness, and the Men Who Could Be Me","Feiler, Bruce*",0061778761,9780061778766,0061778761,256        pp,3.84,"1,992","Jan 01, 2010","Apr 27, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Bruce Feiler learns he has cancer and he and his publisher come up with an idea for a book. He is worried about the lack of a father figure in his dauBruce Feiler learns he has cancer and he and his publisher come up with an idea for a book. He is worried about the lack of a father figure in his daughter's lives, if he dies. He reaches out to six men who know him best to ask them to step in for him in some way. He goes back and forth between describing his friendship with these men and relating the events of the ensuing year, his struggle with the disease and the effects on his family.This book is stirring heart-warming, inspiring, moving, etc. I can see this book as being helpful and meaningful to some people, but I am old, I've read too many of these Wednesday with Morrie type things about wise, perfect people and their courageous struggles and their supportive, perfect friends and family. There are too many other books out there that I'd rather read. I like them more real and/or down and dirty, and imaginative, I guess. I'm a bad person, I will probably not be given any more First-Reads to ....more",Notes are private!,0,2,1,"May 10, 2010","May 16, 2010","Apr 16, 2010",,Hardcover,view (with text),/book/show/7684263-the-council-of-dads
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wonder Spot,"Bank, Melissa",0670034118,9780670034116,0670034118,336        pp,3.32,"7,600","Jan 01, 2005","May 31, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2010",,Hardcover,view,/book/show/318424.The_Wonder_Spot
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Long Song,"Levy, Andrea",0374192170,9780374192174,0374192170,313        pp,3.78,"10,509","Feb 04, 2010","Apr 27, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 15, 2010",,Hardcover,view,/book/show/7500150-the-long-song
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adventures of Inspector Canal,"Fink, Bruce*",1855757990,9781855757998,1855757990,283        pp,2.76,50,2010,"Mar 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2010",,Hardcover,view,/book/show/7989611-the-adventures-of-inspector-canal
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Self-Murder,"Leyse, Robert Scott*",0982171021,9780982171028,0982171021,224        pp,2.79,14,"Apr 07, 2010","Apr 07, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2010",,Hardcover,view,/book/show/7996728-self-murder
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,[Refuge]e,"Mahmutovic, Adnan*",9163166690,9789163166693,9163166690,95        pp,3.50,54,Oct 2005,2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2010",,Paperback,view,/book/show/6620000-refuge-e
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wings Without Birds,"Henry, Brian*",1844717488,9781844717484,1844717488,80        pp,4.39,18,"Mar 30, 2010","Apr 28, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2010",,Paperback,view,/book/show/7999413-wings-without-birds
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Even the Dogs,"McGregor, Jon",1596913487,9781596913486,1596913487,195        pp,3.51,"2,277","Feb 01, 2010","Feb 20, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2010",,Paperback,view,/book/show/7035536-even-the-dogs
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vanishing Point: Not a Memoir,"Monson, Ander",1555975542,9781555975548,1555975542,208        pp,3.61,211,2010,"Mar 30, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2010",,Paperback,view,/book/show/7198082-vanishing-point
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Escape from a Leper Colony,"Yanique, Tiphanie*",155597550X,9781555975500,155597550X,182        pp,3.91,446,"Mar 02, 2010","Mar 02, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2010",,Paperback,view,/book/show/6971519-how-to-escape-from-a-leper-colony
