,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sirpa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Choosing Glory,"Anderson, Lili DeHoyos",,,B00ED1GRCM,247        pp,4.38,26,unknown,"Aug 05, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 21, 2023",,Kindle Edition,view,/book/show/22841404-choosing-glory
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Time of Fog and Fire        (Molly Murphy Mysteries, #16)","Bowen, Rhys*",,,B013P2QY2M,290        pp,4.13,"3,517","Mar 01, 2016","Mar 01, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 28, 2023","Jan 28, 2023",,Kindle Edition,view,/book/show/26137772-time-of-fog-and-fire
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Edge of Dreams        (Molly Murphy Mysteries, #14)","Bowen, Rhys*",,,B00MLLZR86,322        pp,4.08,"3,343",2015,"Mar 03, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 23, 2023","Jan 23, 2023",,Kindle Edition,view,/book/show/22930225-the-edge-of-dreams
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Darkness and Light        (Molly Murphy, #13)","Bowen, Rhys*",,,B00FCQQ2IG,318        pp,3.95,"4,065",2014,"Mar 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 12, 2023","Jan 12, 2023",,Kindle Edition,view,/book/show/19437730-city-of-darkness-and-light
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A New Approach to Studying The Gospel of Jesus Christ,"Rosenvall, Lynn & David",0998717827,9780998717821,0998717827,365        pp,4.50,18,2018,"Sep 05, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So many harmonies of the gospel are available as we study the New Testament in 2023, this is by far the best that I have discovered. It’s just scriptuSo many harmonies of the gospel are available as we study the New Testament in 2023, this is by far the best that I have discovered. It’s just scripture, which I want, rather than commentary (which has been done so many times). The book is meticulously organized. We see the birth and events leading up to the 3 year ministry of the Savior ordered chronologically as 244 events. With an abundance of white space for annotations, the volume includes the JST and Greek translation texts and offers excellent reader pointers by way of marginal footnotes indicating who is speaking, what passages are quotations and their source, scriptural references, place names, dates, and duplicate account scripture references. Helpful material is included in the appendix including several maps, the Jewish calendar, and an hourly calendar of the last week.The rational for how this was created is unique and I would say, brilliant, making it so easy to work through as a reader. Highly recommended....more",Notes are private!,0,0,2,"Jan 08, 2023Dec 08, 2019","Jan 08, 2023Jan 08, 2023","Jan 08, 2023",,Paperback,view (with text),/book/show/41754851-a-new-approach-to-studying-the-gospel-of-jesus-christ
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bless the Bride        (Molly Murphy, #10)","Bowen, Rhys*",,,B00457X7WM,284        pp,4.05,"4,599","Mar 01, 2011","Mar 01, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 19, 2022","Dec 19, 2022",,Kindle Edition,view,/book/show/10705798-bless-the-bride
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Reading Order for Rhys Bowen Updated 2017: Read Molly Murphy in Order, Read Her Royal Spyness Mysteries in Order, Read Constable Evans Series in Order","Aid, Reader's",,,B06XVZ7NML,16        pp,3.88,72,unknown,"Mar 25, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 08, 2022","Feb 24, 2023","Dec 08, 2022",,Kindle Edition,view,/book/show/34724720-reading-order-for-rhys-bowen-updated-2017
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Illusion        (Molly Murphy Mysteries, #9)","Bowen, Rhys*",,,B003A7I2QY,290        pp,4.02,"4,751","Mar 02, 2010","Feb 27, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 08, 2022","Dec 08, 2022",,Kindle Edition,view,/book/show/8502627-the-last-illusion
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Of Boys and Men: Why the Modern Male Is Struggling, Why It Matters, and What to Do About It","Reeves, Richard V.*",1800750544,9781800750548,1800750544,298        pp,4.10,"4,867","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2022",,Hardcover,view,/book/show/60613920-of-boys-and-men
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In Dublin's Fair City        (Molly Murphy Mysteries, #6)","Bowen, Rhys*",,,B003JBICK2,290        pp,4.03,"5,706","Mar 06, 2007","Mar 06, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 14, 2022","Nov 15, 2022","Nov 14, 2022",,Kindle Edition,view,/book/show/59052678-in-dublin-s-fair-city
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memory Keeper of Kyiv,"Litteken, Erin*",1804157589,9781804157589,B09V2BDWVV,373        pp,4.46,"16,574","May 16, 2022","May 16, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 13, 2022","Oct 21, 2023","Nov 13, 2022",,Kindle Edition,view,/book/show/60581739-the-memory-keeper-of-kyiv
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"For the Love of Mike        (Molly Murphy Mysteries, #3)","Bowen, Rhys*",,,B00FO7LVH0,337        pp,4.01,"7,802","Dec 09, 2003",Sep 2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 15, 2022","Oct 15, 2022",,Kindle Edition,view,/book/show/59052665-for-the-love-of-mike
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death of Riley        (Molly Murphy Mysteries #2),"Bowen, Rhys*",,,B003J48BXC,318        pp,3.95,"9,648","Dec 05, 2002","Apr 01, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 11, 2022","Oct 11, 2022",,Kindle Edition,view,/book/show/59052662-death-of-riley
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Murphy's Law        (Molly Murphy #1),"Bowen, Rhys*",,,B003G83U6O,190        pp,3.95,"17,717","Oct 12, 2001","Apr 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 04, 2022","Oct 06, 2022","Oct 04, 2022",,Kindle Edition,view,/book/show/59052658-murphy-s-law
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Evanly Bodies        (Constable Evans Mysteries, #10)","Bowen, Rhys*",,,B003E4CY0S,236        pp,4.03,"1,966","Jan 01, 2006",unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 30, 2022","Sep 30, 2022",,Kindle Edition,view,/book/show/10096621-evanly-bodies
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Evan Blessed        (Constable Evans, #9)","Bowen, Rhys*",,,B004RCNVJ4,261        pp,4.15,"2,523","Jan 01, 2005","Aug 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 08, 2022","Sep 15, 2022","Sep 08, 2022",,Kindle Edition,view,/book/show/19157588-evan-blessed
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evan's Gate        (Constable Evans Mysteries #8),"Bowen, Rhys*",,,B004ZM10R6,288        pp,4.15,"2,438","Apr 05, 2004",unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 05, 2022","Sep 08, 2022","Sep 05, 2022",,Kindle Edition,view,/book/show/11532406-evan-s-gate
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evan Only Knows        (Constable Evans Mysteries #7),"Bowen, Rhys*",,,B005E8AKG2,245        pp,4.07,"2,267","Mar 11, 2003",unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Sep 2022,"Sep 04, 2022","Sep 01, 2022",,Kindle Edition,view,/book/show/13096145-evan-only-knows
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Evans to Betsy        (Constable Evans Mysteries, #6)","Bowen, Rhys*",,,B000FA5S52,240        pp,4.08,"2,683","Dec 01, 2002",unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 30, 2022",Sep 2022,"Aug 30, 2022",,Kindle Edition,view,/book/show/6632129-evans-to-betsy
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evan Can Wait        (Constable Evans Mysteries #5),"Bowen, Rhys*",,,B004P8JFKO,240        pp,4.07,"2,853","Dec 01, 2001",unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 22, 2022","Aug 22, 2022","Aug 22, 2022",,Kindle Edition,view,/book/show/11488138-evan-can-wait
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Evan and Elle        (Constable Evans, #4)","Bowen, Rhys*",,,B00FO7F6FS,228        pp,4.07,"3,361","Jan 01, 2000","Apr 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 20, 2022","Aug 20, 2022",,Kindle Edition,view,/book/show/21410940-evan-and-elle
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salt: A World History,"Kurlansky, Mark",0142001619,9780142001615,0142001619,484        pp,3.75,"71,467","Jan 31, 2002","Jan 28, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 15, 2022",not set,"Aug 15, 2022",,Paperback,view,/book/show/2715.Salt
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Sky Begins,"Bowen, Rhys*",154202885X,9781542028851,B09GF6MW2B,364        pp,4.33,"25,634","Aug 02, 2022","Aug 02, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 08, 2022","Aug 10, 2022","Aug 08, 2022",,Kindle Edition,view,/book/show/59044223-where-the-sky-begins
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Brighter the Light,"Taylor, Mary Ellen*",154203258X,9781542032582,B0998WPHDS,360        pp,4.17,"49,013","Jun 07, 2022","Jul 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 07, 2022","Aug 07, 2022",,Kindle Edition,view,/book/show/58598295-the-brighter-the-light
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Evans Above        (Constable Evan Mystery, #1)","Bowen, Rhys*",,,B007IVOJ42,245        pp,3.82,"7,255","Nov 15, 1997","Nov 15, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2022,"Aug 01, 2022",,Kindle Edition,view,/book/show/17565228-evans-above
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lincoln Highway,"Towles, Amor*",,,B08WRH53MY,576        pp,4.23,"259,068","Oct 05, 2021","Oct 05, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Unique characters and thoughtful construction went into this unexpected road trip of a novel; this is a classic. Amor Towles, thanks for the perfect dUnique characters and thoughtful construction went into this unexpected road trip of a novel; this is a classic. Amor Towles, thanks for the perfect day and Jack Kerouac, I’ll slip this one on the shelf between you and Willie Nelson. ...more",Notes are private!,0,0,1,"Jul 15, 2022","Jul 19, 2022","Jul 15, 2022",,Kindle Edition,view (with text),/book/show/57139780-the-lincoln-highway
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Song of the Lion        (Leaphorn  & Chee, #21)","Hillerman, Anne*",0062391909,9780062391902,0062391909,291        pp,4.06,"8,369","Apr 11, 2017","Apr 11, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2022",,Hardcover,view,/book/show/30653896-song-of-the-lion
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pout-Pout Fish        (A Pout-Pout Fish Adventure Book 1),"Diesen, Deborah",,,B004CYERTK,32        pp,4.34,"15,867","Jan 01, 2008","Mar 18, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,One of my grandchildren’s favorites. Lots of fabulous opportunities for amazing voices and face calisthenics. :),Notes are private!,0,0,1,"Jun 11, 2022","Jun 30, 2022","Jun 11, 2022",,Kindle Edition,view (with text),/book/show/18749141-the-pout-pout-fish
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cloud Cuckoo Land,"Doerr, Anthony*",1982168439,9781982168438,1982168439,626        pp,4.26,"214,089","Sep 28, 2021","Sep 28, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Spectacular. This novel was one that drew me inside the imagined worlds of Doerr much like a MC Escher drawing. I refused to read anything about the nSpectacular. This novel was one that drew me inside the imagined worlds of Doerr much like a MC Escher drawing. I refused to read anything about the novel before beginning and allowed myself to slip into the multiple story lines that weave their threads throughout this hauntingly compelling bricolage. This is a paean to bibliofiles and libraries, an echo of Jorge Luis Borges' the Library of Babel. It is an uplifting novel to enjoy but also one that merits discussion because of the interconnected web of ideas that it touches upon. It is why I love to read; a book crafted for times such as this.Quote: ""It all leaves Anna breathless. All her life she has been led to believe that she is a child born at the end of things: the empire, the era, the reign of men on earth. But . . . beyond the horizon, other possibilities might exist, and in daydreams she takes flight across the Aegean, ships and islands and storms passing far below, the wind streaming through her spread fingers, until she alights in a bright clean palace, full of Justice and Moderation, its rooms lined with books, free to anyone who can read them. "" p. 174...more",Notes are private!,0,2,1,"May 30, 2022","Jun 07, 2022","Jun 07, 2022",,Hardcover,view (with text),/book/show/56783258-cloud-cuckoo-land
