,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Maggie's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Elven Star        (The Death Gate Cycle, #2)","Weis, Margaret",0553290983,9780553290981,0553290983,367        pp,3.99,"18,704",Oct 1990,"Jul 01, 1991",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Technically a 3.5 star .While still a great, interesting story/read with amazing development of a full world/history, I missed following the samTechnically a 3.5 star .While still a great, interesting story/read with amazing development of a full world/history, I missed following the same cast of characters from the first book in this series (ala the Dragonlance series). I know they'll return in some future book, but still. Haplo's somewhat intriguing, but not quite compelling enough on his own - and I feel I can kind of predict where his character arc's going. Also, being a mensch myself, I am much more interested in the mensch characters. Haplo's insufferably smug and self-satisfied. I find I have little patience for the Patryns or the Sartans, with their inflated, superior sense of selves as demi-gods, just because they have powerful magical abilities. They look down on the mensch and their violet warring ways - and yet clearly, the Patryns/Sartans have not learned how to co-exist peacefully either.  I'm still greatly enjoying this series though, and deeply wowed by Weis/Hickman's abilities. Onto Book #3!...more",Notes are private!,0,0,1,not set,"May 18, 2013","May 18, 2013",,Mass Market Paperback,view (with text),/book/show/28485.Elven_Star
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dragon Wing        (The Death Gate Cycle, #1)","Weis, Margaret",0553286390,9780553286397,0553286390,430        pp,3.97,"28,374",1990,Oct 1990,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The only specific thing I remembered from my previous child/teenage-hood reading was the name ""Haplo."" Everything else felt like brand new - except thThe only specific thing I remembered from my previous child/teenage-hood reading was the name ""Haplo."" Everything else felt like brand new - except that I also remember really truly enjoying this reading experience, and that still held true as an adult.Such a great read, lively plot, well-developed characters - and whole world in general. I couldn't put this book down, to the annoyance of my loved ones this past weekend....more",Notes are private!,0,0,1,not set,"May 12, 2013","May 13, 2013",,Mass Market Paperback,view (with text),/book/show/28481.Dragon_Wing
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,There but for the,"Smith, Ali",,,0241143403,357        pp,3.49,"9,355","Jun 02, 2011","Jun 02, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Very intriguing concept, but I found the execution of it to be quite boring and rambling. It didn't bother me as much as other readers that the reasonVery intriguing concept, but I found the execution of it to be quite boring and rambling. It didn't bother me as much as other readers that the reason for Mile's voluntary shut-in wasn't explicitly revealed (does it need to be?! Don't we all have our reasons?), although I can understand others' frustration. What I found more frustrating - although really a bit too slow/tedious to be actively frustrating - is that despite great character development, the stream of consciousness didn't keep my interest so it was hard to keep my mind from wandering....more",Notes are private!,0,0,1,not set,"May 08, 2013","May 11, 2013",,Hardcover,view (with text),/book/show/10187223-there-but-for-the
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rule of the Bone,"Banks, Russell",0060927240,9780060927240,0060927240,390        pp,3.88,"9,155",1995,"Mar 26, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A fast, engaging, entertaining read. Oddly, despite SO much plot...it feels like not much happens.",Notes are private!,0,0,1,not set,"Apr 27, 2013","Apr 28, 2013",,Paperback,view (with text),/book/show/106133.Rule_of_the_Bone
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Middlesteins,"Attenberg, Jami*",1455507199,9781455507191,1455507199,201        pp,3.44,"20,634","Oct 23, 2012","Oct 23, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Poignant and touching.Very well-written story about self-destruction, and how your family is affected as a result.I appreciated the storytelling devicPoignant and touching.Very well-written story about self-destruction, and how your family is affected as a result.I appreciated the storytelling device, with chapters alternating in past/present/future timelines, contributing to a feeling of timelessness.The character development was also deep, complex and authentic. The only thing lacking seemed to be a focus in story and a ""point.""...more",Notes are private!,0,0,1,not set,"Apr 20, 2013","Apr 21, 2013",,Kindle Edition,view (with text),/book/show/13525938-the-middlesteins
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Out with It: How Stuttering Helped Me Find My Voice,"Preston, Katherine*",1451676581,9781451676587,1451676581,256        pp,4.02,515,"Apr 01, 2013","Apr 16, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Technically a 2.5 star rating.She writes very well and clearly has a great sense of humor. I look forward to her first novel.But this book - I'm not aTechnically a 2.5 star rating.She writes very well and clearly has a great sense of humor. I look forward to her first novel.But this book - I'm not a fan of non-fiction, plus the topic of stuttering is a bit too specific for me to relate to. While Preston did illustrate some general trials of childhood and coming-to-age, it was also hard to muster a lot of sympathy for her - as she did seem to enjoy a lot of privileges, with understanding/supportive parents and plenty of resources growing up....more",Notes are private!,0,0,1,not set,"Apr 19, 2013","Apr 21, 2013",,Hardcover,view (with text),/book/show/15803013-out-with-it
106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Solitude of Prime Numbers,"Giordano, Paolo",0670021482,9780670021482,0670021482,271        pp,3.64,"74,405","Jul 01, 2008","Mar 18, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Technically a 3.5 star rating.This is a sad, haunting read about the losses that define a person, and the self-inflicted pain many use as defense. TheTechnically a 3.5 star rating.This is a sad, haunting read about the losses that define a person, and the self-inflicted pain many use as defense. There was a lot of beautiful and deep character development, but not much story. The book spans over twenty years, but, despite their best attempts, the two main characters never seem to progress much beyond the first year that they're introduced in the book - the year of their defining tragedies. Which is probably pretty realistic and could be the whole point of the book, but doesn't make for the most compelling read....more",Notes are private!,0,0,1,not set,"Apr 14, 2013","Apr 14, 2013",,Hardcover,view (with text),/book/show/6613956-the-solitude-of-prime-numbers
107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Me Before You        (Me Before You, #1)","Moyes, Jojo*",0718157834,9780718157838,0718157834,497        pp,4.26,"1,628,886","Dec 31, 2012","Jan 05, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** This was ok. Maybe even pretty good. It was fine/good reading that was somewhat entertaining/compelling, despite a lot of it feeling**spoiler alert** This was ok. Maybe even pretty good. It was fine/good reading that was somewhat entertaining/compelling, despite a lot of it feeling forced/contrived.The writing was decent and so was the character development, at least in terms of the main character Louisa (although the potential molestation seemed gratuitous and pointless). Will's character on the other hand seemed a bit one dimensional and predictable. I was also dissatisfied and annoyed with the incongruity of Will reassuring Lou that the last six months of his life were also his best - and yet he didn't want more...??The interjections of a few chapters from other characters' POV felt random and didn't add anything to development or story.Overall, this book seems to oversimplify the tough, complex and heartbreaking question of euthanasia and felt a bit reductive. The ending was pretty cliched, expected and corny. Euthanasia is way too fraught, complex and difficult a topic, and this novel didn't really accurately do it justice. It felt a bit propaganda-y, although that might be inevitable for a book with euthanasia as its main subject....more",Notes are private!,0,1,1,not set,"Apr 07, 2013","Apr 14, 2013",,Paperback,view (with text),/book/show/12649718-me-before-you
108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Orphan Master's Son,"Johnson, Adam",0812992792,9780812992793,0812992792,443        pp,4.06,"100,176","Jan 10, 2012","Jan 10, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2013",,Hardcover,view,/book/show/11529868-the-orphan-master-s-son
109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Be Happy When You Could Be Normal?,"Winterson, Jeanette",0307401243,9780307401243,0307401243,230        pp,4.00,"41,806","Oct 25, 2011","Mar 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm a narrative gal, and this was just a disparate string of memories and nostalgia. I couldn't continue.- 8/18/16 I'm a narrative gal, and this was just a disparate string of memories and nostalgia. I couldn't continue.- 8/18/16 ...more",Notes are private!,0,0,1,not set,not set,"Mar 24, 2013",,Hardcover,view (with text),/book/show/11395597-why-be-happy-when-you-could-be-normal
