,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Libby's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Disquiet,"Pessoa, Fernando",1878972278,9781878972279,1878972278,276        pp,4.41,"30,713",1982,"Sep 30, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2007",,Paperback,view,/book/show/759914.The_Book_of_Disquiet
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Poems of Emily Dickinson,"Dickinson, Emily",,,,716        pp,4.27,"97,712",1890,"Jan 30, 1976",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2007",,Paperback,view,/book/show/112204.The_Complete_Poems_of_Emily_Dickinson
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Selected Poems,"Ashbery, John",0140585532,9780140585537,0140585532,368        pp,4.20,"1,356",1967,"Dec 02, 1986",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2007",,Paperback,view,/book/show/150221.Selected_Poems
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dream Songs,"Berryman, John",0374530661,9780374530662,0374530661,427        pp,4.19,"6,720",1969,"Apr 17, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2007",,Paperback,view,/book/show/150236.The_Dream_Songs
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Poems of Jerusalem and Love Poems,"Amichai, Yehuda",1878818198,9781878818195,1878818198,280        pp,4.43,178,"Dec 01, 1992","Dec 01, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2007",,Paperback,view,/book/show/105224.Poems_of_Jerusalem_and_Love_Poems
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Come Over, Come Over","Barry, Lynda",0060965045,9780060965044,0060965045,127        pp,4.48,634,Sep 1990,"Jan 01, 1990",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Lynda Barry is a genius. Marlys and Maybonne will break your heart. These books saved my life in early high school.,Notes are private!,0,1,1,not set,not set,"Dec 10, 2007",,Paperback,view (with text),/book/show/307630.Come_Over_Come_Over
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Perfect Life,"Barry, Lynda",0060965053,9780060965051,0060965053,127        pp,4.49,477,Apr 1992,"Jan 01, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Lynda Barry is a genius. Marlys and Maybonne will break your heart. These books saved my life in early high school.,Notes are private!,0,1,1,not set,Jan 1992,"Dec 10, 2007",,Paperback,view (with text),/book/show/19440.My_Perfect_Life
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Franny and Zooey,"Salinger, J.D.",0316769029,9780316769020,0316769029,201        pp,3.96,"222,172",1957,"Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2007",,Paperback,view,/book/show/5113.Franny_and_Zooey
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nine Stories,"Salinger, J.D.",0316767727,9780316767729,0316767727,302        pp,4.18,"147,448","Apr 06, 1953","Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For Esme--with Love and Squalor.That's all anyone really has to say, right?For Esme--with Love and Squalor.That's all anyone really has to say, right?...more",Notes are private!,0,1,1,not set,not set,"Dec 10, 2007",,Paperback,view (with text),/book/show/4009.Nine_Stories
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Emperor's Children,"Messud, Claire",030726419X,9780307264190,030726419X,431        pp,2.97,"20,922","Aug 29, 2006","Sep 04, 2006",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My first Bookmooch acquisition, woo hoo! This book is about bourgeois thirty somethings living in New York, and that is why I want to read it. That's My first Bookmooch acquisition, woo hoo! This book is about bourgeois thirty somethings living in New York, and that is why I want to read it. That's okay, right?Update: It turns out that bourgeois thirty-something New Yorkers (especially Brown graduates; I suppose art does imitate life) are insufferably self-involved, and that their self-involvement is pretty fucking boring, to boot.Now, I don't need to like a novel's principal players to recognize a book's success as a piece of art. In fact, I kind of hate it when my whiny undergraduates complain about how unlikeable a character might be in an assigned text. So, don't get me wrong; it isn't that I don't like these characters and thus reject the book. It's that the book as a whole feels contrived, overly controlled, and self-satisfied. There's a coldness and lifelessness at its core, which its cynical deployment of 09/11 does nothing to alter. Furthermore, Messud's prose is perfectly competent, but the accolades she's garnered are a complete mystery to me.Yuck....more",Notes are private!,0,0,1,not set,Jan 2008,"Dec 10, 2007",,Hardcover,view (with text),/book/show/3648.The_Emperor_s_Children
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Being Dead,"Crace, Jim",0312275420,9780312275426,0312275420,196        pp,3.72,"5,140","Jan 01, 1999",1999,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2007,"Dec 10, 2007",,Paperback,view,/book/show/92559.Being_Dead
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Road,"McCarthy, Cormac",0307387895,9780307387899,B004KFYUTI,287        pp,3.99,"904,398","Sep 26, 2006","Apr 07, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am always interested in established literary authors who decide to try their hand at what is, essentially, genre fiction. Post-apocalyptic fiction iI am always interested in established literary authors who decide to try their hand at what is, essentially, genre fiction. Post-apocalyptic fiction is one of my major geek-out subjects, to boot. Cormac McCarthy is so strange already that I was thrilled when this book came out. I bought it immediately. And now, almost two years later, I still haven't read it. Why? I don't know.Okay, so it's some weeks later. I brought this book home with me and read it in one night in San Diego. I wasn't enthralled (despite the one night thing). Although I think reading it in one sitting definitely affected my feelings about the book, which are: I thought it was dull.I don't think, as I wrote earlier, that this novel is essentially of a piece with genre fiction, and that it's been elevated out of said ghetto by its author's name. The book is not truly speculative, which I liked. Its concerns center more on what it means to love in the face of no love at all, awful nothingness, a scoured, empty, hateful place. The book's project seems to be tracing out the relationship between a father and his young son, the elemental qualities inherent in that bond. And it was moving. And for Mr. McCarthy, hopeful even.But the novel felt monotonous to me, as featureless and unbroken as the majority of the landscape through which the boy and the man travel. I admire Mr. McCarthy's audacity when it comes to language, but i did tire of reading about ""the autistic dark"" and ""vestibular"" passageways.This is a book I would read again, slowly this time, and in a different setting, just to see if I missed the boat on my first read. But, I'm definitely marking it a ""miss"" given my expectations....more",Notes are private!,0,0,1,not set,not set,"Dec 10, 2007",,Paperback,view (with text),/book/show/350540.The_Road
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pesthouse,"Crace, Jim",0385520751,9780385520751,0385520751,255        pp,3.51,"2,578",2007,"May 01, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I thought Jim Crace's Being Dead was a phenomenally weird read read, chock o' block with passages of eerie beauty and shivery meditations on mortalityI thought Jim Crace's Being Dead was a phenomenally weird read read, chock o' block with passages of eerie beauty and shivery meditations on mortality. I don't think I ""liked it"" per se, but I could not get it out of my head. I had never read anything quite like it at the time, and still haven't. So I was super excited when his next novel, The Pesthouse came out, dealing as it does with material I'm particularly fond of: post-apocalyptic wasteland America (maybe it's because of growing up watching ""Rollerball"" and ""Logan's Run"" and ""Mad Max"" and ""Escape from New York"" and ""Night of the Comet"" and wait it for it, wait for it all you seventies babies--THE DAY AFTER).The Pesthouse came out around the same time as The Road, unfortunately for Mr. Crace, as the two books are somewhat similar, if not in tone, at least in subject. Both concern themselves with post-apocalyptic America, and both are road novels that center on two characters journeying across the charred remnants of our once great nation. Neither novel cares much for the conventions of speculative fiction, and neither indulges much, if at all, in the details of their brave new worlds. And both Crace and McCarthy are odd, highly cerebral stylists. That's where the similarities end. The Road is a much darker novel, preoccupied with notions of survival and filial love, written in a language that, while often vertiginously bizarre, is overall fairly spare. The Pesthouse takes place in a somewhat gentler, agrarian America, several generations (at least) removed from the initial, unidentified disaster. The two main characters navigate a romantic-love relationship, and their journey isn't so much a matter of survival as it is a sort of reverse frontiering, an eastward migration to a whispered promised land. And Crace pulls out all the punches with his language, which true to Being Dead, is highly lyrical and often loopy and embellished.But where Crace's strange distance and cold intellectualism really worked in Being Dead--you needed a certain emotional separation from the characters and story at hand in order to spend 300 pages thinking in minutest detail about their decomposition--here it did not serve the material at all. The Pesthouse's narrative requires empathy from its readers to animate its pages, but the tone of the book is so neutral, so detached that it is difficult to muster much concern for the fates of its unfortunately dull protagonists. I never really felt in my bones that there was anything real to lose for these people, that there was anything at stake, or that the losses they had already suffered were in fact, losses. Finally, possibly most sadly, I never believed in their love or its necessity. The only moments that shimmered for a blink with a sense of urgency or power centered on the relationship between the lead and her adopted baby--a la The Road....more",Notes are private!,0,7,1,not set,Jun 2008,"Dec 10, 2007",,Hardcover,view (with text),/book/show/92555.The_Pesthouse
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Brief Wondrous Life of Oscar Wao,"Díaz, Junot",1594489580,9781594489587,1594489580,335        pp,3.89,"263,634","Sep 06, 2007","Sep 06, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A couple of months ago I was lolling around in my pajamas and feeling sorry for myself when Jason announced he was going to Rosedale (a sign of real cA couple of months ago I was lolling around in my pajamas and feeling sorry for myself when Jason announced he was going to Rosedale (a sign of real commitment) to the B+N to buy Denis Johnson's new novel  Tree of Smoke and did I want anything. ""Buy me Junot Diaz's new book, pronto!"" I ordered him. ""And an US magazine! And a Star! I have important television to watch and can't come with you."" He ignored my shrewish behavior and sweetly returned with my requests. I read the US. I read Star. I never got around to the brief and wondrous life of Oscar Wao. Maybe because it didn't look brief, or particularly wondrous. We'll see....more",Notes are private!,0,0,0,not set,not set,"Dec 10, 2007",,Hardcover,view (with text),/book/show/297673.The_Brief_Wondrous_Life_of_Oscar_Wao
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tree of Smoke,"Johnson, Denis",0374279128,9780374279127,0374279128,614        pp,3.60,"13,471","Sep 04, 2004","Sep 04, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2007",,Hardcover,view,/book/show/271074.Tree_of_Smoke
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The View from Castle Rock,"Munro, Alice",1400042828,9781400042821,1400042828,349        pp,3.68,"5,193",2006,"Nov 07, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Jason gave me this book for Hannukah in 2006. He inscribed it and everything. Now we're married. Still haven't read it...Jason gave me this book for Hannukah in 2006. He inscribed it and everything. Now we're married. Still haven't read it......more,Notes are private!,0,0,0,not set,not set,"Dec 10, 2007",,Hardcover,view (with text),/book/show/9815.The_View_from_Castle_Rock
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Weetzie Bat        (Weetzie Bat, #1)","Block, Francesca Lia*",0064470687,9780064470681,0064470687,96        pp,3.74,"14,779",1989,"May 22, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When I first read this book, in 1992, in the ninth grade, some part of me believed that FLB was speaking directly to me, that she had written this booWhen I first read this book, in 1992, in the ninth grade, some part of me believed that FLB was speaking directly to me, that she had written this book for me. Whenever I am homesick for my lovely faraway L.A., and my sad little Valley Girl heart feels like it's going to break, I reread this book (and its sequels). Just the sight of its hot pink spine cheers me up, and is totally transporting....more",Notes are private!,0,3,1,not set,Jan 1992,"Dec 10, 2007",,Paperback,view (with text),/book/show/779583.Weetzie_Bat
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Desperate Characters,"Fox, Paula",0007150385,9780007150380,0007150385,176        pp,3.54,"8,472",1970,2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""The short novel tends to have a history of containing quietism on the one hand and hysteria on the other.""You said it, Charlie Baxter!Although we wil""The short novel tends to have a history of containing quietism on the one hand and hysteria on the other.""You said it, Charlie Baxter!Although we will be reading Paula Fox's The Widow's Daughter for Charlie's class, I was not alerted to either his interest in Fox or the short novel when I set out to read Desperate Characters. I kind of wish that I was reading it now though, given my current immersion in this question of narrative efficiency. Sigh.This book is strange, short, quiet, and hysterical. I don't mean funny, by the by, I mean that it is beset by hysteria. The novel's focus is extremely narrow; it elapses over the course of one week, occupies two limited settings, and revolves around one central incident. It examines, quite unsettlingly, the push pull between intimacy and isolation, order and entropy, gentrification and urbanization. The novel gets away with its preoccupation with such ""big"" themes by the act of its smallness.Excellent....more",Notes are private!,0,9,1,not set,Jan 2008,"Dec 10, 2007",,Paperback,view (with text),/book/show/96544.Desperate_Characters
