,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Novel Currents's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elevation,"King, Stephen*",1982102314,9781982102319,1982102314,146        pp,3.65,"136,507","Oct 30, 2018","Oct 30, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lovely fable that is, ultimately, the work of a man who continues to look his impending mortality head-on and finds peace where the finish line might Lovely fable that is, ultimately, the work of a man who continues to look his impending mortality head-on and finds peace where the finish line might be. This is an elegant story written with a subtlety and nuance for which King is commonly underrated, and when employed by the writer, often misunderstood as weak. For a writer of his age, King’s audience skews young, and the appeal of a story like this might not be understood. That’s ok. It’s just not a story for them, for right now. The monster here is that there is no monster. Just a look into one man’s travels from here to there. Recommended....more",Notes are private!,0,0,1,not set,"Jun 09, 2019","Jun 09, 2019",,Hardcover,view (with text),/book/show/38355410-elevation
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Children of Blood and Bone        (Legacy of Orïsha, #1)","Adeyemi, Tomi*",1250170974,9781250170972,1250170974,544        pp,4.11,"223,498","Mar 06, 2018","Mar 06, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Interesting ideas get lost in bland, predictable characterization and unoriginal storytelling. Each chapter, written in the first person from various Interesting ideas get lost in bland, predictable characterization and unoriginal storytelling. Each chapter, written in the first person from various characters’ viewpoints, seems indistinguishable in voice from the last. This is typical of YA. Such a strong emphasis is placed on emotion dialed to 10, so much unending melodrama, that there isn’t “time” for the writer to actually create characters with voice that rings true. So much angst it just becomes numbing, predictable plotting, all of it written like it’s just one long diary entry. So... YA. Just not sophisticated or nuanced YA. Not recommended....more",Notes are private!,0,0,1,not set,"Jun 09, 2019","Jun 09, 2019",,Hardcover,view (with text),/book/show/34728667-children-of-blood-and-bone
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perfect Nanny,"Slimani, Leïla",,,,228        pp,3.39,"107,759","Aug 18, 2016","Jan 09, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 27, 2019","May 27, 2019",,Paperback,view,/book/show/38330854-the-perfect-nanny
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Foe,"Reid, Iain*",1508245304,9781508245308,,5        pp,3.72,"28,773","Aug 07, 2018","Sep 04, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 25, 2019","May 25, 2019",,Audiobook,view,/book/show/37490868-foe
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fact of a Body: A Murder and a Memoir,"Marzano-Lesnevich, Alexandria*",1250080541,9781250080547,1250080541,326        pp,3.80,"20,950","May 16, 2017","May 16, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 12, 2019","May 11, 2019",,Hardcover,view,/book/show/32076678-the-fact-of-a-body
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Past Tense        (Jack Reacher, #23)","Child, Lee*",0399593519,9780399593512,0399593519,382        pp,4.06,"70,163","Nov 05, 2018","Nov 05, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 05, 2019","May 05, 2019",,Hardcover,view,/book/show/34019122-past-tense
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Inspection,"Malerman, Josh*",,,B07FZN5246,387        pp,3.47,"7,806","Mar 19, 2019","Mar 19, 2019",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One of the worst books I’ve ever finished. But I don’t regret it. The ending was so bad, so unearned, so ridiculous, I couldn’t look way. An ending soOne of the worst books I’ve ever finished. But I don’t regret it. The ending was so bad, so unearned, so ridiculous, I couldn’t look way. An ending so catastrophically stupid it became something to marvel....more",Notes are private!,0,1,2,not setnot set,"Apr 25, 2019not set","Apr 25, 2019",,Kindle Edition,view (with text),/book/show/41058632-inspection
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Career of Evil        (Cormoran Strike, #3)","Galbraith, Robert",,,B0106E2CO6,609        pp,4.22,"208,785","Oct 20, 2015",Jun 2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 19, 2019","Apr 18, 2019",,Kindle Edition,view,/book/show/40611999-career-of-evil
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Harvest        (The Continental Op #1),"Hammett, Dashiell",0752852612,9780752852614,0752852612,215        pp,3.95,"27,584","Feb 01, 1929","Jan 01, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 09, 2019",,Paperback,view,/book/show/30005.Red_Harvest
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Speak No Evil,"Iweala, Uzodinma",0062798960,9780062798961,,7        pp,3.86,"9,089","Mar 06, 2018","Mar 06, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 31, 2019","Mar 31, 2019",,Audiobook,view,/book/show/35180983-speak-no-evil
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ensemble,"Gabel, Aja*",073521476X,9780735214767,073521476X,339        pp,3.48,"10,102","May 15, 2018","May 15, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 12, 2019","Mar 10, 2019",,Hardcover,view,/book/show/34937311-the-ensemble
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Daughter of Time        (Inspector Alan Grant, #5)","Tey, Josephine",,,,206        pp,3.91,"34,111",1951,"Nov 29, 1995",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 27, 2019","Feb 27, 2019",,Paperback,view,/book/show/77661.The_Daughter_of_Time
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man Who Loved Children,"Stead, Christina",0312280440,9780312280444,0312280440,527        pp,3.57,"4,456",1940,"Jul 06, 2001",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 24, 2019","Feb 24, 2019",,Paperback,view,/book/show/304344.The_Man_Who_Loved_Children
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rosewater        (The Wormwood Trilogy, #1)","Thompson, Tade",0316449059,9780316449052,0316449059,432        pp,3.75,"15,299","Feb 23, 2017","Sep 18, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 16, 2019","Feb 15, 2019",,Paperback,view,/book/show/38362809-rosewater
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Semiosis        (Semiosis Duology, #1)","Burke, Sue*",,,B071RXVGGB,336        pp,3.91,"12,808","Feb 06, 2018","Feb 06, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 06, 2019","Feb 06, 2019",,Kindle Edition,view,/book/show/35127018-semiosis
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Desert Solitaire,"Abbey, Edward",0345326490,9780345326492,0345326490,337        pp,4.19,"49,722",1968,"Jan 01, 1971",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Feb 2019,"Feb 01, 2019",,Mass Market Paperback,view,/book/show/214614.Desert_Solitaire
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blackfish City,"Miller, Sam J.*",0062684841,9780062684844,,336        pp,3.58,"8,728","Apr 17, 2018","Apr 17, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 28, 2019","Jan 28, 2019",,ebook,view,/book/show/35068768-blackfish-city
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best American Science Fiction and Fantasy 2018,"Jemisin, N.K.*",1328834565,9781328834560,1328834565,357        pp,3.83,727,"Oct 02, 2018","Oct 02, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 21, 2019","Jan 21, 2019",,Paperback,view,/book/show/37570572-the-best-american-science-fiction-and-fantasy-2018
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Children of Time        (Children of Time, #1)","Tchaikovsky, Adrian*",1447273281,9781447273288,1447273281,608        pp,4.30,"124,351",2015,"Jun 04, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 10, 2019","Jan 10, 2019",,Hardcover,view,/book/show/25499718-children-of-time
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Florida,"Groff, Lauren*",1594634513,9781594634512,1594634513,275        pp,3.77,"31,564","Jun 05, 2018","Jun 05, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 27, 2018","Dec 27, 2018",,Hardcover,view,/book/show/36098092-florida
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Once Upon a River,"Setterfield, Diane*",0743298071,9780743298070,0743298071,464        pp,3.95,"90,193","Dec 03, 2018","Dec 04, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 24, 2018","Dec 24, 2018",,Hardcover,view,/book/show/40130093-once-upon-a-river
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Greeks Bearing Gifts        (Bernie Gunther, #13)","Kerr, Philip",1784296546,9781784296544,B072L23VRT,530        pp,4.05,"5,572","Apr 03, 2018","Apr 03, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 08, 2018",,Kindle Edition,view,/book/show/35621912-greeks-bearing-gifts
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sparsholt Affair,"Hollinghurst, Alan",1447208218,9781447208211,1447208218,454        pp,3.54,"6,069","Oct 05, 2017","Sep 26, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 02, 2018","Dec 02, 2018",,Hardcover,view,/book/show/35427341-the-sparsholt-affair
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Leavers,"Ko, Lisa*",1616206888,9781616206888,1616206888,396        pp,3.89,"47,127","May 02, 2017","May 02, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 17, 2018","Nov 17, 2018",,Hardcover,view,/book/show/30753987-the-leavers
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Best Friend's Exorcism,"Hendrix, Grady*",,,B014BQVMGE,337        pp,3.94,"110,021","May 17, 2016","May 17, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 11, 2018","Nov 11, 2018",,Kindle Edition,view,/book/show/41015038-my-best-friend-s-exorcism
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Way the World Ends        (Warmer, #1)","Walter, Jess",1542042321,9781542042321,B07H7CRFYR,42        pp,3.57,"3,409","Oct 30, 2018","Oct 30, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 06, 2018","Nov 06, 2018",,Kindle Edition,view,/book/show/41945326-the-way-the-world-ends
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Machine,"LaValle, Victor",,,B002JRQM5E,387        pp,3.40,"4,272","Mar 09, 2010",unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 05, 2018","Nov 05, 2018",,Kindle Edition,view,/book/show/8573147-big-machine
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil in Silver,"LaValle, Victor",,,B005DXOP4Q,434        pp,3.54,"6,154","Aug 21, 2012","Aug 21, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 14, 2018","Oct 28, 2018","Oct 14, 2018",,Kindle Edition,view,/book/show/18891687-the-devil-in-silver
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hex,"Olde Heuvelt, Thomas*",,,,448        pp,3.73,"37,363","Apr 17, 2013","Apr 26, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Oct 2018,"Oct 14, 2018","Oct 01, 2018",,Kindle Edition,view,/book/show/25879725-hex
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Universal Harvester,"Darnielle, John*",,,B01IA6NW9Q,226        pp,3.20,"17,675","Feb 07, 2017","Feb 07, 2017",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 27, 2018","Sep 27, 2018","Sep 27, 2018",,Kindle Edition,view,/book/show/31327539-universal-harvester
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Coraline,"Gaiman, Neil*",,,B000FC1192,208        pp,4.12,"692,091","Jul 02, 2002","Oct 06, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 24, 2018","Sep 25, 2018","Sep 24, 2018",,Kindle Edition,view,/book/show/6283504-coraline
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Choir of Ill Children: A Novel,"Piccirilli, Tom",,,B000FC1PZ2,240        pp,3.66,"1,980",2003,"Jun 01, 2004",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 23, 2018","Sep 24, 2018","Sep 22, 2018",,Kindle Edition,view,/book/show/9272090-a-choir-of-ill-children
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Broken Monsters,"Beukes, Lauren*",,,B00I828856,448        pp,3.59,"22,922","Jul 31, 2014","Sep 16, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 10, 2018","Sep 23, 2018","Sep 10, 2018",,Kindle Edition,view,/book/show/21422732-broken-monsters
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Speaks the Nightbird        (Matthew Corbett, #1)","McCammon, Robert",,,,816        pp,4.14,"13,451","Sep 01, 2002","Oct 08, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 27, 2018","Sep 10, 2018","Aug 27, 2018",,Kindle Edition,view,/book/show/18651820-speaks-the-nightbird
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Medusa Chronicles,"Baxter, Stephen",,,B019DKO3Z0,336        pp,3.81,"2,387","May 19, 2016","May 24, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 18, 2018","Aug 27, 2018","Aug 17, 2018",,Kindle Edition,view,/book/show/28601060-the-medusa-chronicles
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slow Bullets,"Reynolds, Alastair",1616961953,,B00WGX4KT6,192        pp,3.61,"4,859",Jun 2015,"May 18, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Perhaps the most unconvincing female narrator I’ve ever read. And in general the writing is stilted and boring. I still sorta liked it.,Notes are private!,0,0,1,"Jul 16, 2018","Jul 19, 2018","Jul 16, 2018",,Kindle Edition,view (with text),/book/show/25647436-slow-bullets
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American War,"El Akkad, Omar*",,,,384        pp,3.80,"38,355","Apr 04, 2017","Apr 04, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 16, 2018","Jul 16, 2018",,Kindle Edition,view,/book/show/33311863-american-war
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fresh Complaint,"Eugenides, Jeffrey",,,B06XKHKQJL,304        pp,3.61,"9,020","Oct 03, 2017","Oct 03, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 07, 2018","Jul 07, 2018",,Kindle Edition,view,/book/show/34949031-fresh-complaint
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"La Belle Sauvage        (The Book of Dust, #1)","Pullman, Philip",,,,464        pp,4.15,"101,742","Oct 19, 2017","Oct 19, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 14, 2018","Jun 28, 2018","Jun 14, 2018",,Kindle Edition,view,/book/show/34313890-la-belle-sauvage
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,History of Wolves,"Fridlund, Emily",,,B01LFQ3LCQ,301        pp,3.41,"28,165","Jan 03, 2017","Jan 03, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 09, 2018","Jun 14, 2018","Jun 09, 2018",,Kindle Edition,view,/book/show/32795900-history-of-wolves
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tomorrow and Tomorrow,"Sweterlitsch, Tom",0698142705,9780698142701,B00G3L6MZW,352        pp,3.54,"2,293","Jul 10, 2014","Jul 10, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 28, 2018","May 18, 2018",,Kindle Edition,view,/book/show/18454160-tomorrow-and-tomorrow
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gone World,"Sweterlitsch, Tom",0399167501,9780399167508,0399167501,400        pp,3.93,"19,903","Feb 06, 2018","Feb 06, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 05, 2018","May 05, 2018",,Hardcover,view,/book/show/33413556-the-gone-world
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Emperor's Blades        (Chronicle of the Unhewn Throne, #1)","Staveley, Brian*",0765336405,9780765336408,0765336405,480        pp,4.09,"39,869","Jan 14, 2014","Jan 14, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 03, 2018","Apr 07, 2018",,Hardcover,view,/book/show/17910124-the-emperor-s-blades
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Providence of Fire        (Chronicle of the Unhewn Throne, #2)","Staveley, Brian*",,,B00L73GTH2,737        pp,4.12,"23,462","Jan 13, 2015","Jan 13, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 05, 2018","Apr 25, 2018","Apr 05, 2018",,Kindle Edition,view,/book/show/22745352-the-providence-of-fire
