,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Melissa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Class: A Memoir of Motherhood, Hunger, and Higher Education","Land, Stephanie*",1982151390,9781982151393,B0BTZBJ26H,285        pp,3.64,"7,778","Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 07, 2023",,Hardcover,view,/book/show/101160309-class
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silent Patient,"Michaelides, Alex*",1250301696,9781250301697,1250301696,336        pp,4.18,"2,167,762",2018,"Feb 05, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 13, 2023","Jun 16, 2023","Jun 13, 2023",,Hardcover,view,/book/show/40097951-the-silent-patient
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Monsters: A Fan's Dilemma,"Dederer, Claire",0525655115,9780525655114,0525655115,257        pp,3.82,"9,410","Apr 25, 2023","Apr 25, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I take issue with her treatment of Joni Mitchell. To describe giving a child up for adoption as “monstrous” is pretty anti-woman in my opinion.,Notes are private!,0,0,1,"Jul 03, 2023","Jul 13, 2023","Jun 12, 2023",,Hardcover,view (with text),/book/show/61685822-monsters
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Learned by Heart,"Donoghue, Emma*",0316564435,9780316564434,0316564435,336        pp,3.51,"5,548","Aug 29, 2023","Aug 29, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Hardcover,view,/book/show/62874041-learned-by-heart
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heaven & Earth Grocery Store,"McBride, James*",0593422945,9780593422946,0593422945,380        pp,4.08,"129,419","Aug 08, 2023","Aug 08, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 28, 2023","Dec 30, 2023","Jun 06, 2023",,Hardcover,view,/book/show/65678550-the-heaven-earth-grocery-store
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evvie Drake Starts Over,"Holmes, Linda*",0525619240,9780525619246,0525619240,289        pp,3.83,"137,430","Jun 25, 2019","Jun 25, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jun 2023,"Jun 05, 2023","Jun 01, 2023",,Hardcover,view,/book/show/40514431-evvie-drake-starts-over
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Not to Drown in a Glass of Water,"Cruz, Angie",1250208459,9781250208453,1250208459,195        pp,3.90,"23,672","Sep 13, 2022","Sep 13, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 27, 2023","Jun 02, 2023","May 27, 2023",,Hardcover,view,/book/show/59808037-how-not-to-drown-in-a-glass-of-water
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The One Hundred Years of Lenni and Margot,"Cronin, Marianne*",0063017504,9780063017504,0063017504,322        pp,4.30,"96,066","Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2023",,Paperback,view,/book/show/54798488-the-one-hundred-years-of-lenni-and-margot
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cartographers,"Shepherd, Peng*",0062910698,9780062910691,0062910698,392        pp,3.64,"65,180","Mar 15, 2022","Mar 15, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This was mostly a 4-star book but the ending is total nonsense. It doesn’t make any sense!,Notes are private!,0,0,1,"May 20, 2023","May 27, 2023","May 18, 2023",,Hardcover,view (with text),/book/show/55004093-the-cartographers
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wager: A Tale of Shipwreck, Mutiny and Murder","Grann, David*",0385534264,9780385534260,0385534264,354        pp,4.21,"96,577","Apr 18, 2023","Apr 18, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 03, 2023","May 05, 2023","Apr 29, 2023",,Hardcover,view,/book/show/61714633-the-wager
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A History of Burning,"Oza, Janika",1538724243,9781538724248,1538724243,400        pp,4.14,"3,050","May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 25, 2023",,Hardcover,view,/book/show/62315839-a-history-of-burning
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Golden Notebook,"Lessing, Doris",006093140X,9780060931407,006093140X,640        pp,3.77,"23,018",1962,"Feb 03, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 22, 2023",,Paperback,view,/book/show/24100.The_Golden_Notebook
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Empire of Pain: The Secret History of the Sackler Dynasty,"Keefe, Patrick Radden",0385545681,9780385545686,0385545681,535        pp,4.54,"103,018","Apr 13, 2021","Apr 13, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 18, 2023","Apr 26, 2023","Apr 18, 2023",,Hardcover,view,/book/show/43868109-empire-of-pain
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birnam Wood,"Catton, Eleanor",0374110336,9780374110338,0374110336,432        pp,3.83,"30,763","Mar 02, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2023",,Hardcover,view,/book/show/60784757-birnam-wood
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Braiding Sweetgrass,"Kimmerer, Robin Wall",,9781571313560,1571313567,386        pp,4.54,"117,246","Oct 15, 2013","Aug 11, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2023",,Paperback,view,/book/show/20763843-braiding-sweetgrass
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Amazing Adventures of Kavalier & Clay,"Chabon, Michael",0312282990,9780312282998,B007C4D1G2,639        pp,4.18,"202,696","Sep 19, 2000","Jan 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 16, 2023","May 14, 2023","Apr 16, 2023",,Paperback,view,/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homecoming,"Morton, Kate*",0063020890,9780063020894,0063020890,547        pp,4.08,"69,165","Apr 04, 2023","Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2023",,Hardcover,view,/book/show/61683285-homecoming
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hang the Moon,"Walls, Jeannette*",1501117297,9781501117299,1501117297,368        pp,3.84,"60,710","Mar 28, 2023","Mar 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 29, 2023",,Hardcover,view,/book/show/61272702-hang-the-moon
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"As Red as Blood        (Lumikki Andersson, #1)","Simukka, Salla",1524713414,9781524713416,1524713414,256        pp,3.42,"8,462","Feb 20, 2013","Jan 17, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 23, 2023",,Hardcover,view,/book/show/30263024-as-red-as-blood
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Say Nothing: A True Story of Murder and Memory in Northern Ireland,"Keefe, Patrick Radden",0385521316,9780385521314,0385521316,441        pp,4.46,"104,752","Nov 01, 2018","Feb 26, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 21, 2023",Apr 2023,"Mar 21, 2023",,Hardcover,view,/book/show/40163119-say-nothing
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stealing,"Verble, Margaret",0063267055,9780063267053,0063267055,238        pp,4.05,"2,100","Feb 07, 2023","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2023",,Hardcover,view,/book/show/61252412-stealing
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Poverty, by America","Desmond, Matthew*",0593239911,9780593239919,0593239911,284        pp,4.28,"34,013","Mar 21, 2023","Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2023",,Hardcover,view,/book/show/61358638-poverty-by-america
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guest List,"Foley, Lucy",,,B07WG8L7WC,319        pp,3.82,"996,013","Feb 20, 2020","Jun 02, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 15, 2023",,Kindle Edition,view,/book/show/52656911-the-guest-list
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boy in the Striped Pajamas,"Boyne, John*",,,,224        pp,4.16,"830,374",2006,"Sep 12, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 11, 2023","Mar 11, 2023","Mar 11, 2023",,Hardcover,view,/book/show/39999.The_Boy_in_the_Striped_Pajamas
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Signal Fires,"Shapiro, Dani*",0593534727,9780593534724,0593534727,229        pp,3.92,"32,981","Oct 18, 2022","Oct 11, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 02, 2023","Jul 06, 2023","Mar 08, 2023",,Hardcover,view,/book/show/59573299-signal-fires
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Peach Blossom Spring,"Fu, Melissa*",0316286877,9780316286879,0316286877,400        pp,4.19,"16,823","Mar 15, 2022","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2023",,Paperback,view,/book/show/61108464-peach-blossom-spring
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Books of Jacob,"Tokarczuk, Olga",0593087488,9780593087480,0593087488,965        pp,4.03,"7,916","Oct 23, 2014","Feb 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 28, 2023",,Hardcover,view,/book/show/58276619-the-books-of-jacob
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Year of Rest and Relaxation,"Moshfegh, Ottessa",0525522131,9780525522133,0525522131,289        pp,3.64,"395,047","Jul 10, 2018","Jun 25, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 28, 2023","Mar 06, 2023","Feb 28, 2023",,Paperback,view,/book/show/44279110-my-year-of-rest-and-relaxation
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Philosophy of Modern Song,"Dylan, Bob",1451648707,9781451648706,1451648707,352        pp,3.81,"3,049","Nov 01, 2022","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Hardcover,view,/book/show/60538185-the-philosophy-of-modern-song
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Olga Dies Dreaming,"Gonzalez, Xochitl*",1250786185,9781250786180,1250786185,384        pp,3.99,"61,771","Jan 04, 2022","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2023",,Paperback,view,/book/show/60784807-olga-dies-dreaming
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Confessions of Sylvia P.,"Kravetz, Lee",0063140012,9780063140011,0063140012,272        pp,3.75,"2,123","Mar 08, 2022","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2023",,Paperback,view,/book/show/61319743-the-last-confessions-of-sylvia-p
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lincoln Highway,"Towles, Amor*",0735222363,9780735222366,0735222363,576        pp,4.23,"259,102","Oct 05, 2021","Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2023",,Paperback,view,/book/show/75361333-the-lincoln-highway
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Believers,"Makkai, Rebecca*",073522353X,9780735223530,073522353X,421        pp,4.28,"135,462","Jun 19, 2018","Jun 04, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 11, 2023","Feb 23, 2023","Feb 11, 2023",,Paperback,view,/book/show/45304101-the-great-believers
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Surrender: 40 Songs, One Story",Bono,0525521046,9780525521044,0525521046,564        pp,4.20,"17,604","Nov 01, 2022","Nov 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 04, 2023","Feb 28, 2023","Feb 04, 2023",,Hardcover,view,/book/show/61065813-surrender
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,French Braid,"Tyler, Anne*",059332109X,9780593321096,059332109X,244        pp,3.65,"48,687","Mar 22, 2022","Mar 22, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 03, 2023","Feb 07, 2023","Feb 03, 2023",,Hardcover,view,/book/show/58065401-french-braid
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What She Left Behind: A Haunting and Heartbreaking Story of 1920s Historical Fiction,"Wiseman, Ellen Marie*",0758278454,9780758278456,,336        pp,3.99,"57,360",2015,"Dec 31, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 31, 2023",Feb 2023,"Jan 31, 2023",,Paperback,view,/book/show/17802747-what-she-left-behind
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Year,"Marsh, Katherine*",1250313600,9781250313607,1250313600,368        pp,4.51,"2,264","Jan 17, 2023","Jan 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2023",,Hardcover,view,/book/show/60316963-the-lost-year
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Greatest Invention: A History of the World in Nine Mysterious Scripts,"Ferrara, Silvia",0374601623,9780374601621,0374601623,304        pp,3.45,564,"Oct 31, 2019","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2023",,Hardcover,view,/book/show/57693619-the-greatest-invention
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Cloud Rising,"Faladé, David Wright",0802159192,9780802159199,0802159192,304        pp,3.79,"1,070","Feb 08, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2023",,Hardcover,view,/book/show/58845663-black-cloud-rising
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Remarkably Bright Creatures,"Van Pelt, Shelby",0063204150,9780063204157,0063204150,360        pp,4.40,"541,350","May 03, 2022","May 03, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 09, 2023","Jan 18, 2023","Jan 09, 2023",,Hardcover,view,/book/show/58733693-remarkably-bright-creatures
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Still Life,"Winman, Sarah",0593330757,9780593330753,0593330757,464        pp,4.17,"66,146","Jun 01, 2021","Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2023",,Hardcover,view,/book/show/57001545-still-life
