,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Dan's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
842,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rising: Dispatches from the New American Shore,"Rush, Elizabeth",1571313672,9781571313676,1571313672,299        pp,4.18,"2,261","Jun 12, 2018","Jun 12, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 20, 2019","Mar 21, 2019",,Hardcover,view,/book/show/36755779-rising
843,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sea People: The Puzzle of Polynesia,"Thompson, Christina*",0062060872,9780062060877,0062060872,365        pp,4.24,"5,010","Mar 15, 2019","Mar 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2019",,Hardcover,view,/book/show/40536236-sea-people
844,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of Wolves and Men,"Lopez, Barry",0684163225,9780684163222,0684163225,320        pp,4.20,"3,484",1978,"Sep 01, 1979",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 18, 2019",,Paperback,view,/book/show/743936.Of_Wolves_and_Men
845,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Good Kids, Bad City: A Story of Race and Wrongful Conviction in America","Swenson, Kyle",1250120233,9781250120236,1250120233,304        pp,4.25,498,"Feb 12, 2019","Feb 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 16, 2019",,Hardcover,view,/book/show/37805215-good-kids-bad-city
846,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An American Summer,"Kotlowitz, Alex",1984841173,9781984841179,1984841173,0        pp,4.33,"4,632","Mar 05, 2019","Jan 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2019",,Audio CD,view,/book/show/40588301-an-american-summer
847,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Unwind        (Unwind, #1)","Shusterman, Neal*",1416912045,9781416912040,1416912045,337        pp,4.17,"229,196","Nov 06, 2007","Nov 06, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2019",,Hardcover,view,/book/show/764347.Unwind
848,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Separate: The Story of Plessy v. Ferguson, and America's Journey from Slavery to Segregation","Luxenberg, Steve*",0393239373,9780393239379,0393239373,624        pp,4.18,514,"Feb 12, 2019","Feb 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2019",,Hardcover,view,/book/show/40180013-separate
849,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Women: Data Bias in a World Designed for Men,"Criado Pérez, Caroline",1419729071,9781419729072,1419729071,448        pp,4.35,"117,333","Mar 07, 2019","Mar 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2019",,Hardcover,view,/book/show/41104077-invisible-women
850,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unexampled Courage: The Blinding of Sgt. Isaac Woodard and the Awakening of President Harry S. Truman and Judge J. Waties Waring,"Gergel, Richard",0374107890,9780374107895,0374107890,336        pp,4.43,611,"Jan 22, 2019","Jan 22, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2019",,Hardcover,view,/book/show/40121995-unexampled-courage
851,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Uninhabitable Earth: Life After Warming,"Wallace-Wells, David*",0525576703,9780525576709,0525576703,310        pp,4.01,"27,285","Feb 19, 2019","Feb 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2019",,Hardcover,view,/book/show/41552709-the-uninhabitable-earth
852,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Hide an Empire: A History of the Greater United States,"Immerwahr, Daniel",0374172145,9780374172145,0374172145,513        pp,4.46,"14,122","Feb 19, 2019","Feb 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2019",,Hardcover,view,/book/show/40121985-how-to-hide-an-empire
853,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Digital Minimalism: Choosing a Focused Life in a Noisy World,"Newport, Cal",052553654X,,B07DBRBP7G,302        pp,4.06,"78,841",2019,"Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2019",,Kindle Edition,view,/book/show/40672036-digital-minimalism
854,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,"Manson, Mark*",,,,212        pp,3.89,"1,117,547",2016,"Sep 13, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2019",,Paperback,view,/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck
855,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Neighbor: The Life and Work of Fred Rogers,"King, Maxwell",1419727729,9781419727726,1419727729,416        pp,3.98,"26,053","Sep 04, 2018","Sep 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2019",,Hardcover,view,/book/show/38656999-the-good-neighbor
856,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Underground: A Human History of the Worlds Beneath Our Feet,"Hunt, Will*",,,,288        pp,3.80,"2,430","Jan 29, 2019","Jan 29, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 08, 2019","Jan 30, 2019",,Hardcover,view,/book/show/36701550-underground
857,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Age of Surveillance Capitalism: The Fight for a Human Future at the New Frontier of Power,"Zuboff, Shoshana",1610395697,9781610395694,1610395697,691        pp,4.06,"11,228","Oct 04, 2018","Jan 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2019",,Hardcover,view,/book/show/26195941-the-age-of-surveillance-capitalism
858,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be an Antiracist,"Kendi, Ibram X.*",0525509283,9780525509288,0525509283,305        pp,4.38,"114,460","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2019",,Hardcover,view,/book/show/40265832-how-to-be-an-antiracist
859,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Call Them by Their True Names: American Crises,"Solnit, Rebecca",1608469468,9781608469468,1608469468,188        pp,4.19,"3,687","Sep 04, 2018","Sep 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2019",,Paperback,view,/book/show/39688744-call-them-by-their-true-names
860,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Replenish: The Virtuous Cycle of Water and Prosperity,"Postel, Sandra",1610917901,9781610917902,1610917901,336        pp,4.07,81,unknown,"Oct 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2019",,Hardcover,view,/book/show/34850461-replenish
861,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rambunctious Garden: Saving Nature in a Post-Wild World,"Marris, Emma",160819454X,9781608194544,160819454X,224        pp,4.07,"1,000","Aug 30, 2011","Aug 20, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2019",,Paperback,view,/book/show/13168199-rambunctious-garden
862,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Great Tide Rising: Towards Clarity and Moral Courage in a time of Planetary Change,"Moore, Kathleen Dean",1619026996,9781619026995,1619026996,340        pp,4.19,176,"Feb 09, 2016","Feb 09, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2019",,Hardcover,view,/book/show/25786424-great-tide-rising
863,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bullet Journal Method: Track the Past, Order the Present, Design the Future","Carroll, Ryder",,,B07B7C4F9C,336        pp,4.05,"29,030","Oct 23, 2018","Oct 23, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2018",,Kindle Edition,view,/book/show/39071691-the-bullet-journal-method
864,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Religion?: A Personal Story,"Pagels, Elaine",0062368559,9780062368553,,256        pp,3.97,"2,906","Nov 06, 2018","Nov 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2018",,ebook,view,/book/show/36137506-why-religion
865,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Journal: Fifty Poems for Our Time,"Smith, Tracy K.",1555978150,9781555978150,1555978150,120        pp,4.13,603,2018,"Sep 04, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Dec 25, 2018",,Paperback,view,/book/show/39663106-american-journal
866,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Northland: A 4,000-Mile Journey Along America's Forgotten Border","Fox, Porter*",0393248852,9780393248852,0393248852,247        pp,3.62,"1,996","Jul 03, 2018","Jul 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2018",,Hardcover,view,/book/show/36236096-northland
867,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Desert Cabal: A New Season in the Wilderness,"Irvine, Amy",1937226972,9781937226978,1937226972,98        pp,4.02,582,2018,"Nov 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 29, 2018",,Paperback,view,/book/show/42264296-desert-cabal
868,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seaweed Chronicles: A World at the Water’s Edge,"Shetterly, Susan Hand",1616205741,9781616205744,1616205741,288        pp,3.88,451,Aug 2018,"Aug 07, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2018",,Hardcover,view,/book/show/38746164-seaweed-chronicles
869,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man Who Caught the Storm: The Life of Legendary Tornado Chaser Tim Samaras,"Hargrove, Brantley",1476796092,9781476796093,1476796092,304        pp,4.27,"1,208","Apr 03, 2018","Apr 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2018",,Hardcover,view,/book/show/35297589-the-man-who-caught-the-storm
870,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Future of Humanity: Terraforming Mars, Interstellar Travel, Immortality and Our Destiny Beyond Earth","Kaku, Michio",0241304849,9780241304846,0241304849,368        pp,4.19,"10,987","Feb 20, 2018","Feb 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2018",,Hardcover,view,/book/show/36407347-the-future-of-humanity
871,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Breakthrough: Immunotherapy and the Race to Cure Cancer,"Graeber, Charles*",1455568503,9781455568505,1455568503,320        pp,4.28,"1,375","Nov 13, 2018","Nov 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2018",,Hardcover,view,/book/show/39088907-the-breakthrough
872,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beautiful Cure: The Revolution in Immunology and What It Means for Your Health,"Davis, Daniel M.*",022637114X,9780226371146,B07GL57V7W,258        pp,4.10,"1,146",2019,"Mar 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2018",,Kindle Edition,view,/book/show/41449157-the-beautiful-cure
873,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rise and Fall of the Voting Rights Act (Volume 2)        (Volume 2) (Studies in American Constitutional Heritage),"Bullock, Charles S.",0806159812,9780806159812,0806159812,258        pp,4.43,7,"Apr 12, 2016","Jun 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 26, 2018",,Paperback,view,/book/show/36575519-the-rise-and-fall-of-the-voting-rights-act-volume-2
874,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Mercy,"Stevenson, Bryan",,,0812994523,336        pp,4.63,"231,572","Oct 21, 2014","Oct 21, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2018",,Paperback,view,/book/show/20342617-just-mercy
875,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swing,"Alexander, Kwame",0310761913,9780310761914,0310761913,448        pp,3.91,"6,591","Oct 02, 2018","Oct 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 22, 2018",,Hardcover,view,/book/show/38915770-swing
876,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Predisposed: Liberals, Conservatives, and the Biology of Political Differences","Hibbing, John R.",0415535875,9780415535878,0415535875,304        pp,3.99,292,"Jan 01, 2013","Sep 16, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2018",,Paperback,view,/book/show/17757977-predisposed
877,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Indian World of George Washington: The First President, the First Americans, and the Birth of the Nation","Calloway, Colin G.",0190652160,9780190652166,0190652160,620        pp,4.06,332,"Apr 06, 2018","Apr 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 17, 2018",,Hardcover,view,/book/show/36197937-the-indian-world-of-george-washington
878,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poet X,"Acevedo, Elizabeth*",,,B0727TNBDH,368        pp,4.39,"127,383","Mar 06, 2018","Mar 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 17, 2018",,Kindle Edition,view,/book/show/33294200-the-poet-x
879,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Think Tank: Forty Neuroscientists Explore the Biological Roots of Human Experience,"Linden, David J.*",0300225547,9780300225549,0300225547,312        pp,3.81,121,"Apr 24, 2018","Apr 24, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 17, 2018",,Hardcover,view,/book/show/36288009-think-tank
880,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Losing the Nobel Prize: A Story of Cosmology, Ambition, and the Perils of Science's Highest Honor","Keating, Brian*",1324000910,9781324000914,1324000910,352        pp,3.92,499,"Apr 24, 2018","Apr 24, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 17, 2018",,Hardcover,view,/book/show/35167743-losing-the-nobel-prize
881,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Be Free or Die: The Amazing Story of Robert Smalls' Escape from Slavery to Union Hero,"Lineberry, Cate*",1250101867,9781250101860,1250101867,288        pp,4.05,909,"Jun 20, 2017","Jun 20, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2018",,Hardcover,view,/book/show/31451080-be-free-or-die
