,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Cher 'N Books's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Be a Revolution: How Everyday People Are Fighting Oppression and Changing the World--And How You Can, Too","Oluo, Ijeoma",0063140225,9780063140226,0063140225,256        pp,4.45,304,unknown,"Jan 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,ebook,view,/book/show/70240478-be-a-revolution
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ukraine,"Chapeye, Artem",164421296X,9781644212967,B0C2P47MF6,262        pp,4.19,249,unknown,"Jan 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Kindle Edition,view,/book/show/134113868-the-ukraine
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hard by a Great Forest,"Vardiashvili, Leo*",0593545036,9780593545034,0593545036,352        pp,3.89,"1,473","Jan 30, 2024","Jan 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Hardcover,view,/book/show/145624505-hard-by-a-great-forest
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Confrontations,"Bekono, Simone Atangana",1639730915,9781639730919,1639730915,192        pp,3.59,"3,502","Jun 01, 2020","Jan 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Hardcover,view,/book/show/133939077-confrontations
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cleaner,"Wells, Brandi*",,,,304        pp,3.14,555,unknown,"Jan 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Hardcover,view,/book/show/178565822-the-cleaner
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,West with Giraffes,"Rutledge, Lynda*",1542023351,9781542023351,B088FF4S7Q,381        pp,4.37,"128,530","Feb 01, 2021","Feb 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Kindle Edition,view,/book/show/56449476-west-with-giraffes
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mockingbird Summer,"Rutledge, Lynda*",1662504527,9781662504525,B0C7HGNNXG,303        pp,4.32,"2,730","Jan 30, 2024","Jan 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Kindle Edition,view,/book/show/175531639-mockingbird-summer
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let's Play White,"Burke, Chesya*",1937009998,9781937009991,1937009998,200        pp,3.95,278,"Apr 23, 2011","Apr 25, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Paperback,view,/book/show/11390884-let-s-play-white
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Literary Undoing of Victoria Swann,"Pye, Virginia*",1646033981,9781646033980,B0BMGX25ZH,323        pp,3.90,178,unknown,"Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2024",,Kindle Edition,view,/book/show/177212257-the-literary-undoing-of-victoria-swann
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cancer Factory: Industrial Chemicals, Corporate Deception, and the Hidden Deaths of American Workers","Morris, Jim",0807059145,9780807059142,0807059145,264        pp,4.10,163,unknown,"Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Hardcover,view,/book/show/138378691-the-cancer-factory
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madness: Race and Insanity in a Jim Crow Asylum,"Hylton, Antonia A.*",1538723697,9781538723692,1538723697,368        pp,4.36,"1,191","Jan 23, 2024","Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Hardcover,view,/book/show/145624993-madness
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Legacy: A Black Physician Reckons with Racism in Medicine,"MD, Uché Blackstock,*",0593491289,9780593491294,B0BP6LL8LW,304        pp,4.48,885,"Jan 23, 2024","Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Kindle Edition,view,/book/show/66087028-legacy
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Radiant Heat,"Collins, Sarah-Jane*",059355034X,9780593550342,,352        pp,3.22,478,"Jan 23, 2023","Jan 24, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Hardcover,view,/book/show/139398841-radiant-heat
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Twilight Territory,"Pham, Andrew X.*",1324064846,9781324064848,1324064846,400        pp,4.00,107,"Jan 23, 2024","Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Hardcover,view,/book/show/150779167-twilight-territory
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bullet Swallower,"James, Elizabeth Gonzalez*",1668009323,9781668009321,1668009323,272        pp,3.81,"5,062","Jan 23, 2024","Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Hardcover,view,/book/show/123847255-the-bullet-swallower
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Martyr!,"Akbar, Kaveh",0593537610,9780593537619,0593537610,352        pp,4.25,"6,751","Jan 23, 2024","Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Hardcover,view,/book/show/139400713-martyr
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Few Rules for Predicting the Future: An Essay,"Butler, Octavia E.",1797229052,9781797229058,1797229052,56        pp,4.21,115,unknown,"Apr 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Hardcover,view,/book/show/195820983-a-few-rules-for-predicting-the-future
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Cheerfully Refuse,"Enger, Leif",0802162932,9780802162939,0802162932,336        pp,4.18,320,"Apr 02, 2024","Apr 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Hardcover,view,/book/show/198276006-i-cheerfully-refuse
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,God's Country,"Everett, Percival",0807016292,9780807016299,0807016292,232        pp,4.04,570,1994,"Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Paperback,view,/book/show/173476035-god-s-country
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Watershed,"Everett, Percival",0807016276,9780807016275,0807016276,208        pp,3.94,307,1996,"Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Paperback,view,/book/show/173476092-watershed
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Your Pocket Therapist: Break Free from Old Patterns and Transform Your Life,"Zimmerman, Annie",0063349604,9780063349605,0063349604,336        pp,4.44,319,"Jan 09, 2024","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Hardcover,view,/book/show/181110023-your-pocket-therapist
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Principles of Emotion,"Read, Sara*",152583665X,9781525836657,152583665X,304        pp,3.69,248,2024,"Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Paperback,view,/book/show/150444682-principles-of-emotion
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,15 Minute Meals: Truly Quick Recipes that Don’t Taste like Shortcuts,"Rosen, Ali*",1684812577,9781684812578,1684812577,224        pp,3.41,32,"Jan 09, 2024","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Hardcover,view,/book/show/86483941-15-minute-meals
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slaves to Fortune,"Lanoye, Tom*",,,B07S5CZWWN,227        pp,0.00,0,unknown,"Sep 03, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Kindle Edition,view,/book/show/56791874-slaves-to-fortune
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Transient and Strange: Notes on the Science of Life,"Greenfieldboyce, Nell",0393882349,9780393882346,0393882349,224        pp,4.10,103,unknown,"Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Hardcover,view,/book/show/150778642-transient-and-strange
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Our Moon: How Earth's Celestial Companion Transformed the Planet, Guided Evolution, and Made Us Who We Are","Boyle, Rebecca*",0593129725,9780593129722,0593129725,336        pp,4.08,360,"Jan 16, 2024","Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Hardcover,view,/book/show/134117265-our-moon
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Witchcraft: A History in Thirteen Trials,"Gibson, Marion",1668002426,9781668002421,1668002426,320        pp,3.76,777,2023,"Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Hardcover,view,/book/show/176443387-witchcraft
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beautyland,"Bertino, Marie-Helene*",0374109281,9780374109288,0374109281,336        pp,4.26,"2,291","Jan 16, 2024","Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Hardcover,view,/book/show/127282939-beautyland
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ilium,"Carpenter, Lea",0593536606,9780593536605,0593536606,240        pp,3.71,904,"Jan 16, 2024","Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Hardcover,view,/book/show/134118345-ilium
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best That You Can Do: Stories,"Gautier, Amina*",1593767587,9781593767587,1593767587,240        pp,4.10,50,"Jan 16, 2024","Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Paperback,view,/book/show/141339024-the-best-that-you-can-do
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Curse of Pietro Houdini,"Miller, Derek B.*",1668020882,9781668020883,1668020882,384        pp,4.23,"1,058","Jan 16, 2024","Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Hardcover,view,/book/show/176442905-the-curse-of-pietro-houdini
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Laughter,"Fruchter, Temim",0802161286,9780802161284,0802161286,384        pp,3.93,348,"Jan 16, 2024","Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Hardcover,view,/book/show/128713487-city-of-laughter
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Behind You Is the Sea,"Darraj, Susan Muaddi*",0063324237,9780063324237,0063324237,256        pp,4.18,"1,385","Jan 16, 2024","Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Hardcover,view,/book/show/134221617-behind-you-is-the-sea
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Age of Deer: Trouble and Kinship with our Wild Neighbors,"Howsare, Erika",1646221354,9781646221356,B0C1B7YQKD,397        pp,3.83,162,"Jan 02, 2024","Jan 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Hardcover,view,/book/show/125092587-the-age-of-deer
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pure Wit: The Revolutionary Life of Margaret Cavendish,"Peacock, Francesca",1837930147,9781837930142,1837930147,384        pp,3.72,65,"Sep 14, 2023","Sep 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Hardcover,view,/book/show/148024008-pure-wit
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Enemies Will Vanish: The Russian Invasion and Ukraine's War of Independence,"Trofimov, Yaroslav",0593655192,9780593655191,B0CFPWR4F8,399        pp,4.47,302,"Jan 09, 2024","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Kindle Edition,view,/book/show/196834873-our-enemies-will-vanish
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Termush,"Holm, Sven",057137915X,9780571379156,057137915X,119        pp,3.34,"1,915",1967,"May 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Paperback,view,/book/show/62678428-termush
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Northwoods,"Pease, Amy",1668017261,9781668017265,1668017261,288        pp,3.67,"4,215","Jan 09, 2024","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Hardcover,view,/book/show/176443770-northwoods
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aednan: An Epic,"Axelsson, Linnea",0593535464,9780593535462,B0C1YJHXZ7,401        pp,4.25,"1,819","Feb 27, 2018","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Kindle Edition,view,/book/show/127488606-aednan
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Inside Knowledge: Incarcerated People on the Failures of the American Prison,"Larson, Doran",1479818011,9781479818013,B0BZC1CHFM,323        pp,4.33,3,unknown,"Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Kindle Edition,view,/book/show/123506597-inside-knowledge
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cold Victory,"Marlantes, Karl",0802161421,9780802161420,0802161421,352        pp,3.82,668,"Jan 09, 2024","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Hardcover,view,/book/show/128713634-cold-victory
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sugar, Baby","Saintclare, Celine",1639732462,9781639732463,1639732462,304        pp,3.55,"1,963","Jul 27, 2023","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Hardcover,view,/book/show/154985776-sugar-baby
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"River East, River West","Lescure, Aube Rey",0063257858,9780063257856,0063257858,352        pp,4.04,875,"Jan 09, 2024","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Hardcover,view,/book/show/127823210-river-east-river-west
