,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Yuliya's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Realm of Hungry Ghosts: Close Encounters with Addiction,"Maté, Gabor",0676977405,9780676977400,0676977405,480        pp,4.50,"17,976","Feb 12, 2007","Feb 12, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 17, 2017",,Hardcover,view,/book/show/617702.In_the_Realm_of_Hungry_Ghosts
485,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Від Рейхстагу до Іводзіми. У полум’ї війни. Україна та українці у Другій світовій        (Історія без цензури, #8)","Патриляк, Іван",,9786171216860,6171216860,352        pp,4.40,10,2016,2016,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Читаю всю серію Без цензури для роботи. Так що no comments :),Notes are private!,0,1,1,not set,"Nov 16, 2017","Nov 16, 2017",,Hardcover,view (with text),/book/show/35524103
486,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tiden läker inga sår,"Eby, Tilde de Paula",9137135309,9789137135304,9137135309,207        pp,3.61,164,"Jan 01, 2015",2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Книжка моєї улюбленої телеведучої, тому я її дуже вподобала! Така зира історія про сім'ю, особливо про чотири покоління жінок, які намагалися знайти сКнижка моєї улюбленої телеведучої, тому я її дуже вподобала! Така зира історія про сім'ю, особливо про чотири покоління жінок, які намагалися знайти свій дім, але були в постійних мігрантських мандрах (Канари, Куба, США, Бразилія, Чилі, Швеція), але Тільді нарешті вдалося таки знайти свій дім в Швеції!...more",Notes are private!,0,1,1,"Nov 12, 2017","Nov 28, 2017","Nov 12, 2017",,Hardcover,view (with text),/book/show/26537272-tiden-l-ker-inga-s-r
487,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gender and Material Culture in Britain since 1600        (Gender and History, 13)","Greig, Hannah",1137340649,9781137340641,1137340649,176        pp,4.00,2,"Dec 04, 2015","Nov 17, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 12, 2017",,Paperback,view,/book/show/25667596-gender-and-material-culture-in-britain-since-1600
488,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Writing Fiction: The Practical Guide from New York's Acclaimed Creative Writing School,"Steele, Alexander",1582343306,9781582343303,1582343306,304        pp,4.20,"2,088",2003,"Aug 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 08, 2017",,Paperback,view,/book/show/84691.Writing_Fiction
489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ourselves Unborn: A History of the Fetus in Modern America,"Dubow, Sara",0195323432,9780195323436,0195323432,320        pp,3.66,32,"Jan 01, 2010","Dec 28, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 28, 2017",,Hardcover,view,/book/show/8535494-ourselves-unborn
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Вбити дракона. Українські революції,"Kwiatkowska-Moskalewicz, Katarz",,9789669766809,,224        pp,4.06,177,"Apr 06, 2016",2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 27, 2017",,Paperback,view,/book/show/35382678
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,69,"Murakami, Ryū",4770019513,9784770019516,4770019513,192        pp,3.65,"3,783",1987,"Jan 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2017",,Paperback,view,/book/show/450667.69
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beau Monde on Empire's Edge: State and Stage in Soviet Ukraine,"Fowler, Mayhill C.",1487501536,9781487501532,1487501536,282        pp,4.25,4,unknown,"May 05, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Це прекрасна книжка, де наші двадцяті живі, де Курбас і Куліш намагаються створити новий український театр, де в будинку Слово ще всі диві, коли ще є Це прекрасна книжка, де наші двадцяті живі, де Курбас і Куліш намагаються створити новий український театр, де в будинку Слово ще всі диві, коли ще є надія, що може бути українська радянська культура. Дві останні глави я ледь стримувала сльози, одні доносять на інших, в результаті майже ніхто не лишається живий... окрім слів.Більше розширений відгук ось тут https://readingmouse.wordpress.com/20......more",Notes are private!,0,8,1,"Sep 19, 2017","Nov 12, 2017","Sep 19, 2017",,Hardcover,view (with text),/book/show/32561411-beau-monde-on-empire-s-edge
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beau Monde: Fashionable Society in Georgian London,"Greig, Hannah",0199659001,9780199659005,0199659001,352        pp,3.87,127,"Nov 01, 2013","Nov 01, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 07, 2017","Nov 12, 2017","Sep 19, 2017",,Hardcover,view,/book/show/17656546-the-beau-monde
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Idea of Decline in Western History,"Herman, Arthur",0684827913,9780684827919,0684827913,528        pp,4.20,206,"Jan 08, 1997","Jan 08, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2017",,Hardcover,view,/book/show/684476.The_Idea_of_Decline_in_Western_History
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Довгі часи,"Rafeenko, Volodymyr",6176793874,9786176793878,,272        pp,4.06,222,2017,2017,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Сильна книжка. Читати всім! Обов'язково!Сильна книжка. Читати всім! Обов'язково!...more,Notes are private!,0,4,1,not set,"Oct 11, 2017","Aug 26, 2017",,Hardcover,view (with text),/book/show/35300158
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Інтернат,"Zhadan, Serhiy",9669767903,9789669767905,9669767903,336        pp,4.41,"6,043","Aug 21, 2017","Aug 21, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,not set,Mar 2018,"Aug 22, 2017",,Paperback,view,/book/show/35590125
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Кулемети й вишні. Історії про добрих людей з Волині,"Szabłowski, Witold",6176794412,9786176794417,,352        pp,4.42,488,"Sep 09, 2016",Sep 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 22, 2017",,Hardcover,view,/book/show/35996802
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eating on the Wild Side: The Missing Link to Optimum Health,"Robinson, Jo",0316227943,9780316227940,0316227943,416        pp,4.19,"3,770","Jun 04, 2013","Jun 04, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 19, 2017",,Hardcover,view,/book/show/16131090-eating-on-the-wild-side
