,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rebecca's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Year of the Monkey,"Smith, Patti*",0525657681,9780525657682,0525657681,171        pp,3.81,"17,054","Sep 24, 2019","Sep 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 13, 2019",,Hardcover,view,/book/show/44776548-year-of-the-monkey
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Machine,"Steinberg, Susan",1555978479,9781555978471,1555978479,149        pp,3.62,661,"Aug 20, 2019","Aug 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2019",,Paperback,view,/book/show/41940245-machine
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doxology,"Zink, Nell",006287781X,9780062877819,,416        pp,3.46,"1,950","Aug 27, 2019","Aug 27, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2019",,ebook,view,/book/show/41088575-doxology
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glittering Hour,"Grey, Iona*",1471180824,9781471180828,1471180824,400        pp,4.00,"10,092","May 30, 2019","May 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 10, 2019","Sep 21, 2019","Sep 10, 2019",,Hardcover,view,/book/show/42599127-the-glittering-hour
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The German House,"Hess, Annette",0062976451,9780062976451,0062976451,336        pp,3.67,"10,057","Sep 21, 2018","Dec 03, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 10, 2019","Sep 10, 2019","Sep 10, 2019",,Paperback,view,/book/show/45449856-the-german-house
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be an Antiracist,"Kendi, Ibram X.*",0525509283,9780525509288,0525509283,305        pp,4.38,"114,455","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 10, 2019","Dec 05, 2020","Sep 10, 2019",,Hardcover,view,/book/show/40265832-how-to-be-an-antiracist
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Portable MFA in Creative Writing,"Workshop, The New York Writers",1582973504,9781582973500,1582973504,280        pp,3.86,599,"Apr 29, 2006","May 13, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 30, 2019",,Paperback,view,/book/show/565933.The_Portable_MFA_in_Creative_Writing
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell It Slant: Writing and Shaping Creative Nonfiction,"Miller, Brenda",0072512784,9780072512786,0072512784,464        pp,4.07,"1,186","Aug 01, 2003","Aug 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 29, 2019","Sep 21, 2019","Aug 29, 2019",,Paperback,view,/book/show/1552562.Tell_It_Slant
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maybe You Should Talk to Someone,"Gottlieb, Lori*",1328662055,9781328662057,1328662055,415        pp,4.38,"323,417","Apr 02, 2019","Apr 02, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 23, 2019","Sep 21, 2019","Aug 23, 2019",,Hardcover,view,/book/show/37570546-maybe-you-should-talk-to-someone
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oranges,"McPhee, John",0141182032,9780141182032,0141182032,160        pp,4.05,"3,201",1967,"Feb 24, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 19, 2019",,Paperback,view,/book/show/54983.Oranges
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing to See Here,"Wilson, Kevin*",0062913484,9780062913487,,288        pp,3.96,"183,960","Oct 29, 2019","Oct 29, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 14, 2019","Aug 14, 2019","Aug 14, 2019",,ebook,view,/book/show/42519313-nothing-to-see-here
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Starless Sea,"Morgenstern, Erin*",038554121X,9780385541213,038554121X,498        pp,3.86,"203,402","Nov 05, 2019","Nov 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 14, 2019","Aug 14, 2019","Aug 14, 2019",,Hardcover,view,/book/show/43575115-the-starless-sea
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Priory of the Orange Tree        (The Roots of Chaos, #1)","Shannon, Samantha*",,,,848        pp,4.20,"201,809","Feb 26, 2019","Feb 26, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 14, 2019",,ebook,view,/book/show/29774026-the-priory-of-the-orange-tree
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Kabbalist of Lisbon        (The Sephardic Cycle, #1)","Zimler, Richard*",1585670227,9781585670222,1585670227,318        pp,3.86,"3,965",1996,"Mar 15, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 05, 2019",,Paperback,view,/book/show/887333.The_Last_Kabbalist_of_Lisbon
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When You Cross That Line,"Slaughter, Sam*",,,,41        pp,4.50,20,unknown,unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 03, 2019",,Chapbook,view,/book/show/25890599-when-you-cross-that-line
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Are You Afraid Of?,"Hyde, Michael",1574412019,9781574412017,1574412019,184        pp,3.27,11,"Nov 15, 2005","Nov 17, 2005",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 03, 2019",,Paperback,view,/book/show/723242.What_Are_You_Afraid_Of_
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gulf,"Boggs, Belle*",1555978347,9781555978341,1555978347,310        pp,3.48,456,"Apr 02, 2019","Apr 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jun 22, 2019not set","Aug 14, 2019not set","Jun 22, 2019",,Paperback,view,/book/show/40121967-the-gulf
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ordinary Girls,"Díaz, Jaquira*",1616209135,9781616209131,1616209135,321        pp,4.04,"4,787","Oct 29, 2019","Oct 29, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 22, 2019","Dec 05, 2020","Jun 22, 2019",,Hardcover,view,/book/show/42152409-ordinary-girls
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Turn of the Key,"Ware, Ruth*",1501188771,9781501188770,1501188771,337        pp,3.92,"279,489","Aug 06, 2019","Aug 06, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Read the interview I did with Ruth Ware for Goodreads' official blog: https://www.goodreads.com/interviews/...Read the interview I did with Ruth Ware for Goodreads' official blog: https://www.goodreads.com/interviews/......more,Notes are private!,0,5,1,"Jun 22, 2019",Aug 2019,"Jun 22, 2019",,Hardcover,view (with text),/book/show/42080142-the-turn-of-the-key
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Time in Fiction: As Long as It Takes,"Silber, Joan",1555975305,9781555975302,1555975305,120        pp,3.88,658,"Jun 23, 2009","Jun 23, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 21, 2019","Jun 21, 2019","Jun 21, 2019",,Paperback,view,/book/show/6478867-the-art-of-time-in-fiction
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Train to London,"Clayton, Meg Waite*",006294696X,9780062946966,,480        pp,4.13,"14,578","Sep 10, 2019","Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 15, 2019",,ebook,view,/book/show/43386062-the-last-train-to-london
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Make It Scream, Make It Burn","Jamison, Leslie*",0316259632,9780316259637,0316259632,272        pp,3.93,"2,757","Sep 24, 2019","Sep 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 14, 2019","Dec 05, 2020","Jun 14, 2019",,Hardcover,view,/book/show/43521617-make-it-scream-make-it-burn
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"You Think It, I'll Say It","Sittenfeld, Curtis*",1473552621,9781473552623,1473552621,256        pp,3.65,"40,674","Feb 06, 2017","May 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 07, 2019",,ebook,view,/book/show/35961720-you-think-it-i-ll-say-it
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Is My Body: A Memoir of Religious and Romantic Obsession,"Hammon, Cameron Dezen*",1940596327,9781940596327,1940596327,224        pp,4.21,222,"Oct 22, 2019","Oct 22, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 07, 2019","Dec 05, 2020","Jun 07, 2019",,Paperback,view,/book/show/43879286-this-is-my-body
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Cowboys: A Pioneer Family in the New West,"Branch, John",0393292347,9780393292343,0393292347,288        pp,4.00,"1,417","May 15, 2018","May 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2019",,Hardcover,view,/book/show/36236104-the-last-cowboys
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Meander, Spiral, Explode: Design and Pattern in Narrative","Alison, Jane",1948226138,9781948226134,1948226138,272        pp,4.09,"1,723","Apr 01, 2019","Apr 02, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One of the best craft books, and one I'll happily return to again and again.One of the best craft books, and one I'll happily return to again and again....more",Notes are private!,0,2,1,"May 29, 2019","Jun 02, 2019","May 29, 2019",,Paperback,view (with text),/book/show/41735103-meander-spiral-explode
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Confederates in the Attic: Dispatches from the Unfinished Civil War,"Horwitz, Tony",067975833X,9780679758334,067975833X,406        pp,4.10,"24,053","Mar 03, 1998","Feb 22, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2019",,Paperback,view,/book/show/38855.Confederates_in_the_Attic
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nickel Boys,"Whitehead, Colson*",,,,213        pp,4.26,"245,094","Jul 16, 2019","Jul 16, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 16, 2019","May 24, 2019","May 16, 2019",,Kindle Edition,view,/book/show/42270835-the-nickel-boys
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eve's Hollywood,"Babitz, Eve",0440023394,9780440023395,0440023394,296        pp,3.92,"5,881",1974,"Jan 01, 1974",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 13, 2019",,Paperback,view,/book/show/2687519-eve-s-hollywood
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rush,"Patton, Lisa*",1250020662,9781250020666,1250020662,416        pp,3.93,"6,312","Aug 21, 2018","Aug 21, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 08, 2019",,Hardcover,view,/book/show/36742940-rush
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell Me Everything,"Brockman, Cambria*",1473565170,9781473565173,1473565170,368        pp,3.66,"7,218","Jun 16, 2019","Jul 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 24, 2019","Apr 29, 2019","Mar 24, 2019",,Kindle Edition,view,/book/show/41817363-tell-me-everything
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Excellent Sheep: The Miseducation of the American Elite and the Way to a Meaningful Life,"Deresiewicz, William",1476702713,9781476702711,1476702713,245        pp,3.88,"6,509","Aug 05, 2014","Aug 19, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2019",,Hardcover,view,/book/show/18775383-excellent-sheep
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Big Test: The Secret History of the American Meritocracy,"Lemann, Nicholas",0374527512,9780374527518,0374527512,416        pp,3.88,334,1999,"Nov 16, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2019",,Paperback,view,/book/show/49202.The_Big_Test
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Price of Admission: How America's Ruling Class Buys Its Way into Elite Colleges -- and Who Gets Left Outside the Gates,"Golden, Daniel",1400097967,9781400097968,1400097967,336        pp,3.66,937,"Sep 05, 2006","Sep 05, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2019",,Hardcover,view,/book/show/107533.The_Price_of_Admission
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Blood: Secrets and Lies in a Silicon Valley Startup,"Carreyrou, John",1509868062,9781509868063,1509868062,320        pp,4.41,"259,806","May 21, 2018","May 29, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 18, 2019",,Hardcover,view,/book/show/40189466-bad-blood
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stay and Fight,"Ffitch, Madeline",0374719713,9780374719715,,304        pp,3.75,"4,840","Jul 09, 2019","Jul 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 16, 2019","Mar 23, 2019","Mar 16, 2019",,ebook,view,/book/show/41940446-stay-and-fight
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crusade for Justice: The Autobiography of Ida B. Wells,"Wells-Barnett, Ida B.",0226893448,9780226893440,0226893448,466        pp,4.30,725,1970,"Jul 23, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2019",,Paperback,view,/book/show/203938.Crusade_for_Justice
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1920: The Year that Made the Decade Roar,"Burns, Eric",1605987727,9781605987729,1605987727,400        pp,3.48,695,"Sep 09, 2015","May 15, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 04, 2019","Apr 29, 2019","Mar 04, 2019",,Hardcover,view,/book/show/25063614-1920
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,They Were Her Property: White Women as Slave Owners in the American South,"Jones-Rogers, Stephanie E.",0300218664,9780300218664,0300218664,320        pp,4.28,"3,737","Feb 19, 2019","Feb 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2019",,Hardcover,view,/book/show/40887375-they-were-her-property
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Age of Light,"Scharer, Whitney*",0316524085,9780316524087,0316524085,384        pp,3.58,"12,415","Feb 05, 2019","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2019",,Hardcover,view,/book/show/39340193-the-age-of-light
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Zhivago Affair: The Kremlin, the CIA, and the Battle over a Forbidden Book","Finn, Peter",0307908003,9780307908001,0307908003,352        pp,3.73,"1,407",Jun 2014,"Jun 17, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 24, 2019","Feb 24, 2019","Feb 24, 2019",,Hardcover,view,/book/show/18525758-the-zhivago-affair
