,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Moonkiszt's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quilts of Gee's Bend,"Goldman Rubin, Susan",1419721313,9781419721311,1419721313,56        pp,4.09,270,"Jun 13, 2017","Jun 13, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Susan Goldman Rubin provides the difficult yet inspiring story of the Gee's Bend community resiliency to young people. She shows through the telling oSusan Goldman Rubin provides the difficult yet inspiring story of the Gee's Bend community resiliency to young people. She shows through the telling of the community's hard working women put in full days working in fields and then home to their families, and still found time and energy to develop a unique way of quilting to cover and warm everyone. Through simple and accessible narrative she introduces quilters, their contributions and historical photographs shows how quilting and their quilts gave them another way to raise their voices against past abuses done to them through slavery and the continued persecution that ran rife and under the cover of white law during the post-slavery days.Gee's Bends Quilts are goin' strong. . .they have a wikipedia page, and are on pinterest and etsy! Sew On and Sew Forth!...more",Notes are private!,0,3,1,"Mar 28, 2024","Mar 28, 2024","Mar 28, 2024",,Hardcover,view (with text),/book/show/29873084-the-quilts-of-gee-s-bend
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Four Thousand Weeks: Time Management for Mortals,"Burkeman, Oliver",,,B08FGV64B1,290        pp,4.23,"79,410","Aug 10, 2021","Aug 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 28, 2024",,Kindle Edition,view,/book/show/55742688-four-thousand-weeks
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cicadas Sing of Summer Graves,"Connor, Quinn*",1728263875,9781728263878,1728263875,368        pp,3.34,877,"May 30, 2023","May 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 28, 2024",not set,"Mar 28, 2024",,Paperback,view,/book/show/63142008-cicadas-sing-of-summer-graves
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Coming Home,"Pilcher, Rosamunde",0340752475,9780340752470,0340752475,977        pp,4.36,"23,058","Sep 01, 1995","Jan 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 27, 2024",,Paperback,view,/book/show/60471.Coming_Home
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Passage to India,"Forster, E.M.",0140000488,9780140000481,0140000488,320        pp,3.68,"80,334",1924,1983,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 27, 2024",,Paperback,view,/book/show/374443.A_Passage_to_India
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power and the Glory,"Greene, Graham",0142437301,9780142437308,0142437301,222        pp,3.98,"39,517",Mar 1940,"Feb 25, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 27, 2024",,Paperback,view,/book/show/3690.The_Power_and_the_Glory
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Queen of Sugar Hill: A Novel of Hattie McDaniel,"Tate, ReShonda*",,9798212897396,B0CHJ2TKV1,unknown,4.00,840,"Jan 30, 2024","Jan 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 27, 2024",,Audio CD,view,/book/show/198682807-the-queen-of-sugar-hill
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Place in Time: Twenty Stories of the Port William Membership,"Berry, Wendell",1619020491,9781619020498,1619020491,256        pp,4.44,"1,000",2002,"Oct 23, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 27, 2024",,Hardcover,view,/book/show/13590712-a-place-in-time
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Deeper the Water the Uglier the Fish,"Apekina, Katya*",1937512754,9781937512750,1937512754,353        pp,4.08,"4,631","Sep 18, 2018","Sep 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 27, 2024",,Paperback,view,/book/show/40663721-the-deeper-the-water-the-uglier-the-fish
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Autobiography of Malcolm X,"X, Malcolm",,,,466        pp,4.36,"267,695","Oct 29, 1965",2015,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Astounding. Exactly as the NY Times stated - The Autobiography of Malcolm X is a brilliant, painful and important book. What carried the deepest iAstounding. Exactly as the NY Times stated - The Autobiography of Malcolm X is a brilliant, painful and important book. What carried the deepest import to me was the resounding testimony of his time, his experience, his witness of all that happened in his life and those of his ancestors - all that weighty black history that never made it to a page in a white world. He is making sure and certain that the truths he carries forward DO make it to ears that will hear and hearts that are open. He WILL be heard. And, he did it with courage and the sure knowledge that he'd be giving his life for that truth-telling.I will be thinking of this testimony for the rest of my days, and forever wondering what part of my privileges, liberties and freedoms were bought at the cost of his. From there the sorrow and confusion flow with the ponder on how that answer turns into remediation. . .somehow.52:21...more",Notes are private!,1,11,1,"Mar 26, 2024","Apr 04, 2024","Mar 26, 2024",,Mass Market Paperback,view (with text),/book/show/92057.The_Autobiography_of_Malcolm_X
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell Me Everything,"Strout, Elizabeth*",0593446097,9780593446096,0593446097,336        pp,4.63,19,unknown,"Aug 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2024",,Hardcover,view,/book/show/204811915-tell-me-everything
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ethan Frome,"Wharton, Edith",0140390588,9780140390582,0140390588,223        pp,3.44,"127,268",1911,"Jan 06, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2024",,Paperback,view,/book/show/622360.Ethan_Frome
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Colors of the Dark,"Whitaker, Chris*",0593798872,9780593798874,0593798872,608        pp,4.66,175,"May 21, 2024","Jun 25, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2024",,Hardcover,view,/book/show/203019740-all-the-colors-of-the-dark
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hang the Moon,"Walls, Jeannette*",166802103X,9781668021033,166802103X,368        pp,3.84,"60,640","Mar 28, 2023","Mar 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2024",,Paperback,view,/book/show/62682680-hang-the-moon
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cranford,"Gaskell, Elizabeth",0141439882,9780141439884,0141439882,257        pp,3.84,"44,044",1853,"Apr 25, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2024",,Paperback,view,/book/show/182381.Cranford
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil and Mrs. Davenport,"Kennedy, Paulette*",1662514875,9781662514876,B0C6B67K2B,347        pp,4.34,"1,187","Mar 05, 2024","Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2024",,Kindle Edition,view,/book/show/162505604-the-devil-and-mrs-davenport
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Every Time We Say Goodbye        (Jane Austen Society, #3)","Jenner, Natalie*",1250285186,9781250285188,1250285186,336        pp,3.89,214,unknown,"May 14, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2024",,Hardcover,view,/book/show/195791123-every-time-we-say-goodbye
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Storm,"Chopin, Kate",,,,4        pp,3.61,"1,963",1969,1969,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2024",,,view,/book/show/13722759-the-storm
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hitchcock's Blondes: The Unforgettable Women Behind the Legendary Director's Dark Obsession,"Leamer, Laurence*",0593542975,9780593542972,0593542975,336        pp,3.49,552,"Oct 10, 2023","Oct 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/78299256-hitchcock-s-blondes
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strong Female Character,"Brady, Fern*",1914240448,9781914240447,1914240448,288        pp,4.51,"19,163","Feb 14, 2023","Feb 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/59903149-strong-female-character
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Last to Eat, Last to Learn: My Life in Afghanistan Fighting to Educate Women","Durrani, Pashtana",0806542446,9780806542447,0806542446,224        pp,4.48,159,"May 23, 2023","Feb 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/62192921-last-to-eat-last-to-learn
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Say Babylon,"Sinclair, Safiya",1982132337,9781982132330,1982132337,352        pp,4.49,"9,757","Oct 03, 2023","Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/62919742-how-to-say-babylon
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Off With Her Head: Three Thousand Years of Demonizing Women in Power,"Herman, Eleanor*",006309567X,9780063095670,006309567X,384        pp,3.83,"1,112","Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/59811263-off-with-her-head
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Odyssey of Phillis Wheatley: A Poet's Journeys Through American Slavery and Independence,"Waldstreicher, David",0809098245,9780809098248,0809098245,496        pp,3.84,180,"Mar 07, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/60784754-the-odyssey-of-phillis-wheatley
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shirley Jackson: A Rather Haunted Life,"Franklin, Ruth*",0871403137,9780871403131,0871403137,608        pp,4.01,"4,906","Sep 27, 2016","Sep 27, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/28789677-shirley-jackson
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rebellious Life of Mrs. Rosa Parks,"Theoharis, Jeanne",0807050474,9780807050477,0807050474,320        pp,4.04,"1,286","Jan 29, 2013","Jan 29, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/13642999-the-rebellious-life-of-mrs-rosa-parks
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Romantic Outlaws: The Extraordinary Lives of Mary Wollstonecraft and Her Daughter Mary Shelley,"Gordon, Charlotte*",1400068428,9781400068425,1400068428,649        pp,4.21,"6,671","Apr 23, 2015","Apr 28, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/22294061-romantic-outlaws
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman Who Would Be King: Hatshepsut's Rise to Power in Ancient Egypt,"Cooney, Kara",0307956768,9780307956767,0307956768,298        pp,3.64,"7,022","Oct 14, 2014","Oct 14, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/19500064-the-woman-who-would-be-king
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dressmakers of Auschwitz: The True Story of the Women Who Sewed to Survive,"Adlington, Lucy*",0063030934,9780063030930,0063030934,400        pp,4.09,"11,932","Sep 14, 2021","Sep 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Paperback,view,/book/show/57007407-the-dressmakers-of-auschwitz
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chasing Bright Medusas: A Life of Willa Cather,"Taylor, Benjamin",0593298829,9780593298824,0593298829,192        pp,3.75,307,unknown,"Nov 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/153791822-chasing-bright-medusas
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Not Your China Doll: The Wild and Shimmering Life of Anna May Wong,"Salisbury, Katie Gee*",0593183983,9780593183984,0593183983,480        pp,4.24,83,"Mar 12, 2024","Mar 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/177188695-not-your-china-doll
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carson McCullers: A Life,"Dearborn, Mary V.",0525521011,9780525521013,0525521011,496        pp,4.44,54,"Feb 27, 2024","Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/165940231-carson-mccullers
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mother Tongue: The Surprising History of Women's Words,"Nuttall, Jenni*",0593299574,9780593299579,0593299574,292        pp,3.85,516,"Aug 29, 2023","Aug 29, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/63946906-mother-tongue
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normal Women: Nine Hundred Years of Making History,"Gregory, Philippa*",0063304325,9780063304321,0063304325,688        pp,4.12,736,"Oct 26, 2023","Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Hardcover,view,/book/show/70240521-normal-women
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Granny        (Agnes Browne, #3)","O'Carroll, Brendan",0452281849,9780452281844,0452281849,192        pp,4.28,"2,566",1996,"Aug 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2024",,Paperback,view,/book/show/165165.The_Granny
