,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ashley's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Spell of Winter,"Dunmore, Helen",0241986524,9780241986523,0241986524,320        pp,3.66,"3,475","Jan 01, 1995","Jun 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/43157088-a-spell-of-winter
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rotters' Club,"Coe, Jonathan*",0241986478,9780241986479,0241986478,405        pp,3.96,"14,341","Feb 22, 2001","Jun 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/43157084-the-rotters-club
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Photograph,"Lively, Penelope",0241986486,9780241986486,0241986486,240        pp,3.37,"6,003","Jan 30, 2003","Jun 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/43157085-the-photograph
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ancient Light,"Banville, John",0241986451,9780241986455,0241986451,245        pp,3.62,"3,339",2012,"Jun 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/43157082-ancient-light
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swallowing Geography,"Levy, Deborah",0241400201,9780241400203,0241400201,96        pp,3.35,557,"Mar 15, 1993","Jun 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/43157080-swallowing-geography
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Start in Life,"Brookner, Anita",0241981492,9780241981498,0241981492,176        pp,3.69,"1,946",1981,"Mar 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/33871742-a-start-in-life
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Any Human Heart,"Boyd, William",1400031001,9781400031009,1400031001,480        pp,4.28,"22,728","Jan 25, 2002","Jan 06, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/77866.Any_Human_Heart
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The 13 Clocks,"Thurber, James",0143110144,9780143110149,0143110144,108        pp,4.01,"7,899",1950,"Aug 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/29661916-the-13-clocks
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sun Also Rises,"Hemingway, Ernest",0593466349,9780593466346,0593466349,272        pp,3.79,"444,837","Oct 22, 1926","Jan 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/58735058-the-sun-also-rises
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Orlando: A Biography,"Woolf, Virginia",0593685385,9780593685389,0593685385,208        pp,3.87,"93,120","Oct 11, 1928","Jan 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/125209347-orlando
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wonderful O,"Thurber, James",0143130420,9780143130420,0143130420,96        pp,3.88,"1,496",1957,"Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/32968557-the-wonderful-o
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shirley,"Brontë, Charlotte",0141199539,9780141199535,0141199539,702        pp,3.75,"34,675",1849,"Jul 26, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/15777415-shirley
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Villette,"Brontë, Charlotte",0241198968,9780241198964,0241198968,619        pp,3.77,"73,119",Jan 1853,"Jun 07, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Hardcover,view,/book/show/26805367-villette
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salt Houses,"Alyan, Hala",0099510936,9780099510932,0099510936,312        pp,3.98,"15,208","May 02, 2017","Mar 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/36467210-salt-houses
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bone Season        (The Bone Season, #1)","Shannon, Samantha*",1639732233,9781639732234,1639732233,560        pp,3.81,"81,765","Aug 20, 2013","Aug 22, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2024",,Hardcover,view,/book/show/63132313-the-bone-season
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bride of Lammermoor,"Scott, Walter",0140436561,9780140436563,0140436561,346        pp,3.62,"1,961","Dec 16, 1819","May 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 05, 2024",,Paperback,view,/book/show/49495.The_Bride_of_Lammermoor
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thomas the Rhymer,"Kushner, Ellen*",0553586971,9780553586978,0553586971,258        pp,3.88,"3,668","Dec 31, 1990","Jun 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2024",,Mass Market Paperback,view,/book/show/152427.Thomas_the_Rhymer
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Demons,"Dostoevsky, Fyodor",,,,733        pp,4.30,"52,037",1872,"Aug 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2024",,Paperback,view,/book/show/5695.Demons
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Now Go: On Grief and Studio Ghibli,"Smith, Karl Thomas*",1912489589,9781912489589,1912489589,112        pp,3.60,521,"Oct 13, 2022","Oct 13, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2024",,Paperback,view,/book/show/63276347-now-go
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Unfortunately, It Was Paradise: Selected Poems","Darwish, Mahmoud",0520237544,9780520237544,0520237544,208        pp,4.36,849,"Dec 29, 2002","Jan 06, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2024",,Paperback,view,/book/show/130546.Unfortunately_It_Was_Paradise
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Emily Wilde’s Encyclopaedia of Faeries        (Emily Wilde, #1)","Fawcett, Heather*",0356519120,9780356519128,0356519120,315        pp,4.05,"79,527","Jan 10, 2023","Jan 19, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Hardcover,view,/book/show/61654285-emily-wilde-s-encyclopaedia-of-faeries
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witch of Exmoor,"Drabble, Margaret",014026194X,9780140261943,014026194X,275        pp,3.41,667,"Jun 01, 1996",1997,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2024",,Paperback,view,/book/show/2958734-the-witch-of-exmoor
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Think Like a Woman: Four Women Philosophers Who Taught Me How to Love the Life of the Mind,"Penaluna, Regan",0802158803,9780802158802,0802158803,320        pp,3.95,799,"Mar 14, 2023","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Hardcover,view,/book/show/62819115-how-to-think-like-a-woman
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meridian,"Walker, Alice",067172701X,9780671727017,067172701X,220        pp,3.75,"6,223","Jun 01, 1976","Apr 15, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Mass Market Paperback,view,/book/show/1415809.Meridian
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Saving Agnes,"Cusk, Rachel",031227193X,9780312271930,031227193X,224        pp,3.40,"1,177",1993,"Jan 06, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2024",,Paperback,view,/book/show/522424.Saving_Agnes
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Roses and Rot,"Howard, Kat*",1481451170,9781481451178,1481451170,336        pp,3.56,"3,613","May 17, 2016","Jul 04, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Paperback,view,/book/show/32919668-roses-and-rot
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perilous Gard,"Pope, Elizabeth Marie",0618150730,9780618150731,0618150730,280        pp,4.10,"8,784",1974,"Oct 29, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Paperback,view,/book/show/195381.The_Perilous_Gard
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Winter Rose        (Winter Rose, #1)","McKillip, Patricia A.",0441009344,9780441009343,0441009344,262        pp,3.85,"7,412","Jul 01, 1996","Jun 04, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Paperback,view,/book/show/627212.Winter_Rose
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Notebooks of Malte Laurids Brigge,"Rilke, Rainer Maria",0141182210,9780141182216,0141182210,208        pp,3.95,"8,955",1910,"Aug 25, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2024",,Paperback,view,/book/show/323620.The_Notebooks_of_Malte_Laurids_Brigge
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Planet of Exile,"Le Guin, Ursula K.",0441669514,9780441669516,0441669514,126        pp,3.72,"11,818",1966,May 1971,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2024",,Paperback,view,/book/show/201882.Planet_of_Exile
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gun Island,"Ghosh, Amitav",0374167397,9780374167394,0374167397,320        pp,3.64,"5,450","Sep 10, 2019","Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2024",,Hardcover,view,/book/show/43565378-gun-island
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Farewell to Arms,"Hemingway, Ernest",,,B007BP3FK4,324        pp,3.82,"321,753",Sep 1929,Jul 2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2024",,Kindle Edition,view,/book/show/17978811-a-farewell-to-arms
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Raven Boys        (The Raven Cycle, #1)","Stiefvater, Maggie*",0545424925,9780545424929,0545424925,409        pp,4.05,"367,445","Sep 18, 2012","Sep 18, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2024",,Hardcover,view,/book/show/17675462-the-raven-boys
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Corridors: Passages of Modernity,"Luckhurst, Roger",1789140536,9781789140538,1789140536,240        pp,3.86,14,unknown,"May 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2024",,Hardcover,view,/book/show/42481201-corridors
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silent Lady: A Novel,"Cookson, Catherine",0743227611,9780743227612,0743227611,351        pp,4.24,"3,096","Aug 28, 2001","Jan 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2024",,Hardcover,view,/book/show/670373.The_Silent_Lady
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Way We Live Now,"Trollope, Anthony",0199537798,9780199537792,0199537798,972        pp,4.08,"13,293",1875,"May 15, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2024",,Paperback,view,/book/show/6066648-the-way-we-live-now
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daniel Deronda,"Eliot, George",0141199245,9780141199245,0141199245,914        pp,3.86,"25,773",1876,May 2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2024",,Paperback,view,/book/show/14800953-daniel-deronda
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bandersnatch: C.S. Lewis, J.R.R. Tolkien and the Creative Collaboration of the Inklings","Glyer, Diana Pavlac*",1606352768,9781606352762,1606352768,202        pp,4.27,"1,172","Jan 04, 2016","Jan 04, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/26168976-bandersnatch
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jacob's Room,"Woolf, Virginia",1784877956,9781784877958,1784877956,208        pp,3.53,"11,681",1922,"Sep 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/59785507-jacob-s-room
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rashomon and Other Stories,"Akutagawa, Ryūnosuke",0871401738,9780871401731,0871401738,110        pp,4.03,"8,615",1915,"Dec 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/672376.Rashomon_and_Other_Stories
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Letters of a Woman Homesteader,"Stewart, Elinore Pruitt",0395911516,9780395911518,0395911516,320        pp,3.93,"8,239","May 01, 1914","May 15, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/685735.Letters_of_a_Woman_Homesteader
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Writing: A Memoir of the Craft,"King, Stephen*",0684853523,9780684853529,0684853523,288        pp,4.34,"287,628",2000,"Oct 03, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/437148.On_Writing
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evil Eye,"Rum, Etaf*",0062987925,9780062987921,,352        pp,3.96,"14,440","Sep 05, 2023","Sep 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 06, 2024",,ebook,view,/book/show/53440822-evil-eye
