,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Susie's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I've Got You Under My Skin        (Under Suspicion, #1)","Clark, Mary Higgins",147674906X,9781476749068,147674906X,303        pp,3.83,"23,459","Apr 01, 2014","Apr 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 03, 2016",,Hardcover,view,/book/show/18143968-i-ve-got-you-under-my-skin
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Missing You,"Coben, Harlan*",0525953493,9780525953494,0525953493,399        pp,4.00,"57,964","Mar 18, 2014","Mar 18, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 29, 2016",,Hardcover,view,/book/show/18114060-missing-you
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Paradise,"Matthiessen, Peter",1594633177,9781594633171,1594633177,256        pp,3.39,"2,732","Jan 01, 2014","Apr 08, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 27, 2016",,Hardcover,view,/book/show/18693661-in-paradise
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Shall Be Near to You,"McCabe, Erin Lindsay*",,,,305        pp,3.81,"7,078","Jan 28, 2014","Jan 28, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2016",,Kindle Edition,view,/book/show/20026466-i-shall-be-near-to-you
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kept,"Scott, James",0062236733,9780062236739,0062236733,368        pp,3.26,"7,657","Jan 01, 2013","Jan 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 07, 2016",,Hardcover,view,/book/show/18090077-the-kept
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dinosaur Feather,"Gazan, S.J.",1623650674,9781623650674,,unknown,3.50,"3,892",2008,"Nov 05, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** I love dinosaurs and was drawn to this book based on the underlying story relative to birds and dinosaurs. I found the mystery to be**spoiler alert** I love dinosaurs and was drawn to this book based on the underlying story relative to birds and dinosaurs. I found the mystery to be somewhat intriguing as the murders that occur seem to happen for no reason and the pieces slowly fall into place with links being connected all over the place in the last 90 pages. What I didn’t necessarily enjoy were the smaller mysteries surrounding the main characters. The Sara and Anna story as well as Soren’s past were unnecessary I felt and, I think, were meant to bring the reader closer with these characters. I found it didn’t manage to do that and, in the end, I never connected or felt much for any of the players in this book. But, I suppose, when reading a mystery book not feeling that connection isn’t too much of a loss....more",Notes are private!,0,0,1,"Jul 02, 2017","Jan 04, 2018","Sep 05, 2016",,ebook,view (with text),/book/show/17910827-the-dinosaur-feather
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Such a Full Sea,"Lee, Chang-rae",1594486107,9781594486104,1594486107,407        pp,3.50,"11,512","Jan 07, 2014","Jan 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2016",,Hardcover,view,/book/show/17707526-on-such-a-full-sea
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Free Fire        (Joe Pickett, #7)","Box, C.J.",0399154272,9780399154270,0399154272,355        pp,4.28,"19,991","May 10, 2007","May 10, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2016",,Hardcover,view,/book/show/244099.Free_Fire
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Miss Peregrine's Home for Peculiar Children        (Miss Peregrine's Peculiar Children, #1)","Riggs, Ransom",,,,352        pp,3.92,"1,262,115","Jun 07, 2011","Jun 07, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An interesting new take of a world of magic in the young adult genre. I enjoyed the story and meeting the characters plus the plot moved quickly. I diAn interesting new take of a world of magic in the young adult genre. I enjoyed the story and meeting the characters plus the plot moved quickly. I did find having the narrator as a 15 year old boy might have made he book a little less engaging and sometimes I felt like the author had a hard time grasping how young versus old he wanted the character to be. It didn't take away from the book but I think it didn't make me compelled to continue to see what happens to the characters. Because of reference to WWII (I don't want to give spoilers) I did find this passage very compelling and found the author had other gems of writing throughout but I had hoped for more at times but things usually stayed a little superficial.""I cried harder. I didn't want to, but I couldn't stop myself. I couldn't stop myself, so I thought about all the bad things and I fed it and fed it until I was crying so hard I had to gasp for breath between sobs. I thought about how my great grandparents had starved to death. I thought about their wasted bodies being fed into incinerators because people they didn't know hated them. I thought about how the children who lived in this house had been burned up and blown apart because the pilot who didn't care pushed a button.""Still overall a good book and worth the time....more",Notes are private!,0,0,2,"Jun 05, 2017not set","Jun 10, 2017not set","Aug 14, 2016",,Hardcover,view (with text),/book/show/9460487-miss-peregrine-s-home-for-peculiar-children
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The War That Ended Peace: The Road to 1914,"MacMillan, Margaret",140006855X,9781400068555,140006855X,739        pp,4.23,"6,779",Oct 2013,"Oct 29, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2016",,Hardcover,view,/book/show/17345257-the-war-that-ended-peace
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Men Who United the States: America's Explorers, Inventors, Eccentrics and Mavericks, and the Creation of One Nation, Indivisible","Winchester, Simon",0062079603,9780062079602,0062079603,496        pp,3.85,"4,076","Oct 15, 2013","Oct 15, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2016",,Hardcover,view,/book/show/17349092-the-men-who-united-the-states
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sleepwalkers: How Europe Went to War in 1914,"Clark, Christopher",,,B008R96NIY,682        pp,4.21,"11,603","Sep 27, 2012","Sep 27, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2016",,Kindle Edition,view,/book/show/18669169-the-sleepwalkers
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beyond the Shadows        (Night Angel, #3)","Weeks, Brent*",0316033669,9780316033664,0316033669,689        pp,4.27,"98,720","Dec 01, 2008","Dec 01, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Despite enjoying the first book a lot and the second as well the third was just not as enjoyable. Perhaps it was too busy or maybe I was done with theDespite enjoying the first book a lot and the second as well the third was just not as enjoyable. Perhaps it was too busy or maybe I was done with the series, hard to say. Either way, although I am happy to have read through the end, I think I would have enjoyed letting the first book simply be. I will say, though, for a random airport pick up it wasn't a terrible trip. ...more",Notes are private!,0,0,1,"Jul 11, 2016","May 15, 2017","Jul 11, 2016",,Mass Market Paperback,view (with text),/book/show/3754026-beyond-the-shadows
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Odd Thomas        (Odd Thomas, #1)","Koontz, Dean*",0553384287,9780553384284,0553384287,446        pp,3.99,"268,654",2004,"Aug 29, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 10, 2016",,Paperback,view,/book/show/14995.Odd_Thomas
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midnight in the Garden of Good and Evil,"Berendt, John",0679751521,9780679751526,0679751521,386        pp,3.92,"270,262","Jan 13, 1994","Jun 28, 1999",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was looking forward to reading this book because for years I've remembered the cover and wondered about the story. Upon reading I was underwhelmed bI was looking forward to reading this book because for years I've remembered the cover and wondered about the story. Upon reading I was underwhelmed by it but I think that may have been more with personal choice than the story. I found the unknown narrator (author) to be someone I couldn't relate to. The other characters, who happen to be real people I believe, who the same. It was a world that made little sense time, which I think was part of the appeal, but i never found myself longing to be there which is where I think the disconnect was for me. ...more",Notes are private!,0,0,1,"May 15, 2017",Jun 2017,"Jul 10, 2016",,Paperback,view (with text),/book/show/386187.Midnight_in_the_Garden_of_Good_and_Evil
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Skies Belong to Us: Love and Terror in the Golden Age of Hijacking,"Koerner, Brendan I.*",0307886107,9780307886101,0307886107,318        pp,4.03,"4,066","Jun 18, 2013","Jun 18, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 05, 2016",,Hardcover,view,/book/show/16071731-the-skies-belong-to-us
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Man Knows My History: The Life of Joseph Smith,"Brodie, Fawn M.",0679730540,9780679730545,0679730540,576        pp,4.15,"3,107",1945,"Aug 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 04, 2016",,Paperback,view,/book/show/199065.No_Man_Knows_My_History
