,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Dennis's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shuggie Bain,"Stuart, Douglas*",152901929X,9781529019292,152901929X,433        pp,4.31,"151,845","Feb 11, 2020","Apr 15, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book has been ed by so many people and much more eloquently than I could but I’d like to weigh in with my own thoughts, at least, even if tThis book has been ed by so many people and much more eloquently than I could but I’d like to weigh in with my own thoughts, at least, even if they won’t be particularly original.This was a beautiful but heartbreaking book. It’s also one of the few that I read simultaneously with my wife and she felt the same way. Coincidentally, we also saw a film or show which had a similar storyline (and whose title I can’t remember just now) but with a protagonist that was less endearing than Shuggie so that served as a good contrast. It’s hard to pick a particular theme to focus on but I’ll choose two. The first is the devastating effect that alcoholism can have on a family, destroying them from within and ostracizing them from without. (Even if those that ostracize have nothing to be proud of themselves.) Shuggie’s mother, Agnes, falls deeper and deeper and just when you think she’s touched bottom, she falls a bit further. One by one, the family drops away until it’s only Shuggie to take care of her, and even he knows in his heart that it’s hopeless. He knows that he can no longer save her, so doesn’t try. The book also shows the myth that alcoholics can just stop any time they want when Agnes manages to stop but is pushed off the wagon unwittingly by the man who helped save her. The book shows what anyone who’s lived with an addict knows: they are the ones who have to save themselves.The second theme is the difficulty of growing up gay in an overtly macho society; not only is Shuggie bullied but his father more-or-less abandons him, and his brother is embarrassed by him. (When his father suddenly takes an interest in him again, we see what Agnes is capable of as a fighter, definitely a force to be reckoned with!) In a sense, Agnes and Shuggie are co-dependents, fiercely defending each other on their island; they love each other, support each other, but ultimately can’t help each other.I was interested to read how the book went over with critics in Glasgow and the answer was, not very well. Some expressed they were tired of reading books about negative aspects of the city, poverty, drugs, crime and housing estates, but another that I read said, basically, it is what it is. Not all of these are in this book but the picture painted is bleak enough. The residents have been hit hard by Thatcherism and hope is scarce and this was also a theme, in my opinion, making the characters mean and mercenary. I really enjoyed the book; even if Agnes exhausted me through the last part, I think that this is what the author intended., that you feel as worn down as Shuggie, Agnes and the family. This is a book I may go back to one day....more",Notes are private!,0,12,1,"Aug 23, 2023","Aug 29, 2023","Feb 12, 2023",,Paperback,view (with text),/book/show/57091322-shuggie-bain
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disappearing Earth,"Phillips, Julia*",1471169529,9781471169526,1471169529,272        pp,3.84,"52,889","May 22, 2019","Jul 23, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2023",,Paperback,view,/book/show/51149324-disappearing-earth
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Human Croquet,"Atkinson, Kate",055299619X,9780552996198,055299619X,384        pp,3.73,"10,995","May 01, 1997",1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2023",,Paperback,view,/book/show/930976.Human_Croquet
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pudd'nhead Wilson,"Twain, Mark",1101873116,9781101873113,1101873116,192        pp,3.75,"18,407","May 10, 1893","Feb 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2023",,Paperback,view,/book/show/22318504-pudd-nhead-wilson
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Custom of the Country,"Wharton, Edith",0307949540,9780307949547,0307949540,432        pp,4.06,"13,964",1913,"Jun 05, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2023",,Paperback,view,/book/show/13151615-the-custom-of-the-country
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ethan Frome,"Wharton, Edith",0307949532,9780307949530,0307949532,112        pp,3.44,"127,268",1911,"Jun 05, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2023",,Paperback,view,/book/show/13151613-ethan-frome
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sanditon: Jane Austen's Last Novel Completed,"Austen, Jane",0684843420,9780684843421,,unknown,3.79,"6,835",1975,Mar 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2023",,Paperback,view,/book/show/60668561-sanditon
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Delicate Truth,"le Carré, John",0143125311,9780143125310,0143125311,310        pp,3.83,"12,561","Apr 25, 2013","Apr 29, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2023",,Paperback,view,/book/show/18114306-a-delicate-truth
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marco Effect        (Department Q #5),"Adler-Olsen, Jussi",0147516625,9780147516626,0147516625,512        pp,3.88,"19,181",2012,"Feb 24, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2023",,Paperback,view,/book/show/23359976-the-marco-effect
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eisenhower: A Life,"Johnson, Paul",0670016829,9780670016822,0670016829,144        pp,3.71,555,"Sep 04, 2014","Sep 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2023",,Hardcover,view,/book/show/20821060-eisenhower
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wings of the Dove,"James, Henry",0812972112,9780812972115,0812972112,768        pp,3.79,"17,053",1902,"Aug 03, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2023",,Paperback,view,/book/show/126592.The_Wings_of_the_Dove
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Roughing It,"Twain, Mark",0743436504,9780743436502,0743436504,560        pp,3.88,"9,492",Feb 1872,"Apr 29, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2023",,Mass Market Paperback,view,/book/show/38747.Roughing_It
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,War,"Junger, Sebastian *",1455501581,9781455501588,1455501581,304        pp,4.24,"22,683",2010,"Feb 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2023",,Mass Market Paperback,view,/book/show/10743657-war
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ghana Must Go,"Selasi, Taiye",0143124978,9780143124979,0143124978,318        pp,3.85,"11,749","Mar 05, 2013","Jan 28, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2023",,Paperback,view,/book/show/18079610-ghana-must-go
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Missing Mom,"Oates, Joyce Carol",0060816228,9780060816223,0060816228,464        pp,3.57,"4,622","Oct 04, 2005","Aug 22, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2023",,Paperback,view,/book/show/11782.Missing_Mom
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Thousand Souls,"Pisemsky, Aleksey",1410101177,9781410101174,1410101177,unknown,4.11,65,1871,"Dec 24, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2023",,Paperback,view,/book/show/1644482.One_Thousand_Souls
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Travels in a Thin Country: A Journey Through Chile,"Wheeler, Sara",0375753656,9780375753657,0375753656,336        pp,3.60,"1,067",unknown,"Mar 16, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2023",,Paperback,view,/book/show/769209.Travels_in_a_Thin_Country
