,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Elle's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Salt Grows Heavy,"Khaw, Cassandra*",1250830915,9781250830913,1250830915,106        pp,3.60,"14,035","May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2023",,Hardcover,view,/book/show/61884779-the-salt-grows-heavy
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Silver Nitrate,"Moreno-Garcia, Silvia*",0593355369,9780593355367,0593355369,323        pp,3.63,"18,656","Jul 18, 2023","Jul 18, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2023",,Hardcover,view,/book/show/63249718-silver-nitrate
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing to Envy: Ordinary Lives in North Korea,"Demick, Barbara*",,,B002ZB26AO,338        pp,4.45,"86,704","Dec 29, 2009","Dec 29, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2023",,Kindle Edition,view,/book/show/40604846-nothing-to-envy
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Four Thousand Weeks: Time Management for Mortals,"Burkeman, Oliver",0374159122,9780374159122,0374159122,273        pp,4.22,"79,472","Aug 10, 2021","Aug 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2023",,Hardcover,view,/book/show/54785515-four-thousand-weeks
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yellowface,"Kuang, R.F.*",,,,336        pp,3.80,"428,917","May 25, 2023","May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2023",,Hardcover,view,/book/show/62047984-yellowface
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sea of Tranquility,"Mandel, Emily St. John*",0593321448,9780593321447,0593321448,259        pp,4.08,"231,642","Apr 05, 2022","May 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2023",,Hardcover,view,/book/show/58446227-sea-of-tranquility
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Empire of Pain: The Secret History of the Sackler Dynasty,"Keefe, Patrick Radden",0385545681,9780385545686,0385545681,535        pp,4.54,"103,024","Apr 13, 2021","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2023",,Hardcover,view,/book/show/43868109-empire-of-pain
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Could Be So Good,"Sebastian, Cat*",0063272768,9780063272767,0063272768,384        pp,4.30,"8,360","Jun 06, 2023","Jun 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2023",,Paperback,view,/book/show/62365905-we-could-be-so-good
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Guest in the House,"Carroll, Emily",125025552X,9781250255525,125025552X,256        pp,4.07,"4,250","Aug 15, 2023","Aug 15, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2023",,Hardcover,view,/book/show/61484875-a-guest-in-the-house
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Divine Rivals        (Letters of Enchantment, #1)","Ross, Rebecca*",1250857430,9781250857439,1250857430,357        pp,4.23,"364,820","Apr 04, 2023","Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Hardcover,view,/book/show/60784546-divine-rivals
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Emily Wilde's Encyclopaedia of Faeries        (Emily Wilde, #1)","Fawcett, Heather*",059350013X,9780593500132,059350013X,317        pp,4.05,"79,716","Jan 10, 2023","Jan 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Hardcover,view,/book/show/60657589-emily-wilde-s-encyclopaedia-of-faeries
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fragile Threads of Power        (Threads of Power, #1)","Schwab, V.E.*",0765387492,9780765387493,0765387492,648        pp,4.34,"23,702","Sep 26, 2023","Sep 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Hardcover,view,/book/show/111673828-the-fragile-threads-of-power
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Strange and Stubborn Endurance        (The Tithenai Chronicles, #1)","Meadows, Foz*",1250829135,9781250829139,1250829135,544        pp,4.02,"6,792","Jul 26, 2022","Jul 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Hardcover,view,/book/show/58724793-a-strange-and-stubborn-endurance
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Brides of High Hill        (The Singing Hills Cycle, #5)","Vo, Nghi*",1250838037,9781250838032,,128        pp,4.34,137,"May 07, 2024","May 07, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2023",,ebook,view,/book/show/58008003-the-brides-of-high-hill
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Only Good Indians,"Jones, Stephen Graham*",1982136456,9781982136451,1982136456,305        pp,3.71,"80,570","Jul 14, 2020","Jul 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2023",,Hardcover,view,/book/show/52180399-the-only-good-indians
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Organ Meats,"Chang, K-Ming*",0593447344,9780593447345,0593447344,288        pp,3.42,552,"Oct 24, 2023","Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2023",,Paperback,view,/book/show/59982802-organ-meats
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Funny Story,"Henry, Emily*",0593441222,9780593441282,B0CCNBRNRQ,395        pp,4.52,"3,588","Apr 23, 2024","Apr 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Hardcover,view,/book/show/194802722-funny-story
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ascent to Godhood        (Tensorate, #4)","Yang, Neon",1250165881,9781250165886,1250165881,122        pp,3.99,"2,476","Jul 30, 2019","Jul 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 05, 2023",,Paperback,view,/book/show/36430601-the-ascent-to-godhood
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Descent of Monsters        (Tensorate, #3)","Yang, Neon",1250165857,9781250165855,1250165857,166        pp,3.86,"3,344","Jul 31, 2018","Jul 31, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Getting excited already,Notes are private!,0,15,1,not set,not set,"Nov 05, 2023",,Paperback,view (with text),/book/show/36430596-the-descent-of-monsters
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Night's Edge        (Night's Edge, #1)","Kerin, Liz*",1250835674,9781250835673,1250835674,278        pp,3.94,"1,952","Jun 20, 2023","Jun 20, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 05, 2023",,Hardcover,view,/book/show/61884780-night-s-edge
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vampires of El Norte,"Cañas, Isabel*",0593436725,9780593436721,0593436725,371        pp,3.91,"20,596","Aug 15, 2023","Aug 15, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 05, 2023",,Hardcover,view,/book/show/63892214-vampires-of-el-norte
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Cook and Eat the Rich,"Dean, Sunyi*",,,,9        pp,3.78,532,"Jan 18, 2023","Jan 18, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Very very fun short story! You can read this here. Very very fun short story! You can read this here. ...more,Notes are private!,0,7,1,"Nov 05, 2023","Nov 05, 2023","Nov 05, 2023",,ebook,view (with text),/book/show/81030090-how-to-cook-and-eat-the-rich
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,St. Lucy's Home for Girls Raised by Wolves,"Russell, Karen*",0307263983,9780307263988,0307263983,246        pp,3.79,"12,522","Jun 06, 2005","Sep 05, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 05, 2023",,Hardcover,view,/book/show/47085.St_Lucy_s_Home_for_Girls_Raised_by_Wolves
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Partner Plot,"Forest, Kristina*",140595647X,9781405956475,140595647X,unknown,3.87,"1,734","Feb 27, 2024","Feb 27, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Yeah, I’m not trying to hit up the club with Mr. Rogers. Ditch the sweater.” Look, second-chance fake-marriage just seemed like something I’d eat“Yeah, I’m not trying to hit up the club with Mr. Rogers. Ditch the sweater.” Look, second-chance fake-marriage just seemed like something I’d eat up. And I did. Sue me. Violet and Xavier were the ambitious couple, one an aspiring basketball star and one an aspiring fashion designer. She made it, with a career supporting famous stars across the globe. He didn’t. His insecurity predicated their breakup. In this current world, Xavier is insecure about not being impressive enough for his superstar girlfriend; meanwhile, Violet is insecure about being too busy for someone she’s missed for years. It’s an incredibly well-built conflict. But what I really appreciated is that… the angst is so un-manufactured. Violet and Xavier work so hard to communicate with each other… but they have some serious reasons to be worried about the future. When they mess up, it feels real, true to their characters rather than contrived. Love is not always going to be enough to stop every bit of insecurity–but they value each other enough to fix it. (Also, I am such a Violet.) I have one or two quibbles. One super strange section in the back half where Violet’s POV contains a flashback of the prior day should not have made it through edits. (I’ve noticed this in a couple of fantastic romances I’ve read in the last couple years and will only say—romance editors, this is your job!) And I think the Dahlia and Violet conflict gets wrapped up waaaay too quickly. But overall? Just delicious. I loved this romance and these characters so much, and will be buying a copy for my own rereading purposes ASAP. Youtube | TikTok | Spotify | About |...more",Notes are private!,0,36,1,"Dec 04, 2023","Dec 05, 2023","Nov 04, 2023",,Paperback,view (with text),/book/show/147778767-the-partner-plot
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Island Witch,"Jayatissa, Amanda*",0593549260,9780593549261,0593549260,384        pp,3.71,530,"Feb 20, 2024","Feb 20, 2024",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A supernatural thriller set in 1800s colonial Ceylon, following Amara, a girl haunted by nightmares and whose ‘island-witch’ father has stopped invitiA supernatural thriller set in 1800s colonial Ceylon, following Amara, a girl haunted by nightmares and whose ‘island-witch’ father has stopped inviting her to train. Lots of good here; I’m very partial to Amanda Jayatissa’s sharp characters, compelling twists, and strong social commentary. Amara’s voice particularly grabbed me. There’s a nuance given to different reactions to colonialism, most notably within Neha, that works great. And her reveals, as always, are pitch-perfect – deftly foreshadowed, still shocking, and utterly horrifying. (One particular ending reveal will haunt me for a long, long time.) I think this was somewhat underserved by the editor – also thought this was true of You’re Invited – and could have been paced significantly stronger. I also can’t quite decide how I feel about the ending. With that being said, I think Amanda Jayatissa is comically underrated and absolutely worth reading from. Youtube | TikTok | Spotify | About |...more",Notes are private!,0,14,1,"Dec 05, 2023","Mar 04, 2024","Nov 04, 2023",,Hardcover,view (with text),/book/show/157979441-island-witch
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ballad of Songbirds and Snakes        (The Hunger Games, #0)","Collins, Suzanne",,,,541        pp,3.95,"752,433","May 19, 2020","May 19, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a book that translates extremely differently from movie or book. Better in the book:—Clemensia’s defeat being less her fault; her being a charThis is a book that translates extremely differently from movie or book. Better in the book:—Clemensia’s defeat being less her fault; her being a character we feel for. Related, Clemensia’s scene in the hospital. —Coryo getting the guitar from Pluribus Bell, who also gives him—The song being a betrayal is so INTERESTING. I think Movie Coryo is inherently more sympathetic just by virtue of missing his internal monologue, where he has a consistent entitlement to Lucy Gray. Better in the film:—Songs translate better obviously; specifically, I think “Ballad of Lucy Gray Baird” live is one of the most haunting things I’ve ever heard—I like Lucy Gray’s unwillingness to sing —Lucky Flickerman being the main report—And Lucy Gray is a far more interesting character simply by not being filtered through Snow. Which is fascinating because… her dialogue is exactly the same, almost down to the word. Lucy Gray’s movie dialogue is extremely close to her book dialogue but her character feels vivid in a way her book character does not – particularly “Ballad of Lucy Gray Baird,” “The Old Therebefore,” and in her final scene. And it’s here that I think comes both what is best about this story and worst about this book: Snow’s interpretations are almost universally unreliable. He reads Lucy Gray wrong, Sejanus wrong, the tributes wrong. He cannot see her courage in leaving him—only that she has left. I adore Lucy Gray as a character. And while I’m not entirely sure I really *enjoyed* the reading experience, I think this is a really clever narrative. I’m glad I read it. Youtube | TikTok | Spotify | About |...more",Notes are private!,0,124,1,"Dec 09, 2023","Dec 16, 2023","Nov 04, 2023",,Kindle Edition,view (with text),/book/show/51901147-the-ballad-of-songbirds-and-snakes
