,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Frank's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After Rain,"Trevor, William",0140258345,9780140258349,0140258345,212        pp,4.13,"1,894",1996,"Oct 01, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Further stories from the man the New York Times Book Review called a “wise and wry and funny and morally astute…observer of the human comedy”. Again, Further stories from the man the New York Times Book Review called a “wise and wry and funny and morally astute…observer of the human comedy”. Again, these stories are set in Ireland and England, with a single exception, that the title story, “After Rain”, takes place somewhere in Italy: Tuscany or perhaps Umbria, those famous haunts of the sun-starved British. In almost all these pieces, are about couples and their relationships. That being said, not all of the couples are still together: there are divorces, marriages that never occurred, deaths. The blind piano tuner had two wives: the one who died and showed him the world with her descriptions; the other, whom he might have married first but eventually staked her claim on their later years. There are the step-brother and -sister who playact out their custodial parents’ infidelities. Widowed sisters who live together deal with a less-than-scrupulous handy-man. A single woman—”her dark hair short, her long face strikingly like the sharply chiselled faces of Modigliani, a month ago…passed out of her twenties”—settles alone each night for dinner in the Pensione Cesarina. The most affecting of these stories for me was the one called “The Potato Dealer”: a daughter and widow live with her bachelor brother on a small farm in rural Ireland. When the girl becomes pregnant and refuses to “go to England” (i.e., have an abortion), her uncle offers money to the man who buys their small crop of potatoes in exchange for marriage.As is expected from William Trevor, all these stories are lovingly rendered; there is no other way to put it: one gets the impression that the authors loves all his creations, with all their flaws and foibles, crudities and afflictions of mind, body and spirit. He has a talent, honed over nearly half-a-century, of choosing just the right amount of detail, just enough dialogue, even the most telling of silences, to depict the “human comedy” with compassion, respect and love....more",Notes are private!,0,5,2,"Jan 18, 2011not set","Jan 21, 2011not set","Jun 21, 2009",,Paperback,view (with text),/book/show/493323.After_Rain
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cheating at Canasta,"Trevor, William",0670018376,9780670018376,0670018376,240        pp,3.82,"1,074","May 28, 2007","Oct 18, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A grand collection of short stories from one of the masters of the form. William Trevor's opus is generally dark: his stories concern those on the friA grand collection of short stories from one of the masters of the form. William Trevor's opus is generally dark: his stories concern those on the fringes of society—in both Ireland and Britain—people burdened by class and ethnicity and social convention in conflict with a changing world. I would nominate Trevor for a Nobel Prize for Literature.A rereading in November 2011....more,Notes are private!,0,0,1,"Nov 16, 2011","Nov 18, 2011","Jun 21, 2009",,Hardcover,view (with text),/book/show/599552.Cheating_at_Canasta
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Felicia's Journey,"Trevor, William",,,,212        pp,3.69,"3,800","Aug 25, 1994","Jan 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/930842.Felicia_s_Journey
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story of Lucy Gault,"Trevor, William",014200331X,9780142003312,014200331X,240        pp,3.77,"7,303","Jan 01, 2002","Aug 26, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/167302.The_Story_of_Lucy_Gault
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Journey to Portugal: In Pursuit of Portugal's History and Culture,"Saramago, José",0156007134,9780156007139,0156007134,452        pp,3.43,"1,240",1983,"Mar 06, 2002",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Alas I didn't finish this; although Saramago's affection for his country shines through, the travelogue aspect of it—going from one little town to anoAlas I didn't finish this; although Saramago's affection for his country shines through, the travelogue aspect of it—going from one little town to another—was ultimately rather boring. It is a trip that I would more enjoy taking than reading about....more",Notes are private!,0,2,1,not set,"Feb 29, 2008","Jun 21, 2009",,Paperback,view (with text),/book/show/306770.Journey_to_Portugal
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Year of the Death of Ricardo Reis,"Saramago, José",1860465021,9781860465024,1860465021,358        pp,4.00,"12,919",1984,"Oct 01, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A meditation on literature and politics: Saramago's take on the Salazar dictatorship and the limited ability of literature to transcend.A meditation on literature and politics: Saramago's take on the Salazar dictatorship and the limited ability of literature to transcend....more,Notes are private!,0,1,1,not set,"Jan 14, 2008","Jun 21, 2009",,Paperback,view (with text),/book/show/2536.The_Year_of_the_Death_of_Ricardo_Reis
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The History of the Siege of Lisbon,"Saramago, José",1860467229,9781860467226,1860467229,314        pp,3.83,"6,094",1989,2000,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/29567.The_History_of_the_Siege_of_Lisbon
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tale of the Unknown Island,"Saramago, José",0156013037,9780156013031,0156013037,51        pp,3.92,"14,873",1997,"Oct 05, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A charming little fable about finding love late in life.,Notes are private!,0,0,1,not set,"Feb 15, 2008","Jun 21, 2009",,Paperback,view (with text),/book/show/2529.The_Tale_of_the_Unknown_Island
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stone Raft,"Saramago, José",1860467210,9781860467219,1860467210,272        pp,3.82,"8,766",1986,"Jun 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/29565.The_Stone_Raft
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Baltasar and Blimunda,"Saramago, José",0156005204,9780156005203,0156005204,346        pp,3.93,"22,744",1982,"Nov 05, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/2530.Baltasar_and_Blimunda
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Double,"Saramago, José",0151010404,9780151010400,0151010404,324        pp,3.96,"21,109",2002,"Oct 04, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 30, 2007","Jun 21, 2009",,Hardcover,view,/book/show/54120.The_Double
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seeing,"Saramago, José",,,,307        pp,3.85,"27,013",Mar 2004,"Apr 09, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,**spoiler alert** The dog dies.,Notes are private!,0,1,1,not set,"Oct 15, 2007","Jun 21, 2009",,Paperback,view (with text),/book/show/47667.Seeing
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cave,"Saramago, José",,,0156028794,307        pp,3.88,"14,903",2000,"Oct 15, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/2531.The_Cave
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gospel According to Jesus Christ,"Saramago, José",186046095X,9781860460951,186046095X,341        pp,4.31,"33,116",1991,"Dec 26, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 21, 2008","Jun 21, 2009",,Paperback,view,/book/show/28859.The_Gospel_According_to_Jesus_Christ
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Names,"Saramago, José",0156010593,9780156010597,0156010593,245        pp,3.91,"21,750",1997,"Oct 05, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wrote this is my journal in October, 2007:I’m sort of happy to report that Todos os Nomes did not end as I expected it might. The ending was, in facI wrote this is my journal in October, 2007:I’m sort of happy to report that Todos os Nomes did not end as I expected it might. The ending was, in fact, totally unlike anything that I expected--which is why my happiness is reserved. Although our protagonist Senhor José was apparently forgiven all his indiscretions and went on to live unhappily ever after, I think my imagined ending would have been more fitting. Perhaps I should explain:Senhor José is a 50-year-old, unmarried clerk at the Central Registry, where births, deaths, marriages and divorces are recorded. The Central Registry is Kafkaesque--overwhelmingly rigid and arcane and authoritarian. As a hobby, he clips articles and photographs on the 100 most famous people in the country--pop stars, actors, bishops, politicians, &c., and it occurs to him to add copies of the birth certificates (to which he has access) to his dossiers. One day after hours, he takes a few documents to copy, and by mistake, picks up the card of an unknown woman. He becomes obsessed by this unknown woman: she’s 36-years-old, divorced, and that’s all he knows about her. He forges a letter from his superior and goes off to the building where she was born to see if she still lived there, which of course she doesn’t. But there is an old lady on the ground floor who knew her. In fact this old woman was the girl’s godmother, and he discovers somewhat to his dismay, the reason the girl’s family moved is that the old woman and girl’s father had an affair. He does however get information about the school the girl attended. As his obsession increases, he goes to the school, over a weekend, breaks in and discovers the girl’s school records. But then he seems to come up to a dead end. Indeed, he goes back to the records at work and finds that the girl’s card has been recently updated: she’s dead. Suicide. He visits her grave in the Central Cemetery (almost equally arcane to the Central Registry), then he returns to the old woman on the ground floor to tell her about her goddaughter. The old woman tells him that she’s talked to the girl, told her about the affair between herself and the girl’s father.There are still a few cards he hasn’t played. He finds the girl’s parents’ number in the phone book, and finally, he forges another letter of authorisation and goes to see them. He learns that she was a school teacher, in the same school she attended; the same school he broke into to steal her records. Though her father is annoyed by his probing questions, her mother gives him the keys to her flat. But first he goes to the school and interviews the headmaster, who reports how upsetting the entire thing has been for the school community, especially coming on the heels of a break-in! He goes to her apartment and is finally among her things. He’s looking for a suicide note, something that can explain what happened. How he could have been so close (when he was in the school the first time, he even saw the records of the teachers but never thought there’d be any reason to look at them) and yet missed her. At the apartment, he doesn’t do a thorough search--after rifling through a few drawers and her closet he realises that even if he finds a note or diary or something, whatever knowledge he gains won’t really mean anything. She’s gone, and his life will go on as it had before he became aware of the unknown woman. His last step is to return to the old woman on the ground floor (these are the terms Saramago uses--the only character in the book given a name is our protagonist, the clerk Senhor José), but she‘s been taken away in an ambulance, and for all he‘s able to find out, she may be dead too.Senhor José returns to his home (a hovel attached to the Central Registry like an anchorite’s cell--there‘s even a connecting door, which is how he collected the records after hours). There he finds the Registrar, a magisterial and pompous figure throughout most of the book, but who has learned all about Senhor José’s nocturnal ramblings, and oddly enough understands.And that’s it. That was the big dénouement.What I was afraid might happen, what I believe really did happen, is that the unknown woman, who was always of a sad and sombre mien, learning of her father’s indiscretion with the old woman on the ground floor (who of course was thirty years younger at the time of the affair), was plunged into despair. And then, she somehow found out that it was her records which were stolen from her school; that she was somehow responsible for the break-in, even if her responsibility was only for being the victim. And thus the reason for her suicide, the reason Senhor José never found, was in fact himself. It was his prodding and probing that lead to her suicide. That he in fact killed the very person for whom he was searching.Given Senhor José’s temperament, I think the knowledge would kill him; that is, he would kill himself in remorse. Not that it would help to bring back the unknown woman. Not that he would hold any hope of their being united in some afterlife (he appearing as atheistic as Saramago himself); and he knows from his experiences in the Central Cemetery that there is only a slim chance they would be united physically by having adjoining burial plots. I wonder why our intrepid author, Senhor José Saramago, decided to spare his namesake. Had he become too fond of him? There was something child-like about the character, and we often hear author’s refer to their creations as their children, or at least with the same affection as people generally reserve for their children....more",Notes are private!,0,4,1,not set,"Oct 26, 2007","Jun 21, 2009",,Paperback,view (with text),/book/show/2528.All_the_Names
