,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Karen (idleutopia_reads)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"First in the Family: A Story of Survival, Recovery, and the American Dream","Hoppe, Jessica",1250865220,9781250865229,1250865220,272        pp,5.00,4,"Sep 10, 2024","Sep 10, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2023",,Hardcover,view,/book/show/203579146-first-in-the-family
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Palace of Eros,"Robertis, Caro De",0008643288,9780008643287,0008643288,352        pp,3.67,51,"Aug 13, 2024","Aug 15, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2023",,Hardcover,view,/book/show/199193250-the-palace-of-eros
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Volcano Daughters,"Balibrera, Gina María",,,,unknown,4.45,29,"Aug 20, 2024","Aug 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2023",,,view,/book/show/59612788-the-volcano-daughters
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Malas,"Fuentes, Marcela*",0593655796,9780593655795,B0CH9HPX8N,0        pp,4.67,12,"Jun 04, 2024","Jun 04, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2023",,Kindle Edition,view,/book/show/198562549-malas
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dead in Long Beach, California","Blackburn, Venita",0374602824,9780374602826,0374602824,240        pp,3.26,410,"Jan 23, 2024","Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 09, 2024",not set,"Dec 28, 2023",,Hardcover,view,/book/show/127282888-dead-in-long-beach-california
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Break the Cycle: A Guide to Healing Intergenerational Trauma,"Buqué, Mariel*",0593472497,9780593472491,,256        pp,4.44,221,unknown,"Jan 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2023",,Hardcover,view,/book/show/125081370-break-the-cycle
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sons of El Rey,"Espinoza, Alex*",1668032783,9781668032787,1668032783,384        pp,4.26,27,"Jun 11, 2024","Jun 11, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2023",,Hardcover,view,/book/show/199797716-the-sons-of-el-rey
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Concepcion: An Immigrant Family's Fortunes,"Samaha, Albert*",0593086082,9780593086087,0593086082,400        pp,4.07,310,"Oct 12, 2021","Oct 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Hardcover,view,/book/show/57155089-concepcion
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Fire So Wild,"Grossman, Sarah Ruiz*",0063305429,9780063305427,0063305429,208        pp,3.59,509,"Feb 20, 2024","Feb 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Hardcover,view,/book/show/176823311-a-fire-so-wild
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Colored Television: A Novel,"Senna, Danzy",0593544390,9780593544396,B0CM5LZYTD,0        pp,4.48,29,"Jul 30, 2024","Sep 03, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Kindle Edition,view,/book/show/201101868-colored-television
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Las viudas de los jueves,"Piñeiro, Claudia",,9789870433002,9870433006,320        pp,3.57,"5,182",2005,2007,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Paperback,view,/book/show/526960.Las_viudas_de_los_jueves
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Icarus,"Ancrum, K.*",0063285789,9780063285781,0063285789,400        pp,4.27,509,"Mar 26, 2024","Mar 26, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Hardcover,view,/book/show/181110014-icarus
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Here After,"Lin, Amy*",195850632X,9781958506325,195850632X,272        pp,4.29,"2,685","Mar 05, 2024","Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 13, 2024","Mar 14, 2024","Dec 27, 2023",,Hardcover,view,/book/show/182095845-here-after
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Ascension,"MacInnes, Martin*",,,B0B8ML6HTD,512        pp,3.82,"5,117","Apr 03, 2023","Feb 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Kindle Edition,view,/book/show/81360004-in-ascension
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salt Houses,"Alyan, Hala",,,,320        pp,3.98,"15,210","May 02, 2017","May 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2023",,Kindle Edition,view,/book/show/36692803-salt-houses
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mother Island: A Daughter Claims Puerto Rico,"Figueroa, Jamie",0553387685,9780553387681,0553387685,272        pp,4.36,14,unknown,"Mar 19, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2023",,Hardcover,view,/book/show/179546839-mother-island
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Enter Ghost,"Hammad, Isabella*",080216238X,9780802162380,080216238X,336        pp,4.08,"2,093","Apr 04, 2023","Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2023",,Hardcover,view,/book/show/59725231-enter-ghost
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pomegranate,"Lee, Helen Elaine",1982171898,9781982171896,1982171898,352        pp,4.06,"2,078","Apr 11, 2023","Apr 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2023",,Hardcover,view,/book/show/61273768-pomegranate
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,January,"Gallardo, Sara",1953861652,9781953861658,B0BQLRPK1Z,114        pp,3.97,"1,618",1958,"Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2023",,Kindle Edition,view,/book/show/125120807-january
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Living Chicana Theory,"Trujillo, Carla",0943219159,9780943219158,0943219159,unknown,4.41,41,unknown,"Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2023",,Paperback,view,/book/show/963373.Living_Chicana_Theory
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eyeliner: A Cultural History,"Hankir, Zahra*",0143137093,9780143137092,0143137093,368        pp,3.85,381,"Nov 14, 2023","Nov 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2023",,Hardcover,view,/book/show/123078051-eyeliner
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Children of This Madness,"Wahhaj, Gemini",,9798987747148,B0CHKZHD3N,288        pp,4.05,19,unknown,"Dec 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2023",,Paperback,view,/book/show/198720967-the-children-of-this-madness
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,El día que aprendí que no sé amar,"García-Junco, Aura",6070780647,9786070780646,6070780647,246        pp,3.76,693,"Oct 15, 2021","Oct 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2023",,Paperback,view,/book/show/59456573-el-d-a-que-aprend-que-no-s-amar
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moon That Turns You Back: Poems,"Alyan, Hala",0063317478,9780063317475,0063317478,112        pp,4.39,188,"Mar 12, 2024","Mar 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,Paperback,view,/book/show/176823054-the-moon-that-turns-you-back
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black American Refugee: Escaping the Narcissism of the American Dream,"Drayton, Tiffanie",0593298543,9780593298541,0593298543,304        pp,4.02,285,"Feb 15, 2022","Feb 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,Hardcover,view,/book/show/57345682-black-american-refugee
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beauty in Breaking,"Harper, Michele",0525537384,9780525537380,0525537384,304        pp,3.82,"29,756","Jul 07, 2020","Jul 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,Hardcover,view,/book/show/50043108-the-beauty-in-breaking
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ugly Cry,"Henderson, Danielle",0525559353,9780525559351,0525559353,290        pp,4.27,"6,651","Jun 08, 2021","Jun 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,Hardcover,view,/book/show/55746188-the-ugly-cry
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Way That Leads Among the Lost: Life, Death, and Hope in Mexico City's Anexos","García, Ángela",0374605785,9780374605780,0374605785,272        pp,4.40,15,unknown,"Apr 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,Hardcover,view,/book/show/127282061-the-way-that-leads-among-the-lost
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,From the River to the Sea: Essays for a Free Palestine,"Englert, Sai",180429733X,9781804297339,180429733X,366        pp,4.52,128,Dec 2023,Dec 2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,ebook,view,/book/show/203749866-from-the-river-to-the-sea
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La Movida,"Luboviski-Acosta, Tatiana",1643621467,9781643621463,1643621467,80        pp,4.33,33,"Jul 12, 2022","Jul 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2023",,Paperback,view,/book/show/59418514-la-movida
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Poor Things,"Gray, Alasdair",0747562288,9780747562283,0747562288,318        pp,4.00,"20,411",1992,2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2023",,Paperback,view,/book/show/72355.Poor_Things
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Man of Two Faces: a Memoir, a History, a Memorial","Nguyen, Viet Thanh*",0802160506,9780802160508,0802160506,400        pp,4.37,"1,607","Oct 03, 2023","Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2023",,Hardcover,view,/book/show/124948662-a-man-of-two-faces
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dream of Perpetual Motion,"Palmer, Dexter",0312558155,9780312558154,0312558155,352        pp,3.49,"1,977","Feb 27, 2010","Mar 02, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2023",,Hardcover,view,/book/show/6758332-the-dream-of-perpetual-motion
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of the Dead,"Dostoevsky, Fyodor",,,,366        pp,4.06,"29,205",1861,2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2023",,Paperback,view,/book/show/15829603-the-house-of-the-dead
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Husband,"Ventura, Maud",0063274825,9780063274822,0063274825,272        pp,3.69,"18,539","Aug 19, 2021","Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2023",,Hardcover,view,/book/show/63017297-my-husband
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Observable Universe: An Investigation,"McCalden, Heather",0593596471,9780593596470,0593596471,304        pp,3.82,44,unknown,"Mar 19, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2023",,Hardcover,view,/book/show/179546805-the-observable-universe
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Some People Need Killing: A Memoir of Murder in My Country,"Evangelista, Patricia",0593133137,9780593133132,0593133137,428        pp,4.21,"2,993","Oct 17, 2023","Oct 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2023",,Hardcover,view,/book/show/124961437-some-people-need-killing
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After the Winter,"Nettel, Guadalupe",1566895251,9781566895255,1566895251,264        pp,3.77,"2,504","Nov 19, 2014","Sep 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2023",,Paperback,view,/book/show/38402106-after-the-winter
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cuerpo extraño,"Barrera, Jazmina",,,,127        pp,4.04,45,Nov 2013,2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2023",,Paperback,view,/book/show/22033473-cuerpo-extra-o
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Decolonizing Therapy: Oppression, Historical Trauma, and Politicizing Your Practice","Mullan, Jennifer",1324019166,9781324019169,1324019166,480        pp,4.53,143,unknown,"Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2023",,Hardcover,view,/book/show/62594254-decolonizing-therapy
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Husbands,"Gramazio, Holly*",0385550618,9780385550611,0385550618,352        pp,3.80,"2,190","Apr 02, 2024","Apr 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2023",,Hardcover,view,/book/show/193781998-the-husbands
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sudden Death,"Enrigue, Álvaro",1594633460,9781594633461,1594633460,272        pp,3.75,"3,092",Nov 2013,"Feb 09, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2023",,Hardcover,view,/book/show/25614601-sudden-death
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Dreamed of Empires,"Enrigue, Álvaro",059354479X,9780593544792,,240        pp,3.92,"1,883","Oct 13, 2022","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2023",,Hardcover,view,/book/show/127938747-you-dreamed-of-empires
