,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Clifford's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mudbound,"Jordan, Hillary*",1565126777,9781565126770,1565126777,368        pp,4.05,"68,278","Mar 04, 2008","Mar 17, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Interesting and believable characters for the most part, and yet . . . the story seemed awfully familiar, the plot without surprise (it's not hard to Interesting and believable characters for the most part, and yet . . . the story seemed awfully familiar, the plot without surprise (it's not hard to guess even from knowing the premise what's going to happen), the dialogue not completely convincing. And maybe my biggest complaint is that agenda-driven fiction (here: racists are evil) is so hard to pull off. Kingsolver can do it, which is maybe why Jordan won Kingsolver's Bellwether Prize, but few others can. The character of Pappy is as flat as a character can be because he represents the evil racists. Henry, on the other hand, isn't a bad man, but he's interesting because he's still racist. Even Jamie isn't flawless.I also didn't care for the multiple first person points of view. It made the narrative much too diffuse. Six of them? Or more? And I occasionally lost track of which section I was in, a danger with this approach....more",Notes are private!,0,2,1,"Jun 06, 2011","Jun 07, 2011","Jun 06, 2011",,Paperback,view (with text),/book/show/5302888-mudbound
1103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moral Lives of Animals,"Peterson, Dale",1596914246,9781596914247,1596914246,342        pp,3.65,271,"Mar 15, 2011","Mar 20, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a fascinating read that probably needs a different title. Or to be focused. Judging by the last chapter of the book, ""Peace,"" the author seemsThis is a fascinating read that probably needs a different title. Or to be focused. Judging by the last chapter of the book, ""Peace,"" the author seems to be suggesting an inter-species golden rule, although the rest of the book explores how various moral principles work in humans and certain other mammals, especially whales, elephants, and chimps....more",Notes are private!,0,0,1,"May 30, 2011","Jun 02, 2011","May 30, 2011",,Hardcover,view (with text),/book/show/9876107-the-moral-lives-of-animals
1104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Burning Man: Stories,"Falco, Edward*",0870745689,9780870745683,0870745689,215        pp,4.25,16,"Jan 11, 2011","Jan 01, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 13, 2011","Jul 05, 2011","May 13, 2011",,Hardcover,view,/book/show/10853557-burning-man
1105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"There Is Something Inside, It Wants to Get Out","McDonnell, Madeline",0984488928,9780984488926,0984488928,79        pp,4.14,42,"Nov 01, 2010","Dec 01, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,These are terrific stories. We'll be hearing more from Madeline McDonnell.Here's a link to my full : http://perpetualfolly.blogspot.com/20...These are terrific stories. We'll be hearing more from Madeline McDonnell.Here's a link to my full : http://perpetualfolly.blogspot.com/20......more,Notes are private!,0,0,1,"May 06, 2011","May 06, 2011","May 06, 2011",,Paperback,view (with text),/book/show/9592436-there-is-something-inside-it-wants-to-get-out
1106,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eddie's War,"Saller, Carol Fisher*",1608981096,9781608981090,1608981096,204        pp,3.87,91,"Jan 01, 2011","Aug 01, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Eddie's War is a wonderful book. Set before and during WW II in a small town in Illinois, it follows young Eddie as he confronts a host of problems inEddie's War is a wonderful book. Set before and during WW II in a small town in Illinois, it follows young Eddie as he confronts a host of problems in his family and the community. The writing is crisp, the dialog authentic, and vignettes that make up the many short chapters are frequently funny. The book is geared toward young readers, but is rewarding for adults. I highly recommend it.The book is scheduled to be released August 1, 2011....more",Notes are private!,0,0,1,not set,"Apr 28, 2011","Apr 28, 2011",,Paperback,view (with text),/book/show/11237738-eddie-s-war
1107,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Dog Named Slugger,"Brill, Leigh",0984325654,9780984325658,0984325654,250        pp,4.04,"2,083","Mar 01, 2009","Apr 07, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A story that readers and dog lovers of all ages will enjoy, this book will also educate the reader on what life with a service dog is like. See my fulA story that readers and dog lovers of all ages will enjoy, this book will also educate the reader on what life with a service dog is like. See my full  here: A Dog Named Slugger....more",Notes are private!,0,0,1,"Apr 25, 2011","Apr 26, 2011","Apr 25, 2011",,Paperback,view (with text),/book/show/8070252-a-dog-named-slugger
1108,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Buddha Is Still Teaching: Contemporary Buddhist Wisdom,"Kornfield, Jack*",1590306929,9781590306925,1590306929,336        pp,4.14,441,"Oct 05, 2010","Oct 05, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The contents, of course, are five star. I think the book could use a little context, though. It's organized into 4 sections (Wise Understanding; CompaThe contents, of course, are five star. I think the book could use a little context, though. It's organized into 4 sections (Wise Understanding; Compassion and Courage; Freedom; Enlightenment and the Bodhisattva Path), but to be useful to a casual reader I think each of the sections could have used an introduction to the topic....more",Notes are private!,0,2,1,"Apr 12, 2011","Jul 04, 2013","Apr 12, 2011",,Hardcover,view (with text),/book/show/7968013-the-buddha-is-still-teaching
1109,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wild Swans: Three Daughters of China,"Chang, Jung",,,,562        pp,4.28,"112,976",1991,"Aug 12, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 09, 2011",,Paperback,view,/book/show/1848.Wild_Swans
1110,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wilding,"Percy, Benjamin*",1555975690,9781555975692,1555975690,288        pp,3.44,983,2010,"Sep 28, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 05, 2011","Apr 09, 2011","Apr 05, 2011",,Hardcover,view,/book/show/7920469-the-wilding
1111,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Creating a World Without Poverty: Social Business and the Future of Capitalism,"Yunus, Muhammad",1586486675,9781586486679,1586486675,283        pp,3.97,"3,145",1997,"Jan 06, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 04, 2011","Apr 22, 2011","Apr 04, 2011",,Paperback,view,/book/show/2897679-creating-a-world-without-poverty
1112,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unequal Protection: The Rise of Corporate Dominance and the Theft of Human Rights,"Hartmann, Thom",1579549551,9781579549558,1579549551,368        pp,4.20,615,2002,"Apr 24, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Good, but impractical.",Notes are private!,0,0,1,"Apr 04, 2011","May 25, 2011","Apr 04, 2011",,Paperback,view (with text),/book/show/433932.Unequal_Protection
1113,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bring Me the Rhinoceros: And Other Zen Koans That Will Save Your Life,"Tarrant, John",159030618X,9781590306185,159030618X,192        pp,4.14,666,"Oct 19, 2004","Nov 11, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 26, 2011",Apr 2011,"Mar 26, 2011",,Paperback,view,/book/show/2867530-bring-me-the-rhinoceros
1114,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shanghai Dancing,"Castro, Brian",,,,unknown,3.86,44,"Jun 01, 2003","Apr 01, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sprawling. Dense. Lyrical. I would imagine that many readers will give up on this book, and even I found it to be a bit of a slog, although very rewarSprawling. Dense. Lyrical. I would imagine that many readers will give up on this book, and even I found it to be a bit of a slog, although very rewarding. Focussed on the current generation, it's really a multi-generational family saga, roving from China to Hong Kong and Macau, to Australia, to Japan, to Brazil. Beautifully written. Stick with it, readers....more",Notes are private!,0,4,1,"Mar 23, 2011","May 07, 2011","Mar 23, 2011",,Paperback,view (with text),/book/show/1228856.Shanghai_Dancing
1115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mockingbird,"Erskine, Kathryn",0142417750,9780142417751,0142417750,235        pp,4.20,"34,497",2010,"Feb 03, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 21, 2011","Mar 22, 2011","Mar 21, 2011",,Paperback,view,/book/show/8411268-mockingbird
1116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heretic’s Wife,"Vantrease, Brenda Rickman",0312386990,9780312386993,0312386990,404        pp,3.77,889,"Jan 01, 2010","Apr 13, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 08, 2011","Mar 14, 2011","Mar 08, 2011",,Hardcover,view,/book/show/6931179-the-heretic-s-wife
1117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Whale Man,"Parker, Alan Michael*",1602260079,9781602260078,1602260079,288        pp,3.72,25,"Feb 01, 2011","Feb 01, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 04, 2011","Mar 08, 2011","Mar 04, 2011",,Paperback,view,/book/show/10673378-whale-man
1118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark in the City of Light,"Robertson, Paul",0764205692,9780764205699,0764205692,416        pp,3.38,94,"Jul 01, 2010","Jul 01, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 26, 2011","Mar 06, 2011","Feb 26, 2011",,Paperback,view,/book/show/7114526-dark-in-the-city-of-light
1119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Black Swan: The Impact of the Highly Improbable,"Taleb, Nassim Nicholas*",,,,366        pp,3.96,"111,836","Apr 17, 2007","May 15, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 26, 2011","Mar 22, 2011","Feb 26, 2011",,Hardcover,view,/book/show/242472.The_Black_Swan
1120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nocturnes        (Nocturnes, #1)","Connolly, John*",1416534601,9781416534600,1416534601,496        pp,3.92,"5,804",2004,"Oct 10, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 26, 2011",not set,"Feb 26, 2011",,Paperback,view,/book/show/175248.Nocturnes
1121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diamonds for the Dead,"Orloff, Alan*",073871948X,9780738719481,073871948X,336        pp,3.57,117,"Apr 01, 2010","Apr 01, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 22, 2011","Feb 26, 2011","Feb 22, 2011",,Paperback,view,/book/show/7556899-diamonds-for-the-dead
1122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dark Road to Darjeeling        (Lady Julia Grey, #4)","Raybourn, Deanna*",0778328201,9780778328209,0778328201,388        pp,3.94,"11,892","Aug 10, 2010","Oct 01, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 18, 2011","Feb 22, 2011","Feb 18, 2011",,Paperback,view,/book/show/7870272-dark-road-to-darjeeling
1123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lacuna,"Kingsolver, Barbara",0060852577,9780060852573,0060852577,508        pp,3.81,"69,417","Nov 03, 2009","Nov 03, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The most important part of the story is the thing you don't know--the lacuna. With this brilliant trope, Kingsolver explores the the abuse heaped on wThe most important part of the story is the thing you don't know--the lacuna. With this brilliant trope, Kingsolver explores the the abuse heaped on working people, the lies spread by politicians and newspapers, and the meaning of art. This is one of the best books I've ever read, but by the end I saw parallels to the present political atmosphere--parallels that I'm sure were not unintentional--and it just made me angry that we're still letting people get away with spewing their nonsense. A terrific read. (While I agree with those who say it is a little slow to take off, I was hooked as soon as Frida and Diego arrived on the page.)...more",Notes are private!,0,2,1,"Feb 09, 2011","Feb 17, 2011","Feb 09, 2011",,Hardcover,view (with text),/book/show/6433752-the-lacuna
