,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kerry (lines i underline)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
33,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Frozen River,"Lawhon, Ariel*",,,,unknown,4.48,"58,012","Dec 05, 2023","Dec 05, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5⭐️Such strong storytelling - one of those “sweep you up” experiences as a reader, that you crave but don’t easily find. It made me want to read mor4.5⭐️Such strong storytelling - one of those “sweep you up” experiences as a reader, that you crave but don’t easily find. It made me want to read more by the author. Don’t miss the afterword. An excellent winter tale. Vivid and textured and human. If you like Alice Quinn’s novels, I think you’ll like this one.Lines I underlined: “Words can be a gift. But so can silence.”...more",Notes are private!,0,2,1,"Dec 08, 2023","Dec 20, 2023","Dec 08, 2023",,Audiobook,view (with text),/book/show/202294742-the-frozen-river
34,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Christmas Guest,"Swanson, Peter*",0063297477,9780063297470,,3        pp,3.64,"19,176","Sep 28, 2023","Oct 17, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.0⭐️Lines I underlined:“It is, after all, the season of ghosts.”“It’s looking like I’m in more of a murder mystery now than a romance. Or maybe I’m i4.0⭐️Lines I underlined:“It is, after all, the season of ghosts.”“It’s looking like I’m in more of a murder mystery now than a romance. Or maybe I’m in both.”...more",Notes are private!,0,5,1,"Dec 08, 2023","Dec 12, 2023","Dec 08, 2023",,Audiobook,view (with text),/book/show/198983029-the-christmas-guest
35,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A December to Remember,"Bayliss, Jenny",,,,unknown,3.72,"7,581","Nov 09, 2023","Sep 26, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.0⭐️Cozy, British Christmas delightfulness. I love Jenny Bayliss’s comforting holiday reads. Hopeful, a little bit kooky, and as satisfying as a big 4.0⭐️Cozy, British Christmas delightfulness. I love Jenny Bayliss’s comforting holiday reads. Hopeful, a little bit kooky, and as satisfying as a big box of chocolates....more",Notes are private!,0,2,1,"Dec 03, 2023","Dec 20, 2023","Dec 03, 2023",,Audible Audio,view (with text),/book/show/199341960-a-december-to-remember
36,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let Us Descend,"Ward, Jesmyn*",1797161504,9781797161501,,9        pp,3.73,"20,549","Oct 24, 2023","Oct 24, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5⭐️Lines I underlined:“You don’t need this ivory, or them spears, in this world, you your own weapon.”“I could weep with the sweetness of it, of kno4.5⭐️Lines I underlined:“You don’t need this ivory, or them spears, in this world, you your own weapon.”“I could weep with the sweetness of it, of knowing that there are others in this terrible world who will touch me with kindness.”“I want to walk through a world of my own making.”“There is life in the sinking, the water at my feet says. Life in the descent.”...more",Notes are private!,0,2,1,"Dec 03, 2023","Dec 03, 2023","Dec 03, 2023",,Audio CD,view (with text),/book/show/87556694-let-us-descend
37,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Nearly Normal Family,"Edvardsson, M.T.*",,,B07J4RDJTJ,391        pp,3.83,"47,805",2018,"Jun 25, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.0⭐️Lines I underlined:“We all have our secrets, depths and darkness few others are allowed to see. If you only dig a little deeper, it’s easy to fin4.0⭐️Lines I underlined:“We all have our secrets, depths and darkness few others are allowed to see. If you only dig a little deeper, it’s easy to find some scary shit in every single person.”“Is it even possible to survive this life with reason intact?”“Love is a human’s most difficult task.”“Is there any sort of situation where you can say with certainty that a single person is responsible for what happens?”...more",Notes are private!,0,2,1,"Dec 03, 2023","Dec 12, 2023","Dec 03, 2023",,Kindle Edition,view (with text),/book/show/59764842-a-nearly-normal-family
38,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Holly Jolly Ever After,"Murphy, Julie*",0063222671,9780063222670,,432        pp,3.51,"11,927","Oct 10, 2023","Oct 10, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5⭐️Lines I underlined:“I was a former prude who had no idea how to un-prude herself.”“There are no good variables to work with them the answer to th3.5⭐️Lines I underlined:“I was a former prude who had no idea how to un-prude herself.”“There are no good variables to work with them the answer to the equation is other peoples’ idea of perfection.”“There’s no age when people stop learning about their bodies.”“Where I’d grown up terrified of being too much for someone - anyone, the entire world - he’d seemed to see too much of anyone as a good thing. Like handfuls of candy at Halloween or piles of presents at a birthday party. As if everyone should be more of themselves.”...more",Notes are private!,0,1,1,"Nov 26, 2023","Dec 03, 2023","Nov 26, 2023",,ebook,view (with text),/book/show/78296935-a-holly-jolly-ever-after
39,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Twelve Days of Murder,"Cordani, Andreina",1639366180,9781639366187,1639366180,384        pp,3.69,"2,812","Nov 07, 2023","Nov 07, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5⭐️Lines I underlined:“Oh… so we’re dressing for murder?”“What do you do when there is a homicidal billionaire, lurking in the snow, waiting to pick3.5⭐️Lines I underlined:“Oh… so we’re dressing for murder?”“What do you do when there is a homicidal billionaire, lurking in the snow, waiting to pick you off, one by one?”“I love being a dowager. I get to be rude to EVERYONE.”“The Christmas Eve mystery schedule was laid out before her. Cocktails at six, murder at nine, criminal brought to justice by eleven, with plenty of time in between for subplots and red herrings and a few hours afterwards for drunken post mortem.”...more",Notes are private!,0,1,1,"Nov 26, 2023","Dec 03, 2023","Nov 26, 2023",,Hardcover,view (with text),/book/show/176443182-the-twelve-days-of-murder
40,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When I'm Dead        (Black Harbor, #3)","Morrissey, Hannah*",,,,unknown,3.61,"12,119","Oct 31, 2023","Oct 31, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.0⭐️Lines I underlined:“Our pasts always know where to find us.”“You’ll love me more when I’m dead.”“If there’s one thing she’s actually learned at s4.0⭐️Lines I underlined:“Our pasts always know where to find us.”“You’ll love me more when I’m dead.”“If there’s one thing she’s actually learned at school, it’s that rumors are like fingerprints, everyone has their own special set.”...more",Notes are private!,0,1,1,"Nov 22, 2023","Nov 22, 2023","Nov 22, 2023",,Audiobook,view (with text),/book/show/181693820-when-i-m-dead
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Fortune: A Novel,"Chau, C.K.",,9798212692106,B0C5H62T8P,1        pp,3.45,"1,074","Jul 11, 2023","Jul 11, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5⭐️Lines I underlined:“There were no greater fighting words than open compliments.”“Why couldn’t Darcy try being less… Darcy?”“Start spreading the n3.5⭐️Lines I underlined:“There were no greater fighting words than open compliments.”“Why couldn’t Darcy try being less… Darcy?”“Start spreading the news. For a once unremarkable girl, from an unremarkable family, she wasn’t doing too badly for herself after all.”...more",Notes are private!,0,0,1,"Nov 22, 2023","Dec 03, 2023","Nov 22, 2023",,Audio CD,view (with text),/book/show/156735566-good-fortune
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,None of This Is True,"Jewell, Lisa*",1797156594,9781797156590,,unknown,4.15,"425,643","Jul 20, 2023","Aug 08, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"5.0⭐️Lines I underlined:“When she doesn’t like the reality of things, she finds a reality she prefers.”“Life shows you the way when you forget to make5.0⭐️Lines I underlined:“When she doesn’t like the reality of things, she finds a reality she prefers.”“Life shows you the way when you forget to make one. So, you know, let’s wait and see.”“Absolutely spine-chilling stuff, with some shocking glimpses into the darkest corners of humanity: we guarantee you’ll be bingeing the whole thing in a day.”...more",Notes are private!,0,6,1,"Nov 08, 2023","Nov 12, 2023","Nov 08, 2023",,Audiobook,view (with text),/book/show/62334527-none-of-this-is-true
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bright Young Women,"Knoll, Jessica*",1797154788,9781797154787,,13        pp,4.03,"86,987","Sep 19, 2023","Sep 19, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.25⭐️Lines I underlined:“No one tells you that the truest stories are the messy, unwieldy ones.”“The truth is something people will go to great lengt4.25⭐️Lines I underlined:“No one tells you that the truest stories are the messy, unwieldy ones.”“The truth is something people will go to great lengths to keep for themselves . It shouldn’t feel like a gift when you get it, but it is.”“Things grow differently when they’re damaged, showing us how to occupy strange new ground to bloom red instead of green. We can be found, brighter than before.”...more",Notes are private!,0,4,1,"Nov 05, 2023","Nov 12, 2023","Nov 05, 2023",,Audiobook,view (with text),/book/show/100700774-bright-young-women
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plateau,"Paxson, Maggie",1594634750,9781594634758,1594634750,368        pp,3.56,160,"Aug 13, 2019","Aug 13, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.0⭐️Absolutely beautiful prose. Heartbreaking, informative, and thought provoking.Lines I underlined:“What if we began by regarding peace not as time4.0⭐️Absolutely beautiful prose. Heartbreaking, informative, and thought provoking.Lines I underlined:“What if we began by regarding peace not as timeless, but as dynamic; not located in the beginning or the end, but in the unfolding; something not of the ether, but of lived grounds and interactions; something not perfect but flawed and rough-grained.”“Maybe we like the think there’s a kind of trumpet blast that sounds through history, that tells us when it is time to be on the side of the angels. But what if the trumpet doesn’t blast? What if the moments are so small - say, a neighbour who asks to come in even as I pretend not to be at home - that they pass without notice? And what if I am left, then, in terrible times, with my own frailties? Would I be good? Would I be good, after all?”“At any given moment of this life, you can fear or you can love.”...more",Notes are private!,0,1,1,"Nov 05, 2023","Dec 03, 2023","Nov 05, 2023",,Hardcover,view (with text),/book/show/43071691-the-plateau
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thicker than Water: A Memoir,"Washington, Kerry",1549156101,9781549156106,,unknown,3.88,"13,404","Sep 26, 2023","Sep 26, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.0⭐️Lines I underlined:“My prayer is that their spirits remain as powerful and buoyant on land as they are in the water. And in the light of day as w4.0⭐️Lines I underlined:“My prayer is that their spirits remain as powerful and buoyant on land as they are in the water. And in the light of day as well as at night.”“We have the ability to be the heroes of our families, our communities, and our lives. It’s important to remind people of that truth: you have what it takes to make an impact. What is your hero’s journey?”“Blood may be thicker than water, but love is thicker than blood.”...more",Notes are private!,0,1,2,"Oct 30, 2023not set","Nov 03, 2023not set","Oct 30, 2023",,Audio CD,view (with text),/book/show/91197734-thicker-than-water
