,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Shan's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Incendiary,"Cleave, Chris*",1400096685,9781400096688,1400096685,239        pp,3.62,"13,658",2005,"Sep 19, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/701738.Incendiary
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Caramelo,"Cisneros, Sandra",0679742581,9780679742586,0679742581,441        pp,3.93,"12,494","Sep 24, 2002","Sep 09, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/32957.Caramelo
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Women,"Alcott, Louisa May",,,0451529308,449        pp,4.15,"2,233,570",1868,"Apr 06, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/1934.Little_Women
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wintergirls,"Anderson, Laurie Halse*",067001110X,9780670011100,067001110X,278        pp,3.96,"120,670","Mar 19, 2009","Mar 19, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/5152478-wintergirls
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Delirium        (Delirium, #1)","Oliver, Lauren*",0061726826,9780061726828,0061726826,441        pp,3.95,"466,350","Feb 03, 2011","Feb 03, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/7686667-delirium
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Uglies        (Uglies, #1)","Westerfeld, Scott*",,,,425        pp,3.85,"663,704","Feb 08, 2005","Feb 08, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/24770.Uglies
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It's Not About the Bike: My Journey Back to Life,"Armstrong, Lance",0425179613,9780425179611,0425179613,294        pp,3.71,"40,700","Nov 08, 1999","Sep 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/2265.It_s_Not_About_the_Bike
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fever Pitch,"Hornby, Nick",1573226882,9781573226882,1573226882,247        pp,3.77,"40,896",1992,"Mar 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/4264.Fever_Pitch
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Green Eggs and Ham,Dr. Seuss,0394800168,9780394800165,B00297Y0JO,64        pp,4.31,"775,597",Jun 1960,1988,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/23772.Green_Eggs_and_Ham
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Giving Tree,"Silverstein, Shel",0060256656,9780060256654,,64        pp,4.38,"1,126,640",1964,"Oct 07, 1964",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/370493.The_Giving_Tree
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Very Hungry Caterpillar,"Carle, Eric",0241003008,9780241003008,B01BITQJP6,26        pp,4.33,"510,291","Jun 03, 1969",1994,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Board book,view,/book/show/4948.The_Very_Hungry_Caterpillar
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Wild Things Are,"Sendak, Maurice",0099408392,9780099408390,B00BG704OS,38        pp,4.24,"1,003,706","Apr 09, 1963",2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/19543.Where_the_Wild_Things_Are
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Sidewalk Ends,"Silverstein, Shel",0060513039,9780060513030,0060513039,176        pp,4.33,"1,402,998",1974,Nov 2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/30119.Where_the_Sidewalk_Ends
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,God Is Not Great: How Religion Poisons Everything,"Hitchens, Christopher",0446579807,9780446579803,0446579807,307        pp,3.96,"106,335",2007,2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/43369.God_Is_Not_Great
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sophie’s World,"Gaarder, Jostein",1857993284,9781857993288,1857993284,403        pp,3.96,"259,414",1991,1995,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/10959.Sophie_s_World
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,"Gourevitch, Philip",0312243359,9780312243357,3122743359,356        pp,4.21,"34,156","Sep 30, 1998","Jan 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/11472.We_Wish_to_Inform_You_That_Tomorrow_We_Will_Be_Killed_with_Our_Families
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reviving Ophelia: Saving the Selves of Adolescent Girls,"Pipher, Mary",1594481881,9781594481888,1594481881,293        pp,3.89,"26,199",1994,"Aug 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/159760.Reviving_Ophelia
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Heartbreaking Work of Staggering Genius,"Eggers, Dave",0375725784,9780375725784,0375725784,437        pp,3.69,"180,507","Feb 17, 2000","Feb 13, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/4953.A_Heartbreaking_Work_of_Staggering_Genius
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Columbine,"Cullen, Dave*",0446546933,9780446546935,0446546933,417        pp,4.29,"91,903","Mar 01, 2009","Apr 06, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/5632446-columbine
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gorillaz: Rise of the Ogre,Gorillaz,1594489319,9781594489310,1594489319,304        pp,4.46,984,2006,"Nov 02, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/711528.Gorillaz
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Britpop!: Cool Britannia And The Spectacular Demise Of English Rock,"Harris, John",030681367X,9780306813672,030681367X,464        pp,4.08,"1,136","May 05, 2003","Oct 13, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/395322.Britpop_
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bit of a Blur: The Autobiography,"James, Alex",0316027588,9780316027588,0316027588,288        pp,3.73,"2,962","May 28, 2007","May 28, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/1080554.Bit_of_a_Blur
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Musicophilia: Tales of Music and the Brain,"Sacks, Oliver",0676979785,9780676979787,0676979785,400        pp,3.95,"69,064",2007,"Oct 16, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/1297985.Musicophilia
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dispatches From The Edge: A Memoir of War, Disasters, and Survival","Cooper, Anderson",0061132381,9780061132384,B006VAHDUI,212        pp,3.97,"9,211","May 01, 2006","Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/4338.Dispatches_From_The_Edge
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter,"Waiter, The",0061256684,9780061256684,,302        pp,3.54,"14,170","Jul 29, 2008","Jul 29, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/2187270.Waiter_Rant
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,"Jacobs, A.J.*",0743291476,9780743291477,0743291476,388        pp,3.75,"67,460",2007,"Oct 09, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/495395.The_Year_of_Living_Biblically
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Million Little Pieces,"Frey, James",0307276902,9780307276902,0307276902,515        pp,3.68,"253,029",2003,"Sep 22, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/1241.A_Million_Little_Pieces
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lipstick Jihad: A Memoir of Growing up Iranian in America and American in Iran,"Moaveni, Azadeh*",1586483781,9781586483784,1586483781,272        pp,3.70,"4,726","Jan 01, 2005","Mar 28, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/54859.Lipstick_Jihad
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reading Lolita in Tehran: A Memoir in Books,"Nafisi, Azar*",081297106X,9780812971064,081297106X,356        pp,3.65,"134,260",2003,"Dec 30, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/7603.Reading_Lolita_in_Tehran
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Year of Magical Thinking,"Didion, Joan",1400078431,9781400078431,1400078431,227        pp,3.93,"242,936","Sep 01, 2005","Feb 13, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2009,"Jan 05, 2012",,Paperback,view,/book/show/7815.The_Year_of_Magical_Thinking
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Matilda,"Dahl, Roald",0141301066,9780141301068,0141301066,240        pp,4.34,"949,207","Oct 01, 1988","Jun 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2000,"Jan 05, 2012",,Paperback,view,/book/show/39988.Matilda
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Calvin and Hobbes Tenth Anniversary Book,"Watterson, Bill",0836204387,9780836204384,0836204387,208        pp,4.62,"51,615","Sep 01, 1995","Jan 01, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/24813.The_Calvin_and_Hobbes_Tenth_Anniversary_Book
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Swerve: How the World Became Modern,"Greenblatt, Stephen",0393064476,9780393064476,0393064476,356        pp,3.87,"32,724","Sep 26, 2011","Sep 26, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Hardcover,view,/book/show/10954979-the-swerve
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salt: A World History,"Kurlansky, Mark",0142001619,9780142001615,0142001619,484        pp,3.75,"71,473","Jan 31, 2002","Jan 28, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/2715.Salt
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary","Winchester, Simon",0060839783,9780060839789,0060839783,242        pp,3.84,"116,919","Sep 28, 1998",2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Paperback,view,/book/show/25019.The_Professor_and_the_Madman
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil in the White City,"Larson, Erik*",0739303406,9780739303405,0739303406,15        pp,4.00,"682,631","Feb 11, 2003","Feb 11, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Audio Cassette,view,/book/show/21996.The_Devil_in_the_White_City
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memoirs of a Geisha,"Golden, Arthur",0739326228,9780739326220,0739326228,434        pp,4.15,"2,000,979",1997,"Nov 15, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Hardcover,view,/book/show/930.Memoirs_of_a_Geisha
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,America (The Book): A Citizen's Guide to Democracy Inaction,"Stewart, Jon",0713998946,9780713998948,0713998946,228        pp,4.01,"95,883","May 18, 2004",2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2009,"Jan 05, 2012",,Hardcover,view,/book/show/706.America_The_Book_
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Magical Thinking: True Stories,"Burroughs, Augusten*",0312315953,9780312315955,0312315953,304        pp,3.96,"56,695","Jan 01, 2004","Oct 01, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/79790.Magical_Thinking
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dress Your Family in Corduroy and Denim,"Sedaris, David",0965904830,9780965904834,0349116709,257        pp,4.11,"278,291","Jun 01, 2004",2004,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/10176.Dress_Your_Family_in_Corduroy_and_Denim
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Naked,"Sedaris, David",,,,304        pp,4.09,"265,134","Mar 01, 1997",1998,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/4138.Naked
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Fairy Tales,"Andersen, Hans Christian",0517092913,9780517092910,0517092913,803        pp,4.29,"107,045",Dec 1872,Jan 1996,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2009,"Jan 05, 2012",,Hardcover,view,/book/show/46306.The_Complete_Fairy_Tales
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Franny and Zooey,"Salinger, J.D.",0316769029,9780316769020,0316769029,201        pp,3.96,"222,187",1957,"Jan 30, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Paperback,view,/book/show/5113.Franny_and_Zooey
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Historian,"Kostova, Elizabeth",0751537284,9780751537284,0751537284,704        pp,3.80,"265,532","Jun 14, 2005",2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Paperback,view,/book/show/10692.The_Historian
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Prince,"Saint-Exupéry, Antoine de",,,,96        pp,4.32,"2,111,736","Apr 06, 1943","Jun 29, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Paperback,view,/book/show/157993.The_Little_Prince
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ender’s Game        (Ender's Saga, #1)","Card, Orson Scott",0812550706,9780812550702,0812550706,324        pp,4.31,"1,374,060","Jan 15, 1985","Sep 30, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Mass Market Paperback,view,/book/show/375802.Ender_s_Game
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Giver        (The Giver, #1)","Lowry, Lois*",0385732554,9780385732550,0385732554,208        pp,4.12,"2,478,539","Apr 26, 1993","Jan 24, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Paperback,view,/book/show/3636.The_Giver
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lolita,"Nabokov, Vladimir",,,,368        pp,3.88,"850,130",Sep 1955,1995,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Paperback,view,/book/show/7604.Lolita
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1984,"Orwell, George",,,,328        pp,4.19,"4,598,651","Jun 08, 1949","Jul 01, 1950",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Mass Market Paperback,view,/book/show/5470.1984
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Kill a Mockingbird,"Lee, Harper",,,,323        pp,4.26,"6,123,300","Jul 11, 1960","May 23, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Paperback,view,/book/show/2657.To_Kill_a_Mockingbird
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Magicians        (The Magicians, #1)","Grossman, Lev*",0670020559,9780670020553,0670020559,402        pp,3.53,"262,836","Aug 11, 2009","Aug 11, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Hardcover,view,/book/show/6101718-the-magicians
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Great and Terrible Beauty        (Gemma Doyle, #1)","Bray, Libba*",0689875347,9780689875342,0689875347,403        pp,3.80,"222,235","Dec 09, 2003","Dec 09, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2010,"Jan 05, 2012",,Hardcover,view,/book/show/3682.A_Great_and_Terrible_Beauty
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Northern Light,"Donnelly, Jennifer*",0152053107,9780152053109,0152053107,396        pp,3.83,"43,995","Apr 01, 2003","Sep 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/64481.A_Northern_Light
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jonathan Strange & Mr. Norrell,"Clarke, Susanna",,,,"1,006        pp",3.86,"236,384","Sep 08, 2004","Aug 01, 2006",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/14201.Jonathan_Strange_Mr_Norrell
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daughter of Smoke & Bone        (Daughter of Smoke & Bone, #1)","Taylor, Laini*",0316134023,9780316134026,0316134023,418        pp,3.99,"369,256","Sep 27, 2011","Sep 27, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Hardcover,view,/book/show/8490112-daughter-of-smoke-bone
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Twilight        (The Twilight Saga, #1)","Meyer, Stephenie",0316015849,9780316015844,0316015849,498        pp,3.65,"6,577,337","Oct 05, 2005","Sep 06, 2006",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/41865.Twilight
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Game of Thrones        (A Song of Ice and Fire, #1)","Martin, George R.R.",0553588486,9780553588484,0553588486,835        pp,4.44,"2,489,945","Aug 06, 1996",Aug 2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Mass Market Paperback,view,/book/show/13496.A_Game_of_Thrones
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Eragon        (The Inheritance Cycle, #1)","Paolini, Christopher*",0375826696,9780375826696,B0042B4JAK,503        pp,3.95,"1,776,920","Jun 01, 2002","Jun 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Paperback,view,/book/show/113436.Eragon
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Yiddish Policemen's Union,"Chabon, Michael",0007149824,9780007149827,0007149824,414        pp,3.71,"76,742","May 01, 2007","May 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Jan 05, 2012",,Hardcover,view,/book/show/16703.The_Yiddish_Policemen_s_Union
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sweetness at the Bottom of the Pie        (Flavia de Luce, #1)","Bradley, Alan*",0385342306,9780385342308,0385342306,374        pp,3.82,"168,879","Apr 28, 2009","Apr 28, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Jan 05, 2012",,Hardcover,view,/book/show/6218281-the-sweetness-at-the-bottom-of-the-pie
