,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Bam cooks the books ;-)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
37,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cradles of the Reich,"Coburn, Jennifer*",1728269830,9781728269832,1728269830,416        pp,3.97,"5,489","Oct 11, 2022","Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2024",,Paperback,view,/book/show/71709649-cradles-of-the-reich
38,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Four-Alarm Homicide        (House-Flipper Mystery, #6)","Kelly, Diane*",1250816084,9781250816085,1250816084,304        pp,4.41,56,"Apr 23, 2024","Apr 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2024",,Mass Market Paperback,view,/book/show/195790712-four-alarm-homicide
39,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pure, White, and Deadly: How Sugar Is Killing Us and What We Can Do to Stop It","Yudkin, John",0143125184,9780143125181,0143125184,256        pp,4.12,"1,631",1972,"Aug 07, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When an increase in obesity was first noted in the 1970s, Dr Ancel Keys' studies pointed towards fats in our diet as the culprit and thus began the loWhen an increase in obesity was first noted in the 1970s, Dr Ancel Keys' studies pointed towards fats in our diet as the culprit and thus began the low-fat craze in processed foods. However another scientist at the time, John Yudkin, took the opposing point of view, that it is actually sugar in our diets that is killing us and this book, Pure, White and Deadly, was published in June of 1972. In 2024, obesity rates are even worse than ever, and doctors like Robert Lustig and others believe John Yudkin was right all along. ...more",Notes are private!,0,4,1,"Feb 06, 2024","Feb 15, 2024","Jan 30, 2024",,Paperback,view (with text),/book/show/17836481-pure-white-and-deadly
40,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quiet American,"Greene, Graham",0099450054,9780099450054,0099450054,189        pp,3.97,"63,292",Dec 1955,"Feb 05, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Excellent book set in the waning years of the French colonial involvement in Vietnam, 1952-1955. The narrator of the story is Thomas Fowler, a middle-Excellent book set in the waning years of the French colonial involvement in Vietnam, 1952-1955. The narrator of the story is Thomas Fowler, a middle-aged English correspondent who claims to be just an observer who takes no sides in the current political situation. He is a bit of a womanizer which has caused him to be estranged from his wife back in England. He is currently living with a beautiful young mistress name Phuong. She is hoping that Fowler will divorce his wife so he can marry her and take her back to England. Into their lives comes Alden Pyle, a young idealistic American with a political agenda. He is 'impregnably armored by his good intentions and his ignorance.' Later when things have turned deadly, Fowler observes of Pyle: 'I never knew a man who had better motives for all the trouble he caused.'This is my 'Dusty Bookshelf Read' for February, 2024. A real classic. In his story, Greene gets into the hearts and souls of his characters, what drives them, how far they will go. His description of the setting with all the political machinations and danger is quite remarkable as well. Highly recommend. Reading Kristin Hannah's The Women in January sparked an interest in reading more about Vietnam which led to Absolution by Alice McDermott and now this classic. If I had more time in my reading schedule, I would go on to The Things They Carried by Tim O'Brien. Maybe I'll be able to fit it in later this month......more",Notes are private!,2,16,1,"Feb 02, 2024","Feb 03, 2024","Jan 30, 2024",,Paperback,view (with text),/book/show/828079.Quiet_American
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The 21-Day Sugar Detox Daily Guide: A Simplified, Day-by-Day Handbook & Journal to Help You Bust Sugar & Carb Cravin gs Naturally","Sanfilippo, Diane",1628602708,9781628602708,1628602708,272        pp,4.05,173,unknown,"Jan 02, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A three-week guide to detoxing from the sugar in your diet with meal plans that include recipes (beautiful photos!) and plenty of helpful advice. TherA three-week guide to detoxing from the sugar in your diet with meal plans that include recipes (beautiful photos!) and plenty of helpful advice. There's no science backing up why sugar detoxing is a smart thing to do, so we'll leave it to Dr Robert Lustig and his book Metabolical: The Lure and the Lies of Processed Food, Nutrition, and Modern Medicine to explain all that.Note: We began this sugar detox on 2/15/24 and all the recipes we've tried so far have been delicious and some weight loss has already been achieved. Surprisingly though there have been a few recipes that say they provide two servings but we have found that to be WAY too much food and easily can extend that to four servings giving us leftovers for the next day without feeling hungry or deprived. Some complaints: Most of her recipes refer you to other pages in the book for things like spice blends or making homemade sauces. I'd much prefer that all directions be on the same page. I'd also rather not make a cup of spice blend to use just a pinch in a recipe! Why not just measure spices as you need them in each recipe instead of making a big batch? I've gone through so many herbs and spices in the past week that I had to order more from Penzey's! I find myself making adjustments to recipes using what I have on hand instead of what's called for. ...more",Notes are private!,0,3,1,"Jan 29, 2024","Jan 31, 2024","Jan 29, 2024",,Paperback,view (with text),/book/show/35431895-the-21-day-sugar-detox-daily-guide
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Days at the Morisaki Bookshop        (Days at the Morisaki Bookshop, #1)","Yagisawa, Satoshi",0063278677,9780063278677,0063278677,150        pp,3.66,"57,326","Sep 07, 2010","Jul 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2024",,Paperback,view,/book/show/62047992-days-at-the-morisaki-bookshop
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sixpence House: Lost in a Town of Books,"Collins, Paul*",,,,224        pp,3.63,"2,795",2003,"Apr 03, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2024",,Paperback,view,/book/show/242201.Sixpence_House
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diary of a Tuscan Bookshop: A Memoir,"Donati, Alba",1668015560,9781668015568,1668015560,208        pp,3.50,"2,616","Apr 26, 2022","May 30, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"'We are each on our own reading journey.' On December 7, 2019, poet Alba Donati opened a bookstore in the small town of Lucignana, Italy, where she wa'We are each on our own reading journey.' On December 7, 2019, poet Alba Donati opened a bookstore in the small town of Lucignana, Italy, where she was born. This journal chronicles her experiences from January 20 to June 20, 2021. Of course there's a lot about books here, seeing literature from a different perspective--what books she loved and which spoke to her. At the end of each day's journal entry, she notes which books were ordered by her customers. But there's also much about life in the village, about her childhood, family and neighbors that is just fascinating. A nice immersion in the culture. I read about this memoir in an article featuring books set in bookshops written by John Warner in the Chicago Tribune. He never stirs me wrong with his book suggestions....more",Notes are private!,0,8,1,"Feb 14, 2024","Feb 15, 2024","Jan 28, 2024",,Paperback,view (with text),/book/show/62919410-diary-of-a-tuscan-bookshop
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Summer in Savannah,"Harris, Terah Shelton*",1728265746,9781728265742,1728265746,464        pp,4.15,"19,220","Jul 04, 2023","Jul 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2024",,Paperback,view,/book/show/63327797-one-summer-in-savannah
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell Me Who You Are,"Luna, Louisa*",,,,unknown,3.78,37,"Jun 04, 2024",unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2024",,Kindle Edition,view,/book/show/69705313-tell-me-who-you-are
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Calamity of Souls,"Baldacci, David*",1538765020,9781538765029,1538765020,496        pp,4.57,274,"Apr 16, 2024","Apr 16, 2024",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 09, 2024","Apr 11, 2024","Jan 22, 2024",,Hardcover,view,/book/show/198494052-a-calamity-of-souls
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Real Americans,"Khong, Rachel*",0593537254,9780593537251,,416        pp,4.23,467,"Apr 30, 2024","Apr 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2024",,Hardcover,view,/book/show/62929342-real-americans
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Search for Warren Harding,"Plunket, Robert",0060973900,9780060973902,0060973900,277        pp,3.77,717,1983,"Jan 01, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2024",,Paperback,view,/book/show/638363.My_Search_for_Warren_Harding
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Edwin Mullhouse: The Life and Death of an American Writer 1943-1954 by Jeffrey Cartwright,"Millhauser, Steven",0679766529,9780679766520,0679766529,305        pp,4.05,902,1972,"Apr 16, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2024",,Paperback,view,/book/show/98645.Edwin_Mullhouse
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Sister, the Serial Killer","Braithwaite, Oyinkan*",0385544235,9780385544238,0385544235,226        pp,3.67,"293,700","Jul 17, 2018","Nov 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2024",,Hardcover,view,/book/show/38819868-my-sister-the-serial-killer
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad River        (Arliss Cutter #6),"Cameron, Marc*",1496737636,9781496737632,1496737636,368        pp,2.50,2,"Apr 23, 2024","Jul 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2024",,Hardcover,view,/book/show/194478521-bad-river
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Like Mother, Like Daughter","McCreight, Kimberly*",0593536436,9780593536438,B0CKSLXCG9,320        pp,3.93,762,"Jul 09, 2024","Jul 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2024",,Kindle Edition,view,/book/show/199462820-like-mother-like-daughter
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If Something Happens to Me,"Finlay, Alex*",1250863805,9781250863805,B0CGRZFD1D,336        pp,4.24,843,"May 28, 2024","May 28, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Kindle Edition,view,/book/show/198112011-if-something-happens-to-me
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gathering,"Tudor, C.J.*",0593356608,,B0CBJNHW5F,338        pp,4.14,730,"Apr 09, 2024","Apr 09, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**Happy Publication Day!**4 stars plus...C. J. Tudor takes a detour into vampyr fiction here and has created an alternate reality where vampyrs and hu**Happy Publication Day!**4 stars plus...C. J. Tudor takes a detour into vampyr fiction here and has created an alternate reality where vampyrs and humans live in neighboring remote communities. It's often an uneasy alliance, their existence a favor granted by humans, so when a human teen in Deadhart, Alaska, is found dead with his throat slit open, Barbara Atkins, a detective from the Forensic Vampyr Anthropology Department is called in to determine whether the killer was actually a vampyr. If so, the human community will be allowed to 'cull' the vampyrs from their area. At first, it seems like a slam dunk, there's even video evidence, but a closer look at it has Barbara wondering...So, part mystery/police procedural and part horror story. To me, the basic message here is that humans tend to hate and fear what they don't really understand and so it might seem easier to eliminate what they perceive as a danger to peace and harmony and life itself. Alaska is the perfect setting for this story with the added dangers of the bitter cold and perpetual winter darkness. I enjoyed the characters, especially Barbara, who is refreshingly normal in looks and figure, but has a code she lives by to do her job, based on her own life experiences. I'm happy to see that Tudor has left the door open to a possible sequel. I'm certain I'd enjoy that just as much. The author and publisher offered me the opportunity to read an arc of this novel via NetGalley. Many thanks to them. My  is voluntary and the opinions expressed are my own....more",Notes are private!,0,6,1,"Apr 07, 2024","Apr 09, 2024","Jan 17, 2024",,Kindle Edition,view (with text),/book/show/186876286-the-gathering
