,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Hannah's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Who Is Maud Dixon?,"Andrews, Alexandra*",,,,304        pp,3.83,"36,655","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2021",,Kindle Edition,view,/book/show/55590431-who-is-maud-dixon
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crying in H Mart,"Zauner, Michelle",0525657746,9780525657743,0525657746,256        pp,4.27,"417,129","Apr 20, 2021","Apr 20, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Loved this one!! Made me extremely hungry while reading. Apart from that it was a sad story of the death of the author’s mother and unraveling their cLoved this one!! Made me extremely hungry while reading. Apart from that it was a sad story of the death of the author’s mother and unraveling their complicated relationship. Her husband seems to be extremely supportive, but it was interesting the very minimal role he played. “I found myself looking back at Seoul as if it were a stranger, something else now than the idyllic utopia of my childhood. With them gone, it felt like it belonged to me a little less”...more",Notes are private!,0,1,1,"Jun 30, 2023","Jul 05, 2023","Jun 16, 2021",,Hardcover,view (with text),/book/show/54814676-crying-in-h-mart
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Malibu Rising,"Reid, Taylor Jenkins*",,,,369        pp,4.04,"1,018,265","May 27, 2021","Jun 01, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 28, 2021","Nov 30, 2021","Jun 01, 2021",,Hardcover,view,/book/show/55404546-malibu-rising
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Setting the Table: The Transforming Power of Hospitality in Business,"Meyer, Danny",0060742755,9780060742751,0060742755,336        pp,4.05,"7,581","Oct 01, 2006","Oct 03, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2021",,Hardcover,view,/book/show/213280.Setting_the_Table
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Northern Spy,"Berry, Flynn*",0735224994,9780735224995,0735224994,288        pp,3.70,"45,546","Apr 06, 2021","Apr 06, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Despite how long it took me to finish I was a huge fan of this book. I haven’t found a lot of writing on The Troubles and this one captured the confliDespite how long it took me to finish I was a huge fan of this book. I haven’t found a lot of writing on The Troubles and this one captured the conflict from multiple perspectives....more,Notes are private!,0,2,1,"May 17, 2021","Jul 12, 2021","May 10, 2021",,Hardcover,view (with text),/book/show/57650174-northern-spy
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Girls: An Ordinary Killing,"Faleiro, Sonia*",080215820X,9780802158208,080215820X,314        pp,3.77,"2,374","Feb 09, 2021","Feb 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 10, 2021",,Hardcover,view,/book/show/55574506-the-good-girls
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Were Liars,"Lockhart, E.*",,,,242        pp,3.67,"1,144,865","May 13, 2014","May 13, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This book is a perfect beach read - rich New England family with secrets and scandal. Twist ending caught me by surprised and looking back you can seeThis book is a perfect beach read - rich New England family with secrets and scandal. Twist ending caught me by surprised and looking back you can see how the author placed subtle hints throughout. Flew through it!...more,Notes are private!,0,1,1,"May 10, 2021","May 11, 2021","May 10, 2021",,Kindle Edition,view (with text),/book/show/16143347-we-were-liars
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Lucky,"Leitch, Will*",0063073099,9780063073098,0063073099,290        pp,3.77,"26,694","May 11, 2021","May 11, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Wasn’t a huge fan of this book but I did appreciate the awareness it creates about SMA - a disease I had no idea about until reading it.,Notes are private!,0,1,1,"Nov 19, 2022","Nov 22, 2022","May 07, 2021",,Hardcover,view (with text),/book/show/54870216-how-lucky
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Thing He Told Me,"Dave, Laura*",,,,320        pp,3.84,"941,235","May 04, 2021","May 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Loved this book! Very quick read and suspenseful - a twist on the classic trope of not actually knowing your partner. I liked the added layer of the sLoved this book! Very quick read and suspenseful - a twist on the classic trope of not actually knowing your partner. I liked the added layer of the step-mother/step-daughter relationship.“This is the terrible thing about a tragedy. It isnt with you every minute. You forget it, and then you remember it again. And you see it with a stark quality: This is what is required of you now, just to get along.”...more",Notes are private!,0,0,1,"May 12, 2021","May 15, 2021","May 04, 2021",,Hardcover,view (with text),/book/show/54981009-the-last-thing-he-told-me
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman in Cabin 10,"Ware, Ruth*",1501132938,9781501132933,1501132938,341        pp,3.74,"617,155","Jun 30, 2016","Jul 19, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So its not a 4, but its better than Apples Never Fall which I gave a 3.5 so here I am with a solid 3.75. Did not see the ending coming although it wraSo its not a 4, but its better than Apples Never Fall which I gave a 3.5 so here I am with a solid 3.75. Did not see the ending coming although it wrapped up too quickly in my opinion. ...more",Notes are private!,0,1,1,"Oct 25, 2021","Nov 03, 2021","Apr 28, 2021",,Hardcover,view (with text),/book/show/28187230-the-woman-in-cabin-10
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In a Dark, Dark Wood","Ware, Ruth*",1501112333,9781501112331,1501112333,308        pp,3.72,"351,686","Jul 30, 2015","Apr 19, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 28, 2021",,Paperback,view,/book/show/27834600-in-a-dark-dark-wood
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Friends and Strangers,"Sullivan, J. Courtney*",0525436472,9780525436478,0525436472,496        pp,3.65,"29,466","Jun 30, 2020","Apr 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 28, 2021",,Paperback,view,/book/show/50154106-friends-and-strangers
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl with Seven Names: A North Korean Defector’s Story,"Lee, Hyeonseo*",0007554834,9780007554836,0007554834,304        pp,4.42,"88,916","Oct 14, 2014","Jul 07, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A story of a North Korean woman who successfully defected despite seemingly endless obstacles. The beginning of the book does a great job of painting A story of a North Korean woman who successfully defected despite seemingly endless obstacles. The beginning of the book does a great job of painting the picture of life in North Korea and how that facade crumbles as she escapes. What struck me the most was that once the veil was lifted and defectors knew the lies and corruption of the regime, there was sometimes still a longing to return. Left behind family, familiarity of lifestyle, and having a solid identity were all things that they left behind that tug at them throughout the rest of the book. Something I never thought about was how hard life would be on the other side - as I thought you were over the mountain once you safely made it, but that is nowhere near the case. I have so much more to say but I’ll leave it at highly recommend. ...more",Notes are private!,0,1,1,"Apr 28, 2021","May 17, 2021","Apr 27, 2021",,Hardcover,view (with text),/book/show/25362017-the-girl-with-seven-names
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Alice Forgot,"Moriarty, Liane*",0141043768,9780141043760,0141043768,487        pp,4.08,"468,067","May 01, 2009",May 2010,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5. In short, the book is about a woman who loses 10 years of her memory which include significant life events. The most interesting part to me was t3.5. In short, the book is about a woman who loses 10 years of her memory which include significant life events. The most interesting part to me was that her personality changed back to 10 years ago, and then returned later when she regained memory, although she maintained parts of her younger self that she previously lost. One line in particular stood out to me “hearing the facts of her life, without the memories, untangled her feelings.” Made me wonder what I would think about myself if I were given my untangled facts. I didn’t love the writing style (a mix of letters, therapy “homework”, and normal narration) and thought there was too much emphasis on the fact that she couldnt remember anything....more",Notes are private!,0,1,1,"Apr 26, 2021","Apr 28, 2021","Apr 26, 2021",,Paperback,view (with text),/book/show/6469165-what-alice-forgot
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Billion Dollar Whale: The Man Who Fooled Wall Street, Hollywood, and the World","Wright, Tom",031643650X,9780316436502,031643650X,400        pp,4.07,"33,601","Sep 18, 2018","Sep 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 19, 2021",,Hardcover,view,/book/show/38743564-billion-dollar-whale
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,People We Meet on Vacation,"Henry, Emily*",1984806750,9781984806758,1984806750,364        pp,3.88,"1,131,479","May 11, 2021","May 11, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** 3.5. The story follows two friends who take summer trips together while flipping between past trips and the general present. Enjoyed**spoiler alert** 3.5. The story follows two friends who take summer trips together while flipping between past trips and the general present. Enjoyed the virtual travel and romance, however I think the theme of sexual tension between best-girl-friend and best-guy-friend is overdone. “You watch someone date all these people, and you see how different they are with each of them, and then you watch them choose. Some people choose the person they have the best chemistry with, or that they have the most fun with, and some choose the one that would make an amazing father, or who they’ve felt the safest opening up to … so much of love is about who you are with someone, not who they are”...more",Notes are private!,0,1,1,"Aug 02, 2021","Aug 06, 2021","Apr 13, 2021",,Paperback,view (with text),/book/show/54985743-people-we-meet-on-vacation
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Behind Closed Doors,"Paris, B.A.*",1250121000,9781250121004,1250121000,293        pp,3.98,"599,146","Aug 09, 2016","Aug 09, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This book gave me chills. It was a psychological thriller that had me on the edge of my seat. I spent a lot of the book trying to put myself in Grace’This book gave me chills. It was a psychological thriller that had me on the edge of my seat. I spent a lot of the book trying to put myself in Grace’s shoes and think how I would have handled her situation (never came to any brilliant conclusion).Definitely recommend to anyone willing to have a nightmare or two!...more,Notes are private!,0,0,1,"Apr 13, 2021","Apr 15, 2021","Apr 13, 2021",,Hardcover,view (with text),/book/show/29437949-behind-closed-doors
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When the Stars Go Dark,"McLain, Paula*",0593237897,9780593237892,0593237897,370        pp,3.85,"55,889","Apr 13, 2021","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 13, 2021",,Hardcover,view,/book/show/54895727-when-the-stars-go-dark
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hunting Wives,"Cobb, May*",0593101138,9780593101131,0593101138,356        pp,3.48,"46,961","May 18, 2021","May 18, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5! This book was not what I thought it was going to be and definitely weirder than I anticipated. That aside, I am a sucker for a good mystery and t3.5! This book was not what I thought it was going to be and definitely weirder than I anticipated. That aside, I am a sucker for a good mystery and this book delivered. ...more",Notes are private!,0,0,1,"Nov 22, 2022","Nov 24, 2022","Apr 13, 2021",,Hardcover,view (with text),/book/show/45714854-the-hunting-wives
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Writers & Lovers,"King, Lily*",,,,320        pp,4.02,"142,104","Mar 03, 2020",2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2021",,Hardcover,view,/book/show/45289222-writers-lovers
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Camus, Albert",,,,159        pp,4.02,"1,094,253","May 19, 1942","Mar 28, 1989",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** 3.5! Short read that I thought was going to be a mystery, but turned into a more philosophical book. The narrator is sentenced to de**spoiler alert** 3.5! Short read that I thought was going to be a mystery, but turned into a more philosophical book. The narrator is sentenced to death more or less for being unemotional. What I found most interesting was the way people assumed what he thought/felt vs. what the reader actually knows he thought/felt. “You always get exaggerated notions of things you don’t know anything about”...more",Notes are private!,0,1,1,"Apr 12, 2021","Apr 13, 2021","Apr 12, 2021",,Paperback,view (with text),/book/show/49552.The_Stranger
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Too Good to Be True,"Lovering, Carola*",1250271371,9781250271372,1250271371,342        pp,3.85,"39,353","Mar 02, 2021","Mar 02, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A good beach read / mystery with an unreliable narrator theme. It was a bit long in my opinion and not very believable.,Notes are private!,0,0,1,"Mar 30, 2023","Apr 03, 2023","Mar 25, 2021",,Hardcover,view (with text),/book/show/53137955-too-good-to-be-true
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Laziness Does Not Exist,"Price, Devon*",1982140100,9781982140106,1982140100,256        pp,3.95,"8,423","Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2021",,Hardcover,view,/book/show/54304124-laziness-does-not-exist
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The One,"Marrs, John*",,,,418        pp,4.11,"171,702","Jul 15, 2016","Mar 01, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5. This premise of this book is Black Mirror-esque which made it both uncomfortable yet hard to put down. The premise is the intersection of DNA tes4.5. This premise of this book is Black Mirror-esque which made it both uncomfortable yet hard to put down. The premise is the intersection of DNA testing and dating apps - a service that genetically “matches” you to your soulmate. I enjoyed that the book followed 5 relationships/matches because it highlighted the drastic and different effects it could have on society. The ending was a bit stretched from my perspective which was why it was not 5. Highly recommend!!...more,Notes are private!,0,1,1,"Apr 15, 2021","Apr 21, 2021","Mar 09, 2021",,Kindle Edition,view (with text),/book/show/40670312-the-one
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Only Plane in the Sky: An Oral History of 9/11,"Graff, Garrett M.*",,,B07QGGSS3S,16        pp,4.72,"34,951","Sep 10, 2019","Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2021",,Audiobook,view,/book/show/43821581-the-only-plane-in-the-sky
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perfect Marriage,"Rose, Jeneva*",1913419657,9781913419653,1913419657,342        pp,3.97,"663,766","Jul 03, 2020","Jul 13, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The writing was definitely not my style - the author continuously pointed out the obvious. Especially in mysteries, I perfer more left up to the readeThe writing was definitely not my style - the author continuously pointed out the obvious. Especially in mysteries, I perfer more left up to the reader to infer.That being said the storyline itself was good! Overall would not recommend- you can easily find an equally suspenseful story that is written better. ...more",Notes are private!,0,2,1,"Mar 02, 2021","Mar 08, 2021","Mar 02, 2021",,Paperback,view (with text),/book/show/53450790-the-perfect-marriage
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Then She Was Gone,"Jewell, Lisa*",1501154648,9781501154645,,359        pp,4.06,"676,935","Jul 27, 2017","Apr 17, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"@Bridgey after reading your  I couldn’t not read this and boy did it live up to your description! Definitely did not see most of the twists and @Bridgey after reading your  I couldn’t not read this and boy did it live up to your description! Definitely did not see most of the twists and turns coming, and really liked the ending. Also was not a fan of the rotating POVs - it went from third person to various first person narrations with no warning. This would make a great beach read for the summer. ...more",Notes are private!,0,3,1,not set,"Apr 12, 2021","Mar 02, 2021",,Paperback,view (with text),/book/show/35297426-then-she-was-gone
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Two Ways,"Picoult, Jodi*",198481835X,9781984818355,198481835X,416        pp,3.66,"94,829","Sep 22, 2020","Sep 22, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wow. This book had my head spinning in the best way possible; I truly never knew exactly where the plot was headed. Picoult wove the themes of love, dWow. This book had my head spinning in the best way possible; I truly never knew exactly where the plot was headed. Picoult wove the themes of love, death, ancient Egypt, and physics in and out of each other through the story seamlessly. I personally didn’t think I’d get much out of the parts about ancient Egypt, as that is not my area of interest, but came to really appreciate them throughout the book. Highly highly recommend. “Life asked death, ‘Why do people love me but hate you?’ Death responded, ‘Because you are a beautiful lie, and I am a painful truth.’”...more",Notes are private!,0,4,1,"Mar 25, 2021","Apr 07, 2021","Mar 02, 2021",,Hardcover,view (with text),/book/show/50265329-the-book-of-two-ways
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grit: The Power of Passion and Perseverance,"Duckworth, Angela*",1443442313,9781443442312,1443442313,277        pp,4.08,"123,014","May 03, 2016","May 03, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Hesitant 4. I loved the beginning of the book when Duckworth describes what grit is, how a person should have both determination and direction, and hoHesitant 4. I loved the beginning of the book when Duckworth describes what grit is, how a person should have both determination and direction, and how potential is only as good as if/how you fulfill it. I had a hard time finishing the book because I found it repetitive in the examples. Would recommend the book to everyone, but would say to skim the latter half. “Character is plural”...more",Notes are private!,0,2,1,"Apr 07, 2021","Apr 11, 2021","Jan 26, 2021",,Hardcover,view (with text),/book/show/27213329-grit
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Survivors,"Harper, Jane*",1760981052,9781760981051,1760981052,384        pp,3.76,"96,024","Sep 22, 2020","Sep 22, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2021",,Hardcover,view,/book/show/53305127-the-survivors
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Lecture,"Pausch, Randy",,,B00139VU7E,217        pp,4.26,"345,317","Apr 08, 2008","Apr 11, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Thank you Erin for the rec!! Absolutely loved it. Sobbed like a baby. Highly highly recommend. “The brick walls are there for a reason. They’re not thThank you Erin for the rec!! Absolutely loved it. Sobbed like a baby. Highly highly recommend. “The brick walls are there for a reason. They’re not there to keep us out. The brick walls are there to give us a chance to show how badly we want something”...more,Notes are private!,0,3,1,"Aug 07, 2022","Aug 08, 2022","Jan 18, 2021",,Kindle Edition,view (with text),/book/show/40611510-the-last-lecture
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maybe You Should Talk to Someone,"Gottlieb, Lori*",1328662055,9781328662057,1328662055,415        pp,4.38,"323,488","Apr 02, 2019","Apr 02, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"5+ stars. HIGHLY recommend. Cried several times. Basically highlighted the whole book. Too many thoughts so will just write some of my top quotes:“Pea5+ stars. HIGHLY recommend. Cried several times. Basically highlighted the whole book. Too many thoughts so will just write some of my top quotes:“Peace. It does not mean to be in a place where there is no noise, trouble, or hard work. It means to be in the midst of of all those things and still be calm in your heart”“Nothing is more desirable than to be released from an affliction, but nothing is more frightening tham to be divested of a crutch”“‘Almost’ is always hardest, isn’t it?”“Possibility may be even more intolerable than pain”“No problem can be solved at the same level of consciouness that created it”“Change and loss travel together”“There’s a difference between a criticism and a complaint, how the former contains judgement, while the latter contains a request”“At first she thought, Why would I waste even ten minutes of the time I have left checking Twitter? And then she thought, Why wouldn’t I? I like Twitter!”...more",Notes are private!,0,7,1,"Aug 13, 2021","Aug 30, 2021","Jan 18, 2021",,Hardcover,view (with text),/book/show/37570546-maybe-you-should-talk-to-someone
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Talking to Strangers: What We Should Know About the People We Don’t Know,"Gladwell, Malcolm",0316478520,9780316478526,0316478520,388        pp,4.01,"294,244","Sep 10, 2019","Sep 10, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5! Enjoyed Gladwell’s perspective on a number of topics, most prominently our nature as humans to easily be decieved. He brought up that our instinc3.5! Enjoyed Gladwell’s perspective on a number of topics, most prominently our nature as humans to easily be decieved. He brought up that our instinct is to assume someone is telling us the truth until a certain threshold of doubt is passed. While this seemed like a flaw, Gladwell convinces the reader that it is necessary for society to operate normally. I didn’t necessarily agree with every argument brought up, but I appreciated how it made me think differently about common topics. Didn’t quite make it to 4 stars because I thought it could have been slightly less repetitive. Regardless, would recommend. ...more",Notes are private!,0,1,1,"Mar 08, 2021","Mar 23, 2021","Jan 09, 2021",,Hardcover,view (with text),/book/show/43848929-talking-to-strangers
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Inheritance: A Memoir of Genealogy, Paternity, and Love","Shapiro, Dani*",1524732710,9781524732714,1524732710,252        pp,3.89,"43,623","Jan 15, 2019","Jan 15, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** Dani Shapiro takes the reader on her discovery of her true identity. I found the times when she had feels of guilt some of the most **spoiler alert** Dani Shapiro takes the reader on her discovery of her true identity. I found the times when she had feels of guilt some of the most interesting because she was simply discovering a truth that had been hidden from her. The aspect of the book that I enjoyed most were the various lenses Shapiro gave throughout the book. Most notably, religious, ethical, and philosophical. ...more",Notes are private!,0,0,1,"Jan 09, 2021","Jan 15, 2021","Jan 07, 2021",,Hardcover,view (with text),/book/show/40364332-inheritance
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Upstairs at the White House: My Life with the First Ladies,"West, J.B.",,,B00F3QYL06,541        pp,4.14,"32,689","Jan 01, 1973","Oct 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2021",,Kindle Edition,view,/book/show/35390955-upstairs-at-the-white-house
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And Then There Were None,"Christie, Agatha",0312330871,9780312330873,0312330871,264        pp,4.28,"1,355,817","Nov 06, 1939","May 03, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A different type of mystery than the ones I normally read. 3 stars mainly because I don’t like older writing styles (probably should have looked up thA different type of mystery than the ones I normally read. 3 stars mainly because I don’t like older writing styles (probably should have looked up the 1939 publishing date beforehand...)....more,Notes are private!,0,2,1,"Mar 23, 2021","Mar 25, 2021","Jan 06, 2021",,Paperback,view (with text),/book/show/16299.And_Then_There_Were_None
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unraveling of Cassidy Holmes,"Sloan, Elissa R.*",,,,448        pp,3.48,"16,145","Sep 01, 2020","Sep 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 06, 2021",,ebook,view,/book/show/52163643-the-unraveling-of-cassidy-holmes
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Dirt,"Cummins, Jeanine*",,,,459        pp,4.37,"571,512","Jan 21, 2020","Jan 21, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Highly recommend this book for anyone looking for suspense, heartbreak, and bittersweet triumph. The descriptive language served to bring the reader tHighly recommend this book for anyone looking for suspense, heartbreak, and bittersweet triumph. The descriptive language served to bring the reader that much closer to imagining the unimaginable. I also appreciated how the shared hardships faced by the migrants were balanced by portraying the unique challenges faced by migrants from different countries and backgrounds. ...more",Notes are private!,0,4,1,"Jan 02, 2021","Jan 09, 2021","Jan 02, 2021",,Hardcover,view (with text),/book/show/45046527-american-dirt
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Good Marriage,"McCreight, Kimberly*",0062367684,9780062367686,0062367684,410        pp,3.91,"55,725","May 05, 2020","May 05, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Fast-paced mystery that parallels the story of a lawyer and the victim of the case she is working on. Lots of twists and turns which include digging uFast-paced mystery that parallels the story of a lawyer and the victim of the case she is working on. Lots of twists and turns which include digging up past events and relationships. Would highly recommend!...more,Notes are private!,0,2,1,not set,not set,"Jan 02, 2021",,Hardcover,view (with text),/book/show/49246460-a-good-marriage
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Conversations with Friends,"Rooney, Sally*",0451499077,,B01M6XMA62,304        pp,3.76,"473,988","May 25, 2017","Jul 11, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Gradually the waiting began to feel less like waiting and more like this was simply what life was: the distracting tasks undertaken while the thing y“Gradually the waiting began to feel less like waiting and more like this was simply what life was: the distracting tasks undertaken while the thing you are waiting for continues not to happen.”I thought this quote embodied a lot of the book (as well as life) because there was no real climax or huge event. I also loved Rooney’s writing style for this. Instead of making use of quotation marks to represent characters talking, she put us in the position of Frances by depicting conversations as someone retelling a conversation would do. ...more",Notes are private!,0,4,1,"Jan 18, 2021",Feb 2021,"Jan 02, 2021",,Kindle Edition,view (with text),/book/show/32187419-conversations-with-friends
