,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Martyna (Książki na fali)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O zmierzchu,"Bohman, Therese",8395203829,9788395203824,8395203829,208        pp,3.23,"2,669",2016,"Jan 30, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Historia z potencjałem - profesorka historii sztuki, która niedawno zakończyła długi związek. Dostajemy sporo rozważań o dualności postaci - bohaterkaHistoria z potencjałem - profesorka historii sztuki, która niedawno zakończyła długi związek. Dostajemy sporo rozważań o dualności postaci - bohaterka, która czuje, że nic po sobie nie zostawi, zagubiona, niezdecydowana. Czułam się jakby obca osoba na imprezie streszczała mi swoje życie. Przy wszystkich niedociągnięciach tej historii, Therese Bohman ma ciekawy styl i oferuje czytelnikom przyczynek do dyskusji. Na próżno szukać tu bohaterów szlachetnych i autorytetów. Dla mnie ok. ""Ta druga"" jednak bardziej przypadła mi do gustu....more",Notes are private!,0,2,1,"May 03, 2022","May 07, 2022","May 03, 2022",,Paperback,view (with text),/book/show/42645862-o-zmierzchu
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter i Książę Półkrwi        (Harry Potter, #6)","Rowling, J.K.",8372781672,9788372781673,8372781672,703        pp,4.58,"3,274,270","Jul 16, 2005","Jul 07, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Snape jesteś beznadziejny!!!,Notes are private!,0,6,1,"Apr 24, 2022",May 2022,"Apr 24, 2022",,Paperback,view (with text),/book/show/6186134-harry-potter-i-ksi-p-krwi
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kłopoty rodu Pożyczalskich,"Norton, Mary",8360850712,9788360850718,8360850712,256        pp,4.03,"97,410",1952,"Dec 03, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,„Tajemniczy świat Arrietty” na podstawie tej książki,Notes are private!,0,2,1,"Apr 18, 2022","Apr 23, 2022","Apr 18, 2022",,Hardcover,view (with text),/book/show/23631974-k-opoty-rodu-po-yczalskich
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zabić drozda,"Fordham, Fred",8376868616,9788376868615,8376868616,280        pp,4.40,"8,987","Oct 30, 1960","Jan 22, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dobrze oddaje ducha książki, a dzięki swojej formie jest dynamiczniejszy od oryginału.*nadal nie jestem fanką samej historii",Notes are private!,0,2,1,"Apr 03, 2022","Apr 17, 2022","Apr 03, 2022",,Paperback,view (with text),/book/show/50638366-zabi-drozda
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter i Zakon Feniksa        (Harry Potter, #5)","Rowling, J.K.",837278096X,9788372780966,837278096X,960        pp,4.50,"3,382,969","Jun 21, 2003","Jan 31, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"„- Czy to prawda, że podniosłeś głos na profesor Umbridge?- Tak.[...]Profesor McGonagall usiadła za biurkiem i spojrzała na niego srogo. Potem powiedz„- Czy to prawda, że podniosłeś głos na profesor Umbridge?- Tak.[...]Profesor McGonagall usiadła za biurkiem i spojrzała na niego srogo. Potem powiedziała:- Weź sobie ciasteczko, Potter.”...more",Notes are private!,0,1,1,"Apr 03, 2022","Apr 16, 2022","Apr 03, 2022",,Paperback,view (with text),/book/show/1126624.Harry_Potter_i_Zakon_Feniksa
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Peter Camenzind,"Hesse, Hermann",8380089391,9788380089396,8380089391,248        pp,3.88,"7,675",1904,May 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2022",,Hardcover,view,/book/show/57232347-peter-camenzind
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Była sobie rzeka,"Setterfield, Diane*",8381259304,9788381259309,8381259304,480        pp,3.95,"90,183","Dec 03, 2018","Mar 11, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Podobała mi się bardziej niż „Trzynasta opowieść”.,Notes are private!,0,3,1,"Mar 25, 2022","Apr 04, 2022","Mar 25, 2022",,Hardcover,view (with text),/book/show/51003268-by-a-sobie-rzeka
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lekka praca nie istnieje,"Tsumura, Kikuko",8367503082,9788367503082,,336        pp,3.60,"13,379","Oct 19, 2015","Sep 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2022",,Hardcover,view,/book/show/63912116-lekka-praca-nie-istnieje
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nazwałem go krawat,"Flašar, Milena Michiko",,,,94        pp,4.04,"3,736",2012,"Nov 15, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 31, 2022","May 31, 2022","Mar 24, 2022",,ebook,view,/book/show/59770083-nazwa-em-go-krawat
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perfect on Paper,"Gonzales, Sophie*",8367137124,9788367137126,8367137124,420        pp,3.99,"32,215","Mar 09, 2021","Feb 23, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"W swojej kategorii solidna młodzieżówka. Poza tym, że była przyjemna i niewymagająca, to jej wartością dodaną była szeroka reprezentacja bohaterów queW swojej kategorii solidna młodzieżówka. Poza tym, że była przyjemna i niewymagająca, to jej wartością dodaną była szeroka reprezentacja bohaterów queer, bohaterowie nieidealni i podkreślenie, że budowanie relacji i komunikacja to nie taka prosta sprawa...more",Notes are private!,0,4,1,"Mar 20, 2022","Mar 24, 2022","Mar 20, 2022",,Paperback,view (with text),/book/show/59839954-perfect-on-paper
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,W środku jesteśmy baśnią. Mowy i rozmowy,"Myśliwski, Wiesław",8324064214,9788324064212,8324064214,548        pp,4.19,77,"Mar 21, 2022","Mar 21, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2022",,Hardcover,view,/book/show/60223643-w-rodku-jeste-my-ba-ni-mowy-i-rozmowy
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Przesłonięty uśmiech. O kobietach w Korei Południowej,"Sawińska, Anna",8381914140,9788381914147,8381914140,280        pp,3.84,661,"Mar 02, 2022","Mar 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2022",,Hardcover,view,/book/show/60002803-przes-oni-ty-u-miech-o-kobietach-w-korei-po-udniowej
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Liście,"Dazai, Osamu",8382380352,9788382380354,8382380352,294        pp,3.81,174,Feb 2022,Feb 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 28, 2022",,Paperback,view,/book/show/60428699-li-cie
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zabić drozda,"Lee, Harper",8378187926,9788378187929,8378187926,421        pp,4.26,"6,122,553","Jul 11, 1960","Oct 20, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Zabić drozda” to typ tego rodzaju klasyków, z którymi się nie lubię. Typ lekturowy. Rozwlekłe wątki, nieciekawi bohaterowie. Mam świadomość, że kiedy“Zabić drozda” to typ tego rodzaju klasyków, z którymi się nie lubię. Typ lekturowy. Rozwlekłe wątki, nieciekawi bohaterowie. Mam świadomość, że kiedy był wydawany 60 lat temu - był przełomowy i odniósł sukces, ale obecnie nie zrobił na mnie dobrego wrażenia. Jedynym ciekawym rozdziałem było przemówienie Atticusa na rozprawie sądowej....more",Notes are private!,0,4,1,"Feb 28, 2022","Mar 31, 2022","Feb 28, 2022",,Paperback,view (with text),/book/show/27865197-zabi-drozda
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normalni ludzie,"Rooney, Sally*",8328067056,9788328067059,8328067056,304        pp,3.81,"1,385,240","Aug 28, 2018","Feb 26, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 28, 2022",,Paperback,view,/book/show/52011567-normalni-ludzie
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carrie Soto Is Back,"Reid, Taylor Jenkins*",1529152127,9781529152128,1529152127,369        pp,4.22,"504,409","Aug 30, 2022","Aug 30, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5⭐️Uwielbiam twórczość TJR, chciałabym pokochać „Carrie Soto is Back”, jednak nie mogę. To co cenię w jej książkach, to że nie da się przewidzieć za3,5⭐️Uwielbiam twórczość TJR, chciałabym pokochać „Carrie Soto is Back”, jednak nie mogę. To co cenię w jej książkach, to że nie da się przewidzieć zakończenia, a tutaj zabrakło zwrotu akcji na koniec (w trakcie też była dość monotonna). Skupiała się w dużej mierze na tenisie, a zabrakło tego charakterystycznego dla autorki budowania relacji między bohaterami. Ugh gdyby tylko wątek romantyczny zakończył się inaczej! Chociaż końcówka zostawia otwarte drzwi, także może będzie ciąg dalszy...more",Notes are private!,0,1,1,"Jan 15, 2023","Jan 22, 2023","Feb 19, 2022",,Hardcover,view (with text),/book/show/60126555-carrie-soto-is-back
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Głośnik w głowie. O leczeniu psychiatrycznym w Polsce,"Pawłowska-Krać, Aneta",8381914051,9788381914055,8381914051,232        pp,3.92,"2,672","Feb 09, 2022","Feb 09, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"System, który grzęźnie ze względu na brak reformy, pieniędzy i kadry. Głos wielu bohaterów - relacji pacjentów (również ich bliskich) i przeciążonego System, który grzęźnie ze względu na brak reformy, pieniędzy i kadry. Głos wielu bohaterów - relacji pacjentów (również ich bliskich) i przeciążonego personelu. Co ważne - autorka podkreśla, jak ważna jest pomoc na wczesnych etapach, na przykład już w dzieciństwie, na pierwszych etapach problemu, co potem zapobiega się ich pogłębianiu. Dodatkowo porównuje system psychiatrii do innych krajów - i to czemu w Polsce to nie działa. ...more",Notes are private!,0,7,1,"Sep 17, 2022","Sep 25, 2022","Feb 19, 2022",,Hardcover,view (with text),/book/show/59806229-g-o-nik-w-g-owie-o-leczeniu-psychiatrycznym-w-polsce
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Historia naturalna wróżek,"Hawkins, Emily*",8327670913,9788327670915,8327670913,64        pp,4.50,313,2020,"Feb 23, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2022",,Hardcover,view,/book/show/60373067-historia-naturalna-wr-ek
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ostatnie rozdanie,"Myśliwski, Wiesław",832405961X,9788324059614,832405961X,448        pp,4.09,714,"Aug 26, 2013","Sep 16, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oj czytanie zajęło mi długo – z 3 miesiące. Brakuje mi śmiałości do oceny prozy Myśliwskiego. Wyjątkowa i piękna rzecz, warto czytać niespiesznie, więOj czytanie zajęło mi długo – z 3 miesiące. Brakuje mi śmiałości do oceny prozy Myśliwskiego. Wyjątkowa i piękna rzecz, warto czytać niespiesznie, więc nie dla każdego i nie na każdy moment w życiu. To autor, którego twórczość chcę odkrywać dalej....more",Notes are private!,0,4,1,"Feb 15, 2022","May 03, 2022","Feb 15, 2022",,Hardcover,view (with text),/book/show/53069892-ostatnie-rozdanie
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter i więzień Azkabanu        (Harry Potter, #3)","Rowling, J.K.",8372780145,9788372780140,8372780145,458        pp,4.58,"4,184,467","Jul 08, 1999","Jan 31, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Świetna część! Z jednej strony zaczęło się robić trochę mroczniej, a z drugiej wydaje mi się, że jest też więcej humoru niż w poprzednich.",Notes are private!,0,0,1,"Feb 10, 2022","Feb 25, 2022","Feb 10, 2022",,Paperback,view (with text),/book/show/2283458.Harry_Potter_i_wi_zie_Azkabanu
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter i Komnata Tajemnic        (Harry Potter, #2)","Rowling, J.K.",8372780072,9788372780072,8372780072,366        pp,4.43,"3,927,876","Jul 02, 1998","Sep 13, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ta cześć podobała mi się mniej niż pierwsza, ale i tak była świetna.",Notes are private!,0,2,1,"Feb 04, 2022","Feb 08, 2022","Feb 04, 2022",,Paperback,view (with text),/book/show/1367304.Harry_Potter_i_Komnata_Tajemnic
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stany ostre. Jak psychiatrzy leczą nasze dzieci,"Szarejko, Marta",8380539990,9788380539990,8380539990,312        pp,4.29,221,"Sep 29, 2021","Sep 29, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2022",,Paperback,view,/book/show/58995560-stany-ostre-jak-psychiatrzy-lecz-nasze-dzieci
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hate U Give        (The Hate U Give, #1)","Thomas, Angie*",,,0062498533,454        pp,4.47,"897,530","Feb 28, 2017","Feb 28, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Od dłuższego czasu nie czytałam młodzieżówki, sięgnęłam po „The Hate U Give” z ciekawością, ale bez oczekiwań, a okazała się lepsza niż myślałam. Z jeOd dłuższego czasu nie czytałam młodzieżówki, sięgnęłam po „The Hate U Give” z ciekawością, ale bez oczekiwań, a okazała się lepsza niż myślałam. Z jednej strony jest skierowana do konkretnej grupy odbiorców - czarnoskórych nastolatków i mimo, że daleko mi do tego targetu, to wyciągnęłam z niej dla siebie wiele rzeczy. Bo nie odbiera jej to uniwersalności. To książka przede wszystkim o tolerancji i równości - bo mimo, że ludzie są różni, to kolor skóry nie definiuje tego, jakim ktoś jest człowiekiem. ...more",Notes are private!,0,1,1,"Jan 30, 2022","Feb 21, 2022","Jan 30, 2022",,Hardcover,view (with text),/book/show/32075671-the-hate-u-give
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter i Kamień Filozoficzny        (Harry Potter, #1)","Rowling, J.K.",8372780110,9788372780119,8372780110,324        pp,4.47,"10,051,963","Jun 26, 1997","Apr 10, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"„Nie wiedział, ku czemu zmierza, ale wierzył, że będzie to o wiele lepsze od tego, co zostawiał za sobą.”",Notes are private!,0,2,1,"Jan 30, 2022","Jan 31, 2022","Jan 30, 2022",,Paperback,view (with text),/book/show/1811146.Harry_Potter_i_Kamie_Filozoficzny
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doktor Jekyll i pan Hyde,"Stevenson, Robert Louis",8381502381,9788381502382,8381502381,256        pp,3.83,"580,420","Jan 05, 1886",Jan 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2022",,Hardcover,view,/book/show/59775390-doktor-jekyll-i-pan-hyde
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alice's Adventures in Wonderland,"Carroll, Lewis",0147515874,9780147515872,0147515874,175        pp,4.00,"384,909",Nov 1865,"Oct 27, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Uwielbiam motyw Alicji w Krainie Czarów, chociaż nigdy wcześniej nie czytałam oryginału. Był dziwaczny… wiedziałam, że mi się spodoba! To chyba jednakUwielbiam motyw Alicji w Krainie Czarów, chociaż nigdy wcześniej nie czytałam oryginału. Był dziwaczny… wiedziałam, że mi się spodoba! To chyba jednak ten przypadek, podobnie jak z Koraliną - że to ekranizacja skradła moje serce....more",Notes are private!,0,3,1,"Jan 23, 2022","Jan 28, 2022","Jan 30, 2022",,Hardcover,view (with text),/book/show/24611820-alice-s-adventures-in-wonderland
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,W Jeżynowym Grodzie,"Barklem, Jill",8324076727,9788324076727,8324076727,248        pp,4.69,"2,229",1999,"Feb 21, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2022",,Hardcover,view,/book/show/59722842-w-je-ynowym-grodzie
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rdza,"Małecki, Jakub",8365836254,9788365836250,8365836254,288        pp,4.23,"5,749","Sep 27, 2017","Sep 27, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"„Ulubiona książka” - to poważne słowa. Zasługuje na nie tylko ta książka, która coś mi dała, do której wracam myślami, która jak mocne perfumy zostaje„Ulubiona książka” - to poważne słowa. Zasługuje na nie tylko ta książka, która coś mi dała, do której wracam myślami, która jak mocne perfumy zostaje na szaliku. „Rdza” już kilka lat temu mnie zachwyciła, po ponownym przeczytaniu wciąż to robi. Mówię o niej „ulubiona”....more",Notes are private!,0,0,1,"Jan 17, 2022","Jan 23, 2022","Jan 17, 2022",,Paperback,view (with text),/book/show/36192058-rdza
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Życie,"Aisato, Lisa",8308073298,9788308073292,8308073298,192        pp,4.78,"2,587",Oct 2019,"Oct 27, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Cały wachlarz emocji w tych kilku minutach, które wystarczyły na przeczytanie tej książki. Magia.",Notes are private!,0,4,1,"Jan 09, 2022","Jan 12, 2022","Jan 09, 2022",,Hardcover,view (with text),/book/show/55960659-ycie
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"O dziewczynce, która chciała ocalić książki","Hagerup, Klaus",838015987X,9788380159877,838015987X,56        pp,4.32,"1,353","Jan 01, 2012",Feb 2019,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Krótka książka dziecięca na jedno posiedzenie, ozdobiona pięknymi ilustracjami Lisy Aisato. Sama historia w porządku, zakończenie dało mi pstryczka w Krótka książka dziecięca na jedno posiedzenie, ozdobiona pięknymi ilustracjami Lisy Aisato. Sama historia w porządku, zakończenie dało mi pstryczka w nos. W tym wypadku treść była dla mnie jednak mniej istotna niż ilustracje – z niecierpliwością czekam na kolejne prace artystki. ...more",Notes are private!,0,0,1,"Jun 09, 2023","Jun 09, 2023","Jan 09, 2022",,Hardcover,view (with text),/book/show/49594713-o-dziewczynce-kt-ra-chcia-a-ocali-ksi-ki
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wojna, która ocaliła mi życie","Kimberly, Brubaker Bradley",836315623X,9788363156237,836315623X,328        pp,4.50,"99,811","Jan 08, 2015","Oct 26, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2021",,Hardcover,view,/book/show/37773937-wojna-kt-ra-ocali-a-mi-ycie
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rzeczy osobiste. Opowieść o ubraniach w obozach koncentracyjnych i zagłady,"Sulej, Karolina",8366219380,9788366219380,8366219380,456        pp,4.53,"1,192","Oct 14, 2020","Oct 14, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Cenne spojrzenie na obozy.,Notes are private!,0,9,1,"May 08, 2022","May 22, 2022","Dec 26, 2021",,Paperback,view (with text),/book/show/54809146-rzeczy-osobiste-opowie-o-ubraniach-w-obozach-koncentracyjnych-i-zag-a
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Momo,"Ende, Michael",836699709X,9788366997097,836699709X,320        pp,4.33,"80,405",1973,"Sep 29, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2021",,Hardcover,view,/book/show/58596020-momo
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mansfield Park,"Austen, Jane",8381398770,9788381398770,,432        pp,3.86,"349,588",May 1814,"Mar 25, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2021",,Hardcover,view,/book/show/56959555-mansfield-park
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Najsłynniejsze opowiadania wigilijne,"Dickens, Charles",8382024017,9788382024012,8382024017,0        pp,4.38,29,unknown,Dec 2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 22, 2021","Dec 31, 2021","Dec 18, 2021",,Hardcover,view,/book/show/59780816-najs-ynniejsze-opowiadania-wigilijne
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Red, White & Royal Blue","McQuiston, Casey*",,,,423        pp,4.09,"988,064","May 14, 2019","May 14, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Wywołała we mnie iskierkę radości. Była jak przytulenie - być może momentami mało wiarygodna - ale ja tę pluszowość kupuję. Poza tym zaangażowana społWywołała we mnie iskierkę radości. Była jak przytulenie - być może momentami mało wiarygodna - ale ja tę pluszowość kupuję. Poza tym zaangażowana społecznie. Oby więcej takich pozycji!...more,Notes are private!,0,5,1,"Dec 17, 2021","Dec 26, 2021","Dec 17, 2021",,Paperback,view (with text),/book/show/41150487-red-white-royal-blue
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Koniec Końców        (Seria Niefortunnych Zdarzeń, #13)","Snicket, Lemony*",8323718628,9788323718628,8323718628,350        pp,4.03,"107,445","Oct 13, 2006",Oct 2007,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 09, 2021","Dec 22, 2021","Dec 09, 2021",,Hardcover,view,/book/show/8480007-koniec-ko-c-w
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mężczyźni objaśniają mi świat,"Solnit, Rebecca",8365271532,9788365271532,8365271532,190        pp,3.84,"78,337","Apr 14, 2014","Sep 05, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 16, 2021","Nov 30, 2021","Nov 30, 2021",,Paperback,view,/book/show/35556498-m-czy-ni-obja-niaj-mi-wiat
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Battle Royale,"Takami, Koushun",8377313626,9788377313626,8377313626,772        pp,4.26,"75,792","Apr 21, 1999","May 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2021",,Hardcover,view,/book/show/57375365-battle-royale
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pachnidło,"Süskind, Patrick",9788328096,,,319        pp,4.04,"468,429","Feb 26, 1985",Dec 2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Podczas czytania widziałam w głowie opisywane sceny i czułam zapachy. Narrator opowiada tę historię gawędziarsko, z lekkim humorem - dzięki temu łatwoPodczas czytania widziałam w głowie opisywane sceny i czułam zapachy. Narrator opowiada tę historię gawędziarsko, z lekkim humorem - dzięki temu łatwo jest zbudować w głowie cały świat. Lata temu widziałam film, który dość dobrze zachował się w mojej głowie. Już wtedy ta historia zrobiła na mnie wrażenie. Odświeżę go sobie, chociaż pamiętam ostatnią epicką scenę - i dobrze, że na niej zakończono film, bo w książce była jeszcze jedna (niepotrzebna) scena....more",Notes are private!,0,1,1,"Oct 17, 2022","Oct 23, 2022","Nov 10, 2021",,Hardcover,view (with text),/book/show/60297540-pachnid-o
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brud. Cuchnąca historia higieny,"Utnik-Strugała, Monika",8381500966,9788381500968,8381500966,200        pp,4.57,119,Nov 2021,Nov 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2021",,Hardcover,view,/book/show/59124494-brud-cuchn-ca-historia-higieny
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Haru,"Company, Flavia",8366599124,9788366599123,8366599124,404        pp,4.25,743,"Mar 09, 2016","Oct 20, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2021",,Paperback,view,/book/show/55765725-haru
