,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,elle's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Conversations on Love,"Lunn, Natasha",0241448735,9780241448731,0241448735,320        pp,4.26,"25,913","Jul 08, 2021","Jul 15, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"if you like everything you know about love, you will love this book. it manages to describe moments in life in the electrifying and beautiful way it’sif you like everything you know about love, you will love this book. it manages to describe moments in life in the electrifying and beautiful way it’s meant to be described.this is an ode to love and its many variants and manifestations in our daily lives: from falling in love to friendships to grief. just like the definition of love, i think this book will mean different things to everyone who reads it. at one point, i found that the words of this book intertwined with my life and my personal experiences. i so so so loved that natasha lunn pieced together the book in a way that allowed me to have the opportunity and space to reflect on our own lives and the people around us that we love so dearly.just such a delightful read that made my heart so so full....more",Notes are private!,2,121,1,"Jan 21, 2024","Jan 30, 2024","Jan 29, 2024",,Hardcover,view (with text),/book/show/57028269-conversations-on-love
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bluets,"Nelson, Maggie",1933517409,9781933517407,1933517409,112        pp,4.09,"45,205","Oct 01, 2009","Oct 01, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"bluets is lyrical, beautiful, and profound. maggie nelson is a genius and this entire book reads like a melody. while many may disagree, i think the sbluets is lyrical, beautiful, and profound. maggie nelson is a genius and this entire book reads like a melody. while many may disagree, i think the strong point of this book actually was how vaguely and loosely connected the poems were.this book is a meditation on blue and its associations—we are shown this color through kaleidoscopes of different paradigms.as someone who loves art, this book was just perfect. and short enough that its fragmented and philosophical nature worked without feeling too abstract....more",Notes are private!,0,77,1,"Jan 19, 2024","Jan 19, 2024","Jan 22, 2024",,Paperback,view (with text),/book/show/6798263-bluets
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Breakthrough,"du Maurier, Daphne",0241339200,9780241339206,0241339200,64        pp,3.60,"2,094",1966,"Feb 26, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"an unsettling, metaphysical, frankenstein-esque story. so well written & loved reading it.full  to come.",Notes are private!,0,62,1,"Jan 10, 2024","Jan 10, 2024","Jan 16, 2024",,Paperback,view (with text),/book/show/36436077-the-breakthrough
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Distance of the Moon,"Calvino, Italo",0241339103,9780241339107,0241339103,64        pp,3.87,"1,808",1965,"Feb 22, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,just realized these were stories from cosmicomics and i love that book so. automatic four stars <3 calvino i looooove you!!!,Notes are private!,0,22,1,"Jan 09, 2024","Jan 09, 2024","Jan 16, 2024",,Paperback,view (with text),/book/show/36436072-the-distance-of-the-moon
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Abigail,"Szabó, Magda",168137403X,9781681374031,168137403X,333        pp,4.34,"6,430",1970,"Jan 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Paperback,view,/book/show/43452825-abigail
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Missing Girl,"Jackson, Shirley",0241339286,9780241339282,0241339286,55        pp,3.55,"4,106","Feb 22, 2018","Feb 22, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i loooooove shirley jackson but this one overall didn’t quite hit the mark for me and lacked the signature creepy, beautiful prose that makes her booki loooooove shirley jackson but this one overall didn’t quite hit the mark for me and lacked the signature creepy, beautiful prose that makes her books unique :-( the second story was so good though....more",Notes are private!,0,24,1,"Jan 10, 2024","Jan 10, 2024","Jan 15, 2024",,Paperback,view (with text),/book/show/36436081-the-missing-girl
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Haunted Houses,"Tillman, Lynne*",1913512177,9781913512170,1913512177,236        pp,3.40,534,"Jan 01, 1987","Oct 13, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"this is the type of book that i have been loving recently, but each character's story missed the mark for me. while some parts truly struck me at how this is the type of book that i have been loving recently, but each character's story missed the mark for me. while some parts truly struck me at how complex and profound it felt, i felt too apathetic about most of the book. i felt like this could have been a five star read :/full  to come...more",Notes are private!,0,36,1,"Dec 15, 2023","Dec 15, 2023","Dec 26, 2023",,Paperback,view (with text),/book/show/60691720-haunted-houses
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Journey into the Past,"Zweig, Stefan",1590173678,9781590173671,1590173678,136        pp,3.82,"6,843",1976,"Nov 23, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2023",,Paperback,view,/book/show/7938057-journey-into-the-past
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Something About Her,"Taylor, Clementine",0593544307,9780593544303,B0BV69PMNC,288        pp,3.39,455,unknown,"Nov 07, 2023",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"you know that scene in friends where joey tries to write chandler & monica an adoption reference letter, and he replaces every single word in that letyou know that scene in friends where joey tries to write chandler & monica an adoption reference letter, and he replaces every single word in that letter with a synonym from a thesaurus? and ""big hearts"" becomes ""full sized aortic pumps?"" imagine that script extended to 300 pages....more",Notes are private!,5,79,1,"Dec 03, 2023","Dec 05, 2023","Dec 18, 2023",,Hardcover,view (with text),/book/show/110200674-something-about-her
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Door,"Szabó, Magda",1590177711,9781590177716,1590177711,262        pp,4.10,"27,097",1987,"Jan 27, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,this month's theme is me reading whatever malissa loves.this month's theme is me reading whatever malissa loves....more,Notes are private!,0,39,0,not set,not set,"Dec 11, 2023",,Paperback,view (with text),/book/show/22357838-the-door
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bloater,"Tonks, Rosemary",0811234568,9780811234566,0811234568,135        pp,3.48,575,1968,"Sep 06, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,i am really truly ambivalent about this book.full  to come,Notes are private!,0,20,1,"Nov 27, 2023","Nov 27, 2023","Nov 30, 2023",,Paperback,view (with text),/book/show/60534041-the-bloater
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Your Utopia,"Chung, Bora",1643756214,9781643756219,1643756214,256        pp,3.72,962,"Aug 25, 2021","Jan 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,thank you algonquin for the arc!,Notes are private!,0,0,0,not set,not set,"Nov 29, 2023",,Paperback,view (with text),/book/show/173403968-your-utopia
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Yellow Wall-Paper,"Gilman, Charlotte Perkins",0141397411,9780141397412,B077DLDVBH,54        pp,4.07,"7,803",1892,"Feb 26, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“i cry at nothing, and cry most of the time.”one of the most breathtaking and tragic stories ever.",Notes are private!,0,1,2,"Nov 15, 2023May 02, 2016","Nov 15, 2023May 03, 2016","Nov 29, 2023",,Paperback,view (with text),/book/show/24874307-the-yellow-wall-paper
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Banal Nightmare,"Butler, Halle*",0593730356,9780593730355,0593730356,336        pp,3.84,44,"Jul 16, 2024","Jul 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,thank you random house for the arc!,Notes are private!,0,2,0,not set,not set,"Nov 28, 2023",,Hardcover,view (with text),/book/show/199927666-banal-nightmare
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Husbands,"Gramazio, Holly*",0385550618,9780385550611,0385550618,352        pp,3.79,"2,341","Apr 02, 2024","Apr 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,thank you doubleday for the arc!,Notes are private!,0,4,0,not set,not set,"Nov 28, 2023",,Hardcover,view (with text),/book/show/193781998-the-husbands
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chelsea Girls,"Myles, Eileen",0876859325,9780876859322,0876859325,276        pp,3.85,"5,484","May 01, 1994","May 01, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2023",,Paperback,view,/book/show/380853.Chelsea_Girls
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Greta & Valdin,"Reilly, Rebecca K.*",1668028042,9781668028049,1668028042,352        pp,4.20,"5,222","May 13, 2021","Feb 06, 2024",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"this was so funny and heartwarming and quirky (in a good way). rebecca reilly is obviously such a talented writer and i enjoyed reading this so much. this was so funny and heartwarming and quirky (in a good way). rebecca reilly is obviously such a talented writer and i enjoyed reading this so much. i do wish that the story was more insular and centered a bit more around the siblings. near the end, i felt like there was too much going on and there were too many characters to keep track of, and it took away from what i preferred the main focus to be! a lot of the dialogue also felt unrealistic and like watching a play at times. i do love that this was set in new zealand—the books i read are usually set in the US or UK, so this was great.thank you avid reader press for the arc!...more",Notes are private!,0,41,1,"Feb 04, 2024","Feb 04, 2024","Nov 21, 2023",,Hardcover,view (with text),/book/show/176443453-greta-valdin
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cinema Love,"Tang, Jiaming",0593474333,9780593474334,,304        pp,4.46,61,"May 07, 2024","May 07, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,thank you dutton for the arc!,Notes are private!,0,0,0,not set,not set,"Nov 19, 2023",,Hardcover,view (with text),/book/show/196929949-cinema-love
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Minor Detail,"Shibli, Adania",191309717X,9781913097172,191309717X,112        pp,4.19,"18,612","Jun 19, 2017","May 06, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“there are some who consider this way of seeing, which is to say, focusing intently on the most minor details, like dust on the desk or fly sh“there are some who consider this way of seeing, which is to say, focusing intently on the most minor details, like dust on the desk or fly shit on a painting, as the only way to arrive at the truth and definitive proof of its existence.”beautifully written, heartbreaking, harrowing. a difficult but must read....more",Notes are private!,0,40,1,"Nov 18, 2023","Nov 24, 2023","Nov 18, 2023",,Paperback,view (with text),/book/show/52045757-minor-detail
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vulnerables,"Nunez, Sigrid",0593715519,9780593715512,0593715519,256        pp,3.66,"6,039","Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2023",,Hardcover,view,/book/show/125930473-the-vulnerables
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wednesday's Child: Stories,"Li, Yiyun",0374606374,9780374606374,0374606374,256        pp,3.79,"1,067","Aug 30, 2023","Sep 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2023",,Hardcover,view,/book/show/65215744-wednesday-s-child
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eyes Guts Throat Bones,"Fowley-Doyle, Moïra*",1399600516,9781399600514,1399600516,304        pp,4.03,469,"Apr 13, 2023","Apr 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2023",,Hardcover,view,/book/show/64645834-eyes-guts-throat-bones
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strangers to Ourselves: Unsettled Minds and the Stories That Make Us,"Aviv, Rachel",0374600848,9780374600846,0374600848,288        pp,4.13,"10,116","Sep 13, 2022","Sep 13, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,so brilliantly researched and written. this one is going to stay with me for a long time.full  to come.,Notes are private!,0,27,1,"Nov 03, 2023","Nov 06, 2023","Nov 18, 2023",,Hardcover,view (with text),/book/show/59808605-strangers-to-ourselves
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Great Granny Webster,"Blackwood, Caroline",1590170075,9781590170076,1590170075,108        pp,3.76,"1,690",1977,"May 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2023",,Paperback,view,/book/show/638188.Great_Granny_Webster
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Monsters: A Fan's Dilemma,"Dederer, Claire",,,B0B6Z5KS46,288        pp,3.82,"9,410","Apr 25, 2023","Apr 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2023",,Kindle Edition,view,/book/show/63904686-monsters
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Penelopiad,"Atwood, Margaret*",067697418X,9780676974188,067697418X,216        pp,3.72,"72,713","Oct 05, 2005","Oct 11, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2023",,Hardcover,view,/book/show/821470.The_Penelopiad
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gilead        (Gilead, #1)","Robinson, Marilynne",1250784018,9781250784018,1250784018,247        pp,3.85,"110,312","Oct 28, 2004","Aug 04, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 18, 2020","Jan 27, 2020","Oct 27, 2023",,Paperback,view,/book/show/51321772-gilead
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Snow Child,"Ivey, Eowyn*",,,B004RD856M,423        pp,4.00,"148,764","Feb 01, 2012","Feb 01, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"May 14, 2019","May 19, 2019","Oct 27, 2023",,Kindle Edition,view,/book/show/33597976-the-snow-child
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vladivostok Circus,"Dusapin, Elisa Shua",1761380850,9781761380853,1761380850,240        pp,3.54,374,unknown,"Apr 03, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2023",,Paperback,view,/book/show/183935981-vladivostok-circus
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thunderhead,"Darling, Miranda",1761380397,9781761380396,1761380397,160        pp,3.77,35,unknown,"Apr 03, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2023",,Hardcover,view,/book/show/179844474-thunderhead
