,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lisa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Daughter of Doctor Moreau,"Moreno-Garcia, Silvia*",0593355342,,B09JVQ6DHK,342        pp,3.58,"31,013","Jul 19, 2022","Jul 19, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Entertaining, not super deep, but I liked that there were historical/political elements laid over the story (though I haven't read the H.G. Wells origEntertaining, not super deep, but I liked that there were historical/political elements laid over the story (though I haven't read the H.G. Wells original or seen the movie) and the horror aspect was fun. The one thing that kept popping out at me me was her use of the word ""tweak"" (as in scientific experiments) in a story set in the 19th century... I know the word was used then to mean ""pinch,"" but the contemporary meaning of changing something slightly I think wasn't around then. Anyway, that's me with my peripatetic editor hat on, splitting hairs. It was a good read....more",Notes are private!,0,2,1,"Oct 16, 2022","Oct 23, 2022","Oct 16, 2022",,Kindle Edition,view (with text),/book/show/59445236-the-daughter-of-doctor-moreau
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Late Americans,"Taylor, Brandon",0593332334,9780593332337,0593332334,303        pp,3.42,"5,889","May 23, 2023","May 23, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked this a lot. Taylor takes a cast of characters, most but not all MFA students in the arts and writing programs, most but not all young queer guI liked this a lot. Taylor takes a cast of characters, most but not all MFA students in the arts and writing programs, most but not all young queer guys, most—no, I'm gonna go out on a limb and say all—in the process of figuring out who they are and what they want. Which sounds like it could be the insipid framework of any number of that kind of story, but it's not at all. Taylor's a lovely writer, observant of people and their circumstances, and of the human spirit, and he really cares about his characters—which makes the reader (this reader, anyway) feel generous toward them too, even when they're difficult. It's not a plotty book, and some of the characters show up and then just drift out of the frame. But that's life, which is what this very warm book is about, and I'm good with that....more",Notes are private!,0,1,1,"Oct 03, 2022","Oct 15, 2022","Oct 04, 2022",,Hardcover,view (with text),/book/show/62092265-the-late-americans
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Natural Beauty,"Huang, Ling Ling",0593472934,9780593472934,,unknown,3.81,"10,069","Apr 04, 2023","Apr 04, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is an absolutely wild horror/thriller sendup of the beauty industry and the personal needs and scarcities that feed it. Not sure I can say anythiThis is an absolutely wild horror/thriller sendup of the beauty industry and the personal needs and scarcities that feed it. Not sure I can say anything useful because—as you might expect—there's a fair amount of body horror here and that really isn't my jam. I've gotten more squeamish in my old age, I guess. ...more",Notes are private!,0,0,1,"Sep 29, 2022","Oct 03, 2022","Sep 29, 2022",,ebook,view (with text),/book/show/60535993-natural-beauty
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birnam Wood,"Catton, Eleanor",1783784261,9781783784264,B0B27CTD5Q,433        pp,3.83,"30,761","Mar 02, 2023","Mar 02, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked 99.9% of Eleanor Catton's [Birnam Wood], a tale of 20-something New Zealand idealists in a guerrilla gardening collective vs. (or with—allegiaI liked 99.9% of Eleanor Catton's [Birnam Wood], a tale of 20-something New Zealand idealists in a guerrilla gardening collective vs. (or with—allegiances shifted often) an American uber-capitalist. Slightly baggy but engaging, and I enjoyed all the characters, even though on later reflection none of them were actually very likable (but I'm a fan of those). I was really put off by the ending, but I think that one's on me... Catton definitely stuck her landing. I'll be interested to hear what other readers think once the book's out....more",Notes are private!,0,3,1,"Sep 20, 2022","Sep 29, 2022","Sep 20, 2022",,ebook,view (with text),/book/show/61399435-birnam-wood
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chain-Gang All-Stars,"Adjei-Brenyah, Nana Kwame*",0593317335,9780593317334,0593317335,367        pp,4.14,"37,837","May 02, 2023","May 02, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"was intensely hard-hitting—my first impulse is to say brutal, but that sounds like my reaction is all about the violence (of which there is a lot). Guwas intensely hard-hitting—my first impulse is to say brutal, but that sounds like my reaction is all about the violence (of which there is a lot). Gutting is more like it. The book is near-future dystopia, a very dark take on the carceral industry, where death row has been monetized as a hyper-mediafied, merchandised, blood sports economy. It's harrowing because it's plausible—the games these folks are coerced into competing in are essentially public lynchings updated for the streaming era. As I mentioned above, very violent—physically, racially. Also very thought-provoking in a confrontational way, and I found myself needing to stop reading periodically and just check myself as to what I was thinking about what I had just read. The writing style itself feels modern, or at least different from what I'm used to. This is really not like anything I've ever read, I think, and for sure won't be for everyone. But it's stuck with me—it's smart and has a lot to say....more",Notes are private!,0,8,1,"Sep 04, 2022","Sep 19, 2022","Sep 04, 2022",,Hardcover,view (with text),/book/show/61190770-chain-gang-all-stars
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stone Angel,"Laurence, Margaret",,,,280        pp,3.77,"12,666",Jun 1964,1985,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this for my Zoom book club in September, and thought it was just wonderful. Laurence builds a fantastically nuanced portrait of a prickly, compI read this for my Zoom book club in September, and thought it was just wonderful. Laurence builds a fantastically nuanced portrait of a prickly, complex woman and her long life, all done through very close first-person narrative, which is not easy. Totally engrossing book, although please remind me not to buy any more used mass market paperbacks—such tiny print! I'm getting old. And speaking of which, this is definitely not a book I would have appreciated in my 20s and 30s. It's such a bittersweet portrait of a smart, disappointed, self-sabotaging but well-intentioned person, and I don't think I would have had the same compassion for her when I was younger (which is all on me, not the writer or the story)....more",Notes are private!,0,2,1,"Aug 28, 2022","Sep 04, 2022","Sep 04, 2022",,Paperback,view (with text),/book/show/12325907-the-stone-angel
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sunsetter,"LeBlanc, Curtis*",1770416900,9781778520969,B0C2ZKRCQK,240        pp,4.01,76,unknown,"Apr 25, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well-done small town tale of teenagers, drugs, carnies, and corrupt cops—solid literary noir with a great county fair/rodeo setting that ramps up the Well-done small town tale of teenagers, drugs, carnies, and corrupt cops—solid literary noir with a great county fair/rodeo setting that ramps up the menace. No spoilers, but it's dark....more",Notes are private!,0,0,1,"Aug 23, 2022","Aug 28, 2022","Sep 04, 2022",,Paperback,view (with text),/book/show/61766259-sunsetter
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Companion Piece,"Smith, Ali",,,B09DB9M28X,237        pp,3.83,"5,857","Apr 07, 2022","May 03, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I just gobbled this one up. It’s super cerebral and full of puzzles and threads to tease out—the kind of book you can think about for a while after fiI just gobbled this one up. It’s super cerebral and full of puzzles and threads to tease out—the kind of book you can think about for a while after finishing. The plot is minimal: a 50-60ish painter who lives alone is contacted by an old grad school acquaintance, Martina, about an experience she had while in a stressful situation, hearing voices that said “Curfew or Curlew. You choose.” Martina remembers the narrator, aptly named Sandy Gray, as being a clever interpreter—in grad school, of an e.e. cummings poem—and thinks she can help. The narrative then spirals out of linear form—there’s an intersecting story line of a 16th-century Black Death–era young woman metalworker; Sandy’s father, whose hospital stay for a heart attack is complicated by Covid restrictions; and Martina’s two very weird 20-something daughters, who muscle their way into Sandy’s house and life.It’s surreal and yet makes sense if you read carefully. As the middle of the three chapters makes clear, everything in the book is some kind of binary (there is a nonbinary character, one of twins—a bit of wordplay in itself): there are the plague/Covid eras, the aforementioned twins, and the contrast of artistry/craftsmanship vs. the superficiality of Gen-Z mores and speech. If this is Smith’s Covid-era “kids-these-days” indulgence it’s a fun one, though I found the craziness of the two daughters a bit more heavy-handed than the rest of her storyline. To balance that out is a surprisingly sweet and very apropos through line of kindness, how being decent to people and forging connection is problematic, yes, but also necessary, and that being kind to animals is an unambiguous good and will always serve you well in life....more",Notes are private!,0,3,1,"Aug 21, 2022","Aug 24, 2022","Aug 21, 2022",,Kindle Edition,view (with text),/book/show/60026567-companion-piece
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hotbed: Bohemian Greenwich Village and the Secret Club that Sparked Modern Feminism,"Scutts, Joanna",,,B09HQLRQVY,417        pp,4.09,142,unknown,"Jun 07, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A really interesting overview of women's (and others') social movements in the 1910s and '20s. Lots of information about the issues in play at the timA really interesting overview of women's (and others') social movements in the 1910s and '20s. Lots of information about the issues in play at the time woven together skillfully—labor rights, civil rights, access to birth control, pacifism—all under the umbrella of women's suffrage, and the Greenwich Village Heterodoxy club, which brought a range of (mostly white, well off) women together to debate and advocate. Scutts makes a point of acknowledging the conflicts and areas where class and race constrained their activism to their particular lanes—particularly, but not limited, to—the gaps between white and Black women's suffrage. There's a lot to be learned here even if you know your history of the period, and plenty that has resonance in today's political climate. Not a quick read, but very rewarding, and I enjoyed getting some background on the women I've only known as names in my reading....more",Notes are private!,0,1,1,"Aug 02, 2022","Aug 20, 2022","Aug 04, 2022",,Kindle Edition,view (with text),/book/show/60702778-hotbed
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Difficult People,"Wright, Catriona*",0889713391,9780889713390,0889713391,171        pp,3.86,83,unknown,"May 15, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"These stories were all about exactly what the title advertises, but not in a gimmicky way—we all know someone who's at least a little bit like every oThese stories were all about exactly what the title advertises, but not in a gimmicky way—we all know someone who's at least a little bit like every one of Wright's difficult folks. They push you more in the direction of compassion than derision, and encourage a little thought about the calibration of your own social-emotional gyroscope. Good stuff....more",Notes are private!,0,1,1,"Jul 26, 2022","Jul 31, 2022","Jul 27, 2022",,Paperback,view (with text),/book/show/39725986-difficult-people
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pictures of the Shark: Stories,"McNeely, Thomas H.*",1680032712,9781680032710,1680032712,205        pp,4.50,34,"Jul 29, 2022","Jul 29, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A spare and graceful collection of linked short stories about a boy, then adolescent and young man, growing up in Texas. McNeely is unsentimental abouA spare and graceful collection of linked short stories about a boy, then adolescent and young man, growing up in Texas. McNeely is unsentimental about the many ways small hurts accumulate in a life and how unfairness, perpetuated in the name of love and need, seeps in over the years to define it. The portrait is sad but not sorrowful; there's hope in Buddy's story somewhere, and the fact that it's hard to pin down speaks to the strong strand of compassion running through the book and the fact that McNeely never loses hold of his love for his characters....more",Notes are private!,0,1,1,"Jul 17, 2022","Jul 23, 2022","Jul 24, 2022",,Paperback,view (with text),/book/show/59659458-pictures-of-the-shark
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sleepwalk,"Chaon, Dan*",,,B092T8V4W1,304        pp,3.66,"3,625","May 24, 2022","May 24, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sleepwalk is an oddball, dark, but absolutely appealing tale of bad guys, almost–good guys (the exception being a thoroughly excellent dog), and the sSleepwalk is an oddball, dark, but absolutely appealing tale of bad guys, almost–good guys (the exception being a thoroughly excellent dog), and the sheer work necessary to confront fate when it comes your way. The protagonist, a career mercenary who lives well outside the boundaries of society, never quite has an official name; he calls himself the Barely Blur, a nod to his shifting identities, but averages out along the way to Will—the principle of self-determination being something he grapples with throughout the novel. He’s deeply damaged, and does some terrible things, but he’s the kind of character Chaon writes so well: amiable, a bit befuddled, thoughtful right up to the point where his introspection can take him no further. Will is jogged out of his track as a cog in a dark network when a woman claiming to be his daughter—the result of a series of sperm donations he made for the money as a young man—manages to track him down (wonderful image of a bucket of burner phones suddenly, and horrifyingly to Will, all vibrating). There ensues a bit of a road movie, bit of a shaggy dog tale, bit of a musing on the limits and uses of paranoia in a vaguely dystopic near future (which is not all that far removed from the present day, honestly—lots of surveillance and shadow societies in the mix). But Will is also one of those characters that Chaon writes so well, introspective and slightly bemused, damaged but with a solid core of decency. I don’t know what you’d exactly call this—sympathetic noir?—but I liked it a lot....more",Notes are private!,0,1,1,"Jul 03, 2022","Jul 16, 2022","Jul 04, 2022",,Kindle Edition,view (with text),/book/show/58268684-sleepwalk
