,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Liza's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Source of Self-Regard: Selected Essays, Speeches, and Meditations","Morrison, Toni",0525521038,9780525521037,0525521038,354        pp,4.30,"3,677","Feb 12, 2019","Feb 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2019",,Hardcover,view,/book/show/40265834-the-source-of-self-regard
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Me,"John, Elton",1250147603,9781250147608,1250147603,374        pp,4.33,"63,472","Oct 15, 2019","Oct 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2019",,Hardcover,view,/book/show/44303730-me
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lager Queen of Minnesota,"Stradal, J. Ryan*",0399563059,9780399563058,0399563059,349        pp,4.01,"41,207",Jul 2019,"Jul 23, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2019",,Hardcover,view,/book/show/42203363-the-lager-queen-of-minnesota
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dutch House,"Patchett, Ann",0062963678,9780062963673,0062963678,337        pp,4.10,"446,636","Sep 24, 2019","Sep 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Dec 16, 2019",,Hardcover,view,/book/show/44318414-the-dutch-house
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beautiful Ones,Prince,0399589651,9780399589652,0399589651,280        pp,3.78,"7,535","Oct 29, 2019","Oct 29, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2019",,Hardcover,view,/book/show/45201472-the-beautiful-ones
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Body,"Sapir, Richard Ben",0523422490,9780523422497,0523422490,368        pp,3.98,345,1983,"Jan 01, 1984",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2019",,Mass Market Paperback,view,/book/show/2895824-the-body
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Whisper Man,"North, Alex*",1250317991,9781250317995,1250317991,355        pp,4.03,"163,581","Jun 13, 2019","Aug 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2019",,Hardcover,view,/book/show/41940236-the-whisper-man
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red at the Bone,"Woodson, Jacqueline*",0525535276,9780525535270,0525535276,196        pp,3.98,"78,229","Sep 17, 2019","Sep 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2019",,Hardcover,view,/book/show/43697186-red-at-the-bone
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,שואה שלנו,"Gutfreund, Amir",,,,17        pp,3.98,555,2000,2000,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2019",,Audiobook,view,/book/show/42170586
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Captain and the Glory,"Eggers, Dave",0525659080,9780525659082,0525659080,114        pp,3.42,"3,022","Nov 19, 2019","Nov 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2019",,Hardcover,view,/book/show/51792305-the-captain-and-the-glory
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,משפחה לדוגמה,"Barnea-Goldberg, Meira",,,,272        pp,4.06,54,"Jan 01, 2015",Jan 2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2019",,Paperback,view,/book/show/24766020
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,גברת ורבורג,"Linur, Irit",,,,367        pp,3.40,68,"Jan 01, 2014",2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2019",,Paperback,view,/book/show/22746910
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unlimited Power: The New Science Of Personal Achievement,"Robbins, Anthony*",0684845776,9780684845777,0684845776,426        pp,4.21,"35,003",1986,"Dec 22, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2019",,Paperback,view,/book/show/8676.Unlimited_Power
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,איתמר מכתב,"Grossman, David",9651305517,9789651305511,9651305517,24        pp,3.92,24,1986,"Jan 01, 1988",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2019",,Hardcover,view,/book/show/1316084._
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,יש ילדים זיגזג,"Grossman, David",,,,223        pp,3.99,"1,989",1994,1994,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2019",,ebook,view,/book/show/39998289
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Talking to Strangers: What We Should Know About the People We Don’t Know,"Gladwell, Malcolm",0316478520,9780316478526,0316478520,388        pp,4.01,"294,238","Sep 10, 2019","Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 07, 2019",not set,"Nov 16, 2019",,Hardcover,view,/book/show/43848929-talking-to-strangers
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Teenage Brain: A Neuroscientist's Survival Guide to Raising Adolescents and Young Adults,"Jensen, Frances E.",0062067842,9780062067845,0062067842,384        pp,3.77,"5,294",Aug 2014,"Jan 06, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2019",,Hardcover,view,/book/show/18964642-the-teenage-brain
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Teenage Brain [Paperback] [Jan 01, 2015] Amy Ellis Nutt , Frances E. Jensen","Nutt, Frances E. Jensen Amy Ell",000744835X,9780007448357,000744835X,384        pp,3.73,85,unknown,"Jan 01, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2019",,Paperback,view,/book/show/27881620-the-teenage-brain-paperback-jan-01-2015-amy-ellis-nutt-frances-e
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notre-Dame,"Follett, Ken*",2221245571,9782221245576,B07S6D78B5,41        pp,3.86,"6,736",Oct 2019,"May 28, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2019",,Kindle Edition,view,/book/show/50892887-notre-dame
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Catch and Kill: Lies, Spies, and a Conspiracy to Protect Predators","Farrow, Ronan",0316486639,9780316486637,0316486639,448        pp,4.41,"96,890","Oct 15, 2019","Oct 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2019",,Hardcover,view,/book/show/53011908-catch-and-kill
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,שיר ענוג,"Slimani, Leïla",,,,106        pp,3.39,"107,752","Aug 18, 2016",Aug 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2019",,ebook,view,/book/show/38122732
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Inheritance: A Memoir of Genealogy, Paternity, and Love","Shapiro, Dani*",1524732710,9781524732714,1524732710,252        pp,3.89,"43,622","Jan 15, 2019","Jan 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2019",,Hardcover,view,/book/show/40364332-inheritance
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Queenie,"Carty-Williams, Candice*",,,,330        pp,3.86,"142,179","Mar 19, 2019","Mar 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 06, 2019",,Hardcover,view,/book/show/36586697-queenie
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Free Cyntoia: My Search for Redemption in the American Prison System,"Brown-Long, Cyntoia",1982141107,9781982141103,1982141107,320        pp,4.34,"2,117","Oct 15, 2019","Oct 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2019",,Hardcover,view,/book/show/52769969-free-cyntoia
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,זה לא שאני לא אוהבת,"הראל, אורית",9650712569,9789650712563,,426        pp,3.67,9,unknown,2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 15, 2020",not set,"Nov 06, 2019",,Paperback,view,/book/show/18589860
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,וניל על המצח ותות על האף,"Shalev, Meir",9651323779,9789651323775,9651323779,unknown,4.25,12,"Jan 01, 2013","Jan 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2019",,Hardcover,view,/book/show/92708812
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,מסע באב,"Megged, Aharon",,,,200        pp,3.82,11,1980,1980,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2019",,Paperback,view,/book/show/35160648
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Romantics,"Conklin, Tara*",0062358227,9780062358226,,384        pp,3.71,"43,901","Feb 05, 2019","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2019",,ebook,view,/book/show/35068465-the-last-romantics
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gifted School,"Holsinger, Bruce*",0525534962,9780525534969,0525534962,452        pp,3.71,"38,698","Jul 02, 2019","Jul 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2019",,Hardcover,view,/book/show/42207168-the-gifted-school
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What the Wind Knows,"Harmon, Amy*",1542040078,9781542040075,1542040078,406        pp,4.36,"91,522","Mar 01, 2019","Mar 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 05, 2019",,Hardcover,view,/book/show/40546098-what-the-wind-knows
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,פתח גדול מלמטה,"Pelled, Esther",,,,224        pp,3.42,45,unknown,Mar 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2019",,Paperback,view,/book/show/36679232
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,ארבעים,"Wosner, Michal",,,,173        pp,1.00,1,Jan 2016,Jan 2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2019",,Paperback,view,/book/show/28980370
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,צוף,"יערה, עמנואל,",,,,208        pp,1.86,7,unknown,Sep 2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2019",,Paperback,view,/book/show/28916658
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"תאיר, המסע של אילנה ראדה","Ofir, Sharon Roffe",,,,240        pp,4.20,5,May 2018,May 2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2019",,Paperback,view,/book/show/39990036
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,עכשיו אפשר להתחיל,"Schnabel, Vered",,,,366        pp,3.88,16,"Jan 01, 2013",2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2019",,,view,/book/show/20333553
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unshakeable: Your Financial Freedom Playbook,"Robbins, Anthony*",,,B01KU08VQE,257        pp,4.07,"15,340","Nov 14, 2017","Feb 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 30, 2019",,Kindle Edition,view,/book/show/40885164-unshakeable
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Butterfly Girl        (Naomi Cottle, #2)","Denfeld, Rene*",0062698184,9780062698186,,288        pp,3.83,"11,280","Jan 01, 2019","Oct 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 30, 2019",,ebook,view,/book/show/36300665-the-butterfly-girl
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kochland: The Secret History of Koch Industries and Corporate Power in America,"Leonard, Christopher",1508296871,9781508296874,,unknown,4.30,"3,057","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 30, 2019",,Audiobook,view,/book/show/44034135-kochland
