,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Maria's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Toamna decanei,"Paraschivescu, Radu",9735032317,9789735032319,9735032317,260        pp,4.40,83,Nov 2011,2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/13366830-toamna-decanei
527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eugenia,"Duroy, Lionel",2260030009,9782260030003,2260030009,504        pp,4.05,536,Mar 2018,"Mar 01, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Hardcover,view,/book/show/38904367-eugenia
528,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frumoasele străine,"Cărtărescu, Mircea",9735026929,9789735026929,9735026929,288        pp,3.69,"1,855",2010,2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,,view,/book/show/9017967-frumoasele-str-ine
529,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Femei cu bărbați,"Ford, Richard",,9786068642683,,266        pp,3.64,"1,784",1997,2018,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/50066752-femei-cu-b-rba-i
530,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O paranteză în timp,"Winterson, Jeanette",6067790955,9786067790955,6067790955,248        pp,3.68,"8,262","Oct 06, 2015",Nov 2016,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/32858594-o-parantez-n-timp
531,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pasiune pură,"Andersson, Lena",,9789736898761,,192        pp,3.69,"12,835",2013,Mar 2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/25056036-pasiune-pur
532,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seducătorul domn Nae: viața lui Nae Ionescu,"Niculescu, Tatiana*",973506801X,9789735068011,973506801X,255        pp,3.70,334,Apr 2020,Apr 2020,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/53250356-seduc-torul-domn-nae
533,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tinerețile lui Daniel Abagiu,"Paul-Badescu, Cezar*",9736814874,9789736814877,,208        pp,3.49,173,Feb 2004,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,,view,/book/show/3532172-tinere-ile-lui-daniel-abagiu
534,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Recviem vesel pentru tata,"Paraschivescu, Radu",9735068346,9789735068349,9735068346,192        pp,4.29,787,May 2020,May 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/53362416-recviem-vesel-pentru-tata
535,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Berta Isla,"Marías, Javier",8420427365,9788420427362,8420427365,544        pp,3.98,"6,849","Sep 05, 2017","Sep 05, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/35483196-berta-isla
536,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scandalul,"Backman, Fredrik*",,,,518        pp,4.29,"439,190","Sep 15, 2016",Jun 2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/40649292-scandalul
537,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Munții Înalți ai Portugaliei,"Martel, Yann",9734660659,9789734660650,9734660659,304        pp,3.39,"19,594","Feb 02, 2016",May 2016,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/30302678-mun-ii-nal-i-ai-portugaliei
538,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zilele regelui,"Florian, Filip",9734611933,9789734611935,9734611933,272        pp,3.81,435,2008,2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Hardcover,view,/book/show/5278765-zilele-regelui
539,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O cameră doar a ei,"Woolf, Virginia",,9786069462515,6069462513,120        pp,4.21,"207,314",1903,2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/42925978-o-camer-doar-a-ei
540,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Confesiunile unui cafegiu,"Florescu, Gheorghe",9735022087,9789735022082,9735022087,503        pp,3.69,398,2008,2008,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/6296757-confesiunile-unui-cafegiu
541,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zona de interes,"Amis, Martin",,9786069783283,606978328X,400        pp,3.71,"6,782","Sep 30, 2014","Dec 07, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/56248521-zona-de-interes
542,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pana lui Finist Soimanul. Basme fantastice rusesti,Various,9735061953,9789735061951,9735061953,80        pp,4.57,23,unknown,"Jan 01, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Hardcover,view,/book/show/43784741-pana-lui-finist-soimanul-basme-fantastice-rusesti
543,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oameni anxioși,"Backman, Fredrik*",,,,464        pp,4.18,"633,756","Apr 25, 2019","Apr 04, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/53313594-oameni-anxio-i
544,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Muza,"Burton, Jessie",8308062350,9788308062357,8308062350,416        pp,3.85,"58,862","Jun 28, 2016","Nov 24, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Hardcover,view,/book/show/32734673-muza
545,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lumea de sub noi. O călătorie în adâncul pământului,"Macfarlane, Robert*",,,,464        pp,4.23,"17,627","May 02, 2019",2021,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/56978794-lumea-de-sub-noi-o-c-l-torie-n-ad-ncul-p-m-ntului
546,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ultima vară în oraș,"Calligarich, Gianfranco",9734684019,9789734684014,9734684019,206        pp,3.67,"6,173",1970,Mar 2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/57318314-ultima-var-n-ora
547,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tot înainte,"Nicolaie, Ioana",9735070618,9789735070618,9735070618,248        pp,4.15,295,Mar 2021,Mar 2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/57359176-tot-nainte
548,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lumânările ard până la capăt,"Márai, Sándor",9735008416,,,162        pp,3.99,"33,644",1942,2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/23312064-lum-n-rile-ard-p-n-la-cap-t
549,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prevestirea,"Pârvulescu, Ioana",9735068354,9789735068356,9735068354,336        pp,4.05,403,May 2020,May 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/53444918-prevestirea
550,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Creionul de tâmplărie,"Cărtărescu, Mircea",9735067919,9789735067915,9735067919,272        pp,3.81,370,Apr 2020,Apr 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/53190394-creionul-de-t-mpl-rie
551,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jocul cu mărgele de sticlă,"Hesse, Hermann",9731036938,9789731036939,9731036938,640        pp,4.11,"38,676",1943,2008,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/6224703-jocul-cu-m-rgele-de-sticl
552,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Iarna vrajbei noastre,"Steinbeck, John",9736815838,9789736815836,B00AJ5RKLI,420        pp,4.00,"48,011",1961,2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/5989248-iarna-vrajbei-noastre
553,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,2666,"Bolaño, Roberto",843396867X,9788433968678,843396867X,"1,128        pp",4.21,"41,675",2004,"Oct 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/63032.2666
554,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rătăcitorii,"Tokarczuk, Olga",9731248196,9789731248196,9731248196,384        pp,3.76,"31,036",Sep 2007,"Jan 01, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/17796771-r-t-citorii
555,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Club 70,"Runcan, Miruna*",9732331887,9789732331880,9732331887,368        pp,4.75,4,unknown,"May 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/35907965-club-70
556,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ultima gara,"Parini, Jay",9736893081,9789736893087,9736893081,288        pp,3.56,"1,194",1990,2009,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/18157980-ultima-gara
557,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tentația de a fi fericit,"Marone, Lorenzo",6067794284,9786067794281,6067794284,248        pp,4.08,"5,887",Jan 2015,Dec 2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/42643733-tenta-ia-de-a-fi-fericit
558,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scrisori către Dubenka,"Hrabal, Bohumil",6065887110,9786065887114,6065887110,480        pp,3.97,312,1990,May 2014,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/22391733-scrisori-c-tre-dubenka
559,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L-am servit pe regele Angliei,"Hrabal, Bohumil",,9789731248479,9731248471,304        pp,4.07,"9,086",1983,Feb 2013,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Hardcover,view,/book/show/18516356-l-am-servit-pe-regele-angliei
560,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O singurătate prea zgomotoasă,"Hrabal, Bohumil",,9786067100198,6067100193,176        pp,3.99,"22,696",1976,2014,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/22380899-o-singur-tate-prea-zgomotoas
561,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Archipelago of Another Life: A Novel,"Makine, Andreï",1951627520,9781951627522,1951627520,240        pp,4.18,912,"Aug 18, 2016","Oct 05, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Jan 05, 2022",,Hardcover,view,/book/show/56897972-the-archipelago-of-another-life
562,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Patria locotenentului Schreiber,"Makine, Andreï",9734655116,9789734655113,9734655116,200        pp,3.68,110,"Jan 01, 2014",Aug 2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/26141102-patria-locotenentului-schreiber
563,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cette France qu'on oublie d'aimer,"Makine, Andreï",208068986X,9782080689863,208068986X,112        pp,3.38,55,Mar 2006,"Mar 15, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/1288269.Cette_France_qu_on_oublie_d_aimer
564,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'Amour humain,"Makine, Andreï",2757806106,9782757806104,2757806106,294        pp,3.94,363,Oct 2006,"Oct 04, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Mass Market Paperback,view,/book/show/2257156.L_Amour_humain
565,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Earth and Sky of Jacques Dorme,"Makine, Andreï",155970828X,9781559708289,155970828X,216        pp,3.63,413,"Dec 28, 2002","Apr 11, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/135165.The_Earth_and_Sky_of_Jacques_Dorme
566,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Crime of Olga Arbyelina,"Makine, Andreï",0140298428,9780140298420,0140298428,247        pp,3.44,492,Jul 1988,"Jan 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/135166.The_Crime_of_Olga_Arbyelina
567,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Requiem for a Lost Empire,"Makine, Andreï",074345362X,9780743453622,074345362X,256        pp,3.88,520,2000,"Apr 22, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/135157.Requiem_for_a_Lost_Empire
568,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Once Upon the River Love,"Makine, Andreï",0140283625,9780140283624,0140283625,12        pp,3.87,677,Dec 1993,"Jan 01, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/135160.Once_Upon_the_River_Love
569,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman Who Waited: A Novel,"Makine, Andreï",1559707747,9781559707749,1559707747,192        pp,3.74,"1,106","Jan 02, 2004","Mar 15, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Hardcover,view,/book/show/135159.The_Woman_Who_Waited
570,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Life of an Unknown Man,"Makine, Andreï",155597614X,9781555976149,155597614X,194        pp,4.08,888,Jan 2009,"Jun 05, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/13166692-the-life-of-an-unknown-man
571,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Music of a Life,"Makine, Andreï",0743475607,9780743475600,0743475607,128        pp,3.92,"1,858","Jan 10, 2001","Feb 24, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/135164.Music_of_a_Life
572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dreams Of My Russian Summers,"Makine, Andreï",0684852683,9780684852683,0684852683,244        pp,3.83,"3,845","Dec 06, 1995","Aug 27, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/135158.Dreams_Of_My_Russian_Summers
573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zâtul,"Tolstaya, Tatyana",9736692264,,,304        pp,3.81,"5,002",2000,2006,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/12736789-z-tul
574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Întâmplări și personaje,"Lăzărescu, Florin",9734654586,9789734654581,9734654586,304        pp,4.09,70,Jun 2015,Jun 2015,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/25706447-nt-mpl-ri-i-personaje
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lampa cu căciulă,"Lăzărescu, Florin",,9789734614219,9734614215,240        pp,3.93,179,2009,2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Hardcover,view,/book/show/11237594-lampa-cu-c-ciul
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Noaptea plec, noaptea mă-ntorc","Lăzărescu, Florin",973468504X,9789734685042,973468504X,208        pp,4.20,456,unknown,2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/58452472-noaptea-plec-noaptea-m--ntorc
