,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Gail's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1040,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Immortalists,"Benjamin, Chloe*",0735213186,9780735213180,0735213186,346        pp,3.71,"205,537","Jan 09, 2018","Jan 09, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was my book club's winter pick and when we met to discuss it we were in universal agreement: The first half is exceptional, but the second hThis book was my book club's winter pick and when we met to discuss it we were in universal agreement: The first half is exceptional, but the second half...not so much. The problem is that you (the reader) will care FAR more for two of the Gold siblings (Simon and Klara, whose stories make up the first sections of the novel) than you do for Daniel and Varya, whose stories finish the narrative but whose lives are far less interesting than Simon and Klara's. Despite the unevenness, I'd still recommend this read—the writing is sharp, the premise intriguing, and boy oh boy, I promise you'll never forget Simon if you happen to pick this book up. ...more",Notes are private!,0,5,2,Feb 2018not set,Feb 2018not set,"Apr 04, 2018",,Hardcover,view (with text),/book/show/30288282-the-immortalists
1041,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wedding Date        (The Wedding Date, #1)","Guillory, Jasmine*",0399587675,,B072LT1XT5,317        pp,3.58,"148,165","Jan 30, 2018","Jan 30, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book had a great meet-cute to start things off (I'm such a sucker for those!) and I absolutely loved that it was an interracial love story (we neThis book had a great meet-cute to start things off (I'm such a sucker for those!) and I absolutely loved that it was an interracial love story (we need more of those!), but beyond those two elements, I found that the second half sort of dragged. The action wasn't all that compelling (the couple suffers the all-too-common frustrations of most long-distance relationships, which basically means that they argue a lot, often by phone/text) and so I was just ""meh"" about it by the end. BUT, I think it would make for a great movie and would happily pay $10 to see whomever brought Alexa and Drew to life! ...more",Notes are private!,0,0,2,Feb 2018not set,Feb 2018not set,"Apr 04, 2018",,Kindle Edition,view (with text),/book/show/33815781-the-wedding-date
1042,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,"McNamara, Michelle",0062319809,9780062319807,,352        pp,4.12,"237,847","Feb 27, 2018","Feb 27, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I don’t delve into true crime often, but when I do, I make it count. In Cold Blood…. Helter Skelter ….those once-in-a-generation crime stories that gaI don’t delve into true crime often, but when I do, I make it count. In Cold Blood…. Helter Skelter ….those once-in-a-generation crime stories that gain a level of popularity that helps them defy their genre. I believe Michelle McNamara’s “I’ll Be Gone in the Dark” belongs on that same lauded shelf. “Gone” is the harrowing story of the serial rapist/killer Michelle dubbed the Golden State Killer, a man who terrorized California in the 70s-80s with his break-ins and boogeyman behavior. What makes the book gut-wrenchingly sad is Michelle died before she could finish it. (Thankfully her husband, actor Patton Oswalt, was able to compile her research and notes!) What makes the book SUPER creepy is the Golden State Killer was never caught. So now I’m drawing the blinds at night but the anxiety was worth it for this terrifying page-turner I can't stop thinking about....more",Notes are private!,0,9,1,"Mar 28, 2018","Apr 03, 2018","Mar 09, 2018",,ebook,view (with text),/book/show/35068432-i-ll-be-gone-in-the-dark
1043,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tin Man,"Winman, Sarah",0735218722,9780735218727,0735218722,214        pp,3.97,"44,158","Jul 27, 2017","May 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2018",,Hardcover,view,/book/show/36676536-tin-man
1044,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Call: The Rise and Fall of Prohibition,"Okrent, Daniel",0743277023,9780743277020,0743277023,480        pp,3.89,"8,190","Apr 30, 2010","May 11, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2018",,Hardcover,view,/book/show/7324357-last-call
1045,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Whiskey & Ribbons,"Cross-Smith, Leesa*",,,B0793LD71L,272        pp,3.81,"2,059","Mar 06, 2018","Mar 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2018",,Kindle Edition,view,/book/show/38219710-whiskey-ribbons
1046,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perfect Nanny,"Slimani, Leïla",,,,228        pp,3.39,"107,756","Aug 18, 2016","Jan 09, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Confession: Before I read The Perfect Nanny, I read this New Yorker profile about its author, Leila Slimani—and I was entranced by her.I don't know ifConfession: Before I read The Perfect Nanny, I read this New Yorker profile about its author, Leila Slimani—and I was entranced by her.I don't know if it's the combination of her being French, my age, WAY sophisticated and smart, and, (to a far lesser degree) her beauty, but danggg, she is impressive. Which is why I was similarly entranced with this novel of hers, despite the heavy subject material. I think it's a bold move when an author attempts a ""ripped from the headlines"" concept for a story. In this case, Slimani pulls it off well as it's eerie to plunge into the minds of a nanny who kills the two children she cares for (don't worry, you find this out in the opening pages) and the couple for whom she works. Slimani doesn't dwell on the horribleness of what happened so much as spend the bulk of her novel developing a brilliant character study of these three along with commentary/criticism about the modern times we live in (as parents and people both).I'm also intrigued by the fact this novel captivated France upon its release, becoming one of the most read books in the country in 2016. Its setting there made for a solid lesson in cultural exploration on top of it being such an intriguing story to read. ...more",Notes are private!,0,3,2,Mar 2018not set,Mar 2018not set,"Mar 09, 2018",,Paperback,view (with text),/book/show/38330854-the-perfect-nanny
1047,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bright Hour: A Memoir of Living and Dying,"Riggs, Nina",1501169351,9781501169359,1501169351,288        pp,4.30,"17,913","Jun 06, 2017","Jun 06, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ohhhhhhhhhh you guys. This book. This magical, MAGICAL book. I'm grateful that I read the late Nina Riggs' remarkable memoir ""The Bright Hour"" at the Ohhhhhhhhhh you guys. This book. This magical, MAGICAL book. I'm grateful that I read the late Nina Riggs' remarkable memoir ""The Bright Hour"" at the same time as two of my favorite book-loving friends. We exchanged dozens of texts about our love for this deeply moving collection of essays along with more than a few of the 😭😭😭 emoticons . But our overall consensus: Nina's words have reminded us how to live life treasuring both the good and bad days for they are all uniquely blessed. It's a shame she's no longer on this earth. She had so much more talent to give it. If you were moved by Paul Kalanithi's ""When Breath Becomes Air"" you will be equally taken in by Nina's writing....more",Notes are private!,0,8,1,"Jul 11, 2017","Jul 14, 2017","Jan 04, 2018",,Hardcover,view (with text),/book/show/34104392-the-bright-hour
1048,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Optimist's Guide to Letting Go,"Reichert, Amy E.*",150115494X,9781501154942,150115494X,338        pp,3.79,"3,334","May 15, 2018","May 15, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I LOVE a well-done family saga and Reichert's newest novel does not disappoint! I read this book—a story about mothers and their complicated relationsI LOVE a well-done family saga and Reichert's newest novel does not disappoint! I read this book—a story about mothers and their complicated relationships with their daughters and the family secrets that affect them all—the same month I welcomed my own daughter into the world, which made it more special. While it may have been the hormones, I'm going to attribute it more to Amy's wonderful writing that I found myself tearing up multiple times, but especially at its bittersweet ending. Cannot wait to recommend this one to friends when it comes out. It would make a special read for women to buy their own moms for Mother's Day especially! ...more",Notes are private!,0,7,2,Jan 2018not set,Jan 2018not set,"Jan 04, 2018",,Paperback,view (with text),/book/show/36334131-the-optimist-s-guide-to-letting-go
1049,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power,"Alderman, Naomi*",0670919985,9780670919987,0670919985,341        pp,3.76,"230,123","Oct 27, 2016","Oct 27, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I REALLY wanted to love this book. The premise was so intriguing (Atwood's The Handmaid's Tale meets Abbott's The Fever), but in the end, it left me fI REALLY wanted to love this book. The premise was so intriguing (Atwood's The Handmaid's Tale meets Abbott's The Fever), but in the end, it left me feeling creeped out. For me, what good is it for women to hold power over men if they are going to go ahead and revert to the evilness of man? The latter scenes of the book (which involve the world slipping into chaos as women turned...feral almost, raping men) were incredibly disturbing in a way I hadn't anticipated. I'm not sure how much of that had to do with the fact I finished this book in my final days of pregnancy, but overall I didn't care for the anxious/unnerving feeling it left me with upon finishing....more",Notes are private!,0,2,2,"Dec 29, 2017not set","Jan 10, 2018not set","Dec 29, 2017",,Hardcover,view (with text),/book/show/29751398-the-power
1050,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Magic Words: Writing Great Books for Children and Young Adults,"Klein, Cheryl B.*",039329224X,9780393292244,039329224X,368        pp,4.41,538,unknown,"Sep 06, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Of the many books on craft I've read in the past 5 years, this is one of my favorites (mostly because, having read so much ABOUT craft, I still found Of the many books on craft I've read in the past 5 years, this is one of my favorites (mostly because, having read so much ABOUT craft, I still found new kernels of truth and information to be had here). Particularly loved Klein's recommendations on the editing process (a stage I'm in now with a current work in progress). ...more",Notes are private!,0,2,1,"Dec 03, 2017","Dec 16, 2017","Dec 29, 2017",,Paperback,view (with text),/book/show/28789704-the-magic-words
1051,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uncommon Type,"Hanks, Tom",1101946156,9781101946152,1101946156,405        pp,3.42,"44,463","Oct 17, 2017","Oct 17, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Tom Hanks' debut collection of short stories was interesting to me if only because it proved to me the guy CAN write. (I liked Ann Patchett's blurb, tTom Hanks' debut collection of short stories was interesting to me if only because it proved to me the guy CAN write. (I liked Ann Patchett's blurb, that finding out Tom can write fiction is like finding out Alice Munro is the world's greatest actor."")Munro he is not, but Hanks is pretty good at crafting tales that keep you reading—fueled in part by the narrative trope he uses here of incorporating a typewriter into every one of the stories (sometimes a one-off mention, other times the centerpiece of the story). Like all short story collections, there were a few that I'll remember (the piece about the WW II solider calling his war buddy on Xmas Eve; the one about the son surfing with his dad; the one about the time-traveling billionaire) and others I'll forget. Still, I enjoyed thinking about the ways Tom's life and his career infiltrated his writing here. And, as odd as it is to admit, I was a sucker for this line of his Acknowledgments: ""Because of Nora""**And if you don't get that reference, far be it from me to explain to you. But if you've seen the best of Hanks' films, you should get the significance. This NYT piece should do the trick too....more",Notes are private!,0,3,1,"Dec 24, 2017","Dec 27, 2017","Dec 20, 2017",,Hardcover,view (with text),/book/show/34389773-uncommon-type
