,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,piperitapitta's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
25,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Donna di luce,"Fajardo-Anstine, Kali*",,9791281423015,B0C1TPQS3W,356        pp,3.66,"11,683","Jun 07, 2022","Nov 22, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Dec 20, 2023","Dec 27, 2023","Dec 26, 2023",,Paperback,view,/book/show/202108323-donna-di-luce
26,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Racconti di Natale,"Alcott, Louisa May",8811811287,9788811811282,8811811287,125        pp,3.75,"1,691","Dec 23, 1875","Nov 24, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,12,1,"Dec 23, 2023","Dec 28, 2023","Dec 24, 2023",,Paperback,view,/book/show/33290845-racconti-di-natale
27,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Poverty, by America","Desmond, Matthew*",0593239911,9780593239919,0593239911,284        pp,4.28,"33,991","Mar 21, 2023","Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2023",,Hardcover,view,/book/show/61358638-poverty-by-america
28,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La sindrome di Ræbenson,"Quaranta, Giuseppe",,9791280028402,B0C76NC3SB,288        pp,3.90,70,unknown,2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Dec 18, 2023","Dec 24, 2023","Dec 18, 2023",,Paperback,view,/book/show/200956269-la-sindrome-di-r-benson
29,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quando papà dava i numeri,"Meriwether, Louise",8869983552,9788869983559,,211        pp,4.20,"1,134",1970,May 2023,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Arrivo anche a tre e mezza, perché il romanzo non è solo godibile, ma anche capace di far comprendere con una certa leggerezza (il punto di vista narrArrivo anche a tre e mezza, perché il romanzo non è solo godibile, ma anche capace di far comprendere con una certa leggerezza (il punto di vista narrativo è quello di una ragazzina di dodici anni) le condizioni di vita dei neri di Harlem negli anni Trenta del Novecento, di descrivere una realtà fatta di abusi e povertà in cui la delinquenza si pone come uno spartiacque fra l’innocenza dei suoi protagonisti e il loro passaggio all’età adulta....more",Notes are private!,0,14,1,"Dec 13, 2023","Dec 17, 2023","Dec 15, 2023",,Paperback,view (with text),/book/show/136793920-quando-pap-dava-i-numeri
30,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Estate caldissima,"Dal Lago, Gabriella",8832972964,9788832972962,8832972964,176        pp,3.54,323,unknown,"Jun 09, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Nov 09, 2023","Nov 14, 2023","Dec 14, 2023",,Paperback,view,/book/show/175281070-estate-caldissima
31,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nina,"Nathan, Robert",8899591261,9788899591267,8899591261,128        pp,3.54,99,1967,Nov 2018,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Dec 11, 2023","Dec 11, 2023","Dec 11, 2023",,Paperback,view,/book/show/43379758-nina
32,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La verità e la biro,"Scarpa, Tiziano",,,B0CH99MWB7,230        pp,3.14,57,unknown,"Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"L'animale morenteGesù, che agonia.L'animale morenteGesù, che agonia....more",Notes are private!,0,10,1,"Dec 07, 2023",not set,"Dec 09, 2023",,Kindle Edition,view (with text),/book/show/198557941-la-verit-e-la-biro
33,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dove gli ebrei non ci sono: La storia triste e assurda di Birobidžan, la regione autonoma ebraica nella Russia di Stalin","Gessen, Masha",8880579045,9788880579045,8880579045,225        pp,3.77,608,"Aug 23, 2016",2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Dec 06, 2023","Jan 11, 2024","Dec 06, 2023",,Paperback,view,/book/show/59129624-dove-gli-ebrei-non-ci-sono
34,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I libri di Jakub,"Tokarczuk, Olga",8830100234,9788830100237,8830100234,"1,114        pp",4.03,"7,915","Oct 23, 2014","Sep 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 05, 2023","Feb 15, 2024","Dec 05, 2023",,Paperback,view,/book/show/123032138-i-libri-di-jakub
35,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La figlia unica,"Nettel, Guadalupe",8883733835,9788883733833,8883733835,213        pp,4.13,"15,122",Sep 2020,"Sep 03, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,13,1,Dec 2023,"Dec 03, 2023","Dec 03, 2023",,Paperback,view,/book/show/55229156-la-figlia-unica
36,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un'estate,"Keegan, Claire",8858444116,9788858444115,,80        pp,4.33,"80,841",Feb 2010,"Nov 21, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Nov 28, 2023","Nov 28, 2023","Nov 28, 2023",,ebook,view,/book/show/202096528-un-estate
37,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L’ora di greco,Han Kang,8845987035,9788845987038,B0CMJ6KFL2,156        pp,3.49,"7,481","Nov 10, 2011","Nov 07, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Nov 26, 2023","Dec 05, 2023","Nov 26, 2023",,Kindle Edition,view,/book/show/201467943-l-ora-di-greco
38,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sestina dei sei giorni - Selim lo scemo,"Habibi, Emil",,,,96        pp,0.00,0,unknown,"Feb 01, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Sestina dei sei giorni ***Selim lo scemo ****,Notes are private!,0,7,1,"Nov 20, 2023","Dec 04, 2023","Nov 20, 2023",,Paperback,view (with text),/book/show/202456409-sestina-dei-sei-giorni---selim-lo-scemo
39,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La linea del sangue,"Ward, Jesmyn*",8894938689,9788894938685,8894938689,316        pp,3.80,"4,542","Dec 01, 2006","Jul 16, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Nov 19, 2023","Nov 27, 2023","Nov 19, 2023",,Paperback,view,/book/show/54442163-la-linea-del-sangue
40,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gaza 1956. Note ai margini della storia,"Sacco, Joe",8804602317,9788804602316,8804602317,432        pp,4.33,"6,179",2009,"Sep 07, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,"Nov 14, 2023","Nov 26, 2023","Nov 14, 2023",,Paperback,view,/book/show/9597078-gaza-1956-note-ai-margini-della-storia
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'ospite,"Cline, Emma",8858443802,9788858443804,B0CL5R1LP1,267        pp,3.32,"64,896","May 16, 2023","Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 03, 2023","Nov 08, 2023","Nov 03, 2023",,Kindle Edition,view,/book/show/199920616-l-ospite
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cenere e ulivi,"Chabon, Michael",8858689593,9788858689592,B071PDHKQQ,483        pp,4.28,485,"May 30, 2017","Jun 01, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Breaking The Silence[image]Breaking the Silence@BtSIsraelWith @ayeletw Michal Chabon and accomplished Israeli writers planting trees in #susiya and laBreaking The Silence[image]Breaking the Silence@BtSIsraelWith @ayeletw Michal Chabon and accomplished Israeli writers planting trees in #susiya and launching arabic tran ""Kingdom of Olives and Ash"" · 21 giu 2017Mi chiedo come sia stato possibile “nascondere “ un libro così bello, non raccontare a tutti (Rizzoli, ma che li stampi a fare se poi non ne parli?) quanto lo fosse per convincere quante più persone possibile a leggerlo. Lo scopro a sei anni dalla sua pubblicazione, annidato fra le pagine di Palestina The Passenger di Iperborea. Che poi la mancata promozione di questo libro, nato da un progetto di Michael Chabon e sua moglie Ayelet Waldman, tradisce l’intento del libro stesso, il progetto con cui l’opera è nata, ovvero quella di far conoscere la situazione dei territori occupati, la vita dei palestinesi in Cisgiordania, nella Striscia di Gaza e in Israele fra territori occupati, coloni e checkpoint, attraverso il racconto di un gruppo di autori di nazionalità diversa (non solo statunitensi, dunque, e non solo di lingua inglese e non tutti ideologicamente ostili a Israele, molti di loro di origine ebrea, alcuni palestinesi, altri ancora israeliani) che si sono recati nei Territori palestinesi, a Gaza e in Israele, per testimoniare e incontrare non solo la popolazione, ma anche i responsabili dell’associazione Breaking the Silence, formata da ex soldati israeliani che dal marzo 2004 hanno scelto di combattere, da civili, in difesa dei diritti del popolo palestinese. Non una di queste testimonianze è superflua, perché ogni sguardo è diverso dall’altro, non una di queste testimonianze è ripetitiva anche quando sembra esserlo nel susseguirsi di nomi di luoghi o persone, perché ogni punto di osservazione è differente, ogni voce lo è, così come è differente l’impatto che il guardare con i propri occhi e vivere sulla propria persona quello che altri esseri umani vivono quotidianamente da anni, da decenni sulla propria pelle.Se Palestina della collana The Passenger di Iperborea è di una bellezza dolorosa e un libro necessario per cercare di comprendere, Cenere e ulivi diventa imprescindibile anche per la qualità letteraria.Sul progetto di Breaking the Silence, unito a quello di Chabon e Waldman, lascio spazio alla essenziale, tanto quanto precisa e incisiva, postfazione.[image]«Breaking the Silence è formata da soldati israeliani che hanno prestato servizio nei territori occupati. Siamo combattenti che negli ultimi cinquant’anni hanno applicato le politiche dei vari governi israeliani nei territori occupati. Abbiamo messo in atto tecniche militari aggressive per controllare la popolazione. Abbiamo costretto con la forza milioni di persone a sottomettersi. Le abbiamo private dei loro diritti fondamentali, della loro libertà e della possibilità di decidere del proprio destino.Rompere il silenzio è per noi una reazione inevitabile di fronte alla violenza e all’immoralità di cui siamo stati testimoni e protagonisti. È una protesta etica personale, una protesta civile. Rompere il silenzio, per noi, significa assumerci la responsabilità delle nostre azioni, significa chiedere a gran voce che le cose cambino. Ed è un’espressione di amore per la nostra patria e di profondo timore per il suo futuro.La nostra lotta è iniziata nel giugno del 2004, quando più di sessanta ex soldati hanno organizzato una mostra di foto e di testimonianze che raccontavano il loro servizio nei territori palestinesi occupati, in particolare nella città di Hebron. La mostra suscitò una bufera in Israele e portò alla nascita dell’organizzazione Breaking the Silence, impegnata a combattere l’occupazione mediante la pubblicazione di testimonianze degli stessi soldati israeliani incaricati di gestirla sul campo. Si tratta sempre di esperienze in prima persona. Descriviamo le cose che abbiamo visto, le cose a cui abbiamo preso parte e la realtà quotidiana a cui abbiamo assistito, una realtà fatta di continue violazioni dei diritti umani e della libertà dei palestinesi residenti in Cisgiordania e a Gaza.Negli ultimi dodici anni Breaking the Silence ha intervistato più di mille soldati che hanno prestato servizio nei territori occupati e ha pubblicato le loro testimonianze.*Il silenzio riguardo all’immoralità congenita al regime di occupazione – che opprime la società palestinese e al contempo inquina la società israeliana – è diffuso in Israele israeliana e, in una certa misura, in tutta la comunità internazionale. Attraverso questo libro, scrittori di tutto il mondo hanno unito le mani e i cuori con Breaking the Silence in un atto di testimonianza, da una posizione di impegno condiviso rispetto ai valori di giustizia, moralità, uguaglianza e diritti umani. I saggi di questo volume si possono quindi considerare una collezione di testimonianze, storie sulla realtà dell’occupazione raccolte da chi l’ha vista di persona e ha scelto di non restare in silenzio.Le testimonianze di questi autori e delle persone incontrate durante il loro soggiorno nei territori occupati sono naturalmente molto diverse da quelle che Breaking the Silence pubblica di solito.Il progetto di Breaking the Silence di raccogliere anno dopo anno le testimonianze, e il tema della condivisione dei vissuti che percorre le pagine di questo libro, vengono da direzioni differenti: i testimoni della nostra associazione descrivono innanzitutto e soprattutto le loro esperienze personali di soldati incaricati di mantenere e applicare sul campo l’occupazione. Tramite queste voci facciamo luce sui metodi di azione delle Forze di difesa israeliane, l’istituzione che realizza la politica del governo di Israele nei territori occupati. Nel nostro libro, Our Harsh Logic: Israeli Soldiers’ Testimonies from the Occupied Territories, 2000-2010, abbiamo raccolto un’ampia serie di testimonianze, oltre a un’analisi dei metodi delle Forze di difesa e dei meccanismi per sostenere e consolidare l’occupazione.I saggi raccolti in questo libro hanno natura diversa dalle testimonianze presenti in Our Harsh Logic. Sono opera di scrittori, personalità letterarie perlopiù estranee alla regione, molte delle quali avevano trascorso poco tempo nei territori occupati prima di questa visita, o che non ci erano mai state. Inoltre, durante la loro permanenza, gli autori si sono concentrati innanzitutto sulle storie delle persone che vivono sotto l’occupazione, anziché di quelle inviate per mantenerla. Ma questi saggi e le testimonianze di Breaking the Silence condividono l’obiettivo di raccontare la verità su ciò che sta accadendo nei territori occupati, di opporsi all’occupazione denunciando – attraverso un filo narrativo diretto e personale – le ingiustizie che stanno accadendo laggiù.Come per le testimonianze raccolte da Breaking the Silence, consideriamo le storie comprese in queste pagine non come semplici resoconti, ma piuttosto come azioni a tutti gli effetti, azioni che hanno il potenziale per cambiare la realtà politica.Non siamo degli ingenui. Ci rendiamo conto che l’occupazione israeliana è ben documentata fin dal principio o quasi e che l’informazione – comprese le migliaia di dichiarazioni rilasciate dai testimoni della nostra organizzazione – è disponibile a qualunque esponente della comunità internazionale dotato di un accesso a Internet. Eppure speriamo che questo libro e la raccolta di testimonianze che ne è il fondamento possano toccare e mobilitare i lettori, nella società israeliana e in tutto il mondo, per fare quanto necessario a na collezione di testimonianze, storie sulla realtà dell’occupazione raccolte da chi l’ha vista di persona e ha scelto di non restare in silenzio.Le testimonianze di questi autori e delle persone incontrate durante il loro soggiorno nei territori occupati sono naturalmente molto diverse da quelle che Breaking the Silence pubblica di solito.Il progetto di Breaking the Silence di raccogliere anno dopo anno le testimonianze, e il tema della condivisione dei vissuti che percorre le pagine di questo libro, vengono da direzioni differenti: i testimoni della nostra associazione descrivono innanzitutto e soprattutto le loro esperienze personali di soldati incaricati di mantenere e applicare sul campo l’occupazione. Tramite queste voci facciamo luce sui metodi di azione delle Forze di difesa israeliane, l’istituzione che realizza la politica del governo di Israele nei territori occupati. Nel nostro libro, Our Harsh Logic: Israeli Soldiers’ Testimonies from the Occupied Territories, 2000-2010, abbiamo raccolto un’ampia serie di testimonianze, oltre a un’analisi dei metodi delle Forze di difesa e dei meccanismi per sostenere e consolidare l’occupazione.Siamo grati ai curatori di questo libro, Ayelet Waldman e Michael Chabon, a Mario Vargas Llosa, che ha dato il suo sostegno al progetto nella sua fase nascente, a tutti gli autori che vi hanno partecipato e alle molte persone – palestinesi e israeliane – che vi hanno contribuito, alcune delle quali sono citate nei saggi stessi o nei ringraziamenti, mentre altre no. Siamo grati a tutti coloro che si sono impegnati a testimoniare questa realtà, da vicino o da lontano, a rompere insieme a noi il silenzio, a sfidare l’occupazione e a lottare per un futuro migliore per israeliani e palestinesi.»Breaking the Silence*Si possono leggere all’indirizzo http://www.breakingthesilence.org.il/....Gli autori presenti (e scoprire che è da questo progetto che è nato Apeirogon, il capolavoro di Colum McCann, mi ha emozionata):Lorrain AdamsGeraldine BrooksMichael ChabonLars Saabye ChristensenMaylis De KerangalDave EggersAssaf GavronArnon GrunbergHelon HabilaAla HlehelFida JiryisPorochista KhakpourHari KunzruRachel KushnerEimear McBrideColum McCannEva MenasseEmily RaboteauTaiye SelesiRaja ShehadehMadeleine ThienColm TóibínMario Vargas LlosaAyelet WaldmanJacqueline Woodson...more",Notes are private!,4,19,1,Nov 2023,"Nov 22, 2023","Nov 01, 2023",,Kindle Edition,view (with text),/book/show/35598344-cenere-e-ulivi
