,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,DeEtte's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Gentleman in Moscow,"Towles, Amor*",,,,462        pp,4.33,"543,243","Sep 06, 2016","Sep 06, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 10, 2018",,Hardcover,view,/book/show/29430012-a-gentleman-in-moscow
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Lady Jane        (The Lady Janies, #1)","Hand, Cynthia*",,,B015CYCHNQ,474        pp,4.04,"54,151","Jun 07, 2016","Jun 07, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 10, 2018",,Kindle Edition,view,/book/show/22840421-my-lady-jane
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Life of Charlotte Brontë,"Gaskell, Elizabeth",0192838059,9780192838056,0192838059,587        pp,3.84,"8,663",1857,"Jun 20, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 10, 2018",,Paperback,view,/book/show/31171.The_Life_of_Charlotte_Bront_
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hate U Give        (The Hate U Give, #1)","Thomas, Angie*",,,B01M0614T9,447        pp,4.47,"897,530","Feb 28, 2017","Feb 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2018",,Kindle Edition,view,/book/show/36862147-the-hate-u-give
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Yumi        (Flame in the Mist, #1.75)","Ahdieh, Renee*",1984812149,,B07BVF7V2M,8        pp,3.62,"1,612","May 15, 2018","May 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2018",,Kindle Edition,view,/book/show/39704370-yumi
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love Letters to the Dead,"Dellaira, Ava*",0374346674,9780374346676,0374346674,336        pp,3.79,"87,579","Apr 01, 2014","Apr 01, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2.5 stars. Pretty juvenile. But I was definitely compelled to find out what happened so it kept me reading. And truly I’m a sucker for anything that i2.5 stars. Pretty juvenile. But I was definitely compelled to find out what happened so it kept me reading. And truly I’m a sucker for anything that involves or even mentions Kurt Cobain.......more,Notes are private!,0,0,1,Aug 2018,Aug 2018,"Apr 13, 2018",,Hardcover,view (with text),/book/show/18140047-love-letters-to-the-dead
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vicious        (Villains, #1)","Schwab, V.E.*",0765335344,9780765335340,0765335344,368        pp,4.21,"242,138","Sep 24, 2013","Sep 24, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2018",,Hardcover,view,/book/show/13638125-vicious
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wife, the Maid, and the Mistress","Lawhon, Ariel*",038553762X,9780385537629,038553762X,304        pp,3.72,"10,715","Jan 14, 2014","Jan 14, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2018",,Hardcover,view,/book/show/17618286-the-wife-the-maid-and-the-mistress
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Every Anxious Wave,"Daviau, Mo",1250067499,9781250067494,1250067499,276        pp,3.50,"2,910","Feb 09, 2016","Feb 09, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2018",,Hardcover,view,/book/show/25663844-every-anxious-wave
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invention of Wings,"Kidd, Sue Monk*",0670024783,9780670024780,0670024783,384        pp,4.25,"314,509","Jan 07, 2014","Jan 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2018",,Hardcover,view,/book/show/18079776-the-invention-of-wings
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tess of the Road        (Tess of the Road, #1)","Hartman, Rachel*",1101931280,9781101931288,1101931280,544        pp,3.91,"9,876","Feb 27, 2018","Feb 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2018",,Hardcover,view,/book/show/35046472-tess-of-the-road
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circe,"Miller, Madeline*",0316556343,9780316556347,0316556343,393        pp,4.24,"1,052,553","Apr 10, 2018","Apr 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 29, 2018",,Hardcover,view,/book/show/35959740-circe
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bellewether,"Kearsley, Susanna*",,,B07816ZMCQ,448        pp,3.96,"13,401","Aug 07, 2018","Aug 07, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 07, 2018","Aug 15, 2018","Mar 29, 2018",,Kindle Edition,view,/book/show/37459366-bellewether
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Born a Crime: Stories from a South African Childhood,"Noah, Trevor",,,B01DHWACVY,264        pp,4.49,"693,467","Nov 15, 2016","Nov 15, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So Trevor Noah is freaking amazing. Anyone who reads this book will be blown away at what he has accomplished. I found the history and details of lifeSo Trevor Noah is freaking amazing. Anyone who reads this book will be blown away at what he has accomplished. I found the history and details of life in South Africa fascinating. But narratively, I found my mind wandering and wasn’t as compelled to continue reading as I usually am. I think this might be one of those rare cases for me where the audiobook would’ve been a better choice. ...more",Notes are private!,0,0,1,"Mar 17, 2018","May 09, 2018","Mar 16, 2018",,Kindle Edition,view (with text),/book/show/31948742-born-a-crime
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Have Lost My Way,"Forman, Gayle*",,,B076GP9MBQ,266        pp,3.67,"14,764","Mar 27, 2018","Mar 27, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Closer to 2.5 stars. I can see what the author was shooting for here, but it felt super rushed and therefore super disingenuous. Luckily it was a realCloser to 2.5 stars. I can see what the author was shooting for here, but it felt super rushed and therefore super disingenuous. Luckily it was a really quick and easy read and it ended on a hopeful note so it wasn’t a total loss......more",Notes are private!,0,0,1,"Mar 28, 2018","Mar 28, 2018","Mar 15, 2018",,Kindle Edition,view (with text),/book/show/36480831-i-have-lost-my-way
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor Oliphant Is Completely Fine,"Honeyman, Gail",,,,336        pp,4.24,"1,226,908","May 09, 2017","May 09, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was heartbreakingly, beautifully, hilariously perfect. I legit stayed up until 6:00am, reading it in one sitting.",Notes are private!,0,0,1,"Mar 15, 2018","Mar 16, 2018","Mar 15, 2018",,ebook,view (with text),/book/show/32503381-eleanor-oliphant-is-completely-fine
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Damsel in Distress,"Wodehouse, P.G.",1406953210,9781406953213,1406953210,216        pp,4.10,"6,677","Oct 04, 1919","Nov 03, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2018",,Paperback,view,/book/show/18057.A_Damsel_in_Distress
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Alone,"Hannah, Kristin*",,,,435        pp,4.42,"784,172","Feb 06, 2018","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 10, 2018",,Kindle Edition,view,/book/show/34912895-the-great-alone
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One by One,"Bednar, David A.",1629723827,9781629723822,1629723827,176        pp,4.55,"1,166",2017,2017,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 27, 2018","Jun 26, 2018","Feb 27, 2018",,Hardcover,view,/book/show/35672023-one-by-one
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Kill the Mockingbird,"Acampora, Paul*",1596437421,9781596437425,1596437421,176        pp,3.76,"3,941","May 20, 2014","May 20, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This book was just so darling. And fun! And a celebration of reading and living life! I hope I can convince my teenagers to read it.,Notes are private!,0,0,1,"Feb 27, 2018","Feb 28, 2018","Feb 27, 2018",,Hardcover,view (with text),/book/show/18465605-i-kill-the-mockingbird
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Peace Like a River,"Enger, Leif",0802139256,9780802139252,B007CV7V5W,312        pp,4.01,"90,379","Aug 02, 2001","Jan 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 15, 2018",,Paperback,view,/book/show/227571.Peace_Like_a_River
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dear Fahrenheit 451: Love and Heartbreak in the Stacks: A Librarian's Love Letters and Breakup Notes to the Books in Her Life,"Spence, Annie*",,,B06XFZ1CXB,256        pp,3.77,"10,581","Sep 26, 2017","Sep 26, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is 1,000% delightful!! Annie Spence is my spirit animal and I kinda want to move to Michigan so I can hang out with her at the library. EvenThis book is 1,000% delightful!! Annie Spence is my spirit animal and I kinda want to move to Michigan so I can hang out with her at the library. Even when I disagreed with her opinion, she had me laughing out loud. I’ve added tons of books to my TBR list and I can’t wait to dive into them. Any avid reader with a sense of humor will LOVE this book!...more",Notes are private!,0,0,1,"May 09, 2018","Jun 22, 2018","Feb 13, 2018",,Kindle Edition,view (with text),/book/show/35575428-dear-fahrenheit-451
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Almost Sisters,"Jackson, Joshilyn*",006210571X,9780062105714,006210571X,342        pp,3.95,"28,045","Jul 11, 2017","Jul 11, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2018",,Hardcover,view,/book/show/32600726-the-almost-sisters
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Castle of Water,"Huckelbridge, Dane*",,,B01LXT247I,287        pp,4.16,"6,016","Apr 04, 2017","Apr 04, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"not setFeb 28, 2018",Mar 2018Mar 2018,"Feb 13, 2018",,Kindle Edition,view,/book/show/34353602-castle-of-water
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,"Grann, David*",0385534256,9780385534253,,359        pp,4.15,"339,994","Apr 18, 2017","Apr 18, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2018",,ebook,view,/book/show/29496076-killers-of-the-flower-moon
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sing, Unburied, Sing","Ward, Jesmyn*",,,,285        pp,4.01,"135,219","Sep 05, 2017","Sep 05, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2018",,Hardcover,view,/book/show/32920226-sing-unburied-sing
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Alice Network,"Quinn, Kate*",,,,503        pp,4.32,"491,769","Jun 06, 2017","Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2018",,Paperback,view,/book/show/32051912-the-alice-network
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Little Lies,"Moriarty, Liane*",0399167064,9780399167065,0399167064,458        pp,4.31,"1,005,958","Dec 25, 2014","Jul 29, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2018",,Hardcover,view,/book/show/19486412-big-little-lies
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Color of Water: A Black Man's Tribute to His White Mother,"McBride, James*",1573225789,9781573225786,1573225789,291        pp,4.13,"123,664",1995,"Feb 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2018",,Paperback,view,/book/show/29209.The_Color_of_Water
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beartown        (Beartown, #1)","Backman, Fredrik*",,,,432        pp,4.29,"439,088","Sep 15, 2016","Apr 25, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2018",,Kindle Edition,view,/book/show/33413128-beartown
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alias Grace,"Atwood, Margaret*",0385475713,9780385475716,0385475713,468        pp,4.04,"143,532","Sep 07, 1996",Dec 1996,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2018",,Hardcover,view,/book/show/72579.Alias_Grace
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,"Brown, Daniel James*",067002581X,9780670025817,067002581X,404        pp,4.39,"312,237","Jun 04, 2013","Jan 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2018",,Hardcover,view,/book/show/16158542-the-boys-in-the-boat
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Instructions for a Heatwave,"O'Farrell, Maggie*",0755358783,9780755358786,0755358783,352        pp,3.74,"25,921","Feb 28, 2013","Feb 28, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2018",,Hardcover,view,/book/show/16077150-instructions-for-a-heatwave
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Truth According to Us,"Barrows, Annie",0385342942,9780385342940,0385342942,486        pp,3.75,"18,914","Jun 09, 2015","Jun 09, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2018",,Hardcover,view,/book/show/22551743-the-truth-according-to-us
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Oathbringer        (The Stormlight Archive, #3)","Sanderson, Brandon*",,,,"1,220        pp",4.62,"244,635","Nov 14, 2017","Nov 14, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It kills me to not give a Sanderson novel at least 4 stars because I really love the guy. That being said, this book took me a LONG time to read, whicIt kills me to not give a Sanderson novel at least 4 stars because I really love the guy. That being said, this book took me a LONG time to read, which is unheard of for me. I found it overly long, overly complicated and not very compelling until about the last 10%. The characters, which are among some of my favorites, were a bit trying for me in this one. I can do brooding, but a lot of this felt more like whining. Now, it definitely ended on a really high note. If I was ing on just the last 10%, this would easily be 5 stars. And the story is solid, so I’m really really hoping the next installment will take up right where this one left off, especially in terms of pace and tone....more",Notes are private!,0,0,1,"Nov 15, 2017","Feb 27, 2018","Nov 15, 2017",,Kindle Edition,view (with text),/book/show/34039808-oathbringer
