,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Abigail's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Poems,Catullus,0192835874,9780192835871,0192835874,195        pp,4.10,"10,540",-60,"Oct 22, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/89220.The_Complete_Poems
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sixteen Satires,Juvenal,0140447040,9780140447040,0140447040,252        pp,3.89,"2,684",127,"Feb 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/132873.The_Sixteen_Satires
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poems of Exile,"Ovid, C.",0520242602,9780520242609,0520242602,451        pp,4.05,620,13,"Jan 18, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/1728.The_Poems_of_Exile
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Love,Ovid,0375761179,9780375761171,0375761179,199        pp,3.74,"6,338",2,"Oct 08, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/100142.The_Art_of_Love
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Toward a Psychology of Being,"Maslow, Abraham",0471293091,9780471293095,0471293091,274        pp,4.17,"5,747","Nov 30, 1961","Nov 09, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2018",,Hardcover,view,/book/show/332792.Toward_a_Psychology_of_Being
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Aeneid,Virgil,0679729526,9780679729525,0679729526,442        pp,3.86,"125,823",-19,"Jun 16, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 20, 2018","Nov 26, 2018","Nov 27, 2018",,Paperback,view,/book/show/12914.The_Aeneid
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plautus: Pseudolus,Plautus,0862920892,9780862920890,0862920892,170        pp,3.40,730,-191,"Jun 01, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Nov 14, 2018",,Paperback,view,/book/show/497202.Plautus
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Two Essays on Analytical Psychology        (Collected Works 7),"Jung, Carl",0691017824,9780691017822,0691017824,369        pp,4.35,640,1953,"Apr 01, 1972",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 14, 2018",,Paperback,view,/book/show/859808.Two_Essays_on_Analytical_Psychology
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mythology,"Hamilton, Edith",0316341517,9780316341516,B007YXZ17I,497        pp,4.03,"54,030",1942,"Sep 14, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 14, 2018",,Paperback,view,/book/show/23522.Mythology
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Swerve: How the World Became Modern,"Greenblatt, Stephen",0393343405,9780393343403,0393343405,356        pp,3.86,"32,111","Sep 26, 2011","Sep 04, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 14, 2018",,Paperback,view,/book/show/13707734-the-swerve
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eugene Onegin,"Pushkin, Alexander",,,,240        pp,4.10,"62,254",1825,"Oct 22, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2018",,Paperback,view,/book/show/27822.Eugene_Onegin
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Myths to Live By,"Campbell, Joseph",0140194614,9780140194616,0140194614,276        pp,4.15,"6,789",1972,"Feb 01, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2018",,Paperback,view,/book/show/821380.Myths_to_Live_By
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Selected Stories of Anton Chekhov,"Chekhov, Anton",0553381008,9780553381009,0553381008,496        pp,4.38,"30,493",1903,"Oct 31, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2018",,Paperback,view,/book/show/5693.Selected_Stories_of_Anton_Chekhov
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Candide,Voltaire,0486266893,9780486266893,0486266893,129        pp,3.76,"267,319",Jan 1759,1991,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 10, 2018",,Paperback,view,/book/show/19380.Candide
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Outsiders,"Hinton, S.E.*",,,,192        pp,4.12,"1,262,956","Apr 24, 1967","Sep 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2018",,Mass Market Paperback,view,/book/show/231804.The_Outsiders
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Clockwork Orange,"Burgess, Anthony",,,,192        pp,4.00,"693,935",1962,1986,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2018",,Paperback,view,/book/show/227463.A_Clockwork_Orange
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,East of Eden,"Steinbeck, John",0142000655,9780142000656,0142000655,601        pp,4.40,"518,213",1952,2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 31, 2022","Mar 03, 2022","Nov 10, 2018",,Paperback,view,/book/show/4406.East_of_Eden
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Flew Over the Cuckoo's Nest,"Kesey, Ken",,,,325        pp,4.20,"716,283",1962,"Feb 01, 1963",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2018",,Mass Market Paperback,view,/book/show/332613.One_Flew_Over_the_Cuckoo_s_Nest
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Iliad,Homer,0140275363,9780140275360,B00A2KEJ5A,704        pp,3.90,"434,334",-700,"Apr 29, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 10, 2018",,Library Binding,view,/book/show/1371.The_Iliad
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shiloh        (Shiloh, #1)","Naylor, Phyllis Reynolds",0689862229,9780689862229,0689862229,145        pp,3.95,"84,208","Sep 30, 1991","May 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 10, 2018",,Paperback,view,/book/show/207153.Shiloh
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Side of the Mountain        (Mountain, #1)","George, Jean Craighead",0142401110,9780142401118,0142401110,177        pp,4.09,"74,956",1959,"Apr 12, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 10, 2018",,Paperback,view,/book/show/41667.My_Side_of_the_Mountain
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hatchet        (Brian's Saga, #1)","Paulsen, Gary",0689840926,9780689840920,0689840926,208        pp,3.77,"377,641","Sep 30, 1987","Apr 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 10, 2018",,Hardcover,view,/book/show/50.Hatchet
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Myth of Sisyphus and Other Essays,"Camus, Albert",,,,212        pp,4.22,"54,057",1942,"May 07, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2018",,Paperback,view,/book/show/11987.The_Myth_of_Sisyphus_and_Other_Essays
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sense of Style: The Thinking Person's Guide to Writing in the 21st Century,"Pinker, Steven*",0670025852,9780670025855,0670025852,368        pp,4.04,"8,399","Sep 04, 2014","Sep 30, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2018",,Hardcover,view,/book/show/20821371-the-sense-of-style
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blank Slate: The Modern Denial of Human Nature,"Pinker, Steven*",0142003344,9780142003343,0142003344,560        pp,4.09,"24,128",2002,"Aug 26, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2018",,Paperback,view,/book/show/5752.The_Blank_Slate
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Language Instinct: How the Mind Creates Language,"Pinker, Steven*",0060958332,9780060958336,0060958332,448        pp,4.01,"21,502","Jan 01, 1994","Nov 07, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2018",,Paperback,view,/book/show/5755.The_Language_Instinct
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How the Mind Works,"Pinker, Steven*",0393318486,9780393318487,0393318486,660        pp,3.99,"20,194",1997,"Jan 17, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2018",,Paperback,view,/book/show/835623.How_the_Mind_Works
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Euripides Iphigenia in Tauris,"Jerram, Charles Stanger",1444640976,9781444640977,1444640976,192        pp,3.95,"1,684",-414,"May 27, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 05, 2018",,Paperback,view,/book/show/7060465-euripides-iphigenia-in-tauris
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dear Reader: The Unauthorized Autobiography of Kim Jong Il,"Malice, Michael*",1495283259,9781495283253,1495283259,420        pp,4.21,"1,371","Jan 25, 2014","Jan 25, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2018",,Paperback,view,/book/show/20652901-dear-reader
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Biology and Human Behavior: The Neurological Origins of Individuality,"Sapolsky, Robert M.",1598030795,9781598030792,1598030795,24        pp,4.46,501,2005,2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2018",,Audio CD,view,/book/show/2506042.Biology_and_Human_Behavior
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Being Human: Life Lessons from the Frontiers of Science,"Sapolsky, Robert M.",1598038095,9781598038095,1598038095,unknown,4.31,676,2012,2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2018",,Audio CD,view,/book/show/22811858-being-human
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Zebras Don't Get Ulcers,"Sapolsky, Robert M.",0805073698,9780805073690,0805073698,560        pp,4.18,"13,244",1993,"Sep 15, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2018",,Paperback,view,/book/show/327.Why_Zebras_Don_t_Get_Ulcers
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Behave: The Biology of Humans at Our Best and Worst,"Sapolsky, Robert M.",1594205078,9781594205071,1594205078,790        pp,4.42,"20,875","May 02, 2017","May 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 20, 2022",not set,"Nov 03, 2018",,Hardcover,view,/book/show/31170723-behave
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anthem,"Rand, Ayn",0452281253,9780452281257,0452281253,105        pp,3.62,"151,587",May 1938,"Dec 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2018",,Paperback,view,/book/show/667.Anthem
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Virtue of Selfishness: A New Concept of Egoism,"Rand, Ayn",0451163931,9780451163936,0451163931,173        pp,3.54,"14,027",1961,"Nov 01, 1964",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2018",,Mass Market Paperback,view,/book/show/665.The_Virtue_of_Selfishness
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Antony and Cleopatra,"Shakespeare, William",0743482859,9780743482851,0743482859,336        pp,3.70,"38,075",1606,2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2018",,Paperback,view,/book/show/104837.Antony_and_Cleopatra
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Julius Caesar,"Shakespeare, William",0198320272,9780198320272,0198320272,175        pp,3.70,"198,627",1599,"Oct 17, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2018",,Paperback,view,/book/show/13006.Julius_Caesar
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tempest,"Shakespeare, William",,,,218        pp,3.79,"203,820",1611,Jul 2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2018",,Mass Market Paperback,view,/book/show/12985.The_Tempest
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Othello,"Shakespeare, William",,,B006U1QW78,314        pp,3.89,"377,018",1603,"Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2018",,Mass Market Paperback,view,/book/show/12996.Othello
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Macbeth,"Shakespeare, William",0743477103,9780743477109,0743477103,249        pp,3.90,"861,940",1623,"Jul 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2018",,Mass Market Paperback,view,/book/show/8852.Macbeth
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hamlet,"Shakespeare, William",0521618746,9780521618748,0521618746,289        pp,4.02,"911,157",1601,"Dec 19, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2018",,Paperback,view,/book/show/1420.Hamlet
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hippolytus,Euripides,0929524101,9780929524108,0929524101,108        pp,3.82,"5,881",-428,"Aug 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Nov 02, 2018",,Plastic Comb,view,/book/show/675506.Hippolytus
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Symposium,Plato,0140449272,9780140449273,0140449272,90        pp,4.08,"64,827",-380,"Apr 29, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Nov 02, 2018",,Paperback,view,/book/show/81779.The_Symposium
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crito,Plato,1853994693,9781853994692,1853994693,200        pp,3.93,"9,170",-385,"Jun 24, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2018",,paper,view,/book/show/780072.Crito
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Age of Innocence,"Wharton, Edith",159308143X,9781593081430,159308143X,293        pp,3.96,"167,900",Oct 1920,"Aug 26, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2018",,Paperback,view,/book/show/53835.The_Age_of_Innocence
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Much Ado About Nothing,"Shakespeare, William",,,,246        pp,4.06,"239,113",1598,2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2018",,Paperback,view,/book/show/12957.Much_Ado_About_Nothing
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,FOCUS,"Miller, Arthur",2283019141,9782283019146,2283019141,288        pp,3.86,"1,241","Nov 10, 1945","Sep 14, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Nov 02, 2018",,Paperback,view,/book/show/74049.FOCUS
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,"Haidt, Jonathan",0465028020,9780465028023,0465028020,297        pp,4.10,"38,058",Dec 2006,"Dec 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 23, 2018",,Paperback,view,/book/show/96884.The_Happiness_Hypothesis
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oedipus the King,Sophocles,1599869519,9781599869513,B00FWVIDNS,104        pp,3.72,"208,554",-429,"Jan 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2018,Jan 2018,"Oct 17, 2018",,Paperback,view,/book/show/34439.Oedipus_the_King
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Medea,Euripides,0486275485,9780486275482,0486275485,59        pp,3.92,"72,537",-431,"Apr 19, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Oct 2018,Oct 2018,"Oct 17, 2018",,Paperback,view,/book/show/752900.Medea
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clouds,Aristophanes,0198143958,9780198143956,0198143958,416        pp,3.65,"9,956",-423,"Sep 28, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 15, 2018","Oct 16, 2018","Oct 17, 2018",,Paperback,view,/book/show/763602.Clouds
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Oresteia Trilogy: Agamemnon, the Libation-Bearers and the Furies",Aeschylus,,,B00A62Y2R4,161        pp,4.01,"43,150",-458,"Mar 02, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 10, 2017","Oct 17, 2017","Oct 10, 2018",,Kindle Edition,view,/book/show/19803593-the-oresteia-trilogy
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Animal Farm,"Orwell, George",,,,122        pp,3.98,"3,687,071","Aug 17, 1945","Jan 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 13, 2018","Sep 14, 2018","Sep 19, 2018",,Paperback,view,/book/show/7613.Animal_Farm
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As I Lay Dying,"Faulkner, William",,,,288        pp,3.72,"162,386","Jan 01, 1930","Jan 30, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/77013.As_I_Lay_Dying
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plague,"Camus, Albert",,,,308        pp,4.02,"248,092","Jun 10, 1947",Mar 1991,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/11989.The_Plague
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Moveable Feast,"Hemingway, Ernest",,,,192        pp,4.02,"146,104",1964,"Sep 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/4631.A_Moveable_Feast
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Farewell to Arms,"Hemingway, Ernest",0099910101,9780099910107,0099910101,293        pp,3.81,"312,095",Sep 1929,2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/10799.A_Farewell_to_Arms
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sun Also Rises,"Hemingway, Ernest",,,,189        pp,3.80,"430,327","Oct 22, 1926",1957,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/3876.The_Sun_Also_Rises
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For Whom the Bell Tolls,"Hemingway, Ernest",,,,471        pp,3.98,"285,844",Oct 1940,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/46170.For_Whom_the_Bell_Tolls
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trial,"Kafka, Franz",,,,255        pp,3.96,"305,750","Apr 26, 1925","Apr 09, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/17690.The_Trial
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Count of Monte Cristo,"Dumas, Alexandre",0140449264,9780140449266,0140449264,"1,276        pp",4.29,"888,295","Aug 28, 1844","May 27, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/7126.The_Count_of_Monte_Cristo
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frankenstein,"Shelley, Mary",0141439475,9780141439471,0141439475,273        pp,3.86,"1,515,457","Jan 01, 1818",2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/18490.Frankenstein
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Finnegans Wake,"Joyce, James",0571217354,9780571217359,0571217354,628        pp,3.68,"12,680","May 04, 1939","Nov 04, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/11013.Finnegans_Wake
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fountainhead,"Rand, Ayn",,,,704        pp,3.88,"318,945","Apr 15, 1943","Sep 01, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2018",,Mass Market Paperback,view,/book/show/2122.The_Fountainhead
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lord of the Flies,"Golding, William",0140283331,9780140283334,0140283331,182        pp,3.69,"2,800,986","Sep 17, 1954","Oct 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2018",,Paperback,view,/book/show/7624.Lord_of_the_Flies
